season,season_type,player_id,player_name,team_id,team_abbreviation,games_played,minutes_per_game,fgm_per_game,fga_per_game,fg_pct,fg3m_per_game,fg3a_per_game,fg3_pct,ftm_per_game,fta_per_game,ft_pct,efg_pct
2022-23,Regular Season,1630587,Isaiah Livers,1610612765,DET,52,23.1,2.3,5.5,0.417,1.4,3.9,0.365,0.6,0.8,0.821,
2022-23,Regular Season,1630600,Isaiah Mobley,1610612739,CLE,12,7.0,1.0,2.3,0.429,0.3,0.7,0.375,0.3,0.3,1.0,
2022-23,Regular Season,1629676,Isaiah Roby,1610612752,NYK,42,11.3,1.6,3.7,0.432,0.4,1.4,0.3,0.5,1.0,0.488,
2022-23,Regular Season,1630191,Isaiah Stewart,1610612765,DET,50,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.2,3.0,0.738,
2022-23,Regular Season,1630225,Isaiah Todd,1610612764,WAS,6,10.2,0.5,3.2,0.158,0.2,1.7,0.1,0.3,0.3,1.0,
2022-23,Regular Season,202397,Ish Smith,1610612743,DEN,43,9.3,1.2,3.0,0.397,0.0,0.3,0.167,0.0,0.1,0.5,
2022-23,Regular Season,1630688,Ish Wainright,1610612756,PHX,60,15.3,1.4,3.8,0.37,1.0,2.9,0.329,0.4,0.5,0.839,
2022-23,Regular Season,1627826,Ivica Zubac,1610612746,LAC,76,28.5,4.3,6.8,0.634,0.0,0.0,0.0,2.2,3.1,0.697,
2022-23,Regular Season,1631120,JD Davison,1610612738,BOS,12,5.5,0.7,1.6,0.421,0.2,0.6,0.286,0.1,0.2,0.5,
2022-23,Regular Season,1630550,JT Thor,1610612766,CHA,69,14.0,1.4,3.4,0.399,0.6,1.8,0.317,0.5,0.7,0.702,
2022-23,Regular Season,1629630,Ja Morant,1610612763,MEM,61,31.9,9.3,19.9,0.466,1.5,4.9,0.307,6.1,8.1,0.748,
2022-23,Regular Season,203210,JaMychal Green,1610612744,GSW,57,14.0,2.4,4.4,0.54,0.7,1.9,0.378,0.9,1.2,0.776,
2022-23,Regular Season,201580,JaVale McGee,1610612742,DAL,42,8.4,1.9,3.0,0.64,0.0,0.1,0.4,0.6,1.0,0.585,
2022-23,Regular Season,1631095,Jabari Smith Jr.,1610612745,HOU,79,31.0,4.6,11.3,0.408,1.5,4.9,0.307,2.1,2.6,0.786,
2022-23,Regular Season,1631133,Jabari Walker,1610612757,POR,56,11.1,1.5,3.5,0.419,0.3,1.0,0.286,0.6,0.8,0.756,
2022-23,Regular Season,1631298,Jack White,1610612743,DEN,17,3.9,0.5,1.1,0.421,0.2,0.5,0.333,0.1,0.2,0.667,
2022-23,Regular Season,1631367,Jacob Gilyard,1610612763,MEM,1,40.8,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,
2022-23,Regular Season,1630702,Jaden Hardy,1610612742,DAL,48,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.4,1.6,0.823,
2022-23,Regular Season,1631093,Jaden Ivey,1610612765,DET,74,31.1,5.5,13.3,0.416,1.6,4.7,0.343,3.6,4.8,0.747,
2022-23,Regular Season,1630183,Jaden McDaniels,1610612750,MIN,79,30.6,4.7,9.1,0.517,1.4,3.4,0.398,1.3,1.8,0.736,
2022-23,Regular Season,1630531,Jaden Springer,1610612755,PHI,16,5.6,1.1,2.2,0.486,0.1,0.3,0.4,0.4,0.5,0.75,
2022-23,Regular Season,203109,Jae Crowder,1610612749,MIL,18,18.9,2.5,5.2,0.479,1.3,3.1,0.436,0.6,0.7,0.833,
2022-23,Regular Season,1630256,Jae'Sean Tate,1610612745,HOU,31,21.9,3.5,7.4,0.48,0.4,1.5,0.283,1.6,2.2,0.725,
2022-23,Regular Season,1631222,Jake LaRavia,1610612763,MEM,35,11.8,1.1,2.7,0.389,0.7,2.0,0.338,0.2,0.3,0.778,
2022-23,Regular Season,1627751,Jakob Poeltl,1610612761,TOR,72,26.5,5.4,8.6,0.629,0.0,0.0,0.0,1.7,2.8,0.592,
2022-23,Regular Season,1628973,Jalen Brunson,1610612752,NYK,68,35.0,8.6,17.6,0.491,2.0,4.7,0.416,4.8,5.8,0.829,
2022-23,Regular Season,1631105,Jalen Duren,1610612765,DET,67,24.9,3.9,5.9,0.648,0.0,0.0,0.0,1.4,2.3,0.611,
2022-23,Regular Season,1630224,Jalen Green,1610612745,HOU,76,34.2,7.4,17.9,0.416,2.5,7.3,0.338,4.8,6.1,0.786,
2022-23,Regular Season,1630552,Jalen Johnson,1610612737,ATL,70,14.9,2.3,4.6,0.491,0.4,1.5,0.288,0.7,1.1,0.628,
2022-23,Regular Season,1629667,Jalen McDaniels,1610612755,PHI,80,23.9,3.5,7.7,0.455,1.0,2.9,0.332,1.5,1.7,0.841,
2022-23,Regular Season,1630188,Jalen Smith,1610612754,IND,68,18.8,3.6,7.5,0.476,0.8,2.8,0.283,1.5,2.0,0.759,
2022-23,Regular Season,1630591,Jalen Suggs,1610612753,ORL,53,23.5,3.5,8.4,0.419,1.2,3.8,0.327,1.6,2.2,0.723,
2022-23,Regular Season,1631114,Jalen Williams,1610612760,OKC,75,30.3,5.5,10.6,0.521,1.0,2.7,0.356,2.1,2.5,0.812,
2022-23,Regular Season,1631288,Jamal Cain,1610612748,MIA,18,13.3,2.1,3.7,0.561,0.4,1.1,0.35,0.9,1.2,0.773,
2022-23,Regular Season,1627750,Jamal Murray,1610612743,DEN,65,32.8,7.3,16.0,0.454,2.6,6.6,0.398,2.8,3.3,0.833,
2022-23,Regular Season,1631123,Jamaree Bouyea,1610612748,MIA,5,14.1,1.2,2.8,0.429,0.4,1.2,0.333,0.2,0.4,0.5,
2022-23,Regular Season,1630547,James Bouknight,1610612766,CHA,34,15.2,2.0,5.7,0.358,1.0,3.2,0.303,0.6,0.9,0.667,
2022-23,Regular Season,201935,James Harden,1610612755,PHI,58,36.8,6.4,14.5,0.441,2.8,7.2,0.385,5.4,6.2,0.867,
2022-23,Regular Season,201949,James Johnson,1610612754,IND,18,9.0,1.2,2.7,0.449,0.2,0.8,0.2,0.2,0.4,0.5,
2022-23,Regular Season,1630164,James Wiseman,1610612765,DET,45,19.3,4.2,7.5,0.558,0.1,0.4,0.2,1.5,2.2,0.701,
2022-23,Regular Season,1630215,Jared Butler,1610612760,OKC,6,12.8,2.5,5.3,0.469,1.2,2.3,0.5,0.0,0.0,0.0,
2022-23,Regular Season,1631197,Jared Rhoden,1610612765,DET,14,14.1,1.2,3.1,0.386,0.4,1.4,0.25,0.4,0.4,1.0,
2022-23,Regular Season,1628991,Jaren Jackson Jr.,1610612763,MEM,63,28.4,6.6,13.0,0.506,1.6,4.5,0.355,3.8,4.9,0.788,
2022-23,Regular Season,1629020,Jarred Vanderbilt,1610612747,LAL,78,24.1,3.2,5.8,0.548,0.4,1.2,0.322,1.2,1.8,0.691,
2022-23,Regular Season,1629714,Jarrell Brantley,1610612762,UTA,4,9.7,2.0,3.5,0.571,1.0,2.3,0.444,0.5,0.5,1.0,
2022-23,Regular Season,1628386,Jarrett Allen,1610612739,CLE,68,32.6,5.9,9.2,0.644,0.0,0.1,0.1,2.4,3.3,0.733,
2022-23,Regular Season,1629633,Jarrett Culver,1610612737,ATL,10,13.7,1.7,4.3,0.395,0.1,1.2,0.083,0.9,1.3,0.692,
2022-23,Regular Season,1630554,Jason Preston,1610612746,LAC,14,8.8,1.3,2.9,0.439,0.4,1.3,0.278,0.0,0.1,0.0,
2022-23,Regular Season,1629750,Javonte Green,1610612741,CHI,32,15.0,1.9,3.4,0.565,0.4,1.1,0.371,0.9,1.4,0.667,
2022-23,Regular Season,1629637,Jaxson Hayes,1610612740,NOP,47,13.0,1.8,3.3,0.551,0.1,0.6,0.103,1.2,1.8,0.699,
2022-23,Regular Season,1630643,Jay Huff,1610612764,WAS,7,13.6,2.1,3.6,0.6,0.9,1.7,0.5,2.1,2.3,0.938,
2022-23,Regular Season,1630206,Jay Scrubb,1610612753,ORL,2,15.1,2.5,3.5,0.714,1.0,1.0,1.0,0.5,1.0,0.5,
2022-23,Regular Season,1627759,Jaylen Brown,1610612738,BOS,67,35.9,10.1,20.6,0.491,2.4,7.3,0.335,3.9,5.1,0.765,
2022-23,Regular Season,1629669,Jaylen Nowell,1610612750,MIN,65,19.3,4.3,9.6,0.448,1.0,3.6,0.289,1.2,1.5,0.778,
2022-23,Regular Season,1631119,Jaylin Williams,1610612760,OKC,49,18.7,2.1,4.8,0.436,0.9,2.3,0.407,0.8,1.1,0.704,
2022-23,Regular Season,1628369,Jayson Tatum,1610612738,BOS,74,36.9,9.8,21.1,0.466,3.2,9.3,0.35,7.2,8.4,0.854,
2022-23,Regular Season,1630288,Jeff Dowtin Jr.,1610612761,TOR,25,10.3,1.0,2.3,0.439,0.2,0.6,0.313,0.2,0.4,0.667,
2022-23,Regular Season,201145,Jeff Green,1610612743,DEN,56,19.5,2.9,5.9,0.488,0.5,1.9,0.288,1.6,2.1,0.744,
2022-23,Regular Season,203924,Jerami Grant,1610612757,POR,63,35.6,6.9,14.5,0.475,2.3,5.7,0.401,4.4,5.4,0.813,
2022-23,Regular Season,1630526,Jeremiah Robinson-Earl,1610612760,OKC,43,18.9,2.6,5.8,0.444,0.9,2.6,0.333,0.8,1.0,0.833,
2022-23,Regular Season,1631110,Jeremy Sochan,1610612759,SAS,56,26.0,4.5,9.9,0.453,0.6,2.4,0.246,1.4,2.1,0.698,
2022-23,Regular Season,1630579,Jericho Sims,1610612752,NYK,52,15.6,1.6,2.1,0.776,0.0,0.0,0.0,0.2,0.3,0.75,
2022-23,Regular Season,1628975,Jevon Carter,1610612749,MIL,81,22.4,3.0,7.0,0.423,1.8,4.2,0.421,0.4,0.5,0.816,
2022-23,Regular Season,202710,Jimmy Butler III,1610612748,MIA,64,33.4,7.5,13.9,0.539,0.6,1.6,0.35,7.4,8.7,0.85,
2022-23,Regular Season,1629111,Jock Landale,1610612756,PHX,69,14.2,2.6,4.9,0.528,0.3,1.2,0.25,1.1,1.5,0.752,
2022-23,Regular Season,203925,Joe Harris,1610612751,BKN,74,20.6,2.7,5.9,0.457,1.9,4.5,0.426,0.2,0.4,0.643,
2022-23,Regular Season,204060,Joe Ingles,1610612749,MIL,46,22.7,2.3,5.4,0.435,1.8,4.4,0.409,0.4,0.5,0.857,
2022-23,Regular Season,1630580,Joe Wieskamp,1610612761,TOR,9,5.5,0.3,1.6,0.214,0.3,1.3,0.25,0.0,0.0,0.0,
2022-23,Regular Season,203954,Joel Embiid,1610612755,PHI,66,34.6,11.0,20.1,0.548,1.0,3.0,0.33,10.0,11.7,0.857,
2022-23,Regular Season,1631219,John Butler Jr.,1610612757,POR,19,11.6,0.9,2.8,0.321,0.4,1.8,0.229,0.2,0.2,0.75,
2022-23,Regular Season,1628381,John Collins,1610612737,ATL,71,30.0,5.1,10.0,0.508,1.0,3.4,0.292,2.0,2.5,0.803,
2022-23,Regular Season,1629723,John Konchar,1610612763,MEM,72,20.7,1.9,4.4,0.431,0.8,2.5,0.339,0.4,0.5,0.778,
2022-23,Regular Season,202322,John Wall,1610612746,LAC,34,22.2,4.1,10.0,0.407,1.0,3.2,0.303,2.3,3.3,0.681,
2022-23,Regular Season,1631098,Johnny Davis,1610612764,WAS,28,15.1,2.4,6.1,0.386,0.6,2.5,0.243,0.5,1.0,0.519,
2022-23,Regular Season,1630548,Johnny Juzang,1610612762,UTA,18,12.9,1.9,5.8,0.337,0.8,3.5,0.238,0.1,0.2,0.5,
2022-23,Regular Season,202685,Jonas Valančiūnas,1610612740,NOP,79,24.9,5.6,10.3,0.547,0.5,1.4,0.349,2.3,2.8,0.826,
2022-23,Regular Season,1628371,Jonathan Isaac,1610612753,ORL,11,11.3,2.0,4.8,0.415,0.5,1.4,0.4,0.5,0.8,0.556,
2022-23,Regular Season,1630228,Jonathan Kuminga,1610612744,GSW,67,20.8,3.9,7.4,0.525,0.8,2.2,0.37,1.3,2.1,0.652,
2022-23,Regular Season,203903,Jordan Clarkson,1610612762,UTA,61,32.6,7.5,16.9,0.444,2.5,7.5,0.338,3.3,4.0,0.816,
2022-23,Regular Season,1630692,Jordan Goodwin,1610612764,WAS,62,17.8,2.5,5.7,0.448,0.6,1.9,0.322,0.9,1.1,0.768,
2022-23,Regular Season,1631160,Jordan Hall,1610612759,SAS,9,9.2,1.0,3.1,0.321,0.3,1.7,0.2,0.8,1.0,0.778,
2022-23,Regular Season,1629162,Jordan McLaughlin,1610612750,MIN,43,15.8,1.4,3.4,0.421,0.6,1.8,0.308,0.3,0.4,0.833,
2022-23,Regular Season,1629670,Jordan Nwora,1610612754,IND,62,19.2,3.1,7.2,0.436,1.4,3.4,0.408,1.1,1.4,0.791,
2022-23,Regular Season,1629673,Jordan Poole,1610612744,GSW,82,30.0,6.7,15.6,0.43,2.6,7.8,0.336,4.4,5.1,0.87,
2022-23,Regular Season,1630648,Jordan Schakel,1610612764,WAS,2,3.1,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,
2022-23,Regular Season,1630631,Jose Alvarado,1610612740,NOP,61,21.5,3.3,8.0,0.411,1.4,4.0,0.336,1.1,1.3,0.813,
2022-23,Regular Season,1630528,Josh Christopher,1610612745,HOU,64,12.3,2.4,5.1,0.465,0.3,1.4,0.236,0.7,0.9,0.75,
2022-23,Regular Season,1630581,Josh Giddey,1610612760,OKC,76,31.1,7.1,14.7,0.482,1.0,3.1,0.325,1.4,1.9,0.731,
2022-23,Regular Season,1630182,Josh Green,1610612742,DAL,60,25.7,3.4,6.4,0.537,1.1,2.8,0.402,1.1,1.6,0.723,
2022-23,Regular Season,1628404,Josh Hart,1610612752,NYK,76,32.3,3.6,6.8,0.529,0.8,2.2,0.372,1.7,2.3,0.75,
2022-23,Regular Season,1631169,Josh Minott,1610612750,MIN,15,6.4,1.2,2.4,0.5,0.1,0.4,0.333,0.5,0.5,1.0,
2022-23,Regular Season,1629006,Josh Okogie,1610612756,PHX,72,18.8,2.3,5.8,0.391,0.9,2.7,0.335,1.9,2.7,0.724,
2022-23,Regular Season,1626196,Josh Richardson,1610612740,NOP,65,23.5,3.7,8.5,0.431,1.6,4.5,0.365,1.1,1.2,0.852,
2022-23,Regular Season,1630563,Joshua Primo,1610612759,SAS,4,23.3,2.3,6.5,0.346,0.8,3.0,0.25,1.8,2.3,0.778,
2022-23,Regular Season,201950,Jrue Holiday,1610612749,MIL,67,32.6,7.3,15.3,0.479,2.4,6.1,0.384,2.3,2.6,0.859,
2022-23,Regular Season,1629308,Juan Toscano-Anderson,1610612762,UTA,52,13.5,1.2,2.8,0.448,0.2,0.8,0.186,0.4,0.5,0.792,
2022-23,Regular Season,1627823,Juancho Hernangomez,1610612761,TOR,42,14.6,1.1,2.7,0.421,0.4,1.6,0.254,0.2,0.4,0.563,
2022-23,Regular Season,1630577,Julian Champagnie,1610612759,SAS,17,18.8,3.5,7.6,0.454,1.9,4.8,0.402,0.8,1.0,0.824,
2022-23,Regular Season,203944,Julius Randle,1610612752,NYK,77,35.5,8.5,18.6,0.459,2.8,8.3,0.343,5.2,6.9,0.757,
2022-23,Regular Season,1630551,Justin Champagnie,1610612738,BOS,5,6.9,1.0,3.0,0.333,0.2,1.0,0.2,0.0,0.0,0.0,
2022-23,Regular Season,203200,Justin Holiday,1610612742,DAL,46,15.4,1.7,4.4,0.377,1.0,3.1,0.322,0.1,0.2,0.625,
2022-23,Regular Season,1628382,Justin Jackson,1610612738,BOS,23,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.0,0.1,0.5,
2022-23,Regular Season,1631303,Justin Minaya,1610612757,POR,4,22.2,1.8,5.8,0.304,0.8,3.0,0.25,0.0,0.3,0.0,
2022-23,Regular Season,1626159,Justise Winslow,1610612757,POR,29,26.8,2.8,6.8,0.409,0.5,1.6,0.311,0.7,1.0,0.714,
2022-23,Regular Season,203994,Jusuf Nurkić,1610612757,POR,52,26.8,5.0,9.7,0.519,0.8,2.3,0.361,2.4,3.7,0.661,
2022-23,Regular Season,1630231,KJ Martin,1610612745,HOU,82,28.0,5.0,8.8,0.569,0.8,2.6,0.315,1.8,2.7,0.68,
2022-23,Regular Season,1629644,KZ Okpala,1610612758,SAC,35,7.1,0.5,1.1,0.421,0.2,0.6,0.333,0.2,0.2,0.875,
2022-23,Regular Season,1630539,Kai Jones,1610612766,CHA,46,11.9,1.5,2.6,0.558,0.1,0.4,0.211,0.4,0.6,0.731,
2022-23,Regular Season,1626157,Karl-Anthony Towns,1610612750,MIN,29,33.0,7.3,14.8,0.495,2.1,5.7,0.366,4.1,4.7,0.874,
2022-23,Regular Season,202695,Kawhi Leonard,1610612746,LAC,52,33.6,8.6,16.8,0.512,2.0,4.8,0.416,4.7,5.4,0.871,
2022-23,Regular Season,1631099,Keegan Murray,1610612758,SAC,80,29.8,4.4,9.8,0.453,2.6,6.3,0.411,0.8,1.0,0.765,
2022-23,Regular Season,1628966,Keita Bates-Diop,1610612759,SAS,67,21.7,3.5,6.9,0.508,0.8,2.1,0.394,1.8,2.2,0.793,
2022-23,Regular Season,1629640,Keldon Johnson,1610612759,SAS,63,32.8,8.0,17.7,0.452,2.1,6.5,0.329,3.9,5.2,0.749,
2022-23,Regular Season,203482,Kelly Olynyk,1610612762,UTA,68,28.6,4.1,8.2,0.499,1.4,3.5,0.394,2.9,3.4,0.853,
2022-23,Regular Season,1626162,Kelly Oubre Jr.,1610612766,CHA,48,32.2,7.4,17.1,0.431,2.3,7.1,0.319,3.3,4.3,0.76,
2022-23,Regular Season,202689,Kemba Walker,1610612742,DAL,9,16.0,2.7,6.3,0.421,0.8,3.1,0.25,1.9,2.3,0.81,
2022-23,Regular Season,1631112,Kendall Brown,1610612754,IND,6,6.7,0.7,1.2,0.571,0.0,0.2,0.0,0.2,0.3,0.5,
2022-23,Regular Season,1629134,Kendrick Nunn,1610612764,WAS,70,13.8,2.7,6.4,0.424,1.1,3.2,0.354,0.5,0.6,0.854,
2022-23,Regular Season,1631113,Kennedy Chandler,1610612763,MEM,36,7.8,1.0,2.3,0.422,0.1,0.4,0.133,0.2,0.4,0.462,
2022-23,Regular Season,1631254,Kenneth Lofton Jr.,1610612763,MEM,24,7.3,2.0,3.9,0.527,0.3,0.7,0.353,0.7,1.1,0.593,
2022-23,Regular Season,1629026,Kenrich Williams,1610612760,OKC,53,22.8,3.4,6.5,0.517,0.9,2.5,0.373,0.3,0.7,0.436,
2022-23,Regular Season,203484,Kentavious Caldwell-Pope,1610612743,DEN,76,31.3,3.8,8.3,0.462,1.8,4.2,0.423,1.4,1.6,0.824,
2022-23,Regular Season,1631165,Keon Ellis,1610612758,SAC,16,4.4,0.4,1.0,0.438,0.4,0.8,0.5,0.3,0.4,0.571,
2022-23,Regular Season,1630553,Keon Johnson,1610612757,POR,40,10.4,1.7,4.5,0.376,0.7,2.0,0.346,0.7,1.0,0.659,
2022-23,Regular Season,1630556,Kessler Edwards,1610612758,SAC,36,10.7,1.0,2.6,0.387,0.5,1.5,0.309,0.3,0.4,0.733,
2022-23,Regular Season,201142,Kevin Durant,1610612756,PHX,47,35.6,10.3,18.3,0.56,2.0,4.9,0.404,6.5,7.1,0.919,
2022-23,Regular Season,1628989,Kevin Huerter,1610612758,SAC,75,29.4,5.6,11.5,0.485,2.7,6.8,0.402,1.3,1.7,0.725,
2022-23,Regular Season,1628995,Kevin Knox II,1610612757,POR,63,15.1,2.4,5.3,0.458,1.0,3.0,0.349,0.7,1.0,0.767,
2022-23,Regular Season,201567,Kevin Love,1610612748,MIA,62,20.0,2.7,6.8,0.389,1.6,4.8,0.334,1.3,1.5,0.879,
2022-23,Regular Season,1629645,Kevin Porter Jr.,1610612745,HOU,59,34.3,6.6,15.0,0.442,2.4,6.5,0.366,3.5,4.5,0.784,
2022-23,Regular Season,1630284,Kevon Harris,1610612753,ORL,34,13.4,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.2,0.756,
2022-23,Regular Season,1626172,Kevon Looney,1610612744,GSW,82,23.9,3.0,4.7,0.63,0.0,0.0,0.0,1.1,1.9,0.606,
2022-23,Regular Season,203920,Khem Birch,1610612759,SAS,20,8.1,1.0,1.6,0.594,0.1,0.1,0.5,0.2,0.3,0.8,
2022-23,Regular Season,203114,Khris Middleton,1610612749,MIL,33,24.3,5.4,12.3,0.436,1.5,4.9,0.315,2.8,3.1,0.902,
2022-23,Regular Season,1630165,Killian Hayes,1610612765,DET,76,28.3,4.0,10.7,0.377,1.1,3.8,0.28,1.2,1.5,0.821,
2022-23,Regular Season,1630184,Kira Lewis Jr.,1610612740,NOP,25,9.4,1.6,3.5,0.455,0.6,1.4,0.441,0.8,0.9,0.864,
2022-23,Regular Season,202691,Klay Thompson,1610612744,GSW,69,33.0,7.9,18.1,0.436,4.4,10.6,0.412,1.7,1.9,0.879,
2022-23,Regular Season,1628424,Kobi Simmons,1610612766,CHA,5,5.6,0.2,1.2,0.167,0.2,1.0,0.2,0.4,0.4,1.0,
2022-23,Regular Season,1627739,Kris Dunn,1610612762,UTA,22,25.8,5.3,9.8,0.537,0.8,1.6,0.472,1.9,2.4,0.774,
2022-23,Regular Season,204001,Kristaps Porziņģis,1610612764,WAS,65,32.6,7.8,15.7,0.498,2.1,5.5,0.385,5.4,6.4,0.851,
2022-23,Regular Season,203937,Kyle Anderson,1610612750,MIN,69,28.4,3.7,7.2,0.509,0.6,1.5,0.41,1.4,2.0,0.735,
2022-23,Regular Season,1628398,Kyle Kuzma,1610612764,WAS,64,35.0,8.0,17.8,0.448,2.5,7.5,0.333,2.7,3.7,0.73,
2022-23,Regular Season,200768,Kyle Lowry,1610612748,MIA,55,31.2,3.6,8.8,0.404,1.9,5.6,0.345,2.1,2.5,0.859,
2022-23,Regular Season,202681,Kyrie Irving,1610612742,DAL,60,37.3,9.9,20.1,0.494,3.1,8.3,0.379,4.1,4.6,0.905,
2022-23,Regular Season,1630163,LaMelo Ball,1610612766,CHA,36,35.2,8.2,20.0,0.411,4.0,10.6,0.376,2.8,3.4,0.843,
2022-23,Regular Season,1630205,Lamar Stevens,1610612739,CLE,62,18.1,2.1,4.6,0.448,0.5,1.5,0.316,0.6,0.9,0.702,
2022-23,Regular Season,1629013,Landry Shamet,1610612756,PHX,40,20.2,2.8,7.5,0.377,1.9,5.0,0.377,1.1,1.3,0.882,
2022-23,Regular Season,1626204,Larry Nance Jr.,1610612740,NOP,65,21.2,2.9,4.7,0.61,0.2,0.6,0.333,0.8,1.2,0.696,
2022-23,Regular Season,1628374,Lauri Markkanen,1610612762,UTA,66,34.4,8.7,17.3,0.499,3.0,7.7,0.391,5.3,6.0,0.875,
2022-23,Regular Season,2544,LeBron James,1610612747,LAL,55,35.5,11.1,22.2,0.5,2.2,6.9,0.321,4.6,5.9,0.768,
2022-23,Regular Season,1630195,Leandro Bolmaro,1610612762,UTA,14,4.9,0.2,1.4,0.15,0.0,0.3,0.0,0.0,0.0,0.0,
2022-23,Regular Season,1631311,Lester Quinones,1610612744,GSW,4,4.5,0.5,1.3,0.4,0.5,1.0,0.5,1.0,1.5,0.667,
2022-23,Regular Season,1629623,Lindell Wigginton,1610612749,MIL,7,12.4,2.6,5.3,0.486,0.9,2.6,0.333,1.1,1.3,0.889,
2022-23,Regular Season,1630322,Lindy Waters III,1610612760,OKC,41,12.9,1.7,4.3,0.393,1.4,4.0,0.358,0.4,0.5,0.8,
2022-23,Regular Season,1629022,Lonnie Walker IV,1610612747,LAL,56,23.2,4.2,9.4,0.448,1.6,4.4,0.365,1.6,1.9,0.858,
2022-23,Regular Season,1629663,Louis King,1610612755,PHI,1,28.8,8.0,13.0,0.615,4.0,8.0,0.5,0.0,1.0,0.0,
2022-23,Regular Season,1629652,Luguentz Dort,1610612760,OKC,74,30.7,4.6,11.8,0.388,1.8,5.5,0.33,2.7,3.5,0.772,
2022-23,Regular Season,1629029,Luka Dončić,1610612742,DAL,66,36.2,10.9,22.0,0.496,2.8,8.2,0.342,7.8,10.5,0.742,
2022-23,Regular Season,1630568,Luka Garza,1610612750,MIN,28,8.7,2.3,4.1,0.543,0.5,1.4,0.359,1.5,1.9,0.788,
2022-23,Regular Season,1629677,Luka Samanic,1610612762,UTA,7,23.0,3.7,8.1,0.456,1.1,4.4,0.258,1.3,1.9,0.692,
2022-23,Regular Season,1628379,Luke Kennard,1610612763,MEM,59,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.6,0.7,0.949,
2022-23,Regular Season,1628436,Luke Kornet,1610612738,BOS,69,11.7,1.6,2.5,0.665,0.0,0.2,0.231,0.5,0.6,0.821,
2022-23,Regular Season,1630644,Mac McClung,1610612755,PHI,2,20.5,4.5,10.0,0.45,2.0,5.5,0.364,1.5,2.5,0.6,
2022-23,Regular Season,1630201,Malachi Flynn,1610612761,TOR,53,13.0,1.6,4.6,0.36,0.9,2.5,0.353,0.5,0.6,0.758,
2022-23,Regular Season,1631103,Malaki Branham,1610612759,SAS,66,23.5,4.1,9.3,0.44,1.2,3.9,0.302,0.9,1.1,0.829,
2022-23,Regular Season,1627763,Malcolm Brogdon,1610612738,BOS,67,26.0,5.3,10.9,0.484,2.0,4.4,0.444,2.4,2.7,0.87,
2022-23,Regular Season,1630792,Malcolm Hill,1610612741,CHI,5,1.8,0.4,0.8,0.5,0.2,0.6,0.333,0.0,0.0,0.0,
2022-23,Regular Season,1627736,Malik Beasley,1610612747,LAL,81,25.8,4.6,11.6,0.395,2.9,8.1,0.357,0.6,0.8,0.769,
2022-23,Regular Season,1628370,Malik Monk,1610612758,SAC,77,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.4,2.7,0.889,
2022-23,Regular Season,1629603,Mamadi Diakite,1610612739,CLE,22,8.0,1.1,2.3,0.48,0.3,1.0,0.333,0.1,0.1,1.0,
2022-23,Regular Season,1630699,MarJon Beauchamp,1610612749,MIL,52,13.5,1.8,4.7,0.395,0.9,2.7,0.331,0.5,0.7,0.73,
2022-23,Regular Season,202694,Marcus Morris Sr.,1610612746,LAC,65,28.1,4.2,9.9,0.426,1.7,4.7,0.365,1.0,1.3,0.782,
2022-23,Regular Season,203935,Marcus Smart,1610612738,BOS,61,32.1,4.1,9.9,0.415,1.9,5.6,0.336,1.4,1.9,0.746,
2022-23,Regular Season,1631109,Mark Williams,1610612766,CHA,43,19.3,3.7,5.8,0.637,0.0,0.0,0.0,1.6,2.3,0.691,
2022-23,Regular Season,1628365,Markelle Fultz,1610612753,ORL,60,29.6,5.8,11.3,0.514,0.5,1.5,0.31,1.9,2.4,0.783,
2022-23,Regular Season,202693,Markieff Morris,1610612742,DAL,35,10.1,1.3,3.3,0.409,0.8,2.0,0.394,0.3,0.3,1.0,
2022-23,Regular Season,1630250,Marko Simonovic,1610612741,CHI,7,2.8,0.3,1.0,0.286,0.1,0.6,0.25,0.1,0.3,0.5,
2022-23,Regular Season,1628963,Marvin Bagley III,1610612765,DET,42,23.6,4.8,9.1,0.529,0.5,1.6,0.288,1.9,2.6,0.75,
2022-23,Regular Season,203486,Mason Plumlee,1610612746,LAC,79,26.0,4.2,6.1,0.68,0.0,0.0,0.0,2.5,4.0,0.636,
2022-23,Regular Season,1629680,Matisse Thybulle,1610612757,POR,71,16.9,1.5,3.6,0.435,0.8,2.1,0.365,0.3,0.4,0.679,
2022-23,Regular Season,1630346,Matt Ryan,1610612750,MIN,34,9.1,1.2,3.2,0.37,0.9,2.5,0.381,0.3,0.4,0.833,
2022-23,Regular Season,203521,Matthew Dellavedova,1610612758,SAC,32,6.6,0.5,1.6,0.34,0.3,0.8,0.333,0.1,0.2,0.571,
2022-23,Regular Season,1631108,Max Christie,1610612747,LAL,41,12.5,1.1,2.6,0.415,0.6,1.5,0.419,0.3,0.4,0.875,
