PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
1641710,Anthony Black,1610612753,ORL,21.0,78,74,0.377,100,234,0.427,0.44,0.33,94,205,0.459,0.047,6,29,0.207,2024-25,Regular Season,Touch 2-6 Seconds
202331,Paul George,1610612755,PHI,35.0,41,41,0.409,108,233,0.464,0.521,0.272,81,155,0.523,0.137,27,78,0.346,2024-25,Regular Season,Touch 2-6 Seconds
1641731,Bilal Coulibaly,1610612764,WAS,20.0,59,56,0.372,98,232,0.422,0.442,0.321,89,200,0.445,0.051,9,32,0.281,2024-25,Regular Season,Touch 2-6 Seconds
203915,Spencer Dinwiddie,1610612742,DAL,32.0,79,70,0.337,96,230,0.417,0.487,0.191,64,130,0.492,0.147,32,100,0.32,2024-25,Regular Season,Touch 2-6 Seconds
202695,Kawhi Leonard,1610612746,LAC,34.0,37,37,0.368,114,229,0.498,0.535,0.302,97,188,0.516,0.066,17,41,0.415,2024-25,Regular Season,Touch 2-6 Seconds
1642268,Isaiah Collier,1610612762,UTA,20.0,71,63,0.413,107,229,0.467,0.487,0.346,98,192,0.51,0.067,9,37,0.243,2024-25,Regular Season,Touch 2-6 Seconds
1630172,Patrick Williams,1610612741,CHI,23.0,63,61,0.442,88,228,0.386,0.421,0.331,72,171,0.421,0.11,16,57,0.281,2024-25,Regular Season,Touch 2-6 Seconds
1628401,Derrick White,1610612738,BOS,30.0,76,69,0.237,106,227,0.467,0.529,0.131,78,126,0.619,0.105,28,101,0.277,2024-25,Regular Season,Touch 2-6 Seconds
1641764,Brandin Podziemski,1610612744,GSW,22.0,64,58,0.358,102,225,0.453,0.504,0.259,79,163,0.485,0.099,23,62,0.371,2024-25,Regular Season,Touch 2-6 Seconds
1627734,Domantas Sabonis,1610612758,SAC,29.0,70,69,0.25,125,223,0.561,0.565,0.245,123,219,0.562,0.004,2,4,0.5,2024-25,Regular Season,Touch 2-6 Seconds
1631099,Keegan Murray,1610612758,SAC,24.0,76,74,0.272,112,223,0.502,0.511,0.248,108,203,0.532,0.024,4,20,0.2,2024-25,Regular Season,Touch 2-6 Seconds
1630560,Cam Thomas,1610612751,BKN,23.0,25,25,0.489,99,222,0.446,0.495,0.341,77,155,0.497,0.148,22,67,0.328,2024-25,Regular Season,Touch 2-6 Seconds
