PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
1630245,Ayo Dosunmu,1610612741,CHI,67,34,33,1991.0,54,17,38,0.315,132,0.409,9,0.439,2023-24,Regular Season,Rebounding,offensive
1628389,Bam Adebayo,1610612748,MIA,70,40,30,2380.0,157,100,57,0.637,332,0.473,9,0.486,2023-24,Regular Season,Rebounding,offensive
1641767,Ben Sheppard,1610612754,IND,36,22,14,650.0,14,3,11,0.214,46,0.304,0,0.304,2023-24,Regular Season,Rebounding,offensive
1627732,Ben Simmons,1610612751,BKN,15,7,8,359.0,31,14,17,0.452,53,0.585,2,0.608,2023-24,Regular Season,Rebounding,offensive
1631097,Bennedict Mathurin,1610612754,IND,53,29,24,1407.0,60,29,30,0.483,168,0.357,12,0.385,2023-24,Regular Season,Rebounding,offensive
1641731,Bilal Coulibaly,1610612764,WAS,60,10,50,1662.0,56,24,32,0.429,154,0.364,5,0.376,2023-24,Regular Season,Rebounding,offensive
202687,Bismack Biyombo,1610612760,OKC,35,19,16,774.0,62,45,17,0.726,152,0.408,6,0.425,2023-24,Regular Season,Rebounding,offensive
1631104,Blake Wesley,1610612759,SAS,45,15,30,708.0,17,4,13,0.235,45,0.378,1,0.386,2023-24,Regular Season,Rebounding,offensive
1626246,Boban Marjanovic,1610612745,HOU,10,7,3,59.0,7,4,2,0.571,13,0.538,1,0.583,2023-24,Regular Season,Rebounding,offensive
1626171,Bobby Portis,1610612749,MIL,82,49,33,2008.0,142,91,48,0.641,322,0.441,6,0.449,2023-24,Regular Season,Rebounding,offensive
203992,Bogdan Bogdanović,1610612737,ATL,78,35,43,2369.0,53,20,31,0.377,155,0.342,13,0.373,2023-24,Regular Season,Rebounding,offensive
202711,Bojan Bogdanovic,1610612752,NYK,52,16,36,1397.0,22,9,13,0.409,73,0.301,3,0.314,2023-24,Regular Season,Rebounding,offensive
1629626,Bol Bol,1610612756,PHX,34,22,12,438.0,30,14,16,0.467,52,0.577,2,0.6,2023-24,Regular Season,Rebounding,offensive
1630538,Bones Hyland,1610612746,LAC,23,10,13,402.0,5,0,4,0.0,18,0.278,1,0.294,2023-24,Regular Season,Rebounding,offensive
203078,Bradley Beal,1610612756,PHX,50,32,18,1688.0,53,21,32,0.396,124,0.427,7,0.453,2023-24,Regular Season,Rebounding,offensive
1641764,Brandin Podziemski,1610612744,GSW,71,40,31,1909.0,110,57,50,0.518,241,0.456,7,0.47,2023-24,Regular Season,Rebounding,offensive
1630527,Brandon Boston,1610612746,LAC,17,8,9,289.0,19,8,11,0.421,38,0.5,3,0.543,2023-24,Regular Season,Rebounding,offensive
1629634,Brandon Clarke,1610612763,MEM,6,2,4,134.0,13,8,5,0.615,28,0.464,2,0.5,2023-24,Regular Season,Rebounding,offensive
1627742,Brandon Ingram,1610612740,NOP,63,38,25,2071.0,42,21,21,0.5,115,0.365,4,0.378,2023-24,Regular Season,Rebounding,offensive
1641706,Brandon Miller,1610612766,CHA,72,16,56,2315.0,60,26,33,0.433,140,0.429,3,0.438,2023-24,Regular Season,Rebounding,offensive
1630314,Brandon Williams,1610612742,DAL,7,2,5,74.0,4,0,4,0.0,9,0.444,1,0.5,2023-24,Regular Season,Rebounding,offensive
1630296,Braxton Key,1610612743,DEN,12,9,3,44.0,3,1,2,0.333,8,0.375,0,0.375,2023-24,Regular Season,Rebounding,offensive
1641729,Brice Sensabaugh,1610612762,UTA,26,6,20,518.0,15,4,11,0.267,37,0.405,2,0.429,2023-24,Regular Season,Rebounding,offensive
201572,Brook Lopez,1610612749,MIL,79,48,31,2411.0,117,68,48,0.581,199,0.588,2,0.594,2023-24,Regular Season,Rebounding,offensive
1628971,Bruce Brown,1610612761,TOR,62,25,37,1754.0,53,20,32,0.377,165,0.321,6,0.333,2023-24,Regular Season,Rebounding,offensive
1628981,Bruno Fernando,1610612737,ATL,41,16,25,674.0,59,36,20,0.61,154,0.383,2,0.388,2023-24,Regular Season,Rebounding,offensive
1631121,Bryce McGowens,1610612766,CHA,47,8,39,767.0,17,7,10,0.412,41,0.415,2,0.436,2023-24,Regular Season,Rebounding,offensive
1631205,Buddy Boeheim,1610612765,DET,5,0,5,58.0,3,2,1,0.667,4,0.75,0,0.75,2023-24,Regular Season,Rebounding,offensive
1627741,Buddy Hield,1610612755,PHI,79,44,35,2061.0,59,21,38,0.356,137,0.431,3,0.44,2023-24,Regular Season,Rebounding,offensive
203468,CJ McCollum,1610612740,NOP,65,42,23,2133.0,38,12,27,0.316,92,0.413,2,0.422,2023-24,Regular Season,Rebounding,offensive
1630595,Cade Cunningham,1610612765,DET,61,9,52,2042.0,30,11,17,0.367,123,0.244,6,0.256,2023-24,Regular Season,Rebounding,offensive
1631216,Caleb Houstan,1610612753,ORL,39,19,20,652.0,27,7,20,0.259,59,0.458,7,0.519,2023-24,Regular Season,Rebounding,offensive
1628997,Caleb Martin,1610612748,MIA,63,36,27,1726.0,74,34,39,0.459,140,0.529,5,0.548,2023-24,Regular Season,Rebounding,offensive
1629629,Cam Reddish,1610612747,LAL,35,19,16,823.0,25,5,19,0.2,59,0.424,3,0.446,2023-24,Regular Season,Rebounding,offensive
1630560,Cam Thomas,1610612751,BKN,59,23,36,1902.0,28,9,18,0.321,99,0.283,6,0.301,2023-24,Regular Season,Rebounding,offensive
1641715,Cam Whitmore,1610612745,HOU,45,18,27,854.0,44,22,22,0.5,98,0.449,4,0.468,2023-24,Regular Season,Rebounding,offensive
1629661,Cameron Johnson,1610612751,BKN,57,21,36,1574.0,55,19,36,0.345,128,0.43,10,0.466,2023-24,Regular Season,Rebounding,offensive
1626166,Cameron Payne,1610612755,PHI,55,32,23,1007.0,20,4,16,0.2,56,0.357,2,0.37,2023-24,Regular Season,Rebounding,offensive
1627747,Caris LeVert,1610612739,CLE,67,38,29,1935.0,39,20,19,0.513,116,0.336,6,0.355,2023-24,Regular Season,Rebounding,offensive
1641717,Cason Wallace,1610612760,OKC,74,53,21,1560.0,52,32,19,0.615,124,0.419,6,0.441,2023-24,Regular Season,Rebounding,offensive
1626224,Cedi Osman,1610612759,SAS,61,15,46,1094.0,25,11,14,0.44,76,0.329,5,0.352,2023-24,Regular Season,Rebounding,offensive
1629646,Charles Bassey,1610612759,SAS,17,3,14,196.0,23,14,9,0.609,62,0.371,0,0.371,2023-24,Regular Season,Rebounding,offensive
1629718,Charlie Brown Jr.,1610612752,NYK,1,0,1,22.0,1,0,1,0.0,4,0.25,0,0.25,2023-24,Regular Season,Rebounding,offensive
1631096,Chet Holmgren,1610612760,OKC,82,57,25,2413.0,129,92,37,0.713,324,0.398,10,0.411,2023-24,Regular Season,Rebounding,offensive
1629002,Chimezie Metu,1610612765,DET,46,20,26,832.0,41,18,23,0.439,97,0.423,1,0.427,2023-24,Regular Season,Rebounding,offensive
1628449,Chris Boucher,1610612761,TOR,46,14,32,649.0,61,43,18,0.705,155,0.394,10,0.421,2023-24,Regular Season,Rebounding,offensive
1630537,Chris Duarte,1610612758,SAC,43,22,21,586.0,26,11,15,0.423,59,0.441,2,0.456,2023-24,Regular Season,Rebounding,offensive
1641753,Chris Livingston,1610612749,MIL,12,8,4,75.0,3,2,1,0.667,7,0.429,0,0.429,2023-24,Regular Season,Rebounding,offensive
101108,Chris Paul,1610612744,GSW,56,33,23,1497.0,18,0,18,0.0,56,0.321,3,0.34,2023-24,Regular Season,Rebounding,offensive
1631128,Christian Braun,1610612743,DEN,75,50,25,1554.0,79,45,34,0.57,181,0.436,3,0.444,2023-24,Regular Season,Rebounding,offensive
1626174,Christian Wood,1610612747,LAL,44,24,20,829.0,36,21,13,0.583,71,0.507,4,0.537,2023-24,Regular Season,Rebounding,offensive
1629643,Chuma Okeke,1610612753,ORL,28,12,16,362.0,18,8,10,0.444,36,0.5,0,0.5,2023-24,Regular Season,Rebounding,offensive
203991,Clint Capela,1610612737,ATL,73,33,40,1883.0,335,230,97,0.687,612,0.547,20,0.566,2023-24,Regular Season,Rebounding,offensive
1629632,Coby White,1610612741,CHI,77,36,41,2808.0,43,7,35,0.163,114,0.377,3,0.387,2023-24,Regular Season,Rebounding,offensive
1628998,Cody Martin,1610612766,CHA,27,7,20,736.0,19,6,13,0.316,54,0.352,2,0.365,2023-24,Regular Season,Rebounding,offensive
203469,Cody Zeller,1610612740,NOP,38,24,14,293.0,47,33,14,0.702,98,0.48,2,0.49,2023-24,Regular Season,Rebounding,offensive
1641732,Colby Jones,1610612758,SAC,21,9,12,175.0,17,7,10,0.412,28,0.607,0,0.607,2023-24,Regular Season,Rebounding,offensive
1630175,Cole Anthony,1610612753,ORL,78,47,31,1773.0,64,32,30,0.5,144,0.444,8,0.471,2023-24,Regular Season,Rebounding,offensive
1631306,Cole Swider,1610612748,MIA,5,4,1,38.0,1,0,1,0.0,1,1.0,0,1.0,2023-24,Regular Season,Rebounding,offensive
1630658,Colin Castleton,1610612747,LAL,7,3,4,39.0,5,4,1,0.8,8,0.625,0,0.625,2023-24,Regular Season,Rebounding,offensive
1631221,Collin Gillespie,1610612743,DEN,13,7,6,183.0,1,0,1,0.0,9,0.111,1,0.125,2023-24,Regular Season,Rebounding,offensive
1629012,Collin Sexton,1610612762,UTA,71,26,45,1910.0,69,30,39,0.435,219,0.315,15,0.338,2023-24,Regular Season,Rebounding,offensive
1630557,Corey Kispert,1610612764,WAS,73,13,60,1933.0,30,10,19,0.333,91,0.33,3,0.341,2023-24,Regular Season,Rebounding,offensive
202709,Cory Joseph,1610612744,GSW,15,8,7,196.0,6,4,2,0.667,14,0.429,0,0.429,2023-24,Regular Season,Rebounding,offensive
1641854,Craig Porter Jr.,1610612739,CLE,36,21,15,597.0,21,3,18,0.143,50,0.42,2,0.438,2023-24,Regular Season,Rebounding,offensive
1626156,D'Angelo Russell,1610612747,LAL,73,43,30,2393.0,28,7,21,0.25,77,0.364,2,0.373,2023-24,Regular Season,Rebounding,offensive
1630618,D.J. Carton,1610612761,TOR,3,2,1,29.0,2,2,0,1.0,3,0.667,0,0.667,2023-24,Regular Season,Rebounding,offensive
1628391,D.J. Wilson,1610612753,ORL,1,0,1,14.0,1,1,0,1.0,3,0.333,0,0.333,2023-24,Regular Season,Rebounding,offensive
1629610,DaQuan Jeffries,1610612752,NYK,3,1,2,8.0,0,0,0,0.0,2,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
1630227,Daishen Nix,1610612750,MIN,3,2,1,20.0,1,0,1,0.0,4,0.25,1,0.333,2023-24,Regular Season,Rebounding,offensive
1630625,Dalano Banton,1610612757,POR,41,15,26,946.0,39,18,19,0.462,83,0.47,4,0.494,2023-24,Regular Season,Rebounding,offensive
1631207,Dalen Terry,1610612741,CHI,41,19,22,555.0,29,11,15,0.379,52,0.558,2,0.58,2023-24,Regular Season,Rebounding,offensive
1627745,Damian Jones,1610612739,CLE,23,13,10,202.0,20,9,11,0.45,42,0.476,0,0.476,2023-24,Regular Season,Rebounding,offensive
203081,Damian Lillard,1610612749,MIL,72,48,24,2541.0,36,14,22,0.389,132,0.273,7,0.288,2023-24,Regular Season,Rebounding,offensive
1629655,Daniel Gafford,1610612742,DAL,73,29,44,1790.0,195,135,58,0.692,470,0.415,8,0.422,2023-24,Regular Season,Rebounding,offensive
1628464,Daniel Theis,1610612746,LAC,54,34,20,935.0,82,54,27,0.659,174,0.471,4,0.482,2023-24,Regular Season,Rebounding,offensive
201568,Danilo Gallinari,1610612749,MIL,43,11,32,593.0,20,10,10,0.5,53,0.377,1,0.385,2023-24,Regular Season,Rebounding,offensive
201980,Danny Green,1610612755,PHI,1,0,1,14.0,0,0,0,0.0,1,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
203957,Dante Exum,1610612742,DAL,47,31,16,965.0,24,10,14,0.417,68,0.353,3,0.369,2023-24,Regular Season,Rebounding,offensive
1627863,Danuel House Jr.,1610612755,PHI,26,17,9,441.0,16,11,4,0.688,44,0.364,2,0.381,2023-24,Regular Season,Rebounding,offensive
203967,Dario Saric,1610612744,GSW,58,32,26,1048.0,71,42,29,0.592,186,0.382,11,0.406,2023-24,Regular Season,Rebounding,offensive
1641727,Dariq Whitehead,1610612751,BKN,1,0,1,21.0,0,0,0,0.0,1,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
1629647,Darius Bazley,1610612762,UTA,6,2,4,139.0,8,5,3,0.625,19,0.421,1,0.444,2023-24,Regular Season,Rebounding,offensive
1629636,Darius Garland,1610612739,CLE,52,28,24,1760.0,30,9,21,0.3,85,0.353,3,0.366,2023-24,Regular Season,Rebounding,offensive
1630561,David Duke Jr.,1610612759,SAS,2,1,1,40.0,2,1,1,0.5,5,0.4,0,0.4,2023-24,Regular Season,Rebounding,offensive
1631223,David Roddy,1610612756,PHX,51,20,31,1072.0,51,25,24,0.49,112,0.455,1,0.459,2023-24,Regular Season,Rebounding,offensive
1630558,Davion Mitchell,1610612758,SAC,48,27,21,806.0,19,3,16,0.158,43,0.442,2,0.463,2023-24,Regular Season,Rebounding,offensive
202722,Davis Bertans,1610612766,CHA,27,10,17,519.0,8,5,3,0.625,26,0.308,0,0.308,2023-24,Regular Season,Rebounding,offensive
1630549,Day'Ron Sharpe,1610612751,BKN,58,25,33,884.0,152,115,37,0.757,342,0.444,14,0.463,2023-24,Regular Season,Rebounding,offensive
1628368,De'Aaron Fox,1610612758,SAC,74,42,32,2659.0,67,24,43,0.358,168,0.399,7,0.416,2023-24,Regular Season,Rebounding,offensive
1629631,De'Andre Hunter,1610612737,ATL,55,25,30,1629.0,31,11,20,0.355,86,0.36,4,0.378,2023-24,Regular Season,Rebounding,offensive
1629001,De'Anthony Melton,1610612755,PHI,37,24,13,998.0,28,19,10,0.679,82,0.341,3,0.354,2023-24,Regular Season,Rebounding,offensive
201599,DeAndre Jordan,1610612743,DEN,34,23,11,385.0,54,42,12,0.778,106,0.509,2,0.519,2023-24,Regular Season,Rebounding,offensive
1630610,DeJon Jarreau,1610612763,MEM,9,2,7,150.0,8,3,5,0.375,15,0.533,0,0.533,2023-24,Regular Season,Rebounding,offensive
201942,DeMar DeRozan,1610612741,CHI,76,35,41,2870.0,42,15,26,0.357,141,0.298,4,0.307,2023-24,Regular Season,Rebounding,offensive
1629731,Dean Wade,1610612739,CLE,52,36,16,1093.0,37,15,22,0.405,76,0.487,1,0.493,2023-24,Regular Season,Rebounding,offensive
1629028,Deandre Ayton,1610612757,POR,54,13,41,1744.0,171,102,69,0.596,317,0.539,10,0.557,2023-24,Regular Season,Rebounding,offensive
1627749,Dejounte Murray,1610612737,ATL,78,34,44,2783.0,62,25,36,0.403,153,0.405,11,0.437,2023-24,Regular Season,Rebounding,offensive
1626153,Delon Wright,1610612748,MIA,39,15,24,666.0,19,7,12,0.368,59,0.322,4,0.345,2023-24,Regular Season,Rebounding,offensive
1630166,Deni Avdija,1610612764,WAS,75,14,61,2257.0,84,43,41,0.512,253,0.332,6,0.34,2023-24,Regular Season,Rebounding,offensive
203471,Dennis Schröder,1610612751,BKN,73,28,45,2276.0,38,9,29,0.237,104,0.365,2,0.373,2023-24,Regular Season,Rebounding,offensive
1628372,Dennis Smith Jr.,1610612751,BKN,46,17,29,917.0,49,19,30,0.388,98,0.5,6,0.533,2023-24,Regular Season,Rebounding,offensive
1641726,Dereck Lively II,1610612742,DAL,55,35,20,1294.0,135,80,55,0.593,322,0.419,10,0.433,2023-24,Regular Season,Rebounding,offensive
1631220,Dereon Seabron,1610612740,NOP,3,0,3,37.0,1,0,1,0.0,2,0.5,0,0.5,2023-24,Regular Season,Rebounding,offensive
1627884,Derrick Jones Jr.,1610612742,DAL,69,43,26,1682.0,82,40,42,0.488,169,0.485,11,0.519,2023-24,Regular Season,Rebounding,offensive
201565,Derrick Rose,1610612763,MEM,20,5,15,359.0,7,4,3,0.571,22,0.318,3,0.368,2023-24,Regular Season,Rebounding,offensive
1628401,Derrick White,1610612738,BOS,72,57,15,2346.0,49,23,26,0.469,140,0.35,7,0.368,2023-24,Regular Season,Rebounding,offensive
1630217,Desmond Bane,1610612763,MEM,42,14,28,1443.0,36,14,20,0.389,99,0.364,5,0.383,2023-24,Regular Season,Rebounding,offensive
1626164,Devin Booker,1610612756,PHX,65,42,23,2341.0,56,18,36,0.321,132,0.424,5,0.441,2023-24,Regular Season,Rebounding,offensive
1630170,Devin Vassell,1610612759,SAS,66,17,49,2191.0,27,7,19,0.259,63,0.429,1,0.435,2023-24,Regular Season,Rebounding,offensive
1628984,Devonte' Graham,1610612759,SAS,17,5,12,253.0,5,0,5,0.0,13,0.385,1,0.417,2023-24,Regular Season,Rebounding,offensive
1641926,Dexter Dennis,1610612742,DAL,2,0,2,20.0,1,0,1,0.0,1,1.0,0,1.0,2023-24,Regular Season,Rebounding,offensive
1628415,Dillon Brooks,1610612745,HOU,70,35,35,2178.0,53,25,28,0.472,143,0.371,6,0.387,2023-24,Regular Season,Rebounding,offensive
1627734,Domantas Sabonis,1610612758,SAC,82,46,36,2928.0,294,186,105,0.633,680,0.432,21,0.446,2023-24,Regular Season,Rebounding,offensive
1631230,Dominick Barlow,1610612759,SAS,28,5,23,374.0,40,27,13,0.675,76,0.526,3,0.548,2023-24,Regular Season,Rebounding,offensive
1628378,Donovan Mitchell,1610612739,CLE,54,36,18,1912.0,46,13,31,0.283,98,0.469,1,0.474,2023-24,Regular Season,Rebounding,offensive
1628978,Donte DiVincenzo,1610612752,NYK,80,50,30,2339.0,63,21,43,0.333,156,0.404,8,0.426,2023-24,Regular Season,Rebounding,offensive
1627827,Dorian Finney-Smith,1610612751,BKN,65,28,37,1853.0,105,58,46,0.552,213,0.493,5,0.505,2023-24,Regular Season,Rebounding,offensive
203926,Doug McDermott,1610612754,IND,37,14,23,588.0,10,1,9,0.1,26,0.385,1,0.4,2023-24,Regular Season,Rebounding,offensive
203110,Draymond Green,1610612744,GSW,54,33,21,1462.0,74,49,25,0.662,162,0.457,3,0.465,2023-24,Regular Season,Rebounding,offensive
1629234,Drew Eubanks,1610612756,PHX,67,37,30,1082.0,101,62,39,0.614,255,0.396,10,0.412,2023-24,Regular Season,Rebounding,offensive
1641809,Drew Peterson,1610612738,BOS,1,1,0,8.0,0,0,0,0.0,0,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
1630696,Dru Smith,1610612748,MIA,6,4,2,117.0,6,2,3,0.333,15,0.4,0,0.4,2023-24,Regular Season,Rebounding,offensive
1629130,Duncan Robinson,1610612748,MIA,60,35,25,1714.0,15,7,8,0.467,44,0.341,3,0.366,2023-24,Regular Season,Rebounding,offensive
1641871,Duop Reath,1610612757,POR,64,15,49,1173.0,93,57,34,0.613,249,0.373,7,0.384,2023-24,Regular Season,Rebounding,offensive
203939,Dwight Powell,1610612742,DAL,50,30,20,791.0,96,49,47,0.51,216,0.444,4,0.453,2023-24,Regular Season,Rebounding,offensive
1629685,Dylan Windler,1610612737,ATL,8,4,4,81.0,3,2,1,0.667,13,0.231,0,0.231,2023-24,Regular Season,Rebounding,offensive
1630700,Dyson Daniels,1610612740,NOP,57,33,24,1291.0,59,34,25,0.576,117,0.504,2,0.513,2023-24,Regular Season,Rebounding,offensive
1630604,E.J. Liddell,1610612740,NOP,3,1,2,7.0,0,0,0,0.0,0,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
1641734,Emoni Bates,1610612739,CLE,7,3,4,92.0,1,0,1,0.0,8,0.125,1,0.143,2023-24,Regular Season,Rebounding,offensive
201569,Eric Gordon,1610612756,PHX,56,34,22,1566.0,16,6,10,0.375,46,0.348,4,0.381,2023-24,Regular Season,Rebounding,offensive
1630647,Eugene Omoruyi,1610612764,WAS,32,3,29,344.0,33,27,6,0.818,91,0.363,4,0.379,2023-24,Regular Season,Rebounding,offensive
203095,Evan Fournier,1610612765,DET,27,7,20,526.0,5,2,3,0.4,18,0.278,2,0.313,2023-24,Regular Season,Rebounding,offensive
1630596,Evan Mobley,1610612739,CLE,50,29,21,1532.0,111,66,43,0.595,224,0.496,7,0.512,2023-24,Regular Season,Rebounding,offensive
1630196,Filip Petrusev,1610612755,PHI,1,1,0,3.0,0,0,0,0.0,0,0.0,0,0.0,2023-24,Regular Season,Rebounding,offensive
1628373,Frank Ntilikina,1610612766,CHA,4,0,4,34.0,1,2,0,2.0,2,0.5,0,0.5,2023-24,Regular Season,Rebounding,offensive
1630532,Franz Wagner,1610612753,ORL,71,43,28,2314.0,72,26,45,0.361,209,0.344,3,0.35,2023-24,Regular Season,Rebounding,offensive
1627832,Fred VanVleet,1610612745,HOU,71,37,34,2616.0,33,4,29,0.121,96,0.344,6,0.367,2023-24,Regular Season,Rebounding,offensive
1627788,Furkan Korkmaz,1610612755,PHI,16,8,8,222.0,4,1,4,0.25,10,0.4,0,0.4,2023-24,Regular Season,Rebounding,offensive
1641713,GG Jackson,1610612763,MEM,43,12,31,1206.0,53,32,21,0.604,120,0.442,3,0.453,2023-24,Regular Season,Rebounding,offensive
1629216,Gabe Vincent,1610612747,LAL,7,4,3,134.0,4,2,2,0.5,7,0.571,1,0.667,2023-24,Regular Season,Rebounding,offensive
202066,Garrett Temple,1610612761,TOR,20,3,17,267.0,18,11,7,0.611,31,0.581,1,0.6,2023-24,Regular Season,Rebounding,offensive
1629726,Garrison Mathews,1610612737,ATL,48,24,24,746.0,17,5,12,0.294,31,0.548,0,0.548,2023-24,Regular Season,Rebounding,offensive
203914,Gary Harris,1610612753,ORL,42,25,17,1028.0,24,6,17,0.25,55,0.436,3,0.462,2023-24,Regular Season,Rebounding,offensive
1627780,Gary Payton II,1610612744,GSW,38,23,15,596.0,46,28,18,0.609,101,0.455,5,0.479,2023-24,Regular Season,Rebounding,offensive
1629018,Gary Trent Jr.,1610612761,TOR,64,21,43,1802.0,23,7,16,0.304,66,0.348,4,0.371,2023-24,Regular Season,Rebounding,offensive
1627777,Georges Niang,1610612739,CLE,79,47,32,1771.0,22,7,15,0.318,78,0.282,2,0.289,2023-24,Regular Season,Rebounding,offensive
203507,Giannis Antetokounmpo,1610612749,MIL,73,45,28,2567.0,196,128,66,0.653,397,0.494,15,0.513,2023-24,Regular Season,Rebounding,offensive
