PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
1629627,Zion Williamson,1610612740,NOP,23.0,69,64,0.19,103,206,0.5,0.5,0.19,103,206,0.5,0.0,0,0,,2023-24,Regular Season,7+ Dribbles
201142,Kevin Durant,1610612756,PHX,35.0,74,71,0.145,98,205,0.478,0.502,0.121,88,170,0.518,0.025,10,35,0.286,2023-24,Regular Season,7+ Dribbles
1641718,Keyonte George,1610612762,UTA,20.0,74,66,0.257,74,205,0.361,0.407,0.162,55,129,0.426,0.095,19,76,0.25,2023-24,Regular Season,7+ Dribbles
1630703,Scoot Henderson,1610612757,POR,20.0,61,54,0.256,89,201,0.443,0.478,0.204,75,160,0.469,0.052,14,41,0.341,2023-24,Regular Season,7+ Dribbles
1630193,Immanuel Quickley,1610612761,TOR,25.0,67,60,0.226,75,196,0.383,0.436,0.164,54,142,0.38,0.062,21,54,0.389,2023-24,Regular Season,7+ Dribbles
1630532,Franz Wagner,1610612753,ORL,22.0,72,66,0.175,100,192,0.521,0.542,0.156,92,171,0.538,0.019,8,21,0.381,2023-24,Regular Season,7+ Dribbles
203507,Giannis Antetokounmpo,1610612749,MIL,29.0,73,69,0.139,99,190,0.521,0.545,0.123,90,169,0.533,0.015,9,21,0.429,2023-24,Regular Season,7+ Dribbles
203468,CJ McCollum,1610612740,NOP,32.0,65,57,0.181,87,188,0.463,0.527,0.127,63,132,0.477,0.054,24,56,0.429,2023-24,Regular Season,7+ Dribbles
202704,Reggie Jackson,1610612743,DEN,34.0,80,67,0.252,73,185,0.395,0.43,0.203,60,149,0.403,0.049,13,36,0.361,2023-24,Regular Season,7+ Dribbles
1630175,Cole Anthony,1610612753,ORL,24.0,81,71,0.241,87,184,0.473,0.473,0.231,87,176,0.494,0.01,0,8,0.0,2023-24,Regular Season,7+ Dribbles
1627763,Malcolm Brogdon,1610612757,POR,31.0,39,36,0.365,73,181,0.403,0.439,0.284,60,141,0.426,0.081,13,40,0.325,2023-24,Regular Season,7+ Dribbles
202695,Kawhi Leonard,1610612746,LAC,33.0,67,59,0.148,96,168,0.571,0.592,0.127,89,144,0.618,0.021,7,24,0.292,2023-24,Regular Season,7+ Dribbles
1631204,Marcus Sasser,1610612765,DET,23.0,70,57,0.335,65,168,0.387,0.443,0.221,46,111,0.414,0.114,19,57,0.333,2023-24,Regular Season,7+ Dribbles
1628401,Derrick White,1610612738,BOS,29.0,72,57,0.201,73,167,0.437,0.5,0.132,52,110,0.473,0.069,21,57,0.368,2023-24,Regular Season,7+ Dribbles
1627742,Brandon Ingram,1610612740,NOP,26.0,63,54,0.165,83,166,0.5,0.518,0.154,77,155,0.497,0.011,6,11,0.545,2023-24,Regular Season,7+ Dribbles
1628398,Kyle Kuzma,1610612764,WAS,28.0,70,63,0.122,74,160,0.463,0.488,0.101,66,132,0.5,0.021,8,28,0.286,2023-24,Regular Season,7+ Dribbles
1627747,Caris LeVert,1610612739,CLE,29.0,68,59,0.194,73,159,0.459,0.487,0.166,64,136,0.471,0.028,9,23,0.391,2023-24,Regular Season,7+ Dribbles
1630163,LaMelo Ball,1610612766,CHA,22.0,22,22,0.374,75,158,0.475,0.532,0.262,57,111,0.514,0.111,18,47,0.383,2023-24,Regular Season,7+ Dribbles
203915,Spencer Dinwiddie,1610612747,LAL,31.0,75,55,0.25,69,157,0.439,0.471,0.191,59,120,0.492,0.059,10,37,0.27,2023-24,Regular Season,7+ Dribbles
201566,Russell Westbrook,1610612746,LAC,35.0,68,58,0.231,62,152,0.408,0.411,0.22,61,145,0.421,0.011,1,7,0.143,2023-24,Regular Season,7+ Dribbles
203078,Bradley Beal,1610612756,PHX,31.0,51,44,0.217,79,151,0.523,0.546,0.191,72,133,0.541,0.026,7,18,0.389,2023-24,Regular Season,7+ Dribbles
1628969,Mikal Bridges,1610612751,BKN,27.0,79,62,0.117,58,146,0.397,0.411,0.101,54,126,0.429,0.016,4,20,0.2,2023-24,Regular Season,7+ Dribbles
1630567,Scottie Barnes,1610612761,TOR,22.0,60,54,0.149,60,140,0.429,0.439,0.138,57,130,0.438,0.011,3,10,0.3,2023-24,Regular Season,7+ Dribbles
1630200,Tre Jones,1610612759,SAS,24.0,76,66,0.233,69,139,0.496,0.504,0.218,67,130,0.515,0.015,2,9,0.222,2023-24,Regular Season,7+ Dribbles
1626145,Tyus Jones,1610612764,WAS,28.0,66,57,0.205,67,136,0.493,0.515,0.174,61,116,0.526,0.03,6,20,0.3,2023-24,Regular Season,7+ Dribbles
101108,Chris Paul,1610612744,GSW,39.0,57,49,0.295,64,135,0.474,0.515,0.223,53,102,0.52,0.072,11,33,0.333,2023-24,Regular Season,7+ Dribbles
1631093,Jaden Ivey,1610612765,DET,22.0,76,54,0.138,54,131,0.412,0.424,0.122,51,116,0.44,0.016,3,15,0.2,2023-24,Regular Season,7+ Dribbles
1629639,Tyler Herro,1610612748,MIA,24.0,41,34,0.175,58,126,0.46,0.492,0.142,50,102,0.49,0.033,8,24,0.333,2023-24,Regular Season,7+ Dribbles
