PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,16,2,3,0.667,2,2,1.0,6,0.375,9,0.563,2,0.125,3,0.188,1,0.063,2025-26,Regular Season,Drives
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,201,44,94,0.468,68,82,0.829,160,0.796,53,0.264,14,0.07,10,0.05,41,0.204,2025-26,Regular Season,Drives
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,156,45,95,0.474,18,22,0.818,112,0.718,34,0.218,7,0.045,14,0.09,11,0.071,2025-26,Regular Season,Drives
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,62,7,11,0.636,6,8,0.75,20,0.323,42,0.677,7,0.113,2,0.032,4,0.065,2025-26,Regular Season,Drives
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,6,1,1,1.0,2,2,1.0,4,0.667,3,0.5,1,0.167,0,0.0,1,0.167,2025-26,Regular Season,Drives
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,2,0,0,0.0,2,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,Drives
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,2,1,2,0.5,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,64,7,19,0.368,5,8,0.625,20,0.313,31,0.484,7,0.109,6,0.094,4,0.063,2025-26,Regular Season,Drives
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,11,3,6,0.5,1,2,0.5,7,0.636,3,0.273,0,0.0,1,0.091,1,0.091,2025-26,Regular Season,Drives
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,32,11,19,0.579,5,6,0.833,27,0.844,7,0.219,0,0.0,2,0.063,3,0.094,2025-26,Regular Season,Drives
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,18,2,7,0.286,7,10,0.7,11,0.611,4,0.222,0,0.0,1,0.056,5,0.278,2025-26,Regular Season,Drives
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,204,45,101,0.446,25,36,0.694,120,0.588,64,0.314,16,0.078,18,0.088,18,0.088,2025-26,Regular Season,Drives
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,12,3,6,0.5,2,2,1.0,8,0.667,3,0.25,1,0.083,0,0.0,1,0.083,2025-26,Regular Season,Drives
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,290,71,154,0.461,36,48,0.75,183,0.631,86,0.297,21,0.072,20,0.069,24,0.083,2025-26,Regular Season,Drives
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,208,42,98,0.429,4,4,1.0,88,0.423,83,0.399,24,0.115,23,0.111,2,0.01,2025-26,Regular Season,Drives
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,51,9,19,0.474,7,8,0.875,25,0.49,26,0.51,7,0.137,2,0.039,4,0.078,2025-26,Regular Season,Drives
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,51,8,24,0.333,0,0,0.0,17,0.333,25,0.49,4,0.078,2,0.039,0,0.0,2025-26,Regular Season,Drives
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,364,87,156,0.558,75,100,0.75,251,0.69,132,0.363,34,0.093,18,0.049,50,0.137,2025-26,Regular Season,Drives
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,214,30,82,0.366,37,44,0.841,100,0.467,92,0.43,21,0.098,12,0.056,22,0.103,2025-26,Regular Season,Drives
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,79,19,38,0.5,9,14,0.643,47,0.595,28,0.354,6,0.076,5,0.063,7,0.089,2025-26,Regular Season,Drives
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,292,51,106,0.481,14,16,0.875,117,0.401,154,0.527,46,0.158,18,0.062,8,0.027,2025-26,Regular Season,Drives
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,819,128,279,0.459,94,118,0.797,360,0.44,404,0.493,102,0.125,56,0.068,60,0.073,2025-26,Regular Season,Drives
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,81,9,20,0.45,5,6,0.833,24,0.296,46,0.568,12,0.148,10,0.123,3,0.037,2025-26,Regular Season,Drives
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,314,79,159,0.497,17,24,0.708,182,0.58,116,0.369,36,0.115,18,0.057,12,0.038,2025-26,Regular Season,Drives
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,85,14,34,0.412,7,8,0.875,36,0.424,37,0.435,11,0.129,6,0.071,5,0.059,2025-26,Regular Season,Drives
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,96,11,31,0.355,11,18,0.611,33,0.344,48,0.5,12,0.125,5,0.052,9,0.094,2025-26,Regular Season,Drives
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,561,106,209,0.507,29,34,0.853,248,0.442,269,0.48,72,0.128,48,0.086,18,0.032,2025-26,Regular Season,Drives
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,179,25,60,0.417,18,22,0.818,68,0.38,97,0.542,24,0.134,10,0.056,11,0.061,2025-26,Regular Season,Drives
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,19,3,9,0.333,6,6,1.0,13,0.684,4,0.211,0,0.0,3,0.158,3,0.158,2025-26,Regular Season,Drives
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,13,2,6,0.333,3,4,0.75,7,0.538,1,0.077,0,0.0,3,0.231,2,0.154,2025-26,Regular Season,Drives
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,159,41,82,0.5,19,22,0.864,103,0.648,53,0.333,8,0.05,9,0.057,11,0.069,2025-26,Regular Season,Drives
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,793,197,363,0.543,145,177,0.819,560,0.706,273,0.344,68,0.086,42,0.053,89,0.112,2025-26,Regular Season,Drives
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,108,19,53,0.358,18,22,0.818,56,0.519,32,0.296,11,0.102,9,0.083,11,0.102,2025-26,Regular Season,Drives
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,131,38,66,0.576,13,16,0.813,93,0.71,43,0.328,14,0.107,9,0.069,8,0.061,2025-26,Regular Season,Drives
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,43,6,20,0.3,10,12,0.833,22,0.512,10,0.233,0,0.0,5,0.116,6,0.14,2025-26,Regular Season,Drives
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,62,12,40,0.3,4,6,0.667,29,0.468,16,0.258,9,0.145,2,0.032,3,0.048,2025-26,Regular Season,Drives
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,11,3,7,0.429,2,2,1.0,8,0.727,2,0.182,1,0.091,0,0.0,1,0.091,2025-26,Regular Season,Drives
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,157,27,57,0.474,4,8,0.5,58,0.369,83,0.529,18,0.115,11,0.07,4,0.025,2025-26,Regular Season,Drives
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,484,135,256,0.527,132,153,0.863,424,0.876,92,0.19,22,0.045,39,0.081,80,0.165,2025-26,Regular Season,Drives
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,30,3,10,0.3,2,4,0.5,8,0.267,15,0.5,1,0.033,2,0.067,2,0.067,2025-26,Regular Season,Drives
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,141,12,37,0.324,19,20,0.95,45,0.319,78,0.553,18,0.128,14,0.099,10,0.071,2025-26,Regular Season,Drives
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,630,176,335,0.525,110,125,0.88,477,0.757,188,0.298,49,0.078,33,0.052,63,0.1,2025-26,Regular Season,Drives
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,117,22,47,0.468,4,8,0.5,50,0.427,61,0.521,12,0.103,3,0.026,4,0.034,2025-26,Regular Season,Drives
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,129,37,74,0.5,6,12,0.5,82,0.636,38,0.295,4,0.031,6,0.047,7,0.054,2025-26,Regular Season,Drives
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,44,13,27,0.481,7,10,0.7,33,0.75,6,0.136,2,0.045,5,0.114,5,0.114,2025-26,Regular Season,Drives
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,443,150,262,0.573,40,48,0.833,349,0.788,117,0.264,23,0.052,28,0.063,24,0.054,2025-26,Regular Season,Drives
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,53,10,18,0.556,10,12,0.833,30,0.566,25,0.472,5,0.094,4,0.075,6,0.113,2025-26,Regular Season,Drives
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,239,77,155,0.497,48,62,0.774,211,0.883,30,0.126,9,0.038,19,0.079,31,0.13,2025-26,Regular Season,Drives
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,86,15,46,0.326,9,17,0.529,40,0.465,29,0.337,10,0.116,2,0.023,9,0.105,2025-26,Regular Season,Drives
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,118,23,55,0.418,14,20,0.7,62,0.525,36,0.305,9,0.076,13,0.11,10,0.085,2025-26,Regular Season,Drives
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,152,31,71,0.437,30,34,0.882,93,0.612,54,0.355,15,0.099,6,0.039,17,0.112,2025-26,Regular Season,Drives
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,102,16,37,0.432,8,12,0.667,43,0.422,51,0.5,4,0.039,8,0.078,6,0.059,2025-26,Regular Season,Drives
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,42,7,15,0.467,4,4,1.0,18,0.429,20,0.476,1,0.024,5,0.119,2,0.048,2025-26,Regular Season,Drives
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2025-26,Regular Season,Drives
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,648,225,398,0.565,76,92,0.826,543,0.838,136,0.21,36,0.056,48,0.074,46,0.071,2025-26,Regular Season,Drives
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,236,54,103,0.524,27,32,0.844,136,0.576,95,0.403,21,0.089,13,0.055,16,0.068,2025-26,Regular Season,Drives
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,19,3,7,0.429,3,4,0.75,9,0.474,7,0.368,1,0.053,3,0.158,2,0.105,2025-26,Regular Season,Drives
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,22,3,6,0.5,2,2,1.0,8,0.364,11,0.5,6,0.273,4,0.182,1,0.045,2025-26,Regular Season,Drives
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,636,117,227,0.515,70,82,0.854,314,0.494,324,0.509,91,0.143,29,0.046,41,0.064,2025-26,Regular Season,Drives
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,5,0,3,0.0,0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2025-26,Regular Season,Drives
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,557,141,311,0.453,127,140,0.907,425,0.763,123,0.221,39,0.07,36,0.065,71,0.127,2025-26,Regular Season,Drives
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,4,0,1,0.0,3,4,0.75,3,0.75,0,0.0,0,0.0,1,0.25,2,0.5,2025-26,Regular Season,Drives
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,270,53,112,0.473,25,29,0.862,134,0.496,118,0.437,29,0.107,18,0.067,15,0.056,2025-26,Regular Season,Drives
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,74,12,39,0.308,6,6,1.0,31,0.419,27,0.365,6,0.081,5,0.068,3,0.041,2025-26,Regular Season,Drives
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,143,23,55,0.418,0,0,0.0,46,0.322,74,0.517,13,0.091,12,0.084,0,0.0,2025-26,Regular Season,Drives
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,119,27,46,0.587,16,21,0.762,70,0.588,50,0.42,13,0.109,10,0.084,11,0.092,2025-26,Regular Season,Drives
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,21,6,11,0.545,6,6,1.0,18,0.857,4,0.19,0,0.0,3,0.143,3,0.143,2025-26,Regular Season,Drives
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,227,43,87,0.494,14,18,0.778,101,0.445,104,0.458,23,0.101,23,0.101,9,0.04,2025-26,Regular Season,Drives
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,4,0,1,0.0,0,0,0.0,0,0.0,2,0.5,2,0.5,1,0.25,0,0.0,2025-26,Regular Season,Drives
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,660,138,248,0.556,65,76,0.855,347,0.526,306,0.464,64,0.097,48,0.073,38,0.058,2025-26,Regular Season,Drives
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,325,59,119,0.496,25,32,0.781,147,0.452,161,0.495,45,0.138,22,0.068,16,0.049,2025-26,Regular Season,Drives
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,170,35,57,0.614,8,16,0.5,80,0.471,87,0.512,14,0.082,14,0.082,8,0.047,2025-26,Regular Season,Drives
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,56,7,23,0.304,14,14,1.0,29,0.518,23,0.411,5,0.089,2,0.036,7,0.125,2025-26,Regular Season,Drives
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,173,43,89,0.483,17,24,0.708,105,0.607,63,0.364,17,0.098,7,0.04,12,0.069,2025-26,Regular Season,Drives
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,281,66,130,0.508,46,64,0.719,185,0.658,90,0.32,22,0.078,19,0.068,32,0.114,2025-26,Regular Season,Drives
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,362,95,172,0.552,48,62,0.774,250,0.691,122,0.337,30,0.083,28,0.077,31,0.086,2025-26,Regular Season,Drives
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,5,0,0,0.0,0,0,0.0,0,0.0,4,0.8,0,0.0,1,0.2,0,0.0,2025-26,Regular Season,Drives
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,396,82,175,0.469,41,52,0.788,210,0.53,156,0.394,61,0.154,27,0.068,26,0.066,2025-26,Regular Season,Drives
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,34,5,11,0.455,2,2,1.0,13,0.382,19,0.559,2,0.059,3,0.088,1,0.029,2025-26,Regular Season,Drives
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,741,167,381,0.438,48,54,0.889,391,0.528,258,0.348,84,0.113,51,0.069,27,0.036,2025-26,Regular Season,Drives
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,17,3,7,0.429,1,4,0.25,7,0.412,8,0.471,2,0.118,0,0.0,2,0.118,2025-26,Regular Season,Drives
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,112,23,49,0.469,9,16,0.563,57,0.509,47,0.42,9,0.08,6,0.054,8,0.071,2025-26,Regular Season,Drives
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,13,1,3,0.333,0,0,0.0,2,0.154,9,0.692,0,0.0,1,0.077,0,0.0,2025-26,Regular Season,Drives
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,247,69,143,0.483,62,66,0.939,212,0.858,56,0.227,13,0.053,13,0.053,33,0.134,2025-26,Regular Season,Drives
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,377,100,194,0.515,51,65,0.785,257,0.682,125,0.332,36,0.095,16,0.042,33,0.088,2025-26,Regular Season,Drives
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,24,4,10,0.4,2,2,1.0,10,0.417,10,0.417,5,0.208,2,0.083,1,0.042,2025-26,Regular Season,Drives
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,75,16,33,0.485,6,8,0.75,39,0.52,27,0.36,6,0.08,8,0.107,4,0.053,2025-26,Regular Season,Drives
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,57,11,26,0.423,13,16,0.813,35,0.614,17,0.298,7,0.123,5,0.088,8,0.14,2025-26,Regular Season,Drives
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,21,2,4,0.5,1,2,0.5,5,0.238,12,0.571,4,0.19,3,0.143,1,0.048,2025-26,Regular Season,Drives
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,52,4,10,0.4,2,2,1.0,10,0.192,36,0.692,10,0.192,4,0.077,1,0.019,2025-26,Regular Season,Drives
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,2,0,0,0.0,2,2,1.0,2,1.0,0,0.0,0,0.0,1,0.5,1,0.5,2025-26,Regular Season,Drives
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,173,28,72,0.389,13,20,0.65,70,0.405,74,0.428,18,0.104,13,0.075,10,0.058,2025-26,Regular Season,Drives
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,860,248,411,0.603,157,199,0.789,677,0.787,273,0.317,93,0.108,57,0.066,101,0.117,2025-26,Regular Season,Drives
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,14,3,7,0.429,3,4,0.75,9,0.643,4,0.286,1,0.071,0,0.0,2,0.143,2025-26,Regular Season,Drives
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,265,37,68,0.544,18,20,0.9,92,0.347,170,0.642,35,0.132,10,0.038,10,0.038,2025-26,Regular Season,Drives
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,5,2,2,1.0,0,0,0.0,4,0.8,3,0.6,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,18,4,13,0.308,0,0,0.0,9,0.5,5,0.278,2,0.111,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,19,5,10,0.5,1,2,0.5,12,0.632,6,0.316,1,0.053,2,0.105,1,0.053,2025-26,Regular Season,Drives
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,41,11,20,0.55,0,0,0.0,24,0.585,15,0.366,3,0.073,2,0.049,0,0.0,2025-26,Regular Season,Drives
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,74,14,34,0.412,19,24,0.792,47,0.635,19,0.257,4,0.054,7,0.095,12,0.162,2025-26,Regular Season,Drives
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,23,5,13,0.385,2,2,1.0,12,0.522,8,0.348,1,0.043,1,0.043,1,0.043,2025-26,Regular Season,Drives
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,394,68,189,0.36,47,56,0.839,185,0.47,145,0.368,44,0.112,23,0.058,28,0.071,2025-26,Regular Season,Drives
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,18,7,10,0.7,3,4,0.75,17,0.944,5,0.278,1,0.056,1,0.056,2,0.111,2025-26,Regular Season,Drives
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,61,8,26,0.308,4,4,1.0,21,0.344,24,0.393,6,0.098,5,0.082,2,0.033,2025-26,Regular Season,Drives
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,220,51,102,0.5,27,32,0.844,134,0.609,77,0.35,17,0.077,15,0.068,16,0.073,2025-26,Regular Season,Drives
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,12,2,5,0.4,2,2,1.0,6,0.5,5,0.417,1,0.083,1,0.083,1,0.083,2025-26,Regular Season,Drives
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,22,7,18,0.389,3,4,0.75,17,0.773,1,0.045,0,0.0,0,0.0,2,0.091,2025-26,Regular Season,Drives
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,10,1,6,0.167,0,0,0.0,2,0.2,4,0.4,1,0.1,0,0.0,0,0.0,2025-26,Regular Season,Drives
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,106,33,61,0.541,19,30,0.633,88,0.83,17,0.16,3,0.028,9,0.085,15,0.142,2025-26,Regular Season,Drives
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,511,123,237,0.519,63,78,0.808,318,0.622,156,0.305,32,0.063,54,0.106,41,0.08,2025-26,Regular Season,Drives
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,58,7,20,0.35,11,14,0.786,25,0.431,24,0.414,7,0.121,6,0.103,7,0.121,2025-26,Regular Season,Drives
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,365,68,152,0.447,37,44,0.841,177,0.485,146,0.4,26,0.071,29,0.079,22,0.06,2025-26,Regular Season,Drives
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,2,0.5,0,0.0,0,0.0,2025-26,Regular Season,Drives
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,23,4,6,0.667,2,2,1.0,10,0.435,12,0.522,3,0.13,3,0.13,1,0.043,2025-26,Regular Season,Drives
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,20,9,11,0.818,4,4,1.0,22,1.1,4,0.2,1,0.05,1,0.05,2,0.1,2025-26,Regular Season,Drives
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,70,25,48,0.521,12,12,1.0,65,0.929,13,0.186,2,0.029,2,0.029,6,0.086,2025-26,Regular Season,Drives
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,112,18,54,0.333,8,10,0.8,46,0.411,45,0.402,13,0.116,6,0.054,5,0.045,2025-26,Regular Season,Drives
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,31,6,14,0.429,0,0,0.0,12,0.387,12,0.387,2,0.065,4,0.129,0,0.0,2025-26,Regular Season,Drives
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,280,72,143,0.503,43,49,0.878,193,0.689,79,0.282,29,0.104,23,0.082,25,0.089,2025-26,Regular Season,Drives
1628969,Mikal Bridges,1610612752,NYK,78,50,28,2596.0,430,91,183,0.497,19,26,0.731,205,0.477,205,0.477,46,0.107,19,0.044,13,0.03,2025-26,Regular Season,Drives
201144,Mike Conley,1610612750,MIN,51,31,20,925.0,130,8,28,0.286,10,14,0.714,26,0.2,86,0.662,27,0.208,8,0.062,7,0.054,2025-26,Regular Season,Drives
1628970,Miles Bridges,1610612766,CHA,73,40,33,2274.0,578,163,342,0.477,88,112,0.786,417,0.721,138,0.239,34,0.059,30,0.052,57,0.099,2025-26,Regular Season,Drives
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,4,0,2,0.0,0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,2025-26,Regular Season,Drives
1630540,Miles McBride,1610612752,NYK,38,23,15,1017.0,132,18,54,0.333,9,12,0.75,45,0.341,69,0.523,10,0.076,3,0.023,6,0.045,2025-26,Regular Season,Drives
1629011,Mitchell Robinson,1610612752,NYK,58,38,20,1136.0,5,2,3,0.667,0,0,0.0,4,0.8,0,0.0,0,0.0,2,0.4,0,0.0,2025-26,Regular Season,Drives
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1642885,Mohamed Diawara,1610612752,NYK,67,41,26,590.0,83,17,38,0.447,9,12,0.75,43,0.518,33,0.398,8,0.096,6,0.072,6,0.072,2025-26,Regular Season,Drives
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,14,1,4,0.25,1,2,0.5,3,0.214,8,0.571,1,0.071,1,0.071,1,0.071,2025-26,Regular Season,Drives
1629021,Moritz Wagner,1610612753,ORL,34,19,15,416.0,51,13,33,0.394,10,14,0.714,39,0.765,7,0.137,1,0.02,2,0.039,7,0.137,2025-26,Regular Season,Drives
1630541,Moses Moody,1610612744,GSW,60,30,30,1540.0,185,40,86,0.465,23,28,0.821,105,0.568,65,0.351,14,0.076,12,0.065,14,0.076,2025-26,Regular Season,Drives
1631243,Mouhamed Gueye,1610612737,ATL,74,43,31,1143.0,47,6,17,0.353,0,0,0.0,13,0.277,28,0.596,13,0.277,1,0.021,1,0.021,2025-26,Regular Season,Drives
1630619,Moussa Cisse,1610612742,DAL,35,10,25,448.0,5,1,2,0.5,2,2,1.0,4,0.8,0,0.0,0,0.0,1,0.2,1,0.2,2025-26,Regular Season,Drives
1631217,Moussa Diabaté,1610612766,CHA,69,38,31,1791.0,56,15,32,0.469,12,16,0.75,42,0.75,11,0.196,1,0.018,3,0.054,8,0.143,2025-26,Regular Season,Drives
1626167,Myles Turner,1610612749,MIL,69,28,41,1863.0,91,25,54,0.463,16,24,0.667,73,0.802,14,0.154,2,0.022,7,0.077,13,0.143,2025-26,Regular Season,Drives
1642066,Myron Gardner,1610612748,MIA,41,22,19,395.0,79,13,22,0.591,4,4,1.0,32,0.405,51,0.646,9,0.114,3,0.038,3,0.038,2025-26,Regular Season,Drives
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
1641772,Nae'Qwan Tomlin,1610612739,CLE,60,39,21,913.0,49,11,22,0.5,8,10,0.8,30,0.612,18,0.367,6,0.122,1,0.02,5,0.102,2025-26,Regular Season,Drives
1630230,Naji Marshall,1610612742,DAL,72,24,48,2132.0,595,181,337,0.537,91,119,0.765,471,0.792,152,0.255,39,0.066,30,0.05,62,0.104,2025-26,Regular Season,Drives
1631466,Nate Williams,1610612744,GSW,12,2,10,192.0,40,4,15,0.267,2,2,1.0,10,0.25,20,0.5,3,0.075,1,0.025,1,0.025,2025-26,Regular Season,Drives
1629675,Naz Reid,1610612750,MIN,74,45,29,1935.0,277,84,168,0.5,35,47,0.745,208,0.751,57,0.206,22,0.079,25,0.09,24,0.087,2025-26,Regular Season,Drives
1629674,Neemias Queta,1610612738,BOS,72,49,23,1830.0,60,20,42,0.476,3,6,0.5,43,0.717,9,0.15,1,0.017,3,0.05,3,0.05,2025-26,Regular Season,Drives
1629651,Nic Claxton,1610612751,BKN,69,17,52,1920.0,306,98,198,0.495,55,79,0.696,259,0.846,50,0.163,12,0.039,11,0.036,41,0.134,2025-26,Regular Season,Drives
