PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,38,44,5,0,1,9,12,6,0.132,0.158,2025-26,Regular Season,Passing
1629684,Grant Williams,1610612766,CHA,32,23,9,624.0,620,518,53,4,8,92,142,65,0.085,0.105,2025-26,Regular Season,Passing
1628960,Grayson Allen,1610612756,PHX,48,25,23,1413.0,1755,2035,190,25,19,339,506,230,0.108,0.131,2025-26,Regular Season,Passing
1627824,Guerschon Yabusele,1610612741,CHI,64,30,34,932.0,937,864,58,2,10,91,152,70,0.062,0.075,2025-26,Regular Season,Passing
1630611,Gui Santos,1610612744,GSW,65,29,36,1320.0,1828,1671,150,13,32,288,400,196,0.082,0.107,2025-26,Regular Season,Passing
203084,Harrison Barnes,1610612759,SAS,72,54,18,1873.0,1618,1483,143,12,13,239,361,168,0.088,0.104,2025-26,Regular Season,Passing
1631127,Harrison Ingram,1610612759,SAS,6,5,1,20.0,21,18,1,0,1,3,5,3,0.048,0.143,2025-26,Regular Season,Passing
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,69,45,7,1,1,12,22,9,0.101,0.13,2025-26,Regular Season,Passing
1630529,Herbert Jones,1610612740,NOP,55,22,33,1580.0,1878,1558,154,13,11,251,386,178,0.082,0.095,2025-26,Regular Season,Passing
1642864,Hugo González,1610612738,BOS,72,49,23,1057.0,932,612,39,2,12,84,104,53,0.042,0.057,2025-26,Regular Season,Passing
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,4,7,0,0,0,1,0,0,0.0,0.0,2025-26,Regular Season,Passing
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,51,57,4,1,2,8,13,7,0.078,0.137,2025-26,Regular Season,Passing
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,145,129,17,0,2,22,45,19,0.117,0.131,2025-26,Regular Season,Passing
1630193,Immanuel Quickley,1610612761,TOR,67,38,29,2174.0,3692,4059,402,32,55,691,1007,489,0.109,0.132,2025-26,Regular Season,Passing
1642403,Isaac Jones,1610612765,DET,6,4,2,26.0,11,8,1,0,2,0,2,3,0.091,0.273,2025-26,Regular Season,Passing
1630171,Isaac Okoro,1610612741,CHI,61,25,36,1642.0,1202,1226,93,11,14,187,254,118,0.077,0.098,2025-26,Regular Season,Passing
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,3144,3255,423,46,32,800,1128,501,0.135,0.159,2025-26,Regular Season,Passing
1642384,Isaiah Crawford,1610612745,HOU,13,7,6,76.0,42,37,4,0,0,5,9,4,0.095,0.095,2025-26,Regular Season,Passing
1628392,Isaiah Hartenstein,1610612760,OKC,44,36,8,1089.0,1645,1120,160,12,9,239,394,180,0.097,0.109,2025-26,Regular Season,Passing
1630543,Isaiah Jackson,1610612746,LAC,55,20,35,908.0,827,607,52,10,9,92,134,71,0.063,0.086,2025-26,Regular Season,Passing
1630198,Isaiah Joe,1610612760,OKC,68,53,15,1452.0,1236,1404,91,11,25,192,246,127,0.074,0.103,2025-26,Regular Season,Passing
1630587,Isaiah Livers,1610612756,PHX,36,21,15,347.0,283,207,21,1,1,38,58,23,0.074,0.081,2025-26,Regular Season,Passing
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,82,71,10,0,0,16,25,10,0.122,0.122,2025-26,Regular Season,Passing
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,921,900,66,8,6,120,172,80,0.072,0.087,2025-26,Regular Season,Passing
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,1615,1372,105,5,22,199,262,131,0.065,0.081,2025-26,Regular Season,Passing
1631120,JD Davison,1610612745,HOU,27,22,5,192.0,280,257,28,2,3,43,65,33,0.1,0.118,2025-26,Regular Season,Passing
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,924,1195,161,16,19,299,413,195,0.174,0.211,2025-26,Regular Season,Passing
1642266,Ja'Kobe Walter,1610612761,TOR,67,38,29,1337.0,1155,972,78,4,14,130,194,96,0.068,0.083,2025-26,Regular Season,Passing
1631095,Jabari Smith Jr.,1610612745,HOU,73,45,28,2561.0,2592,2162,139,9,24,238,359,172,0.054,0.066,2025-26,Regular Season,Passing
1631133,Jabari Walker,1610612755,PHI,61,35,26,745.0,609,500,33,4,7,58,88,44,0.054,0.072,2025-26,Regular Season,Passing
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,28,22,1,0,0,3,3,1,0.036,0.036,2025-26,Regular Season,Passing
1630702,Jaden Hardy,1610612764,WAS,54,13,41,843.0,702,955,50,2,9,83,119,61,0.071,0.087,2025-26,Regular Season,Passing
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,767,827,68,5,8,123,172,81,0.089,0.106,2025-26,Regular Season,Passing
1630183,Jaden McDaniels,1610612750,MIN,71,43,28,2262.0,2269,2232,195,27,37,324,519,259,0.086,0.114,2025-26,Regular Season,Passing
1630256,Jae'Sean Tate,1610612745,HOU,42,30,12,353.0,331,281,19,0,3,39,48,22,0.057,0.066,2025-26,Regular Season,Passing
1642942,Jahmai Mashack,1610612763,MEM,28,10,18,554.0,588,556,37,3,11,88,98,51,0.063,0.087,2025-26,Regular Season,Passing
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,85,102,6,1,4,16,17,11,0.071,0.129,2025-26,Regular Season,Passing
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,23,15,1,0,0,3,3,1,0.043,0.043,2025-26,Regular Season,Passing
1631170,Jaime Jaquez Jr.,1610612748,MIA,70,38,32,1977.0,3437,3288,328,45,42,640,901,415,0.095,0.121,2025-26,Regular Season,Passing
1631222,Jake LaRavia,1610612747,LAL,77,50,27,1920.0,2109,1550,135,13,18,200,349,165,0.064,0.078,2025-26,Regular Season,Passing
1627751,Jakob Poeltl,1610612761,TOR,41,23,18,1047.0,1176,853,86,5,13,111,208,103,0.073,0.088,2025-26,Regular Season,Passing
1628973,Jalen Brunson,1610612752,NYK,71,47,24,2482.0,4534,5131,478,34,87,837,1231,599,0.105,0.132,2025-26,Regular Season,Passing
1631105,Jalen Duren,1610612765,DET,66,47,19,1864.0,2176,1645,124,15,14,222,303,152,0.057,0.07,2025-26,Regular Season,Passing
1630224,Jalen Green,1610612756,PHX,29,15,14,757.0,771,1126,86,6,16,157,233,108,0.112,0.14,2025-26,Regular Season,Passing
1630552,Jalen Johnson,1610612737,ATL,69,41,28,2432.0,4446,3806,553,51,34,982,1438,638,0.124,0.143,2025-26,Regular Season,Passing
1629618,Jalen Pickett,1610612743,DEN,47,31,16,741.0,1054,988,104,12,5,212,277,122,0.099,0.116,2025-26,Regular Season,Passing
1641771,Jalen Slawson,1610612754,IND,8,2,6,172.0,235,175,22,1,0,29,56,23,0.094,0.098,2025-26,Regular Season,Passing
1630188,Jalen Smith,1610612741,CHI,53,26,27,1095.0,1300,1127,65,4,14,102,169,83,0.05,0.064,2025-26,Regular Season,Passing
1630591,Jalen Suggs,1610612753,ORL,52,30,22,1423.0,2413,2428,281,34,35,437,698,342,0.116,0.142,2025-26,Regular Season,Passing
1631114,Jalen Williams,1610612760,OKC,31,23,8,878.0,1120,1292,168,9,6,273,433,182,0.15,0.163,2025-26,Regular Season,Passing
1630592,Jalen Wilson,1610612751,BKN,49,8,41,716.0,662,680,32,7,3,86,97,42,0.048,0.063,2025-26,Regular Season,Passing
1631288,Jamal Cain,1610612753,ORL,35,18,17,390.0,294,293,23,2,3,32,63,28,0.078,0.095,2025-26,Regular Season,Passing
1627750,Jamal Murray,1610612743,DEN,72,45,27,2533.0,3651,4494,513,62,86,917,1343,660,0.141,0.181,2025-26,Regular Season,Passing
1642347,Jamal Shead,1610612761,TOR,77,43,34,1734.0,3049,3150,419,54,49,767,1072,523,0.137,0.172,2025-26,Regular Season,Passing
1631123,Jamaree Bouyea,1610612756,PHX,42,21,21,573.0,814,838,68,2,6,135,180,76,0.084,0.093,2025-26,Regular Season,Passing
201935,James Harden,1610612739,CLE,67,38,29,2345.0,3420,4226,541,49,64,903,1385,654,0.158,0.191,2025-26,Regular Season,Passing
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,43,34,3,0,0,5,8,3,0.07,0.07,2025-26,Regular Season,Passing
1642364,Jamir Watkins,1610612764,WAS,44,10,34,854.0,712,605,56,3,6,89,149,65,0.079,0.091,2025-26,Regular Season,Passing
1642419,Jamison Battle,1610612761,TOR,56,32,24,498.0,381,332,22,5,6,38,60,33,0.058,0.087,2025-26,Regular Season,Passing
1641716,Jarace Walker,1610612754,IND,73,15,58,1866.0,2079,1963,177,16,25,323,451,218,0.085,0.105,2025-26,Regular Season,Passing
1642272,Jared McCain,1610612760,OKC,62,43,19,1075.0,1232,1315,83,11,15,159,229,109,0.067,0.088,2025-26,Regular Season,Passing
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,1396,1662,94,10,16,196,258,120,0.067,0.086,2025-26,Regular Season,Passing
1629020,Jarred Vanderbilt,1610612747,LAL,60,36,24,1051.0,1019,637,74,6,8,124,183,88,0.073,0.086,2025-26,Regular Season,Passing
1628386,Jarrett Allen,1610612739,CLE,54,35,19,1465.0,1317,1306,99,12,11,148,262,122,0.075,0.093,2025-26,Regular Season,Passing
1642859,Jase Richardson,1610612753,ORL,51,23,28,571.0,647,672,58,8,5,97,150,71,0.09,0.11,2025-26,Regular Season,Passing
1642914,Javon Small,1610612763,MEM,40,13,27,804.0,1169,1301,150,13,7,263,397,170,0.128,0.145,2025-26,Regular Season,Passing
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,117,115,7,1,0,13,15,8,0.06,0.068,2025-26,Regular Season,Passing
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,1359,1053,53,9,10,114,134,71,0.039,0.052,2025-26,Regular Season,Passing
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,942,759,57,4,7,92,153,68,0.061,0.072,2025-26,Regular Season,Passing
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,1500,1572,108,5,17,160,279,130,0.072,0.087,2025-26,Regular Season,Passing
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,2494,3585,357,23,46,641,945,426,0.143,0.171,2025-26,Regular Season,Passing
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,426,440,34,3,6,60,87,43,0.08,0.101,2025-26,Regular Season,Passing
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,1242,1691,111,3,25,197,281,139,0.089,0.112,2025-26,Regular Season,Passing
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,2123,1510,151,4,5,237,377,158,0.071,0.074,2025-26,Regular Season,Passing
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,1758,1859,141,9,24,244,372,174,0.08,0.099,2025-26,Regular Season,Passing
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,10,9,0,0,0,0,0,0,0.0,0.0,2025-26,Regular Season,Passing
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,653,544,66,6,10,124,170,82,0.101,0.126,2025-26,Regular Season,Passing
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,85,111,7,0,0,9,16,7,0.082,0.082,2025-26,Regular Season,Passing
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,1586,1957,122,10,13,245,327,145,0.077,0.091,2025-26,Regular Season,Passing
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,2941,3297,255,24,34,412,650,314,0.087,0.107,2025-26,Regular Season,Passing
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,356,199,15,0,3,31,34,17,0.042,0.048,2025-26,Regular Season,Passing
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,484,407,35,3,3,75,94,40,0.072,0.083,2025-26,Regular Season,Passing
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,1402,936,79,0,12,129,209,91,0.056,0.065,2025-26,Regular Season,Passing
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,453,583,45,6,4,87,116,55,0.099,0.121,2025-26,Regular Season,Passing
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,1102,1122,79,7,13,133,194,95,0.072,0.086,2025-26,Regular Season,Passing
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,1722,1811,185,18,31,408,509,234,0.107,0.136,2025-26,Regular Season,Passing
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,174,137,8,0,3,11,21,11,0.046,0.063,2025-26,Regular Season,Passing
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,1493,1428,115,8,17,193,308,139,0.077,0.093,2025-26,Regular Season,Passing
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,140,108,20,2,1,31,47,22,0.143,0.157,2025-26,Regular Season,Passing
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,1580,1903,149,19,18,265,397,186,0.094,0.118,2025-26,Regular Season,Passing
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,1561,1255,64,4,12,106,165,80,0.041,0.051,2025-26,Regular Season,Passing
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,1177,747,93,7,14,190,237,114,0.079,0.097,2025-26,Regular Season,Passing
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,98,83,6,0,1,15,17,7,0.061,0.071,2025-26,Regular Season,Passing
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,13,12,1,0,0,1,3,1,0.077,0.077,2025-26,Regular Season,Passing
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,66,57,4,0,2,7,8,6,0.061,0.091,2025-26,Regular Season,Passing
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,748,522,41,2,3,60,99,46,0.055,0.061,2025-26,Regular Season,Passing
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,72,74,6,2,0,9,19,8,0.083,0.111,2025-26,Regular Season,Passing
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,1082,981,69,7,3,95,180,79,0.064,0.073,2025-26,Regular Season,Passing
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,447,272,22,3,4,35,60,29,0.049,0.065,2025-26,Regular Season,Passing
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,927,924,77,5,6,146,202,88,0.083,0.095,2025-26,Regular Season,Passing
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,239,143,22,1,0,35,54,23,0.092,0.096,2025-26,Regular Season,Passing
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,917,1155,90,4,10,156,235,104,0.098,0.113,2025-26,Regular Season,Passing
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,1951,1567,147,21,22,260,381,189,0.075,0.097,2025-26,Regular Season,Passing
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,470,483,30,4,9,53,76,43,0.064,0.091,2025-26,Regular Season,Passing
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,468,468,37,5,10,85,101,52,0.079,0.111,2025-26,Regular Season,Passing
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,1267,1236,117,11,16,199,316,144,0.092,0.114,2025-26,Regular Season,Passing
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,1069,1397,112,16,14,198,285,142,0.105,0.133,2025-26,Regular Season,Passing
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,827,622,48,4,4,90,134,56,0.058,0.068,2025-26,Regular Season,Passing
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,2176,2214,225,20,23,361,565,267,0.103,0.123,2025-26,Regular Season,Passing
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,3909,3776,494,38,54,905,1275,584,0.126,0.149,2025-26,Regular Season,Passing
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,545,440,47,3,7,75,119,57,0.086,0.105,2025-26,Regular Season,Passing
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,2909,2382,309,25,33,512,818,368,0.106,0.127,2025-26,Regular Season,Passing
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,572,532,45,4,2,76,119,51,0.079,0.089,2025-26,Regular Season,Passing
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,920,744,61,5,13,112,152,79,0.066,0.086,2025-26,Regular Season,Passing
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,2404,2685,298,39,24,591,781,361,0.124,0.15,2025-26,Regular Season,Passing
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,2138,1818,118,19,25,221,327,162,0.055,0.076,2025-26,Regular Season,Passing
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,202,175,9,0,2,16,21,11,0.045,0.054,2025-26,Regular Season,Passing
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,216,174,13,2,2,26,31,17,0.06,0.079,2025-26,Regular Season,Passing
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,681,761,52,8,8,105,144,68,0.076,0.1,2025-26,Regular Season,Passing
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,2966,3648,390,29,35,663,1042,452,0.131,0.152,2025-26,Regular Season,Passing
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,1347,916,75,2,6,98,191,82,0.056,0.061,2025-26,Regular Season,Passing
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,947,944,77,8,8,105,214,93,0.081,0.098,2025-26,Regular Season,Passing
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,1832,1508,196,18,8,311,500,221,0.107,0.121,2025-26,Regular Season,Passing
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,396,424,43,2,1,71,113,46,0.109,0.116,2025-26,Regular Season,Passing
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,63,52,8,2,0,10,21,10,0.127,0.159,2025-26,Regular Season,Passing
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,819,839,97,2,13,191,247,111,0.118,0.136,2025-26,Regular Season,Passing
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,2294,2454,211,12,24,316,516,247,0.092,0.108,2025-26,Regular Season,Passing
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,729,584,50,1,7,84,129,58,0.069,0.08,2025-26,Regular Season,Passing
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,1242,1119,116,8,14,202,300,137,0.093,0.11,2025-26,Regular Season,Passing
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,1870,2604,220,13,54,418,576,287,0.118,0.153,2025-26,Regular Season,Passing
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,915,1000,86,5,16,184,218,105,0.094,0.115,2025-26,Regular Season,Passing
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,680,616,38,10,2,81,104,50,0.056,0.074,2025-26,Regular Season,Passing
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,1458,938,47,4,10,65,129,61,0.032,0.042,2025-26,Regular Season,Passing
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,1907,1599,106,13,18,204,280,137,0.056,0.072,2025-26,Regular Season,Passing
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,509,438,49,5,3,82,124,57,0.096,0.112,2025-26,Regular Season,Passing
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,1446,1321,76,4,12,113,184,92,0.053,0.064,2025-26,Regular Season,Passing
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,425,461,51,9,2,93,127,62,0.12,0.146,2025-26,Regular Season,Passing
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,738,634,68,4,6,113,179,78,0.092,0.106,2025-26,Regular Season,Passing
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,1563,1442,139,18,18,246,367,175,0.089,0.112,2025-26,Regular Season,Passing
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,1176,1065,63,7,13,133,174,83,0.054,0.071,2025-26,Regular Season,Passing
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,261,218,4,2,6,27,12,12,0.015,0.046,2025-26,Regular Season,Passing
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,40,32,3,0,0,5,7,3,0.075,0.075,2025-26,Regular Season,Passing
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,2878,3865,349,59,77,656,891,484,0.121,0.168,2025-26,Regular Season,Passing
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,1724,1602,161,17,28,271,409,206,0.093,0.119,2025-26,Regular Season,Passing
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,857,597,67,6,4,89,170,77,0.078,0.09,2025-26,Regular Season,Passing
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,164,135,19,0,2,27,48,21,0.116,0.128,2025-26,Regular Season,Passing
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,2240,2537,280,25,31,522,731,336,0.125,0.15,2025-26,Regular Season,Passing
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,343,239,25,1,1,44,67,27,0.073,0.079,2025-26,Regular Season,Passing
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,2920,3505,332,29,48,604,841,409,0.114,0.14,2025-26,Regular Season,Passing
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,306,212,6,0,0,11,16,6,0.02,0.02,2025-26,Regular Season,Passing
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,1151,1421,167,29,21,320,426,209,0.145,0.182,2025-26,Regular Season,Passing
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,530,535,68,6,4,106,174,78,0.128,0.147,2025-26,Regular Season,Passing
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,821,1345,91,19,9,164,236,118,0.111,0.144,2025-26,Regular Season,Passing
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,895,773,69,7,7,108,175,82,0.077,0.092,2025-26,Regular Season,Passing
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,102,127,5,0,1,9,13,6,0.049,0.059,2025-26,Regular Season,Passing
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,1229,1277,102,10,18,185,266,130,0.083,0.106,2025-26,Regular Season,Passing
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,47,50,6,0,0,8,14,6,0.128,0.128,2025-26,Regular Season,Passing
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,2564,2776,260,27,50,489,693,337,0.101,0.131,2025-26,Regular Season,Passing
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,3279,2847,278,25,31,461,702,334,0.085,0.102,2025-26,Regular Season,Passing
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,740,625,74,8,6,131,190,87,0.1,0.118,2025-26,Regular Season,Passing
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,691,885,75,3,3,109,190,81,0.109,0.117,2025-26,Regular Season,Passing
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,1017,801,108,6,6,167,266,120,0.106,0.118,2025-26,Regular Season,Passing
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,2154,1674,187,15,20,309,468,222,0.087,0.103,2025-26,Regular Season,Passing
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,1992,1876,173,13,26,318,452,212,0.087,0.106,2025-26,Regular Season,Passing
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,138,118,11,0,2,21,29,13,0.08,0.094,2025-26,Regular Season,Passing
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,1965,1944,214,19,29,389,546,262,0.109,0.133,2025-26,Regular Season,Passing
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,363,447,16,0,13,35,39,29,0.044,0.08,2025-26,Regular Season,Passing
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,3337,4044,486,45,57,804,1285,586,0.146,0.176,2025-26,Regular Season,Passing
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,285,226,21,1,3,42,60,25,0.074,0.088,2025-26,Regular Season,Passing
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,909,1032,69,2,8,125,184,80,0.076,0.088,2025-26,Regular Season,Passing
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,348,303,29,2,2,56,79,33,0.083,0.095,2025-26,Regular Season,Passing
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,1181,1446,89,3,10,160,232,102,0.075,0.086,2025-26,Regular Season,Passing
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,30,19,3,0,1,2,7,4,0.1,0.133,2025-26,Regular Season,Passing
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,2613,3083,388,34,29,641,973,451,0.148,0.173,2025-26,Regular Season,Passing
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,235,147,17,1,1,40,48,19,0.072,0.081,2025-26,Regular Season,Passing
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,631,419,28,2,4,39,71,33,0.044,0.052,2025-26,Regular Season,Passing
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,330,257,23,1,5,29,61,29,0.07,0.088,2025-26,Regular Season,Passing
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,285,293,19,3,4,45,51,26,0.067,0.091,2025-26,Regular Season,Passing
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,1361,1068,136,12,19,226,352,167,0.1,0.123,2025-26,Regular Season,Passing
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,36,30,3,0,0,1,7,3,0.083,0.083,2025-26,Regular Season,Passing
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,1222,1285,79,8,20,148,213,107,0.065,0.088,2025-26,Regular Season,Passing
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,3407,4319,530,57,78,861,1320,665,0.156,0.195,2025-26,Regular Season,Passing
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,1075,858,63,0,8,90,156,71,0.059,0.066,2025-26,Regular Season,Passing
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,1447,1438,142,16,22,257,374,180,0.098,0.124,2025-26,Regular Season,Passing
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,1333,965,117,4,13,176,294,134,0.088,0.101,2025-26,Regular Season,Passing
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,115,85,9,0,2,13,21,11,0.078,0.096,2025-26,Regular Season,Passing
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,85,94,3,0,1,11,7,4,0.035,0.047,2025-26,Regular Season,Passing
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,269,245,20,3,2,35,56,25,0.074,0.093,2025-26,Regular Season,Passing
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,311,285,23,4,3,54,61,30,0.074,0.096,2025-26,Regular Season,Passing
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,207,162,15,0,4,26,36,19,0.072,0.092,2025-26,Regular Season,Passing
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,1488,1893,183,21,12,313,465,215,0.123,0.144,2025-26,Regular Season,Passing
