PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,1892,120,35,58,0.603,18,26,0.692,89,0.742,38,0.317,4,0.033,6,0.05,14,0.117,2025-26,Regular Season,PaintTouch
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,1306,366,154,209,0.737,57,84,0.679,369,1.008,85,0.232,9,0.025,9,0.025,38,0.104,2025-26,Regular Season,PaintTouch
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,2211,213,87,115,0.757,20,24,0.833,197,0.925,58,0.272,8,0.038,18,0.085,11,0.052,2025-26,Regular Season,PaintTouch
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,4670,92,25,45,0.556,6,6,1.0,60,0.652,33,0.359,9,0.098,5,0.054,4,0.043,2025-26,Regular Season,PaintTouch
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,691,61,18,31,0.581,7,10,0.7,45,0.738,22,0.361,8,0.131,1,0.016,4,0.066,2025-26,Regular Season,PaintTouch
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,2167,87,35,59,0.593,13,14,0.929,84,0.966,20,0.23,4,0.046,0,0.0,7,0.08,2025-26,Regular Season,PaintTouch
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,2602,68,11,20,0.55,9,10,0.9,32,0.471,34,0.5,7,0.103,6,0.088,5,0.074,2025-26,Regular Season,PaintTouch
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,2578,188,64,108,0.593,13,20,0.65,142,0.755,62,0.33,11,0.059,6,0.032,10,0.053,2025-26,Regular Season,PaintTouch
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,17,2,2,2,1.0,0,0,0.0,5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,955,18,8,12,0.667,3,4,0.75,19,1.056,3,0.167,1,0.056,1,0.056,2,0.111,2025-26,Regular Season,PaintTouch
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,153,11,4,6,0.667,0,0,0.0,8,0.727,4,0.364,1,0.091,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,2637,60,27,36,0.75,7,8,0.875,66,1.1,16,0.267,2,0.033,2,0.033,4,0.067,2025-26,Regular Season,PaintTouch
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,4244,72,22,36,0.611,6,8,0.75,51,0.708,24,0.333,7,0.097,5,0.069,4,0.056,2025-26,Regular Season,PaintTouch
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,477,40,16,28,0.571,2,2,1.0,35,0.875,10,0.25,1,0.025,1,0.025,1,0.025,2025-26,Regular Season,PaintTouch
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,650,90,33,50,0.66,7,10,0.7,74,0.822,25,0.278,4,0.044,6,0.067,5,0.056,2025-26,Regular Season,PaintTouch
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,1663,276,87,107,0.813,20,32,0.625,197,0.714,129,0.467,27,0.098,17,0.062,15,0.054,2025-26,Regular Season,PaintTouch
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,755,17,5,11,0.455,3,4,0.75,13,0.765,3,0.176,0,0.0,0,0.0,1,0.059,2025-26,Regular Season,PaintTouch
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,1480,11,2,4,0.5,0,0,0.0,5,0.455,6,0.545,1,0.091,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,2441,246,74,111,0.667,44,52,0.846,200,0.813,90,0.366,20,0.081,7,0.028,27,0.11,2025-26,Regular Season,PaintTouch
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,272,95,36,56,0.643,7,12,0.583,82,0.863,17,0.179,4,0.042,8,0.084,7,0.074,2025-26,Regular Season,PaintTouch
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,2182,488,168,277,0.606,44,68,0.647,386,0.791,129,0.264,25,0.051,27,0.055,30,0.061,2025-26,Regular Season,PaintTouch
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,172,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2025-26,Regular Season,PaintTouch
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,2550,138,61,103,0.592,22,26,0.846,153,1.109,14,0.101,4,0.029,4,0.029,10,0.072,2025-26,Regular Season,PaintTouch
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,2336,229,109,146,0.747,28,36,0.778,251,1.096,36,0.157,7,0.031,18,0.079,15,0.066,2025-26,Regular Season,PaintTouch
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,1420,87,26,34,0.765,8,12,0.667,62,0.713,46,0.529,7,0.08,0,0.0,6,0.069,2025-26,Regular Season,PaintTouch
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,146,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,99,13,2,8,0.25,0,4,0.0,4,0.308,1,0.077,0,0.0,2,0.154,2,0.154,2025-26,Regular Season,PaintTouch
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,958,68,19,28,0.679,3,6,0.5,43,0.632,32,0.471,5,0.074,3,0.044,4,0.059,2025-26,Regular Season,PaintTouch
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,121,5,3,3,1.0,0,0,0.0,6,1.2,2,0.4,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,1599,235,93,156,0.596,46,58,0.793,237,1.009,28,0.119,8,0.034,7,0.03,29,0.123,2025-26,Regular Season,PaintTouch
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,613,91,28,46,0.609,13,18,0.722,70,0.769,22,0.242,3,0.033,6,0.066,8,0.088,2025-26,Regular Season,PaintTouch
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,1373,73,27,40,0.675,12,16,0.75,67,0.918,17,0.233,3,0.041,6,0.082,7,0.096,2025-26,Regular Season,PaintTouch
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,302,46,14,25,0.56,0,2,0.0,30,0.652,12,0.261,2,0.043,5,0.109,1,0.022,2025-26,Regular Season,PaintTouch
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,1564,83,36,54,0.667,4,4,1.0,79,0.952,24,0.289,6,0.072,2,0.024,2,0.024,2025-26,Regular Season,PaintTouch
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,2642,131,37,79,0.468,9,14,0.643,86,0.656,33,0.252,9,0.069,7,0.053,6,0.046,2025-26,Regular Season,PaintTouch
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,719,14,3,8,0.375,0,0,0.0,7,0.5,5,0.357,0,0.0,1,0.071,0,0.0,2025-26,Regular Season,PaintTouch
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,577,4,2,2,1.0,0,0,0.0,4,1.0,1,0.25,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,PaintTouch
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,1822,82,37,51,0.725,17,18,0.944,93,1.134,17,0.207,2,0.024,4,0.049,9,0.11,2025-26,Regular Season,PaintTouch
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,1646,8,4,6,0.667,0,0,0.0,8,1.0,2,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,1140,110,40,62,0.645,7,10,0.7,93,0.845,34,0.309,6,0.055,5,0.045,5,0.045,2025-26,Regular Season,PaintTouch
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,2778,20,5,6,0.833,0,0,0.0,10,0.5,11,0.55,3,0.15,1,0.05,0,0.0,2025-26,Regular Season,PaintTouch
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,5079,90,27,41,0.659,5,6,0.833,63,0.7,39,0.433,8,0.089,4,0.044,4,0.044,2025-26,Regular Season,PaintTouch
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,777,27,5,6,0.833,0,0,0.0,10,0.37,16,0.593,2,0.074,3,0.111,0,0.0,2025-26,Regular Season,PaintTouch
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,3755,138,32,43,0.744,11,14,0.786,78,0.565,76,0.551,17,0.123,5,0.036,7,0.051,2025-26,Regular Season,PaintTouch
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,907,68,28,37,0.757,16,18,0.889,72,1.059,16,0.235,3,0.044,4,0.059,8,0.118,2025-26,Regular Season,PaintTouch
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,1297,97,18,36,0.5,9,12,0.75,45,0.464,45,0.464,9,0.093,7,0.072,6,0.062,2025-26,Regular Season,PaintTouch
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,3307,115,26,41,0.634,3,4,0.75,57,0.496,61,0.53,17,0.148,9,0.078,2,0.017,2025-26,Regular Season,PaintTouch
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,2905,90,40,51,0.784,2,4,0.5,82,0.911,25,0.278,2,0.022,10,0.111,2,0.022,2025-26,Regular Season,PaintTouch
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,324,41,16,27,0.593,0,0,0.0,32,0.78,11,0.268,2,0.049,3,0.073,0,0.0,2025-26,Regular Season,PaintTouch
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,312,62,25,37,0.676,4,8,0.5,56,0.903,13,0.21,1,0.016,4,0.065,4,0.065,2025-26,Regular Season,PaintTouch
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,1043,18,9,11,0.818,1,2,0.5,19,1.056,3,0.167,0,0.0,2,0.111,1,0.056,2025-26,Regular Season,PaintTouch
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,4687,239,85,134,0.634,44,54,0.815,222,0.929,51,0.213,13,0.054,17,0.071,24,0.1,2025-26,Regular Season,PaintTouch
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,1896,197,93,129,0.721,27,30,0.9,219,1.112,39,0.198,6,0.03,7,0.036,15,0.076,2025-26,Regular Season,PaintTouch
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,1317,35,12,19,0.632,2,2,1.0,26,0.743,14,0.4,4,0.114,0,0.0,1,0.029,2025-26,Regular Season,PaintTouch
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,2372,243,88,153,0.575,19,44,0.432,198,0.815,47,0.193,8,0.033,13,0.053,21,0.086,2025-26,Regular Season,PaintTouch
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,544,8,4,6,0.667,0,0,0.0,8,1.0,1,0.125,0,0.0,1,0.125,0,0.0,2025-26,Regular Season,PaintTouch
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,85,4,3,3,1.0,0,0,0.0,6,1.5,1,0.25,1,0.25,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,1020,15,5,5,1.0,0,0,0.0,10,0.667,9,0.6,2,0.133,1,0.067,0,0.0,2025-26,Regular Season,PaintTouch
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,3749,364,134,236,0.568,67,76,0.882,345,0.948,49,0.135,16,0.044,22,0.06,39,0.107,2025-26,Regular Season,PaintTouch
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,1031,157,78,96,0.813,13,16,0.813,169,1.076,39,0.248,8,0.051,11,0.07,6,0.038,2025-26,Regular Season,PaintTouch
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,1549,39,9,18,0.5,2,2,1.0,20,0.513,16,0.41,3,0.077,4,0.103,1,0.026,2025-26,Regular Season,PaintTouch
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,3494,114,53,75,0.707,19,21,0.905,130,1.14,22,0.193,9,0.079,3,0.026,9,0.079,2025-26,Regular Season,PaintTouch
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,1145,4,0,0,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,1055,43,12,20,0.6,4,4,1.0,29,0.674,18,0.419,1,0.023,2,0.047,2,0.047,2025-26,Regular Season,PaintTouch
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,2196,424,201,307,0.655,38,50,0.76,447,1.054,59,0.139,9,0.021,22,0.052,25,0.059,2025-26,Regular Season,PaintTouch
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,2807,169,74,108,0.685,22,26,0.846,172,1.018,38,0.225,7,0.041,3,0.018,13,0.077,2025-26,Regular Season,PaintTouch
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,668,45,18,20,0.9,3,4,0.75,39,0.867,17,0.378,4,0.089,5,0.111,2,0.044,2025-26,Regular Season,PaintTouch
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,2105,80,36,58,0.621,13,14,0.929,87,1.088,9,0.113,1,0.013,4,0.05,8,0.1,2025-26,Regular Season,PaintTouch
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,566,7,2,2,1.0,0,0,0.0,4,0.571,4,0.571,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,1080,77,29,41,0.707,1,2,0.5,62,0.805,29,0.377,3,0.039,2,0.026,1,0.013,2025-26,Regular Season,PaintTouch
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,2061,20,6,10,0.6,6,6,1.0,18,0.9,7,0.35,3,0.15,0,0.0,3,0.15,2025-26,Regular Season,PaintTouch
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,1645,59,14,21,0.667,5,6,0.833,33,0.559,25,0.424,5,0.085,7,0.119,2,0.034,2025-26,Regular Season,PaintTouch
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,379,32,9,19,0.474,6,8,0.75,24,0.75,9,0.281,1,0.031,0,0.0,4,0.125,2025-26,Regular Season,PaintTouch
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,52,3,1,1,1.0,2,2,1.0,4,1.333,1,0.333,0,0.0,0,0.0,1,0.333,2025-26,Regular Season,PaintTouch
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,4758,61,37,45,0.822,11,12,0.917,86,1.41,6,0.098,0,0.0,4,0.066,4,0.066,2025-26,Regular Season,PaintTouch
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,2427,99,50,75,0.667,4,8,0.5,105,1.061,17,0.172,3,0.03,0,0.0,4,0.04,2025-26,Regular Season,PaintTouch
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,1129,59,14,36,0.389,10,12,0.833,39,0.661,13,0.22,2,0.034,3,0.051,5,0.085,2025-26,Regular Season,PaintTouch
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,216,11,4,7,0.571,0,2,0.0,8,0.727,3,0.273,0,0.0,0,0.0,1,0.091,2025-26,Regular Season,PaintTouch
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,3025,43,13,21,0.619,2,2,1.0,30,0.698,16,0.372,3,0.07,3,0.07,1,0.023,2025-26,Regular Season,PaintTouch
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,412,55,19,31,0.613,4,4,1.0,42,0.764,20,0.364,6,0.109,2,0.036,2,0.036,2025-26,Regular Season,PaintTouch
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,4252,35,16,23,0.696,6,8,0.75,39,1.114,7,0.2,1,0.029,0,0.0,4,0.114,2025-26,Regular Season,PaintTouch
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,428,93,35,57,0.614,11,16,0.688,81,0.871,17,0.183,1,0.011,7,0.075,7,0.075,2025-26,Regular Season,PaintTouch
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,1887,59,15,30,0.5,8,10,0.8,39,0.661,20,0.339,3,0.051,2,0.034,4,0.068,2025-26,Regular Season,PaintTouch
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,679,8,2,3,0.667,0,0,0.0,4,0.5,5,0.625,2,0.25,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,1659,30,14,24,0.583,0,2,0.0,28,0.933,4,0.133,0,0.0,1,0.033,1,0.033,2025-26,Regular Season,PaintTouch
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,1234,88,28,46,0.609,10,12,0.833,66,0.75,30,0.341,4,0.045,4,0.045,6,0.068,2025-26,Regular Season,PaintTouch
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,158,2,1,1,1.0,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,1725,43,18,27,0.667,0,0,0.0,38,0.884,13,0.302,3,0.07,1,0.023,0,0.0,2025-26,Regular Season,PaintTouch
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,70,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,3959,108,28,42,0.667,10,10,1.0,67,0.62,52,0.481,8,0.074,6,0.056,5,0.046,2025-26,Regular Season,PaintTouch
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,3967,110,29,45,0.644,4,4,1.0,62,0.564,59,0.536,17,0.155,2,0.018,0,0.0,2025-26,Regular Season,PaintTouch
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,1094,132,32,55,0.582,12,14,0.857,79,0.598,55,0.417,10,0.076,8,0.061,7,0.053,2025-26,Regular Season,PaintTouch
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,1182,132,48,72,0.667,34,42,0.81,134,1.015,14,0.106,1,0.008,7,0.053,21,0.159,2025-26,Regular Season,PaintTouch
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,1288,71,24,37,0.649,4,10,0.4,53,0.746,22,0.31,6,0.085,5,0.07,5,0.07,2025-26,Regular Season,PaintTouch
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,3078,239,91,142,0.641,32,45,0.711,219,0.916,49,0.205,11,0.046,13,0.054,25,0.105,2025-26,Regular Season,PaintTouch
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,2943,161,68,113,0.602,10,18,0.556,148,0.919,31,0.193,10,0.062,4,0.025,8,0.05,2025-26,Regular Season,PaintTouch
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,166,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,2798,50,18,25,0.72,4,4,1.0,41,0.82,18,0.36,5,0.1,0,0.0,2,0.04,2025-26,Regular Season,PaintTouch
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,504,6,1,1,1.0,0,0,0.0,2,0.333,4,0.667,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,4936,62,22,33,0.667,0,0,0.0,48,0.774,20,0.323,4,0.065,4,0.065,1,0.016,2025-26,Regular Season,PaintTouch
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,361,46,16,22,0.727,3,6,0.5,35,0.761,16,0.348,4,0.087,3,0.065,3,0.065,2025-26,Regular Season,PaintTouch
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,1353,40,15,20,0.75,2,2,1.0,34,0.85,17,0.425,4,0.1,2,0.05,0,0.0,2025-26,Regular Season,PaintTouch
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,476,56,13,32,0.406,1,2,0.5,27,0.482,17,0.304,2,0.036,3,0.054,1,0.018,2025-26,Regular Season,PaintTouch
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,2223,218,110,162,0.679,29,34,0.853,259,1.188,16,0.073,1,0.005,7,0.032,15,0.069,2025-26,Regular Season,PaintTouch
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,43,14,6,9,0.667,1,2,0.5,13,0.929,3,0.214,1,0.071,1,0.071,1,0.071,2025-26,Regular Season,PaintTouch
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,3870,196,81,116,0.698,25,37,0.676,190,0.969,38,0.194,8,0.041,12,0.061,19,0.097,2025-26,Regular Season,PaintTouch
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,313,17,6,11,0.545,1,2,0.5,13,0.765,5,0.294,0,0.0,0,0.0,1,0.059,2025-26,Regular Season,PaintTouch
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,892,72,36,44,0.818,4,6,0.667,78,1.083,20,0.278,4,0.056,3,0.042,3,0.042,2025-26,Regular Season,PaintTouch
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,467,11,2,4,0.5,0,0,0.0,4,0.364,6,0.545,1,0.091,1,0.091,0,0.0,2025-26,Regular Season,PaintTouch
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,393,4,1,1,1.0,0,0,0.0,2,0.5,3,0.75,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,1621,36,5,7,0.714,3,4,0.75,13,0.361,24,0.667,1,0.028,2,0.056,1,0.028,2025-26,Regular Season,PaintTouch
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,46,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,1835,75,13,16,0.813,7,8,0.875,33,0.44,46,0.613,9,0.12,5,0.067,4,0.053,2025-26,Regular Season,PaintTouch
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,5621,60,18,27,0.667,13,20,0.65,49,0.817,13,0.217,2,0.033,7,0.117,9,0.15,2025-26,Regular Season,PaintTouch
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,1505,282,100,156,0.641,54,72,0.75,259,0.918,65,0.23,10,0.035,14,0.05,35,0.124,2025-26,Regular Season,PaintTouch
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,1965,39,14,20,0.7,2,2,1.0,30,0.769,15,0.385,7,0.179,1,0.026,1,0.026,2025-26,Regular Season,PaintTouch
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,1707,426,148,233,0.635,51,60,0.85,348,0.817,130,0.305,22,0.052,14,0.033,31,0.073,2025-26,Regular Season,PaintTouch
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,158,11,2,4,0.5,2,2,1.0,6,0.545,6,0.545,0,0.0,0,0.0,1,0.091,2025-26,Regular Season,PaintTouch
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,125,4,2,2,1.0,0,0,0.0,7,1.75,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,351,8,1,3,0.333,0,0,0.0,2,0.25,5,0.625,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,446,12,4,5,0.8,6,6,1.0,14,1.167,3,0.25,1,0.083,0,0.0,3,0.25,2025-26,Regular Season,PaintTouch
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,276,40,10,18,0.556,0,0,0.0,20,0.5,17,0.425,6,0.15,2,0.05,0,0.0,2025-26,Regular Season,PaintTouch
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,2308,28,13,19,0.684,0,0,0.0,26,0.929,5,0.179,0,0.0,3,0.107,0,0.0,2025-26,Regular Season,PaintTouch
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,266,7,2,4,0.5,1,1,1.0,5,0.714,3,0.429,1,0.143,0,0.0,1,0.143,2025-26,Regular Season,PaintTouch
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,756,5,2,2,1.0,0,0,0.0,4,0.8,3,0.6,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,2640,40,12,19,0.632,4,4,1.0,28,0.7,17,0.425,5,0.125,2,0.05,2,0.05,2025-26,Regular Season,PaintTouch
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,54,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,1983,432,204,305,0.669,57,70,0.814,482,1.116,54,0.125,8,0.019,15,0.035,33,0.076,2025-26,Regular Season,PaintTouch
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,1727,294,140,198,0.707,34,58,0.586,318,1.082,44,0.15,5,0.017,17,0.058,28,0.095,2025-26,Regular Season,PaintTouch
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,226,35,8,10,0.8,4,4,1.0,22,0.629,17,0.486,4,0.114,6,0.171,2,0.057,2025-26,Regular Season,PaintTouch
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,3973,163,66,90,0.733,31,40,0.775,162,0.994,32,0.196,4,0.025,10,0.061,20,0.123,2025-26,Regular Season,PaintTouch
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,545,12,1,5,0.2,0,0,0.0,2,0.167,6,0.5,0,0.0,1,0.083,0,0.0,2025-26,Regular Season,PaintTouch
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,2859,39,12,21,0.571,4,4,1.0,28,0.718,12,0.308,1,0.026,3,0.077,0,0.0,2025-26,Regular Season,PaintTouch
