PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,SEASON,SEASON_TYPE
1630639,A.J. Lawson,1610612761,TOR,25.0,11,128.0,17,11,6,11,0,0,0,0,1,1,0.0,1.0,0,4,4,2,4,0.0,1.0,1.0,0.5,2025-26,Regular Season
1631260,AJ Green,1610612749,MIL,26.0,73,2097.0,278,152,126,102,3,23,51,11,23,34,0.324,0.676,0,36,36,9,36,0.0,1.0,1.0,0.25,2025-26,Regular Season
1642358,AJ Johnson,1610612742,DAL,21.0,28,318.0,54,27,27,18,0,3,6,2,0,2,1.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
203932,Aaron Gordon,1610612743,DEN,30.0,33,910.0,89,61,28,25,0,32,79,5,9,14,0.357,0.643,4,10,14,11,14,0.286,0.714,1.0,0.786,2025-26,Regular Season
1628988,Aaron Holiday,1610612745,HOU,29.0,45,660.0,92,44,48,35,2,5,10,2,8,10,0.2,0.8,0,6,6,1,6,0.0,1.0,1.0,0.167,2025-26,Regular Season
1630174,Aaron Nesmith,1610612754,IND,26.0,45,1335.0,250,151,99,51,4,26,52,16,11,27,0.593,0.407,1,10,11,5,11,0.091,0.909,1.0,0.455,2025-26,Regular Season
1630598,Aaron Wiggins,1610612760,OKC,27.0,58,1298.0,248,137,111,104,1,17,36,12,21,33,0.364,0.636,1,15,16,12,16,0.063,0.938,1.0,0.75,2025-26,Regular Season
1642846,Ace Bailey,1610612762,UTA,19.0,69,1896.0,328,180,148,104,0,17,36,24,15,39,0.615,0.385,3,24,27,10,27,0.111,0.889,1.0,0.37,2025-26,Regular Season
1642380,Adama Bal,1610612763,MEM,22.0,4,102.0,18,8,10,4,0,2,5,0,0,0,0.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1641737,Adem Bona,1610612755,PHI,23.0,66,1149.0,349,240,109,77,0,106,258,11,17,28,0.393,0.607,34,27,61,40,61,0.557,0.443,1.0,0.656,2025-26,Regular Season
1642876,Adou Thiero,1610612747,LAL,21.0,17,101.0,15,13,2,12,0,2,5,2,2,4,0.5,0.5,0,2,2,0,2,0.0,1.0,1.0,0.0,2025-26,Regular Season
1642349,Ajay Mitchell,1610612760,OKC,23.0,53,1404.0,184,114,70,128,1,10,23,13,21,34,0.382,0.618,1,18,19,8,19,0.053,0.947,1.0,0.421,2025-26,Regular Season
201143,Al Horford,1610612744,GSW,39.0,43,933.0,287,181,106,53,0,45,108,9,9,18,0.5,0.5,4,33,37,33,37,0.108,0.892,1.0,0.892,2025-26,Regular Season
1630828,Alex Antetokounmpo,1610612749,MIL,24.0,1,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,1,1,1.0,0.0,1.0,1.0,2025-26,Regular Season
1627936,Alex Caruso,1610612760,OKC,32.0,53,984.0,129,54,75,164,2,37,83,8,18,26,0.308,0.692,0,20,20,12,20,0.0,1.0,1.0,0.6,2025-26,Regular Season
1631457,Alex Morales,1610612753,ORL,28.0,1,12.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1642259,Alex Sarr,1610612764,WAS,20.0,48,1305.0,449,348,101,72,0,172,399,12,11,23,0.522,0.478,25,37,62,51,62,0.403,0.597,1.0,0.823,2025-26,Regular Season
1642918,Alijah Martin,1610612761,TOR,24.0,13,108.0,28,19,9,15,0,1,2,3,3,6,0.5,0.5,1,1,2,2,2,0.5,0.5,1.0,1.0,2025-26,Regular Season
1631214,Alondes Williams,1610612764,WAS,26.0,3,91.0,10,7,3,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1630578,Alperen Sengun,1610612745,HOU,23.0,67,2270.0,583,394,189,161,6,148,342,34,17,51,0.667,0.333,44,63,104,74,107,0.411,0.589,0.981,0.698,2025-26,Regular Season
1642873,Amari Williams,1610612738,BOS,24.0,13,125.0,38,25,13,4,0,12,32,0,0,0,0.0,0.0,3,5,8,4,8,0.375,0.625,1.0,0.5,2025-26,Regular Season
1641708,Amen Thompson,1610612745,HOU,23.0,75,2795.0,284,186,98,199,1,36,87,34,35,69,0.493,0.507,16,22,38,27,38,0.421,0.579,1.0,0.711,2025-26,Regular Season
1629599,Amir Coffey,1610612756,PHX,28.0,31,365.0,37,22,15,24,1,2,5,5,2,7,0.714,0.286,0,5,5,1,5,0.0,1.0,1.0,0.2,2025-26,Regular Season
1643158,Andersson Garcia,1610612762,UTA,25.0,5,169.0,24,19,5,20,0,8,20,4,1,5,0.8,0.2,1,4,5,3,5,0.2,0.8,1.0,0.6,2025-26,Regular Season
203083,Andre Drummond,1610612755,PHI,32.0,57,1118.0,295,218,77,82,0,99,224,9,6,15,0.6,0.4,52,31,83,74,83,0.627,0.373,1.0,0.892,2025-26,Regular Season
1641748,Andre Jackson Jr.,1610612749,MIL,24.0,31,297.0,36,19,17,29,0,11,24,6,5,11,0.545,0.455,4,0,4,2,4,1.0,0.0,1.0,0.5,2025-26,Regular Season
1629614,Andrew Nembhard,1610612754,IND,26.0,57,1786.0,143,91,52,94,1,25,54,17,13,30,0.567,0.433,0,14,14,2,14,0.0,1.0,1.0,0.143,2025-26,Regular Season
203952,Andrew Wiggins,1610612748,MIA,31.0,64,1960.0,490,257,233,141,0,7,17,25,15,40,0.625,0.375,10,41,48,21,51,0.196,0.804,0.941,0.412,2025-26,Regular Season
1629014,Anfernee Simons,1610612741,CHI,26.0,54,1351.0,158,83,75,66,0,10,22,4,9,13,0.308,0.692,0,4,4,1,4,0.0,1.0,1.0,0.25,2025-26,Regular Season
1641710,Anthony Black,1610612753,ORL,22.0,60,1841.0,254,136,118,185,3,19,47,8,18,26,0.308,0.692,0,19,19,6,19,0.0,1.0,1.0,0.316,2025-26,Regular Season
203076,Anthony Davis,1610612764,WAS,33.0,20,626.0,194,133,61,48,2,54,115,3,1,4,0.75,0.25,15,17,32,28,32,0.469,0.531,1.0,0.875,2025-26,Regular Season
1630162,Anthony Edwards,1610612750,MIN,24.0,60,2109.0,246,146,100,132,0,7,19,22,15,37,0.595,0.405,0,16,16,9,16,0.0,1.0,1.0,0.563,2025-26,Regular Season
1630264,Anthony Gill,1610612764,WAS,33.0,41,768.0,175,101,74,66,0,67,150,4,2,6,0.667,0.333,13,25,38,26,38,0.342,0.658,1.0,0.684,2025-26,Regular Season
1641810,Antonio Reeves,1610612766,CHA,25.0,5,49.0,9,4,5,1,0,0,0,0,0,0,0.0,0.0,0,2,2,1,2,0.0,1.0,1.0,0.5,2025-26,Regular Season
1630574,Ariel Hukporti,1610612752,NYK,23.0,46,437.0,160,111,49,15,0,54,122,6,5,11,0.545,0.455,12,22,34,24,34,0.353,0.647,1.0,0.706,2025-26,Regular Season
1642854,Asa Newell,1610612737,ATL,20.0,36,432.0,120,72,48,16,0,19,39,5,5,10,0.5,0.5,5,15,20,13,20,0.25,0.75,1.0,0.65,2025-26,Regular Season
1641709,Ausar Thompson,1610612765,DET,23.0,68,1769.0,284,145,139,300,2,32,72,25,29,54,0.463,0.537,12,10,21,16,22,0.545,0.455,1.0,0.762,2025-26,Regular Season
1630559,Austin Reaves,1610612747,LAL,27.0,51,1762.0,153,83,70,112,15,16,36,20,18,38,0.526,0.474,0,12,12,1,12,0.0,1.0,1.0,0.083,2025-26,Regular Season
1630245,Ayo Dosunmu,1610612750,MIN,26.0,64,1744.0,242,147,95,78,4,8,21,19,19,38,0.5,0.5,1,14,15,7,15,0.067,0.933,1.0,0.467,2025-26,Regular Season
1628389,Bam Adebayo,1610612748,MIA,28.0,69,2223.0,453,264,189,162,2,80,181,20,15,35,0.571,0.429,20,129,144,97,149,0.134,0.866,0.966,0.651,2025-26,Regular Season
1631248,Baylor Scheierman,1610612738,BOS,25.0,69,1298.0,153,81,72,87,5,17,42,14,9,23,0.609,0.391,5,17,22,14,22,0.227,0.773,1.0,0.636,2025-26,Regular Season
1642879,Ben Saraf,1610612751,BKN,19.0,38,780.0,128,81,47,63,1,5,13,11,4,15,0.733,0.267,1,6,7,5,7,0.143,0.857,1.0,0.714,2025-26,Regular Season
1641767,Ben Sheppard,1610612754,IND,24.0,65,1390.0,170,115,55,74,0,9,20,15,9,24,0.625,0.375,0,16,16,4,16,0.0,1.0,1.0,0.25,2025-26,Regular Season
1631097,Bennedict Mathurin,1610612746,LAC,23.0,49,1504.0,133,78,55,65,1,12,26,10,7,17,0.588,0.412,5,20,25,14,25,0.2,0.8,1.0,0.56,2025-26,Regular Season
1643016,Bez Mbeng,1610612762,UTA,22.0,12,358.0,54,23,31,42,0,5,12,2,6,8,0.25,0.75,0,3,3,0,3,0.0,1.0,1.0,0.0,2025-26,Regular Season
1641731,Bilal Coulibaly,1610612764,WAS,21.0,54,1422.0,182,120,62,163,2,16,39,6,11,17,0.353,0.647,3,10,13,9,13,0.231,0.769,1.0,0.692,2025-26,Regular Season
202687,Bismack Biyombo,1610612759,SAS,33.0,19,123.0,33,24,9,1,1,10,26,0,1,1,0.0,1.0,2,5,7,5,7,0.286,0.714,1.0,0.714,2025-26,Regular Season
1642396,Blake Hinson,1610612762,UTA,26.0,11,214.0,28,16,12,4,0,1,3,0,1,1,0.0,1.0,0,2,2,1,2,0.0,1.0,1.0,0.5,2025-26,Regular Season
1631104,Blake Wesley,1610612757,POR,23.0,18,278.0,19,9,10,37,0,1,2,0,2,2,0.0,1.0,0,2,2,0,2,0.0,1.0,1.0,0.0,2025-26,Regular Season
1626171,Bobby Portis,1610612749,MIL,31.0,67,1619.0,353,181,172,110,1,64,137,12,15,27,0.444,0.556,20,66,84,53,86,0.233,0.767,0.977,0.616,2025-26,Regular Season
1641752,Bobi Klintman,1610612765,DET,23.0,9,64.0,12,5,7,6,1,2,4,1,0,1,1.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
203992,Bogdan Bogdanović,1610612746,LAC,33.0,21,429.0,74,40,34,22,0,6,17,3,3,6,0.5,0.5,0,3,3,3,3,0.0,1.0,1.0,1.0,2025-26,Regular Season
1630538,Bones Hyland,1610612750,MIN,25.0,62,1073.0,137,78,59,80,0,10,22,8,14,22,0.364,0.636,0,6,6,3,6,0.0,1.0,1.0,0.5,2025-26,Regular Season
203078,Bradley Beal,1610612746,LAC,32.0,6,121.0,14,2,12,13,0,1,2,2,1,3,0.667,0.333,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1642382,Branden Carlson,1610612760,OKC,26.0,34,386.0,154,108,46,14,0,23,51,1,1,2,0.5,0.5,2,16,18,14,18,0.111,0.889,1.0,0.778,2025-26,Regular Season
1641764,Brandin Podziemski,1610612744,GSW,23.0,77,2189.0,196,105,91,136,20,43,110,14,18,32,0.438,0.563,8,22,29,15,30,0.267,0.733,0.967,0.5,2025-26,Regular Season
1629634,Brandon Clarke,1610612763,MEM,29.0,2,20.0,4,4,0,6,1,1,3,0,0,0,0.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1627742,Brandon Ingram,1610612761,TOR,28.0,71,2402.0,359,199,160,121,0,17,40,16,14,30,0.533,0.467,0,22,22,14,22,0.0,1.0,1.0,0.636,2025-26,Regular Season
1641706,Brandon Miller,1610612766,CHA,23.0,61,1842.0,263,160,103,124,2,30,74,21,13,34,0.618,0.382,1,13,13,6,14,0.071,0.929,0.929,0.429,2025-26,Regular Season
1630314,Brandon Williams,1610612742,DAL,26.0,64,1424.0,193,97,96,108,3,7,17,13,21,34,0.382,0.618,0,14,14,6,14,0.0,1.0,1.0,0.429,2025-26,Regular Season
1641729,Brice Sensabaugh,1610612762,UTA,22.0,68,1656.0,189,92,97,101,8,25,57,18,6,24,0.75,0.25,6,21,27,19,27,0.222,0.778,1.0,0.704,2025-26,Regular Season
1642355,Bronny James,1610612747,LAL,21.0,25,260.0,34,11,23,31,0,1,3,1,2,3,0.333,0.667,0,2,2,0,2,0.0,1.0,1.0,0.0,2025-26,Regular Season
201572,Brook Lopez,1610612746,LAC,38.0,70,1502.0,563,462,101,121,0,105,237,2,11,13,0.154,0.846,9,82,88,48,91,0.099,0.901,0.967,0.527,2025-26,Regular Season
1642964,Brooks Barnhizer,1610612760,OKC,24.0,29,262.0,44,26,18,18,0,4,10,2,0,2,1.0,0.0,2,4,6,4,6,0.333,0.667,1.0,0.667,2025-26,Regular Season
1628971,Bruce Brown,1610612743,DEN,29.0,77,1883.0,200,87,113,185,0,37,87,9,9,18,0.5,0.5,12,14,25,19,26,0.462,0.538,0.962,0.731,2025-26,Regular Season
1631121,Bryce McGowens,1610612740,NOP,23.0,40,871.0,134,62,72,63,8,7,16,1,8,9,0.111,0.889,1,13,14,3,14,0.071,0.929,1.0,0.214,2025-26,Regular Season
1642267,Bub Carrington,1610612764,WAS,20.0,76,2111.0,222,118,104,113,0,23,48,22,16,38,0.579,0.421,2,29,30,10,31,0.065,0.935,0.968,0.323,2025-26,Regular Season
1631205,Buddy Boeheim,1610612760,OKC,26.0,2,12.0,5,5,0,1,0,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1627741,Buddy Hield,1610612737,ATL,33.0,45,768.0,128,74,54,77,0,5,11,11,11,22,0.5,0.5,0,4,4,1,4,0.0,1.0,1.0,0.25,2025-26,Regular Season
203468,CJ McCollum,1610612737,ATL,34.0,72,2141.0,305,149,156,108,0,26,63,17,19,36,0.472,0.528,1,13,14,8,14,0.071,0.929,1.0,0.571,2025-26,Regular Season
1630595,Cade Cunningham,1610612765,DET,24.0,61,2096.0,303,175,128,153,0,19,42,24,31,55,0.436,0.564,3,25,28,14,28,0.107,0.893,1.0,0.5,2025-26,Regular Season
1631216,Caleb Houstan,1610612737,ATL,23.0,5,32.0,5,3,2,5,0,1,2,0,1,1,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1631126,Caleb Love,1610612757,POR,24.0,42,966.0,84,37,47,58,0,5,11,5,4,9,0.556,0.444,0,5,5,4,5,0.0,1.0,1.0,0.8,2025-26,Regular Season
1628997,Caleb Martin,1610612742,DAL,30.0,50,818.0,86,57,29,72,4,27,61,7,7,14,0.5,0.5,0,12,12,4,12,0.0,1.0,1.0,0.333,2025-26,Regular Season
1642353,Cam Christie,1610612746,LAC,20.0,36,401.0,67,34,33,30,0,4,9,4,0,4,1.0,0.0,0,3,3,1,3,0.0,1.0,1.0,0.333,2025-26,Regular Season
1642285,Cam Spencer,1610612763,MEM,25.0,70,1672.0,142,54,88,110,2,13,29,16,15,31,0.516,0.484,0,20,19,8,20,0.0,1.0,0.95,0.4,2025-26,Regular Season
1630560,Cam Thomas,1610612749,MIL,24.0,39,839.0,90,50,40,32,1,3,7,4,1,5,0.8,0.2,0,4,4,1,4,0.0,1.0,1.0,0.25,2025-26,Regular Season
1641715,Cam Whitmore,1610612764,WAS,21.0,21,354.0,38,26,12,24,0,1,2,10,3,13,0.769,0.231,3,4,7,5,7,0.429,0.571,1.0,0.714,2025-26,Regular Season
1629661,Cameron Johnson,1610612743,DEN,30.0,51,1541.0,208,108,100,96,5,33,76,15,10,25,0.6,0.4,1,26,27,8,27,0.037,0.963,1.0,0.296,2025-26,Regular Season
1626166,Cameron Payne,1610612755,PHI,31.0,20,361.0,30,12,18,56,3,4,11,1,2,3,0.333,0.667,1,3,4,2,4,0.25,0.75,1.0,0.5,2025-26,Regular Season
1627747,Caris LeVert,1610612765,DET,31.0,54,1055.0,167,99,68,98,0,7,16,13,15,28,0.464,0.536,0,15,15,7,15,0.0,1.0,1.0,0.467,2025-26,Regular Season
1642868,Carter Bryant,1610612759,SAS,20.0,61,693.0,154,94,60,43,1,16,37,3,10,13,0.231,0.769,2,11,13,4,13,0.154,0.846,1.0,0.308,2025-26,Regular Season
1641717,Cason Wallace,1610612760,OKC,22.0,74,1980.0,323,129,194,325,0,53,114,19,15,34,0.559,0.441,2,31,33,11,33,0.061,0.939,1.0,0.333,2025-26,Regular Season
1642907,Cedric Coward,1610612763,MEM,22.0,60,1559.0,316,165,151,99,2,11,28,24,28,52,0.462,0.538,7,14,21,13,21,0.333,0.667,1.0,0.619,2025-26,Regular Season
1643052,Chaney Johnson,1610612751,BKN,23.0,14,282.0,45,31,14,26,0,25,52,5,4,9,0.556,0.444,4,13,16,9,17,0.235,0.765,0.941,0.529,2025-26,Regular Season
1629646,Charles Bassey,1610612738,BOS,25.0,7,50.0,10,9,1,3,0,2,5,1,1,2,0.5,0.5,3,1,4,4,4,0.75,0.25,1.0,1.0,2025-26,Regular Season
1642404,Chaz Lanier,1610612765,DET,24.0,15,164.0,19,14,5,11,0,0,0,4,0,4,1.0,0.0,0,3,3,0,3,0.0,1.0,1.0,0.0,2025-26,Regular Season
1631096,Chet Holmgren,1610612760,OKC,23.0,66,1922.0,654,486,168,83,1,89,205,16,11,27,0.593,0.407,19,67,86,62,86,0.221,0.779,1.0,0.721,2025-26,Regular Season
1628449,Chris Boucher,1610612738,BOS,33.0,7,84.0,27,21,6,7,0,10,25,1,2,3,0.333,0.667,1,3,4,3,4,0.25,0.75,1.0,0.75,2025-26,Regular Season
1641753,Chris Livingston,1610612739,CLE,22.0,3,17.0,2,0,2,1,0,0,0,2,0,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1643024,Chris Mañon,1610612747,LAL,24.0,3,17.0,5,4,1,11,1,0,0,1,0,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
101108,Chris Paul,1610612746,LAC,40.0,14,207.0,11,4,7,27,0,1,2,0,1,1,0.0,1.0,0,5,5,2,5,0.0,1.0,1.0,0.4,2025-26,Regular Season
1642959,Chris Youngblood,1610612757,POR,24.0,21,143.0,30,23,7,7,0,1,2,1,3,4,0.25,0.75,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
1631128,Christian Braun,1610612743,DEN,24.0,41,1294.0,170,90,80,84,0,35,85,8,9,17,0.471,0.529,7,12,18,10,19,0.368,0.632,1.0,0.556,2025-26,Regular Season
1631132,Christian Koloko,1610612737,ATL,25.0,26,335.0,144,115,29,20,0,37,83,6,3,9,0.667,0.333,5,9,14,7,14,0.357,0.643,1.0,0.5,2025-26,Regular Season
1642935,Chucky Hepburn,1610612761,TOR,23.0,2,13.0,3,2,1,3,0,0,0,0,1,1,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
203991,Clint Capela,1610612745,HOU,31.0,69,865.0,316,243,73,47,1,70,152,15,8,23,0.652,0.348,32,36,67,55,68,0.471,0.529,0.985,0.809,2025-26,Regular Season
1629632,Coby White,1610612766,CHA,26.0,46,1169.0,160,89,71,44,7,14,35,11,9,20,0.55,0.45,0,21,20,10,21,0.0,1.0,0.952,0.476,2025-26,Regular Season
1628998,Cody Martin,1610612754,IND,30.0,4,55.0,7,4,3,9,0,1,2,0,1,1,0.0,1.0,0,1,1,0,1,0.0,1.0,1.0,0.0,2025-26,Regular Season
1642262,Cody Williams,1610612762,UTA,21.0,62,1479.0,221,153,68,118,0,52,127,10,15,25,0.4,0.6,0,9,9,4,9,0.0,1.0,1.0,0.444,2025-26,Regular Season
1641732,Colby Jones,1610612765,DET,23.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
1630175,Cole Anthony,1610612749,MIL,25.0,32,500.0,57,24,33,37,1,2,4,6,7,13,0.462,0.538,0,3,3,2,3,0.0,1.0,1.0,0.667,2025-26,Regular Season
1630658,Colin Castleton,1610612753,ORL,25.0,1,10.0,2,2,0,1,0,3,7,0,0,0,0.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
1631221,Collin Gillespie,1610612756,PHX,26.0,76,2191.0,198,84,114,186,11,27,61,35,28,63,0.556,0.444,1,23,24,15,24,0.042,0.958,1.0,0.625,2025-26,Regular Season
1642867,Collin Murray-Boyles,1610612761,TOR,20.0,53,1164.0,277,170,107,145,1,82,180,14,7,21,0.667,0.333,24,26,50,32,50,0.48,0.52,1.0,0.64,2025-26,Regular Season
1629012,Collin Sexton,1610612741,CHI,27.0,63,1463.0,139,83,56,112,1,22,50,10,13,23,0.435,0.565,0,12,12,4,12,0.0,1.0,1.0,0.333,2025-26,Regular Season
1642843,Cooper Flagg,1610612742,DAL,19.0,65,2197.0,457,241,216,142,0,30,69,21,28,49,0.429,0.571,2,22,23,16,24,0.083,0.917,0.958,0.667,2025-26,Regular Season
1630557,Corey Kispert,1610612737,ATL,27.0,52,1003.0,178,113,65,38,1,15,34,11,8,19,0.579,0.421,1,6,7,2,7,0.143,0.857,1.0,0.286,2025-26,Regular Season
1642504,Cormac Ryan,1610612749,MIL,27.0,6,111.0,13,6,7,5,0,2,4,0,0,0,0.0,0.0,1,0,1,1,1,1.0,0.0,1.0,1.0,2025-26,Regular Season
1641854,Craig Porter Jr.,1610612739,CLE,26.0,58,1048.0,158,97,61,132,0,11,25,18,8,26,0.692,0.308,1,9,9,3,10,0.1,0.9,0.9,0.3,2025-26,Regular Season
1642938,Curtis Jones,1610612743,DEN,24.0,5,25.0,5,2,3,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1626156,D'Angelo Russell,1610612764,WAS,30.0,24,457.0,47,23,24,27,1,5,12,2,6,8,0.25,0.75,0,3,3,2,3,0.0,1.0,1.0,0.667,2025-26,Regular Season
1629610,DaQuan Jeffries,1610612758,SAC,28.0,3,60.0,12,4,8,4,0,1,2,0,0,0,0.0,0.0,1,3,4,2,4,0.25,0.75,1.0,0.5,2025-26,Regular Season
1641747,DaRon Holmes II,1610612743,DEN,23.0,16,189.0,80,58,22,7,0,16,37,1,1,2,0.5,0.5,2,16,18,5,18,0.111,0.889,1.0,0.278,2025-26,Regular Season
1631342,Daeqwon Plowden,1610612758,SAC,27.0,28,723.0,91,46,45,45,1,6,14,6,3,9,0.667,0.333,0,10,10,2,10,0.0,1.0,1.0,0.2,2025-26,Regular Season
1630625,Dalano Banton,1610612738,BOS,26.0,3,17.0,2,1,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1631207,Dalen Terry,1610612755,PHI,23.0,35,500.0,106,69,37,44,1,7,19,4,8,12,0.333,0.667,1,5,5,4,6,0.167,0.833,0.833,0.667,2025-26,Regular Season
1642261,Dalton Knecht,1610612747,LAL,24.0,37,458.0,74,45,29,15,2,8,19,2,3,5,0.4,0.6,0,5,5,4,5,0.0,1.0,1.0,0.8,2025-26,Regular Season
1629655,Daniel Gafford,1610612742,DAL,27.0,54,1175.0,379,304,75,99,3,152,344,16,12,28,0.571,0.429,28,46,74,44,74,0.378,0.622,1.0,0.595,2025-26,Regular Season
1642450,Daniss Jenkins,1610612765,DET,24.0,61,1300.0,166,99,67,108,0,9,21,18,16,34,0.529,0.471,1,10,10,1,11,0.091,0.909,0.909,0.091,2025-26,Regular Season
1642874,Danny Wolf,1610612751,BKN,21.0,55,1171.0,303,215,88,67,0,11,26,7,7,14,0.5,0.5,7,22,29,19,29,0.241,0.759,1.0,0.655,2025-26,Regular Season
203967,Dario Saric,1610612758,SAC,31.0,5,41.0,12,8,4,7,0,1,3,0,0,0,0.0,0.0,0,2,2,1,2,0.0,1.0,1.0,0.5,2025-26,Regular Season
1641727,Dariq Whitehead,1610612763,MEM,21.0,1,22.0,1,0,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1629636,Darius Garland,1610612746,LAC,26.0,41,1224.0,138,63,75,76,1,8,17,10,8,18,0.556,0.444,0,5,5,3,5,0.0,1.0,1.0,0.6,2025-26,Regular Season
1642357,David Jones Garcia,1610612759,SAS,24.0,9,65.0,7,3,4,11,0,0,0,2,0,2,1.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
1631223,David Roddy,1610612743,DEN,25.0,2,12.0,1,0,1,1,0,0,0,0,1,1,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26,Regular Season
1630558,Davion Mitchell,1610612748,MIA,27.0,67,1914.0,192,53,139,126,7,12,29,10,22,32,0.313,0.688,0,20,20,8,20,0.0,1.0,1.0,0.4,2025-26,Regular Season
1630549,Day'Ron Sharpe,1610612751,BKN,24.0,62,1160.0,249,163,86,151,0,106,250,19,9,28,0.679,0.321,35,40,74,52,75,0.467,0.533,0.987,0.693,2025-26,Regular Season
1628368,De'Aaron Fox,1610612759,SAS,28.0,67,2069.0,231,104,127,187,2,15,35,16,17,33,0.485,0.515,1,7,8,4,8,0.125,0.875,1.0,0.5,2025-26,Regular Season
1629631,De'Andre Hunter,1610612758,SAC,28.0,45,1175.0,135,72,63,78,0,14,31,5,9,14,0.357,0.643,1,22,23,8,23,0.043,0.957,1.0,0.348,2025-26,Regular Season
1629001,De'Anthony Melton,1610612744,GSW,27.0,44,1012.0,106,57,49,136,0,11,26,15,17,32,0.469,0.531,1,11,12,3,12,0.083,0.917,1.0,0.25,2025-26,Regular Season
201599,DeAndre Jordan,1610612740,NOP,37.0,12,199.0,41,30,11,8,0,18,40,2,0,2,1.0,0.0,8,6,14,13,14,0.571,0.429,1.0,0.929,2025-26,Regular Season
1630610,DeJon Jarreau,1610612763,MEM,28.0,11,231.0,28,11,17,17,0,4,10,2,2,4,0.5,0.5,0,1,1,1,1,0.0,1.0,1.0,1.0,2025-26,Regular Season
201942,DeMar DeRozan,1610612758,SAC,36.0,76,2395.0,215,122,93,123,4,7,17,16,23,39,0.41,0.59,0,29,29,14,29,0.0,1.0,1.0,0.483,2025-26,Regular Season
1629731,Dean Wade,1610612739,CLE,29.0,57,1279.0,277,199,78,108,0,44,107,7,10,17,0.412,0.588,3,50,53,19,53,0.057,0.943,1.0,0.358,2025-26,Regular Season
1629028,Deandre Ayton,1610612747,LAL,27.0,67,1830.0,529,393,136,77,0,252,583,18,15,33,0.545,0.455,27,37,62,56,64,0.422,0.578,0.969,0.875,2025-26,Regular Season
1627749,Dejounte Murray,1610612740,NOP,29.0,14,389.0,39,22,17,32,0,2,5,3,4,7,0.429,0.571,0,2,2,1,2,0.0,1.0,1.0,0.5,2025-26,Regular Season
1630166,Deni Avdija,1610612757,POR,25.0,62,2054.0,263,173,90,97,0,9,19,24,13,37,0.649,0.351,1,20,21,18,21,0.048,0.952,1.0,0.857,2025-26,Regular Season
203471,Dennis Schröder,1610612739,CLE,32.0,64,1579.0,149,75,74,100,7,19,43,10,13,23,0.435,0.565,1,9,10,6,10,0.1,0.9,1.0,0.6,2025-26,Regular Season
1641726,Dereck Lively II,1610612742,DAL,22.0,7,115.0,57,46,11,4,0,11,23,2,3,5,0.4,0.6,1,11,12,6,12,0.083,0.917,1.0,0.5,2025-26,Regular Season
