PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1630167,"Toppin, Obi",1,19,18,0 Dribbles,0.697,52,99,0.525,0.652,0.239,27,34,0.794,0.458,25,65,0.385,2025-26,Regular Season
1630167,"Toppin, Obi",2,19,12,1 Dribble,0.106,4,15,0.267,0.267,0.056,4,8,0.5,0.049,0,7,0.0,2025-26,Regular Season
1630167,"Toppin, Obi",3,19,9,2 Dribbles,0.092,7,13,0.538,0.538,0.063,7,9,0.778,0.028,0,4,0.0,2025-26,Regular Season
1630167,"Toppin, Obi",4,19,9,3-6 Dribbles,0.085,7,12,0.583,0.583,0.07,7,10,0.7,0.014,0,2,0.0,2025-26,Regular Season
1630167,"Toppin, Obi",5,19,2,7+ Dribbles,0.021,1,3,0.333,0.333,0.021,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630534,"Agbaji, Ochai",1,61,18,0 Dribbles,0.566,23,56,0.411,0.554,0.091,7,9,0.778,0.475,16,47,0.34,2025-26,Regular Season
1630534,"Agbaji, Ochai",2,61,8,1 Dribble,0.111,5,11,0.455,0.5,0.051,4,5,0.8,0.061,1,6,0.167,2025-26,Regular Season
1630534,"Agbaji, Ochai",3,61,13,2 Dribbles,0.162,7,16,0.438,0.5,0.121,5,12,0.417,0.04,2,4,0.5,2025-26,Regular Season
1630534,"Agbaji, Ochai",4,61,10,3-6 Dribbles,0.152,10,15,0.667,0.7,0.141,9,14,0.643,0.01,1,1,1.0,2025-26,Regular Season
1630534,"Agbaji, Ochai",5,61,1,7+ Dribbles,0.01,0,1,0.0,0.0,0.0,0,0,,0.01,0,1,0.0,2025-26,Regular Season
1641765,"Prosper, Olivier-Maxence",1,51,47,0 Dribbles,0.625,107,205,0.522,0.644,0.232,57,76,0.75,0.393,50,129,0.388,2025-26,Regular Season
1641765,"Prosper, Olivier-Maxence",2,51,27,1 Dribble,0.119,24,39,0.615,0.679,0.101,19,33,0.576,0.018,5,6,0.833,2025-26,Regular Season
1641765,"Prosper, Olivier-Maxence",3,51,27,2 Dribbles,0.113,19,37,0.514,0.514,0.11,19,36,0.528,0.003,0,1,0.0,2025-26,Regular Season
1641765,"Prosper, Olivier-Maxence",4,51,27,3-6 Dribbles,0.119,23,39,0.59,0.59,0.113,23,37,0.622,0.006,0,2,0.0,2025-26,Regular Season
1641765,"Prosper, Olivier-Maxence",5,51,8,7+ Dribbles,0.024,4,8,0.5,0.5,0.024,4,8,0.5,0.0,0,0,,2025-26,Regular Season
1630209,"Yurtseven, Omer",1,9,6,0 Dribbles,0.769,7,20,0.35,0.35,0.615,7,16,0.438,0.154,0,4,0.0,2025-26,Regular Season
1630209,"Yurtseven, Omer",2,9,2,1 Dribble,0.154,4,4,1.0,1.0,0.154,4,4,1.0,0.0,0,0,,2025-26,Regular Season
1630209,"Yurtseven, Omer",3,9,2,2 Dribbles,0.077,0,2,0.0,0.0,0.077,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1630168,"Okongwu, Onyeka",1,71,71,0 Dribbles,0.662,271,551,0.492,0.618,0.227,132,189,0.698,0.435,139,362,0.384,2025-26,Regular Season
1630168,"Okongwu, Onyeka",2,71,55,1 Dribble,0.148,52,123,0.423,0.431,0.138,50,115,0.435,0.01,2,8,0.25,2025-26,Regular Season
1630168,"Okongwu, Onyeka",3,71,53,2 Dribbles,0.123,47,102,0.461,0.461,0.12,47,100,0.47,0.002,0,2,0.0,2025-26,Regular Season
1630168,"Okongwu, Onyeka",4,71,37,3-6 Dribbles,0.066,30,55,0.545,0.545,0.066,30,55,0.545,0.0,0,0,,2025-26,Regular Season
1630168,"Okongwu, Onyeka",5,71,1,7+ Dribbles,0.001,1,1,1.0,1.0,0.001,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1631115,"Robinson, Orlando",1,4,2,0 Dribbles,0.6,1,3,0.333,0.5,0.2,0,1,0.0,0.4,1,2,0.5,2025-26,Regular Season
1631115,"Robinson, Orlando",2,4,1,1 Dribble,0.4,2,2,1.0,1.0,0.4,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",1,23,22,0 Dribbles,0.757,50,78,0.641,0.641,0.757,50,78,0.641,0.0,0,0,,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",2,23,13,1 Dribble,0.165,9,17,0.529,0.529,0.165,9,17,0.529,0.0,0,0,,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",3,23,3,2 Dribbles,0.029,3,3,1.0,1.0,0.029,3,3,1.0,0.0,0,0,,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",4,23,5,3-6 Dribbles,0.049,3,5,0.6,0.6,0.049,3,5,0.6,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",1,77,70,0 Dribbles,0.682,161,232,0.694,0.694,0.679,161,231,0.697,0.003,0,1,0.0,2025-26,Regular Season
1642345,"Ighodaro, Oso",2,77,28,1 Dribble,0.097,21,33,0.636,0.636,0.097,21,33,0.636,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",3,77,20,2 Dribbles,0.076,14,26,0.538,0.538,0.076,14,26,0.538,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",4,77,31,3-6 Dribbles,0.112,18,38,0.474,0.474,0.112,18,38,0.474,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",5,77,8,7+ Dribbles,0.032,5,11,0.455,0.455,0.032,5,11,0.455,0.0,0,0,,2025-26,Regular Season
1631172,"Dieng, Ousmane",1,52,24,0 Dribbles,0.288,32,70,0.457,0.657,0.037,4,9,0.444,0.251,28,61,0.459,2025-26,Regular Season
1631172,"Dieng, Ousmane",2,52,11,1 Dribble,0.058,4,14,0.286,0.357,0.025,2,6,0.333,0.033,2,8,0.25,2025-26,Regular Season
1631172,"Dieng, Ousmane",3,52,18,2 Dribbles,0.16,10,39,0.256,0.269,0.115,9,28,0.321,0.045,1,11,0.091,2025-26,Regular Season
1631172,"Dieng, Ousmane",4,52,22,3-6 Dribbles,0.3,37,73,0.507,0.562,0.198,29,48,0.604,0.103,8,25,0.32,2025-26,Regular Season
1631172,"Dieng, Ousmane",5,52,15,7+ Dribbles,0.193,21,47,0.447,0.457,0.177,20,43,0.465,0.016,1,4,0.25,2025-26,Regular Season
1629023,"Washington, P.J.",1,55,55,0 Dribbles,0.491,147,318,0.462,0.568,0.185,80,120,0.667,0.306,67,198,0.338,2025-26,Regular Season
1629023,"Washington, P.J.",2,55,41,1 Dribble,0.127,31,82,0.378,0.39,0.113,29,73,0.397,0.014,2,9,0.222,2025-26,Regular Season
1629023,"Washington, P.J.",3,55,46,2 Dribbles,0.136,42,88,0.477,0.483,0.124,41,80,0.513,0.012,1,8,0.125,2025-26,Regular Season
1629023,"Washington, P.J.",4,55,44,3-6 Dribbles,0.201,54,130,0.415,0.419,0.185,53,120,0.442,0.015,1,10,0.1,2025-26,Regular Season
1629023,"Washington, P.J.",5,55,23,7+ Dribbles,0.045,15,29,0.517,0.534,0.042,14,27,0.519,0.003,1,2,0.5,2025-26,Regular Season
1641790,"Hall, PJ",1,19,11,0 Dribbles,0.84,22,42,0.524,0.548,0.8,20,40,0.5,0.04,2,2,1.0,2025-26,Regular Season
1641790,"Hall, PJ",2,19,5,1 Dribble,0.1,2,5,0.4,0.4,0.1,2,5,0.4,0.0,0,0,,2025-26,Regular Season
1641790,"Hall, PJ",3,19,3,2 Dribbles,0.06,1,3,0.333,0.333,0.06,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1642359,"Dadiet, Pacôme",1,27,12,0 Dribbles,0.714,7,25,0.28,0.38,0.114,2,4,0.5,0.6,5,21,0.238,2025-26,Regular Season
1642359,"Dadiet, Pacôme",2,27,6,1 Dribble,0.171,3,6,0.5,0.583,0.086,2,3,0.667,0.086,1,3,0.333,2025-26,Regular Season
1642359,"Dadiet, Pacôme",3,27,1,2 Dribbles,0.029,0,1,0.0,0.0,0.029,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642359,"Dadiet, Pacôme",4,27,3,3-6 Dribbles,0.086,1,3,0.333,0.333,0.057,1,2,0.5,0.029,0,1,0.0,2025-26,Regular Season
1631094,"Banchero, Paolo",1,67,61,0 Dribbles,0.217,130,234,0.556,0.667,0.099,78,107,0.729,0.118,52,127,0.409,2025-26,Regular Season
1631094,"Banchero, Paolo",2,67,61,1 Dribble,0.143,71,154,0.461,0.49,0.107,62,115,0.539,0.036,9,39,0.231,2025-26,Regular Season
1631094,"Banchero, Paolo",3,67,53,2 Dribbles,0.128,62,138,0.449,0.471,0.1,56,108,0.519,0.028,6,30,0.2,2025-26,Regular Season
1631094,"Banchero, Paolo",4,67,66,3-6 Dribbles,0.332,149,357,0.417,0.431,0.287,139,309,0.45,0.045,10,48,0.208,2025-26,Regular Season
1631094,"Banchero, Paolo",5,67,61,7+ Dribbles,0.179,79,193,0.409,0.42,0.164,75,177,0.424,0.015,4,16,0.25,2025-26,Regular Season
1627783,"Siakam, Pascal",1,62,62,0 Dribbles,0.326,173,376,0.46,0.568,0.126,92,145,0.634,0.2,81,231,0.351,2025-26,Regular Season
1627783,"Siakam, Pascal",2,62,58,1 Dribble,0.119,77,138,0.558,0.583,0.103,70,119,0.588,0.016,7,19,0.368,2025-26,Regular Season
1627783,"Siakam, Pascal",3,62,59,2 Dribbles,0.151,83,174,0.477,0.489,0.136,79,157,0.503,0.015,4,17,0.235,2025-26,Regular Season
1627783,"Siakam, Pascal",4,62,62,3-6 Dribbles,0.33,182,381,0.478,0.493,0.309,170,357,0.476,0.021,12,24,0.5,2025-26,Regular Season
1627783,"Siakam, Pascal",5,62,42,7+ Dribbles,0.074,44,86,0.512,0.517,0.073,43,84,0.512,0.002,1,2,0.5,2025-26,Regular Season
1626192,"Connaughton, Pat",1,39,24,0 Dribbles,0.675,24,56,0.429,0.607,0.072,4,6,0.667,0.602,20,50,0.4,2025-26,Regular Season
1626192,"Connaughton, Pat",2,39,5,1 Dribble,0.084,6,7,0.857,0.929,0.072,5,6,0.833,0.012,1,1,1.0,2025-26,Regular Season
1626192,"Connaughton, Pat",3,39,11,2 Dribbles,0.157,5,13,0.385,0.385,0.157,5,13,0.385,0.0,0,0,,2025-26,Regular Season
1626192,"Connaughton, Pat",4,39,5,3-6 Dribbles,0.06,2,5,0.4,0.4,0.06,2,5,0.4,0.0,0,0,,2025-26,Regular Season
1626192,"Connaughton, Pat",5,39,2,7+ Dribbles,0.024,1,2,0.5,0.5,0.024,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1630311,"Spencer, Pat",1,61,43,0 Dribbles,0.3,55,116,0.474,0.616,0.096,22,37,0.595,0.204,33,79,0.418,2025-26,Regular Season
1630311,"Spencer, Pat",2,61,22,1 Dribble,0.083,13,32,0.406,0.484,0.039,8,15,0.533,0.044,5,17,0.294,2025-26,Regular Season
1630311,"Spencer, Pat",3,61,20,2 Dribbles,0.059,8,23,0.348,0.413,0.041,5,16,0.313,0.018,3,7,0.429,2025-26,Regular Season
1630311,"Spencer, Pat",4,61,45,3-6 Dribbles,0.269,48,104,0.462,0.495,0.204,41,79,0.519,0.065,7,25,0.28,2025-26,Regular Season
1630311,"Spencer, Pat",5,61,44,7+ Dribbles,0.289,43,112,0.384,0.406,0.243,38,94,0.404,0.047,5,18,0.278,2025-26,Regular Season
1631116,"Baldwin Jr., Patrick",1,9,4,0 Dribbles,0.739,6,17,0.353,0.441,0.304,3,7,0.429,0.435,3,10,0.3,2025-26,Regular Season
1631116,"Baldwin Jr., Patrick",2,9,3,1 Dribble,0.13,1,3,0.333,0.5,0.087,0,2,0.0,0.043,1,1,1.0,2025-26,Regular Season
1631116,"Baldwin Jr., Patrick",3,9,3,2 Dribbles,0.13,1,3,0.333,0.333,0.13,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630172,"Williams, Patrick",1,67,64,0 Dribbles,0.519,76,221,0.344,0.502,0.047,6,20,0.3,0.472,70,201,0.348,2025-26,Regular Season
1630172,"Williams, Patrick",2,67,33,1 Dribble,0.094,13,40,0.325,0.388,0.054,8,23,0.348,0.04,5,17,0.294,2025-26,Regular Season
1630172,"Williams, Patrick",3,67,23,2 Dribbles,0.082,16,35,0.457,0.471,0.066,15,28,0.536,0.016,1,7,0.143,2025-26,Regular Season
1630172,"Williams, Patrick",4,67,56,3-6 Dribbles,0.275,46,117,0.393,0.427,0.235,38,100,0.38,0.04,8,17,0.471,2025-26,Regular Season
1630172,"Williams, Patrick",5,67,13,7+ Dribbles,0.031,7,13,0.538,0.538,0.031,7,13,0.538,0.0,0,0,,2025-26,Regular Season
202331,"George, Paul",1,32,32,0 Dribbles,0.416,81,187,0.433,0.604,0.076,17,34,0.5,0.34,64,153,0.418,2025-26,Regular Season
202331,"George, Paul",2,32,24,1 Dribble,0.084,16,38,0.421,0.474,0.056,12,25,0.48,0.029,4,13,0.308,2025-26,Regular Season
202331,"George, Paul",3,32,18,2 Dribbles,0.096,19,43,0.442,0.488,0.071,15,32,0.469,0.024,4,11,0.364,2025-26,Regular Season
202331,"George, Paul",4,32,32,3-6 Dribbles,0.242,43,109,0.394,0.436,0.169,34,76,0.447,0.073,9,33,0.273,2025-26,Regular Season
202331,"George, Paul",5,32,26,7+ Dribbles,0.162,39,73,0.534,0.589,0.124,31,56,0.554,0.038,8,17,0.471,2025-26,Regular Season
1630194,"Reed, Paul",1,60,49,0 Dribbles,0.582,107,177,0.605,0.638,0.47,95,143,0.664,0.112,12,34,0.353,2025-26,Regular Season
1630194,"Reed, Paul",2,60,36,1 Dribble,0.217,39,66,0.591,0.591,0.217,39,66,0.591,0.0,0,0,,2025-26,Regular Season
1630194,"Reed, Paul",3,60,22,2 Dribbles,0.105,21,32,0.656,0.656,0.105,21,32,0.656,0.0,0,0,,2025-26,Regular Season
1630194,"Reed, Paul",4,60,22,3-6 Dribbles,0.086,12,26,0.462,0.462,0.082,12,25,0.48,0.003,0,1,0.0,2025-26,Regular Season
1630194,"Reed, Paul",5,60,3,7+ Dribbles,0.01,2,3,0.667,0.667,0.007,2,2,1.0,0.003,0,1,0.0,2025-26,Regular Season
1630202,"Pritchard, Payton",1,75,73,0 Dribbles,0.32,141,332,0.425,0.614,0.025,15,26,0.577,0.295,126,306,0.412,2025-26,Regular Season
1630202,"Pritchard, Payton",2,75,45,1 Dribble,0.068,31,70,0.443,0.564,0.019,14,20,0.7,0.048,17,50,0.34,2025-26,Regular Season
1630202,"Pritchard, Payton",3,75,40,2 Dribbles,0.053,25,55,0.455,0.5,0.03,20,31,0.645,0.023,5,24,0.208,2025-26,Regular Season
1630202,"Pritchard, Payton",4,75,74,3-6 Dribbles,0.292,140,303,0.462,0.513,0.207,109,215,0.507,0.085,31,88,0.352,2025-26,Regular Season
1630202,"Pritchard, Payton",5,75,71,7+ Dribbles,0.267,141,277,0.509,0.545,0.203,121,210,0.576,0.065,20,67,0.299,2025-26,Regular Season
1642362,"Sandfort, Payton",1,2,2,0 Dribbles,1.0,1,5,0.2,0.3,0.2,0,1,0.0,0.8,1,4,0.25,2025-26,Regular Season
1641796,"Larsson, Pelle",1,67,65,0 Dribbles,0.511,123,263,0.468,0.572,0.198,68,102,0.667,0.313,55,161,0.342,2025-26,Regular Season
1641796,"Larsson, Pelle",2,67,37,1 Dribble,0.118,34,61,0.557,0.574,0.095,32,49,0.653,0.023,2,12,0.167,2025-26,Regular Season
1641796,"Larsson, Pelle",3,67,42,2 Dribbles,0.167,46,86,0.535,0.535,0.165,46,85,0.541,0.002,0,1,0.0,2025-26,Regular Season
1641796,"Larsson, Pelle",4,67,48,3-6 Dribbles,0.181,46,93,0.495,0.5,0.175,45,90,0.5,0.006,1,3,0.333,2025-26,Regular Season
1641796,"Larsson, Pelle",5,67,10,7+ Dribbles,0.023,8,12,0.667,0.667,0.021,8,11,0.727,0.002,0,1,0.0,2025-26,Regular Season
1631250,"Nance, Pete",1,44,37,0 Dribbles,0.854,84,152,0.553,0.707,0.27,37,48,0.771,0.584,47,104,0.452,2025-26,Regular Season
1631250,"Nance, Pete",2,44,11,1 Dribble,0.067,4,12,0.333,0.417,0.028,2,5,0.4,0.039,2,7,0.286,2025-26,Regular Season
1631250,"Nance, Pete",3,44,7,2 Dribbles,0.039,4,7,0.571,0.571,0.039,4,7,0.571,0.0,0,0,,2025-26,Regular Season
1631250,"Nance, Pete",4,44,6,3-6 Dribbles,0.039,3,7,0.429,0.429,0.039,3,7,0.429,0.0,0,0,,2025-26,Regular Season
1631212,"Watson, Peyton",1,54,52,0 Dribbles,0.492,150,286,0.524,0.652,0.22,77,128,0.602,0.272,73,158,0.462,2025-26,Regular Season
1631212,"Watson, Peyton",2,54,37,1 Dribble,0.141,46,82,0.561,0.598,0.108,40,63,0.635,0.033,6,19,0.316,2025-26,Regular Season
1631212,"Watson, Peyton",3,54,34,2 Dribbles,0.103,21,60,0.35,0.35,0.098,21,57,0.368,0.005,0,3,0.0,2025-26,Regular Season
1631212,"Watson, Peyton",4,54,36,3-6 Dribbles,0.155,41,90,0.456,0.461,0.139,40,81,0.494,0.015,1,9,0.111,2025-26,Regular Season
1631212,"Watson, Peyton",5,54,25,7+ Dribbles,0.108,27,63,0.429,0.437,0.095,26,55,0.473,0.014,1,8,0.125,2025-26,Regular Season
1630173,"Achiuwa, Precious",1,69,67,0 Dribbles,0.549,170,301,0.565,0.61,0.394,143,216,0.662,0.155,27,85,0.318,2025-26,Regular Season
1630173,"Achiuwa, Precious",2,69,45,1 Dribble,0.133,36,73,0.493,0.493,0.13,36,71,0.507,0.004,0,2,0.0,2025-26,Regular Season
1630173,"Achiuwa, Precious",3,69,39,2 Dribbles,0.1,25,55,0.455,0.455,0.099,25,54,0.463,0.002,0,1,0.0,2025-26,Regular Season
1630173,"Achiuwa, Precious",4,69,47,3-6 Dribbles,0.175,54,96,0.563,0.563,0.175,54,96,0.563,0.0,0,0,,2025-26,Regular Season
1630173,"Achiuwa, Precious",5,69,18,7+ Dribbles,0.042,10,23,0.435,0.435,0.042,10,23,0.435,0.0,0,0,,2025-26,Regular Season
1629656,"Grimes, Quentin",1,70,68,0 Dribbles,0.406,132,288,0.458,0.616,0.07,41,50,0.82,0.335,91,238,0.382,2025-26,Regular Season
1629656,"Grimes, Quentin",2,70,49,1 Dribble,0.127,32,90,0.356,0.4,0.052,24,37,0.649,0.075,8,53,0.151,2025-26,Regular Season
1629656,"Grimes, Quentin",3,70,50,2 Dribbles,0.137,51,97,0.526,0.572,0.103,42,73,0.575,0.034,9,24,0.375,2025-26,Regular Season
1629656,"Grimes, Quentin",4,70,58,3-6 Dribbles,0.235,77,167,0.461,0.491,0.182,67,129,0.519,0.054,10,38,0.263,2025-26,Regular Season
1629656,"Grimes, Quentin",5,70,38,7+ Dribbles,0.096,31,68,0.456,0.478,0.082,28,58,0.483,0.014,3,10,0.3,2025-26,Regular Season
1631245,"Jackson, Quenton",1,44,36,0 Dribbles,0.368,50,98,0.51,0.653,0.109,22,29,0.759,0.259,28,69,0.406,2025-26,Regular Season
1631245,"Jackson, Quenton",2,44,19,1 Dribble,0.102,13,27,0.481,0.537,0.056,10,15,0.667,0.045,3,12,0.25,2025-26,Regular Season
1631245,"Jackson, Quenton",3,44,28,2 Dribbles,0.188,26,50,0.52,0.57,0.15,21,40,0.525,0.038,5,10,0.5,2025-26,Regular Season
1631245,"Jackson, Quenton",4,44,36,3-6 Dribbles,0.248,24,66,0.364,0.371,0.226,23,60,0.383,0.023,1,6,0.167,2025-26,Regular Season
1631245,"Jackson, Quenton",5,44,15,7+ Dribbles,0.094,16,25,0.64,0.66,0.083,15,22,0.682,0.011,1,3,0.333,2025-26,Regular Season
1642366,"Post, Quinten",1,67,61,0 Dribbles,0.783,149,342,0.436,0.566,0.195,60,85,0.706,0.588,89,257,0.346,2025-26,Regular Season
1642366,"Post, Quinten",2,67,34,1 Dribble,0.112,19,49,0.388,0.429,0.071,15,31,0.484,0.041,4,18,0.222,2025-26,Regular Season
1642366,"Post, Quinten",3,67,17,2 Dribbles,0.05,13,22,0.591,0.591,0.048,13,21,0.619,0.002,0,1,0.0,2025-26,Regular Season
1642366,"Post, Quinten",4,67,19,3-6 Dribbles,0.053,12,23,0.522,0.522,0.053,12,23,0.522,0.0,0,0,,2025-26,Regular Season
1642366,"Post, Quinten",5,67,1,7+ Dribbles,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629628,"Barrett, RJ",1,53,52,0 Dribbles,0.487,172,360,0.478,0.593,0.154,89,114,0.781,0.333,83,246,0.337,2025-26,Regular Season
1629628,"Barrett, RJ",2,53,35,1 Dribble,0.078,37,58,0.638,0.647,0.073,36,54,0.667,0.005,1,4,0.25,2025-26,Regular Season
1629628,"Barrett, RJ",3,53,40,2 Dribbles,0.101,28,75,0.373,0.38,0.097,27,72,0.375,0.004,1,3,0.333,2025-26,Regular Season
1629628,"Barrett, RJ",4,53,51,3-6 Dribbles,0.268,106,198,0.535,0.54,0.26,104,192,0.542,0.008,2,6,0.333,2025-26,Regular Season
1629628,"Barrett, RJ",5,53,28,7+ Dribbles,0.065,21,48,0.438,0.448,0.062,20,46,0.435,0.003,1,2,0.5,2025-26,Regular Season
1642853,"Fleming, Rasheer",1,51,43,0 Dribbles,0.799,60,151,0.397,0.526,0.201,21,38,0.553,0.598,39,113,0.345,2025-26,Regular Season
1642853,"Fleming, Rasheer",2,51,14,1 Dribble,0.101,10,19,0.526,0.526,0.09,10,17,0.588,0.011,0,2,0.0,2025-26,Regular Season
1642853,"Fleming, Rasheer",3,51,7,2 Dribbles,0.037,5,7,0.714,0.714,0.037,5,7,0.714,0.0,0,0,,2025-26,Regular Season
1642853,"Fleming, Rasheer",4,51,10,3-6 Dribbles,0.058,2,11,0.182,0.182,0.058,2,11,0.182,0.0,0,0,,2025-26,Regular Season
1642853,"Fleming, Rasheer",5,51,1,7+ Dribbles,0.005,0,1,0.0,0.0,0.005,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642484,"Dennis, RayJ",1,16,1,0 Dribbles,1.0,0,1,0.0,0.0,0.0,0,0,,1.0,0,1,0.0,2025-26,Regular Season
1641712,"Rupert, Rayan",1,61,12,0 Dribbles,0.421,21,45,0.467,0.622,0.093,7,10,0.7,0.327,14,35,0.4,2025-26,Regular Season
1641712,"Rupert, Rayan",2,61,10,1 Dribble,0.093,4,10,0.4,0.45,0.056,3,6,0.5,0.037,1,4,0.25,2025-26,Regular Season
1641712,"Rupert, Rayan",3,61,8,2 Dribbles,0.121,1,13,0.077,0.115,0.112,0,12,0.0,0.009,1,1,1.0,2025-26,Regular Season
1641712,"Rupert, Rayan",4,61,12,3-6 Dribbles,0.318,17,34,0.5,0.515,0.29,16,31,0.516,0.028,1,3,0.333,2025-26,Regular Season
1641712,"Rupert, Rayan",5,61,5,7+ Dribbles,0.047,3,5,0.6,0.6,0.047,3,5,0.6,0.0,0,0,,2025-26,Regular Season
1642263,"Sheppard, Reed",1,77,77,0 Dribbles,0.426,156,372,0.419,0.617,0.017,9,15,0.6,0.409,147,357,0.412,2025-26,Regular Season
1642263,"Sheppard, Reed",2,77,40,1 Dribble,0.064,25,56,0.446,0.563,0.024,12,21,0.571,0.04,13,35,0.371,2025-26,Regular Season
1642263,"Sheppard, Reed",3,77,41,2 Dribbles,0.065,22,57,0.386,0.395,0.048,21,42,0.5,0.017,1,15,0.067,2025-26,Regular Season
1642263,"Sheppard, Reed",4,77,69,3-6 Dribbles,0.188,69,164,0.421,0.488,0.125,47,109,0.431,0.063,22,55,0.4,2025-26,Regular Season
1642263,"Sheppard, Reed",5,77,71,7+ Dribbles,0.257,100,224,0.446,0.507,0.176,73,154,0.474,0.08,27,70,0.386,2025-26,Regular Season
1642434,"Minix, Riley",1,6,2,0 Dribbles,0.667,3,4,0.75,1.0,0.167,1,1,1.0,0.5,2,3,0.667,2025-26,Regular Season
1642434,"Minix, Riley",4,6,2,3-6 Dribbles,0.333,1,2,0.5,0.5,0.333,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1642265,"Dillingham, Rob",1,60,20,0 Dribbles,0.273,21,54,0.389,0.546,0.035,4,7,0.571,0.237,17,47,0.362,2025-26,Regular Season
1642265,"Dillingham, Rob",2,60,14,1 Dribble,0.091,5,18,0.278,0.306,0.045,4,9,0.444,0.045,1,9,0.111,2025-26,Regular Season
1642265,"Dillingham, Rob",3,60,12,2 Dribbles,0.076,4,15,0.267,0.267,0.061,4,12,0.333,0.015,0,3,0.0,2025-26,Regular Season
1642265,"Dillingham, Rob",4,60,20,3-6 Dribbles,0.333,29,66,0.439,0.439,0.303,29,60,0.483,0.03,0,6,0.0,2025-26,Regular Season
1642265,"Dillingham, Rob",5,60,21,7+ Dribbles,0.227,22,45,0.489,0.511,0.207,20,41,0.488,0.02,2,4,0.5,2025-26,Regular Season
1629057,"Williams III, Robert",1,55,53,0 Dribbles,0.935,151,216,0.699,0.715,0.844,144,195,0.738,0.091,7,21,0.333,2025-26,Regular Season
1629057,"Williams III, Robert",2,55,9,1 Dribble,0.052,12,12,1.0,1.0,0.052,12,12,1.0,0.0,0,0,,2025-26,Regular Season
1629057,"Williams III, Robert",3,55,3,2 Dribbles,0.013,2,3,0.667,0.667,0.013,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1642911,"Zikarsky, Rocco",1,4,2,0 Dribbles,0.8,2,4,0.5,0.5,0.8,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1642911,"Zikarsky, Rocco",2,4,1,1 Dribble,0.2,1,1,1.0,1.0,0.2,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1631199,"Harper Jr., Ron",1,26,20,0 Dribbles,0.759,24,63,0.381,0.54,0.072,4,6,0.667,0.687,20,57,0.351,2025-26,Regular Season
1631199,"Harper Jr., Ron",2,26,4,1 Dribble,0.06,2,5,0.4,0.6,0.0,0,0,,0.06,2,5,0.4,2025-26,Regular Season
1631199,"Harper Jr., Ron",3,26,1,2 Dribbles,0.012,1,1,1.0,1.0,0.012,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1631199,"Harper Jr., Ron",4,26,10,3-6 Dribbles,0.133,4,11,0.364,0.364,0.12,4,10,0.4,0.012,0,1,0.0,2025-26,Regular Season
1631199,"Harper Jr., Ron",5,26,3,7+ Dribbles,0.036,2,3,0.667,0.667,0.024,2,2,1.0,0.012,0,1,0.0,2025-26,Regular Season
1641842,"Holland II, Ronald",1,73,68,0 Dribbles,0.493,91,245,0.371,0.451,0.159,52,79,0.658,0.334,39,166,0.235,2025-26,Regular Season
1641842,"Holland II, Ronald",2,73,40,1 Dribble,0.133,31,66,0.47,0.47,0.123,31,61,0.508,0.01,0,5,0.0,2025-26,Regular Season
1641842,"Holland II, Ronald",3,73,47,2 Dribbles,0.137,34,68,0.5,0.507,0.127,33,63,0.524,0.01,1,5,0.2,2025-26,Regular Season
1641842,"Holland II, Ronald",4,73,50,3-6 Dribbles,0.201,50,100,0.5,0.5,0.197,50,98,0.51,0.004,0,2,0.0,2025-26,Regular Season
1641842,"Holland II, Ronald",5,73,16,7+ Dribbles,0.036,7,18,0.389,0.389,0.034,7,17,0.412,0.002,0,1,0.0,2025-26,Regular Season
1626220,"O'Neale, Royce",1,74,73,0 Dribbles,0.691,177,409,0.433,0.626,0.046,19,27,0.704,0.645,158,382,0.414,2025-26,Regular Season
