PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,543770,103.0,58.1,44.9,4.63,5.18,4.07,2025-26,Regular Season,SpeedDistance
1641989,Elijah Harkless,1610612762,UTA,26,5,21,545.0,212077,40.2,20.5,19.7,4.15,4.36,3.96,2025-26,Regular Season,SpeedDistance
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,12758,2.4,1.3,1.1,4.48,4.8,4.16,2025-26,Regular Season,SpeedDistance
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,3438,0.7,0.3,0.3,4.78,4.16,4.04,2025-26,Regular Season,SpeedDistance
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,24642,4.7,2.5,2.1,3.85,3.99,3.54,2025-26,Regular Season,SpeedDistance
1630679,Ethan Thompson,1610612754,IND,27,7,20,488.0,211894,40.1,21.8,18.3,4.74,5.3,4.21,2025-26,Regular Season,SpeedDistance
1630596,Evan Mobley,1610612739,CLE,62,38,24,1991.0,768143,145.5,76.6,68.9,4.3,4.76,3.88,2025-26,Regular Season,SpeedDistance
1630532,Franz Wagner,1610612753,ORL,30,17,13,928.0,366696,69.5,37.1,32.3,4.59,4.98,4.2,2025-26,Regular Season,SpeedDistance
1641713,GG Jackson,1610612763,MEM,54,16,38,1160.0,477515,90.4,46.4,44.1,4.4,4.64,4.17,2025-26,Regular Season,SpeedDistance
1629216,Gabe Vincent,1610612737,ATL,50,35,15,840.0,327423,62.0,33.3,28.7,4.28,4.59,3.97,2025-26,Regular Season,SpeedDistance
202066,Garrett Temple,1610612761,TOR,21,9,12,69.0,26722,5.1,2.7,2.4,4.07,4.61,3.59,2025-26,Regular Season,SpeedDistance
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,78356,14.8,8.1,6.7,4.58,5.05,4.11,2025-26,Regular Season,SpeedDistance
203914,Gary Harris,1610612749,MIL,46,15,31,632.0,248077,47.0,24.4,22.6,4.37,4.49,4.24,2025-26,Regular Season,SpeedDistance
1627780,Gary Payton II,1610612744,GSW,68,32,36,1051.0,461454,87.4,46.1,41.3,4.79,5.01,4.58,2025-26,Regular Season,SpeedDistance
1629018,Gary Trent Jr.,1610612749,MIL,64,24,40,1358.0,481232,91.1,46.7,44.4,3.99,4.04,3.93,2025-26,Regular Season,SpeedDistance
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,369949,70.1,38.1,31.9,3.99,4.38,3.59,2025-26,Regular Season,SpeedDistance
1629048,Goga Bitadze,1610612753,ORL,59,30,29,877.0,339361,64.3,33.7,30.6,4.3,4.48,4.12,2025-26,Regular Season,SpeedDistance
1641711,Gradey Dick,1610612761,TOR,71,40,31,1042.0,429269,81.3,40.9,40.4,4.52,4.68,4.37,2025-26,Regular Season,SpeedDistance
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,14735,2.8,1.3,1.4,4.34,4.31,4.07,2025-26,Regular Season,SpeedDistance
1629684,Grant Williams,1610612766,CHA,32,23,9,624.0,238452,45.2,24.8,20.4,4.02,4.15,3.87,2025-26,Regular Season,SpeedDistance
1628960,Grayson Allen,1610612756,PHX,48,25,23,1413.0,553382,104.8,58.0,46.8,4.31,4.78,3.85,2025-26,Regular Season,SpeedDistance
1627824,Guerschon Yabusele,1610612741,CHI,64,30,34,932.0,372474,70.5,37.7,32.8,4.36,4.61,4.11,2025-26,Regular Season,SpeedDistance
1630611,Gui Santos,1610612744,GSW,65,29,36,1320.0,555448,105.2,57.8,47.4,4.5,4.78,4.2,2025-26,Regular Season,SpeedDistance
203084,Harrison Barnes,1610612759,SAS,72,54,18,1873.0,735876,139.4,72.5,66.9,4.39,4.65,4.14,2025-26,Regular Season,SpeedDistance
1631127,Harrison Ingram,1610612759,SAS,6,5,1,20.0,8024,1.5,0.9,0.7,4.05,4.51,4.11,2025-26,Regular Season,SpeedDistance
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,33851,6.4,3.4,3.0,4.41,4.65,4.16,2025-26,Regular Season,SpeedDistance
1630529,Herbert Jones,1610612740,NOP,55,22,33,1580.0,613364,116.2,60.1,56.0,4.27,4.48,4.06,2025-26,Regular Season,SpeedDistance
1642864,Hugo González,1610612738,BOS,72,49,23,1057.0,444080,84.1,43.4,40.7,4.56,4.51,4.6,2025-26,Regular Season,SpeedDistance
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,1703,0.3,0.2,0.1,3.8,4.39,3.0,2025-26,Regular Season,SpeedDistance
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,10574,2.0,1.1,0.9,4.74,5.04,4.42,2025-26,Regular Season,SpeedDistance
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,67201,12.7,6.9,5.8,4.49,4.76,4.2,2025-26,Regular Season,SpeedDistance
1630193,Immanuel Quickley,1610612761,TOR,67,38,29,2174.0,877563,166.2,88.8,77.4,4.46,4.89,4.05,2025-26,Regular Season,SpeedDistance
1642403,Isaac Jones,1610612765,DET,6,4,2,26.0,9803,1.9,0.9,0.9,4.27,4.05,4.04,2025-26,Regular Season,SpeedDistance
1630171,Isaac Okoro,1610612741,CHI,61,25,36,1642.0,678404,128.5,66.3,62.2,4.53,4.79,4.29,2025-26,Regular Season,SpeedDistance
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,590133,111.8,62.5,49.2,4.21,4.65,3.75,2025-26,Regular Season,SpeedDistance
1642384,Isaiah Crawford,1610612745,HOU,13,7,6,76.0,30061,5.7,2.9,2.8,4.17,4.18,4.16,2025-26,Regular Season,SpeedDistance
1628392,Isaiah Hartenstein,1610612760,OKC,44,36,8,1089.0,432354,81.9,43.8,38.1,4.49,4.8,4.18,2025-26,Regular Season,SpeedDistance
1630543,Isaiah Jackson,1610612746,LAC,55,20,35,908.0,357307,67.7,35.2,32.5,4.41,4.65,4.17,2025-26,Regular Season,SpeedDistance
1630198,Isaiah Joe,1610612760,OKC,68,53,15,1452.0,597625,113.2,60.4,52.8,4.49,4.85,4.14,2025-26,Regular Season,SpeedDistance
1630587,Isaiah Livers,1610612756,PHX,36,21,15,347.0,139266,26.4,13.7,12.6,4.46,4.57,4.31,2025-26,Regular Season,SpeedDistance
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,17365,3.3,1.7,1.6,4.32,4.47,4.16,2025-26,Regular Season,SpeedDistance
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,459342,87.0,44.6,42.4,4.06,4.13,3.99,2025-26,Regular Season,SpeedDistance
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,519462,98.4,52.4,46.0,4.08,4.18,3.97,2025-26,Regular Season,SpeedDistance
1631120,JD Davison,1610612745,HOU,27,22,5,192.0,74755,14.2,7.7,6.5,4.23,4.32,4.13,2025-26,Regular Season,SpeedDistance
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,213834,40.5,21.7,18.8,4.28,4.71,3.87,2025-26,Regular Season,SpeedDistance
1642266,Ja'Kobe Walter,1610612761,TOR,67,38,29,1337.0,567664,107.5,54.3,53.2,4.63,4.83,4.44,2025-26,Regular Season,SpeedDistance
1631095,Jabari Smith Jr.,1610612745,HOU,73,45,28,2561.0,945913,179.2,95.9,83.3,4.05,4.13,3.96,2025-26,Regular Season,SpeedDistance
1631133,Jabari Walker,1610612755,PHI,61,35,26,745.0,283153,53.6,28.2,25.4,4.19,4.3,4.08,2025-26,Regular Season,SpeedDistance
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,6542,1.2,0.7,0.5,4.28,4.87,3.65,2025-26,Regular Season,SpeedDistance
1630702,Jaden Hardy,1610612764,WAS,54,13,41,843.0,337257,63.9,34.1,29.8,4.34,4.68,4.0,2025-26,Regular Season,SpeedDistance
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,267547,50.7,27.1,23.5,4.32,4.67,3.96,2025-26,Regular Season,SpeedDistance
1630183,Jaden McDaniels,1610612750,MIN,71,43,28,2262.0,889452,168.5,86.5,82.0,4.38,4.58,4.18,2025-26,Regular Season,SpeedDistance
1630256,Jae'Sean Tate,1610612745,HOU,42,30,12,353.0,138416,26.2,14.0,12.2,4.28,4.4,4.15,2025-26,Regular Season,SpeedDistance
1642942,Jahmai Mashack,1610612763,MEM,28,10,18,554.0,235076,44.5,22.9,21.6,4.48,4.63,4.33,2025-26,Regular Season,SpeedDistance
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,20984,4.0,2.2,1.8,4.62,5.43,3.91,2025-26,Regular Season,SpeedDistance
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,12095,2.3,1.1,1.1,4.28,4.41,3.82,2025-26,Regular Season,SpeedDistance
1631170,Jaime Jaquez Jr.,1610612748,MIA,70,38,32,1977.0,851274,161.2,86.5,74.7,4.74,5.43,4.14,2025-26,Regular Season,SpeedDistance
1631222,Jake LaRavia,1610612747,LAL,77,50,27,1920.0,787313,149.1,80.2,68.9,4.48,4.74,4.21,2025-26,Regular Season,SpeedDistance
1627751,Jakob Poeltl,1610612761,TOR,41,23,18,1047.0,418594,79.3,41.1,38.2,4.5,4.76,4.25,2025-26,Regular Season,SpeedDistance
1628973,Jalen Brunson,1610612752,NYK,71,47,24,2482.0,966224,183.0,104.9,78.1,4.28,4.74,3.79,2025-26,Regular Season,SpeedDistance
1631105,Jalen Duren,1610612765,DET,66,47,19,1864.0,703063,133.2,68.4,64.7,4.17,4.34,4.0,2025-26,Regular Season,SpeedDistance
1630224,Jalen Green,1610612756,PHX,29,15,14,757.0,319982,60.6,33.8,26.8,4.52,4.89,4.13,2025-26,Regular Season,SpeedDistance
1630552,Jalen Johnson,1610612737,ATL,69,41,28,2432.0,951876,180.3,97.0,83.3,4.32,4.85,3.84,2025-26,Regular Season,SpeedDistance
1629618,Jalen Pickett,1610612743,DEN,47,31,16,741.0,286525,54.3,30.2,24.1,4.17,4.44,3.87,2025-26,Regular Season,SpeedDistance
1641771,Jalen Slawson,1610612754,IND,8,2,6,172.0,71333,13.5,7.1,6.4,4.39,4.77,4.03,2025-26,Regular Season,SpeedDistance
1630188,Jalen Smith,1610612741,CHI,53,26,27,1095.0,439251,83.2,44.4,38.8,4.43,4.83,4.05,2025-26,Regular Season,SpeedDistance
1630591,Jalen Suggs,1610612753,ORL,52,30,22,1423.0,551153,104.4,56.7,47.7,4.26,4.64,3.88,2025-26,Regular Season,SpeedDistance
1631114,Jalen Williams,1610612760,OKC,31,23,8,878.0,354037,67.1,36.0,31.1,4.42,4.95,3.94,2025-26,Regular Season,SpeedDistance
1630592,Jalen Wilson,1610612751,BKN,49,8,41,716.0,291750,55.3,29.8,25.4,4.45,4.69,4.19,2025-26,Regular Season,SpeedDistance
1631288,Jamal Cain,1610612753,ORL,35,18,17,390.0,160779,30.5,15.2,15.2,4.35,4.35,4.31,2025-26,Regular Season,SpeedDistance
1627750,Jamal Murray,1610612743,DEN,72,45,27,2533.0,963430,182.5,101.9,80.6,4.2,4.59,3.79,2025-26,Regular Season,SpeedDistance
1642347,Jamal Shead,1610612761,TOR,77,43,34,1734.0,663763,125.7,65.5,60.2,4.16,4.45,3.89,2025-26,Regular Season,SpeedDistance
1631123,Jamaree Bouyea,1610612756,PHX,42,21,21,573.0,232825,44.1,23.7,20.4,4.45,4.72,4.16,2025-26,Regular Season,SpeedDistance
201935,James Harden,1610612739,CLE,67,38,29,2345.0,763447,144.6,78.7,65.9,3.58,3.8,3.36,2025-26,Regular Season,SpeedDistance
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,24588,4.7,2.4,2.3,4.66,4.88,4.45,2025-26,Regular Season,SpeedDistance
1642364,Jamir Watkins,1610612764,WAS,44,10,34,854.0,351042,66.5,34.0,32.5,4.39,4.52,4.26,2025-26,Regular Season,SpeedDistance
1642419,Jamison Battle,1610612761,TOR,56,32,24,498.0,202590,38.4,19.9,18.5,4.38,4.69,4.08,2025-26,Regular Season,SpeedDistance
1641716,Jarace Walker,1610612754,IND,73,15,58,1866.0,721368,136.6,72.5,64.1,4.26,4.6,3.93,2025-26,Regular Season,SpeedDistance
1642272,Jared McCain,1610612760,OKC,62,43,19,1075.0,441294,83.6,44.1,39.5,4.47,4.7,4.25,2025-26,Regular Season,SpeedDistance
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,531837,100.7,52.9,47.8,4.09,4.39,3.8,2025-26,Regular Season,SpeedDistance
1629020,Jarred Vanderbilt,1610612747,LAL,60,36,24,1051.0,429259,81.3,42.0,39.3,4.42,4.45,4.39,2025-26,Regular Season,SpeedDistance
1628386,Jarrett Allen,1610612739,CLE,54,35,19,1465.0,562609,106.6,55.2,51.3,4.21,4.48,3.96,2025-26,Regular Season,SpeedDistance
1642859,Jase Richardson,1610612753,ORL,51,23,28,571.0,248531,47.1,24.4,22.6,4.68,4.86,4.48,2025-26,Regular Season,SpeedDistance
1642914,Javon Small,1610612763,MEM,40,13,27,804.0,338827,64.2,32.2,32.0,4.51,4.63,4.4,2025-26,Regular Season,SpeedDistance
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,40011,7.6,4.0,3.6,4.64,4.89,4.39,2025-26,Regular Season,SpeedDistance
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,529109,100.2,51.5,48.7,4.26,4.39,4.13,2025-26,Regular Season,SpeedDistance
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,418249,79.2,41.4,37.9,3.87,3.96,3.77,2025-26,Regular Season,SpeedDistance
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,618865,117.2,61.4,55.8,4.27,4.54,4.01,2025-26,Regular Season,SpeedDistance
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,857081,162.3,91.3,71.1,4.06,4.36,3.73,2025-26,Regular Season,SpeedDistance
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,305334,57.8,27.4,30.4,4.31,4.12,4.5,2025-26,Regular Season,SpeedDistance
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,723027,136.9,66.2,70.7,4.42,4.35,4.49,2025-26,Regular Season,SpeedDistance
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,438022,83.0,43.7,39.3,3.92,4.2,3.66,2025-26,Regular Season,SpeedDistance
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,709870,134.4,68.4,66.0,4.54,4.81,4.28,2025-26,Regular Season,SpeedDistance
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,7667,1.5,0.7,0.8,4.22,4.14,4.3,2025-26,Regular Season,SpeedDistance
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,148099,28.0,15.9,12.2,3.86,4.13,3.59,2025-26,Regular Season,SpeedDistance
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,51453,9.7,5.2,4.6,3.63,3.64,3.7,2025-26,Regular Season,SpeedDistance
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,651029,123.3,64.2,59.1,4.26,4.53,4.0,2025-26,Regular Season,SpeedDistance
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,791920,150.0,80.1,69.9,4.48,4.83,4.15,2025-26,Regular Season,SpeedDistance
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,150762,28.6,14.8,13.8,4.92,5.22,4.64,2025-26,Regular Season,SpeedDistance
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,177818,33.7,17.4,16.2,4.55,4.86,4.24,2025-26,Regular Season,SpeedDistance
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,460903,87.3,46.7,40.6,4.37,4.51,4.21,2025-26,Regular Season,SpeedDistance
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,262162,49.7,25.8,23.8,4.06,4.15,3.96,2025-26,Regular Season,SpeedDistance
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,317145,60.1,31.3,28.7,4.44,4.65,4.21,2025-26,Regular Season,SpeedDistance
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,449929,85.2,46.0,39.2,4.29,4.49,4.09,2025-26,Regular Season,SpeedDistance
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,99504,18.8,9.7,9.2,4.66,4.85,4.52,2025-26,Regular Season,SpeedDistance
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,574758,108.9,56.6,52.3,4.24,4.41,4.07,2025-26,Regular Season,SpeedDistance
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,38051,7.2,3.8,3.4,3.96,4.24,3.68,2025-26,Regular Season,SpeedDistance
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,389905,73.8,38.7,35.2,3.66,3.79,3.55,2025-26,Regular Season,SpeedDistance
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,688148,130.3,69.1,61.2,4.34,4.5,4.18,2025-26,Regular Season,SpeedDistance
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,412143,78.1,40.4,37.7,4.56,4.77,4.36,2025-26,Regular Season,SpeedDistance
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,58257,11.0,5.9,5.1,4.61,5.07,4.16,2025-26,Regular Season,SpeedDistance
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,5230,1.0,0.6,0.4,4.37,4.7,3.95,2025-26,Regular Season,SpeedDistance
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,21395,4.1,2.1,1.9,4.42,4.43,4.18,2025-26,Regular Season,SpeedDistance
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,288617,54.7,29.0,25.7,4.87,5.24,4.51,2025-26,Regular Season,SpeedDistance
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,39703,7.5,3.9,3.7,4.79,5.07,4.63,2025-26,Regular Season,SpeedDistance
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,281687,53.3,28.8,24.5,3.96,4.01,3.91,2025-26,Regular Season,SpeedDistance
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,204564,38.7,20.3,18.4,4.32,4.52,4.12,2025-26,Regular Season,SpeedDistance
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,299720,56.8,30.5,26.2,4.5,4.76,4.22,2025-26,Regular Season,SpeedDistance
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,90265,17.1,8.4,8.7,4.35,4.45,4.26,2025-26,Regular Season,SpeedDistance
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,507210,96.1,51.6,44.5,4.59,4.84,4.33,2025-26,Regular Season,SpeedDistance
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,624955,118.4,61.0,57.3,4.5,4.62,4.38,2025-26,Regular Season,SpeedDistance
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,235454,44.6,23.2,21.4,4.49,4.71,4.27,2025-26,Regular Season,SpeedDistance
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,109177,20.7,11.0,9.7,4.48,4.62,4.33,2025-26,Regular Season,SpeedDistance
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,495065,93.8,50.8,43.0,4.39,4.75,4.03,2025-26,Regular Season,SpeedDistance
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,323084,61.2,34.0,27.2,4.03,4.46,3.59,2025-26,Regular Season,SpeedDistance
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,434661,82.3,42.6,39.7,4.36,4.34,4.39,2025-26,Regular Season,SpeedDistance
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,521478,98.8,51.9,46.9,4.38,4.59,4.17,2025-26,Regular Season,SpeedDistance
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,680043,128.8,70.9,57.9,4.41,4.98,3.86,2025-26,Regular Season,SpeedDistance
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,376649,71.3,37.2,34.1,4.57,4.51,4.63,2025-26,Regular Season,SpeedDistance
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,731886,138.6,76.9,61.8,4.26,4.55,3.95,2025-26,Regular Season,SpeedDistance
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,319451,60.5,31.1,29.4,4.43,4.55,4.31,2025-26,Regular Season,SpeedDistance
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,477867,90.5,45.7,44.8,4.21,4.1,4.32,2025-26,Regular Season,SpeedDistance
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,564629,106.9,56.6,50.3,4.32,4.72,3.95,2025-26,Regular Season,SpeedDistance
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,826180,156.5,80.7,75.7,4.35,4.62,4.1,2025-26,Regular Season,SpeedDistance
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,151381,28.7,14.5,14.2,4.63,4.83,4.43,2025-26,Regular Season,SpeedDistance
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,86732,16.4,8.7,7.7,4.22,4.38,4.05,2025-26,Regular Season,SpeedDistance
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,309141,58.5,31.8,26.8,4.44,4.72,4.16,2025-26,Regular Season,SpeedDistance
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,907189,171.8,90.0,81.8,3.93,4.14,3.72,2025-26,Regular Season,SpeedDistance
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,515336,97.6,51.3,46.3,4.41,4.6,4.22,2025-26,Regular Season,SpeedDistance
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,358613,67.9,35.8,32.1,4.35,4.53,4.16,2025-26,Regular Season,SpeedDistance
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,390635,74.0,39.5,34.5,4.08,4.3,3.85,2025-26,Regular Season,SpeedDistance
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,96682,18.3,10.0,8.3,4.53,4.74,4.29,2025-26,Regular Season,SpeedDistance
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,26022,4.9,2.5,2.4,4.1,4.19,4.01,2025-26,Regular Season,SpeedDistance
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,220670,41.8,22.2,19.6,4.58,4.98,4.19,2025-26,Regular Season,SpeedDistance
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,793410,150.3,78.0,72.3,3.95,3.98,3.91,2025-26,Regular Season,SpeedDistance
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,370197,70.1,36.3,33.8,4.38,4.62,4.15,2025-26,Regular Season,SpeedDistance
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,378718,71.7,38.2,33.5,4.76,5.35,4.22,2025-26,Regular Season,SpeedDistance
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,733641,138.9,75.6,63.4,4.1,4.4,3.8,2025-26,Regular Season,SpeedDistance
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,198214,37.5,20.3,17.3,4.57,5.02,4.17,2025-26,Regular Season,SpeedDistance
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,308344,58.4,30.6,27.8,4.37,4.59,4.15,2025-26,Regular Season,SpeedDistance
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,630638,119.4,61.9,57.6,4.41,4.84,4.03,2025-26,Regular Season,SpeedDistance
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,701714,132.9,69.4,63.5,4.33,4.55,4.11,2025-26,Regular Season,SpeedDistance
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,140851,26.7,14.7,12.0,4.36,4.7,4.01,2025-26,Regular Season,SpeedDistance
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,551262,104.4,53.6,50.8,4.18,4.28,4.08,2025-26,Regular Season,SpeedDistance
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,99622,18.9,9.7,9.2,4.15,4.52,3.82,2025-26,Regular Season,SpeedDistance
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,295315,55.9,28.7,27.2,4.13,4.4,3.89,2025-26,Regular Season,SpeedDistance
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,405690,76.8,39.8,37.0,4.2,4.41,4.0,2025-26,Regular Season,SpeedDistance
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,556611,105.4,53.0,52.4,4.39,4.51,4.27,2025-26,Regular Season,SpeedDistance
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,87038,16.5,8.9,7.6,4.64,5.1,4.19,2025-26,Regular Season,SpeedDistance
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,20807,3.9,2.1,1.8,4.5,4.66,4.33,2025-26,Regular Season,SpeedDistance
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,907229,171.8,95.6,76.2,3.68,3.9,3.45,2025-26,Regular Season,SpeedDistance
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,593741,112.5,61.6,50.9,4.55,5.05,4.06,2025-26,Regular Season,SpeedDistance
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,224599,42.5,23.3,19.2,4.05,4.29,3.79,2025-26,Regular Season,SpeedDistance
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,56900,10.8,5.7,5.1,4.61,4.93,4.3,2025-26,Regular Season,SpeedDistance
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,521987,98.9,53.5,45.3,4.51,4.78,4.22,2025-26,Regular Season,SpeedDistance
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,94028,17.8,9.4,8.4,4.21,4.36,4.05,2025-26,Regular Season,SpeedDistance
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,673084,127.5,69.6,57.9,4.21,4.55,3.87,2025-26,Regular Season,SpeedDistance
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,134935,25.6,13.8,11.8,4.23,4.37,4.09,2025-26,Regular Season,SpeedDistance
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,523450,99.1,52.9,46.3,4.28,4.67,3.92,2025-26,Regular Season,SpeedDistance
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,126059,23.9,12.7,11.2,4.26,4.51,4.0,2025-26,Regular Season,SpeedDistance
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,568795,107.7,59.9,47.8,4.34,4.82,3.86,2025-26,Regular Season,SpeedDistance
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,336630,63.8,33.7,30.0,4.31,4.54,4.06,2025-26,Regular Season,SpeedDistance
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,38059,7.2,3.8,3.4,4.26,4.37,4.14,2025-26,Regular Season,SpeedDistance
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,498462,94.4,50.9,43.5,4.33,4.56,4.1,2025-26,Regular Season,SpeedDistance
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,16061,3.0,1.7,1.3,4.24,4.59,3.85,2025-26,Regular Season,SpeedDistance
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,1017932,192.8,108.8,84.0,4.64,5.04,4.2,2025-26,Regular Season,SpeedDistance
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,840593,159.2,83.3,75.9,4.4,4.53,4.27,2025-26,Regular Season,SpeedDistance
