CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS,SEASON,SEASON_TYPE,DEFENSE_CATEGORY
1642383,Walter Clayton Jr.,1610612763,MEM,G,23.0,65,65,0.546,180,320,0.563,0.544,0.018,2025-26,Regular Season,2 Pointers
1631128,Christian Braun,1610612743,DEN,G,24.0,41,41,0.616,190,319,0.596,0.553,0.043,2025-26,Regular Season,2 Pointers
203939,Dwight Powell,1610612742,DAL,F-C,34.0,52,49,0.748,179,318,0.563,0.564,-0.001,2025-26,Regular Season,2 Pointers
1642954,Will Richard,1610612744,GSW,G,23.0,64,64,0.599,191,318,0.601,0.531,0.07,2025-26,Regular Season,2 Pointers
1641765,Olivier-Maxence Prosper,1610612763,MEM,F,23.0,45,44,0.695,177,317,0.558,0.568,-0.009,2025-26,Regular Season,2 Pointers
1630172,Patrick Williams,1610612741,CHI,F,24.0,66,65,0.615,175,316,0.554,0.553,0.001,2025-26,Regular Season,2 Pointers
1642860,Will Riley,1610612764,WAS,F,20.0,65,62,0.666,175,315,0.556,0.543,0.012,2025-26,Regular Season,2 Pointers
1629661,Cameron Johnson,1610612743,DEN,F,30.0,51,51,0.586,165,315,0.524,0.546,-0.022,2025-26,Regular Season,2 Pointers
1630529,Herbert Jones,1610612740,NOP,F,27.0,55,55,0.621,178,315,0.565,0.553,0.012,2025-26,Regular Season,2 Pointers
1629014,Anfernee Simons,1610612741,CHI,G,26.0,55,55,0.642,170,314,0.541,0.54,0.002,2025-26,Regular Season,2 Pointers
1642461,Spencer Jones,1610612743,DEN,F,24.0,62,57,0.622,170,314,0.541,0.545,-0.004,2025-26,Regular Season,2 Pointers
1641757,Jordan Miller,1610612746,LAC,G,26.0,54,53,0.619,167,312,0.535,0.547,-0.012,2025-26,Regular Season,2 Pointers
1641713,GG Jackson,1610612763,MEM,F,21.0,48,48,0.647,176,311,0.566,0.55,0.016,2025-26,Regular Season,2 Pointers
2544,LeBron James,1610612747,LAL,F,41.0,56,56,0.577,177,310,0.571,0.549,0.021,2025-26,Regular Season,2 Pointers
1630696,Dru Smith,1610612748,MIA,G,28.0,69,66,0.597,156,310,0.503,0.538,-0.035,2025-26,Regular Season,2 Pointers
1631106,Tari Eason,1610612745,HOU,F,24.0,55,55,0.614,158,309,0.511,0.551,-0.04,2025-26,Regular Season,2 Pointers
1642347,Jamal Shead,1610612761,TOR,G,23.0,76,75,0.538,181,305,0.593,0.539,0.054,2025-26,Regular Season,2 Pointers
1641842,Ronald Holland II,1610612765,DET,F,20.0,73,71,0.604,152,305,0.498,0.542,-0.043,2025-26,Regular Season,2 Pointers
1630241,Sam Merrill,1610612739,CLE,G,29.0,50,50,0.654,166,304,0.546,0.543,0.003,2025-26,Regular Season,2 Pointers
1642346,Ryan Dunn,1610612756,PHX,F,23.0,66,62,0.612,155,304,0.51,0.549,-0.039,2025-26,Regular Season,2 Pointers
1642848,Tre Johnson,1610612764,WAS,G,20.0,58,58,0.622,175,303,0.578,0.539,0.038,2025-26,Regular Season,2 Pointers
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,38,38,0.567,161,302,0.533,0.547,-0.014,2025-26,Regular Season,2 Pointers
202685,Jonas Valančiūnas,1610612743,DEN,C,33.0,58,57,0.772,153,302,0.507,0.551,-0.044,2025-26,Regular Season,2 Pointers
1629048,Goga Bitadze,1610612753,ORL,C-F,26.0,58,57,0.694,163,302,0.54,0.553,-0.014,2025-26,Regular Season,2 Pointers
1642268,Isaiah Collier,1610612762,UTA,G,21.0,58,57,0.547,179,302,0.593,0.558,0.035,2025-26,Regular Season,2 Pointers
203991,Clint Capela,1610612745,HOU,C,31.0,69,65,0.701,140,302,0.464,0.559,-0.095,2025-26,Regular Season,2 Pointers
203935,Marcus Smart,1610612747,LAL,G,32.0,60,60,0.516,159,301,0.528,0.544,-0.015,2025-26,Regular Season,2 Pointers
1642849,Nolan Traore,1610612751,BKN,G,19.0,52,51,0.683,158,300,0.527,0.551,-0.024,2025-26,Regular Season,2 Pointers
1641767,Ben Sheppard,1610612754,IND,G,24.0,65,65,0.656,162,300,0.54,0.543,-0.003,2025-26,Regular Season,2 Pointers
1630695,Micah Potter,1610612754,IND,C,27.0,40,39,0.699,184,300,0.613,0.563,0.05,2025-26,Regular Season,2 Pointers
1631097,Bennedict Mathurin,1610612746,LAC,G-F,23.0,49,49,0.626,171,299,0.572,0.554,0.018,2025-26,Regular Season,2 Pointers
1630692,Jordan Goodwin,1610612756,PHX,G,27.0,67,64,0.592,163,298,0.547,0.542,0.005,2025-26,Regular Season,2 Pointers
1630194,Paul Reed,1610612765,DET,F,26.0,58,54,0.688,150,298,0.503,0.565,-0.061,2025-26,Regular Season,2 Pointers
1630538,Bones Hyland,1610612750,MIN,G,25.0,66,63,0.651,162,296,0.547,0.538,0.009,2025-26,Regular Season,2 Pointers
1629723,John Konchar,1610612762,UTA,G,30.0,50,50,0.677,168,296,0.568,0.554,0.014,2025-26,Regular Season,2 Pointers
203114,Khris Middleton,1610612742,DAL,F,34.0,58,58,0.571,165,295,0.559,0.556,0.004,2025-26,Regular Season,2 Pointers
1629750,Javonte Green,1610612765,DET,G,32.0,76,71,0.62,159,295,0.539,0.554,-0.016,2025-26,Regular Season,2 Pointers
1626181,Norman Powell,1610612748,MIA,G,32.0,54,54,0.624,169,294,0.575,0.551,0.024,2025-26,Regular Season,2 Pointers
1631243,Mouhamed Gueye,1610612737,ATL,F,23.0,72,69,0.622,147,293,0.502,0.559,-0.057,2025-26,Regular Season,2 Pointers
203924,Jerami Grant,1610612757,POR,F,32.0,57,56,0.572,163,293,0.556,0.552,0.004,2025-26,Regular Season,2 Pointers
1641731,Bilal Coulibaly,1610612764,WAS,G,21.0,53,53,0.674,157,293,0.536,0.555,-0.019,2025-26,Regular Season,2 Pointers
201950,Jrue Holiday,1610612757,POR,G,35.0,49,49,0.569,161,292,0.551,0.55,0.002,2025-26,Regular Season,2 Pointers
1630533,Ziaire Williams,1610612751,BKN,F,24.0,55,55,0.566,168,292,0.575,0.541,0.034,2025-26,Regular Season,2 Pointers
1641707,Taylor Hendricks,1610612763,MEM,F,22.0,54,53,0.638,165,292,0.565,0.564,0.001,2025-26,Regular Season,2 Pointers
1642928,Dylan Cardwell,1610612758,SAC,C,24.0,40,40,0.747,142,292,0.486,0.56,-0.074,2025-26,Regular Season,2 Pointers
1630311,Pat Spencer,1610612744,GSW,G,29.0,55,55,0.695,172,290,0.593,0.549,0.044,2025-26,Regular Season,2 Pointers
1631255,Karlo Matković,1610612740,NOP,F-C,25.0,61,60,0.637,148,289,0.512,0.562,-0.05,2025-26,Regular Season,2 Pointers
1642844,Dylan Harper,1610612759,SAS,G,20.0,64,62,0.66,143,287,0.498,0.532,-0.034,2025-26,Regular Season,2 Pointers
1642450,Daniss Jenkins,1610612765,DET,G,24.0,64,59,0.616,169,285,0.593,0.544,0.049,2025-26,Regular Season,2 Pointers
1629636,Darius Garland,1610612746,LAC,G,26.0,41,40,0.596,159,283,0.562,0.541,0.021,2025-26,Regular Season,2 Pointers
1641774,Tristan Vukcevic,1610612764,WAS,F,23.0,48,46,0.687,163,283,0.576,0.565,0.011,2025-26,Regular Season,2 Pointers
1630208,Nick Richards,1610612741,CHI,C,28.0,47,44,0.716,175,282,0.621,0.567,0.053,2025-26,Regular Season,2 Pointers
1629012,Collin Sexton,1610612741,CHI,G,27.0,62,62,0.549,148,279,0.53,0.544,-0.014,2025-26,Regular Season,2 Pointers
202691,Klay Thompson,1610612742,DAL,G,36.0,66,65,0.649,134,279,0.48,0.543,-0.063,2025-26,Regular Season,2 Pointers
1631107,Nikola Jović,1610612748,MIA,F,22.0,44,42,0.68,143,279,0.513,0.551,-0.039,2025-26,Regular Season,2 Pointers
1631200,Kris Murray,1610612757,POR,F,25.0,53,52,0.702,132,278,0.475,0.538,-0.063,2025-26,Regular Season,2 Pointers
1642349,Ajay Mitchell,1610612760,OKC,G,23.0,54,54,0.611,117,275,0.425,0.532,-0.107,2025-26,Regular Season,2 Pointers
203500,Steven Adams,1610612745,HOU,C,32.0,32,32,0.698,134,275,0.487,0.566,-0.079,2025-26,Regular Season,2 Pointers
1641775,Jordan Walsh,1610612738,BOS,G,22.0,60,57,0.623,133,271,0.491,0.537,-0.047,2025-26,Regular Season,2 Pointers
1627824,Guerschon Yabusele,1610612741,CHI,F,30.0,63,55,0.678,158,271,0.583,0.563,0.02,2025-26,Regular Season,2 Pointers
1642364,Jamir Watkins,1610612764,WAS,F,24.0,41,40,0.696,153,270,0.567,0.557,0.01,2025-26,Regular Season,2 Pointers
1629006,Josh Okogie,1610612745,HOU,G,27.0,70,65,0.65,141,269,0.524,0.538,-0.014,2025-26,Regular Season,2 Pointers
1642920,Kobe Sanders,1610612746,LAC,G,23.0,62,59,0.637,143,268,0.534,0.543,-0.01,2025-26,Regular Season,2 Pointers
204001,Kristaps Porziņģis,1610612744,GSW,F-C,30.0,29,29,0.668,135,268,0.504,0.562,-0.058,2025-26,Regular Season,2 Pointers
201587,Nicolas Batum,1610612746,LAC,G-F,37.0,69,67,0.637,147,267,0.551,0.545,0.006,2025-26,Regular Season,2 Pointers
1630198,Isaiah Joe,1610612760,OKC,G,26.0,68,65,0.525,153,266,0.575,0.545,0.03,2025-26,Regular Season,2 Pointers
1628418,Thomas Bryant,1610612739,CLE,C-F,28.0,55,53,0.727,150,266,0.564,0.563,0.001,2025-26,Regular Season,2 Pointers
1627884,Derrick Jones Jr.,1610612746,LAC,F,29.0,45,45,0.607,121,264,0.458,0.544,-0.086,2025-26,Regular Season,2 Pointers
1629001,De'Anthony Melton,1610612744,GSW,G,27.0,44,44,0.686,161,264,0.61,0.548,0.062,2025-26,Regular Season,2 Pointers
1628370,Malik Monk,1610612758,SAC,G,28.0,59,59,0.61,145,263,0.551,0.535,0.017,2025-26,Regular Season,2 Pointers
1630557,Corey Kispert,1610612737,ATL,F,27.0,55,54,0.632,140,263,0.532,0.545,-0.013,2025-26,Regular Season,2 Pointers
1627747,Caris LeVert,1610612765,DET,G,31.0,56,55,0.601,135,262,0.515,0.546,-0.031,2025-26,Regular Season,2 Pointers
1642272,Jared McCain,1610612760,OKC,G,22.0,61,57,0.601,140,261,0.536,0.545,-0.008,2025-26,Regular Season,2 Pointers
1631321,Sidy Cissoko,1610612757,POR,G,22.0,68,64,0.621,143,260,0.55,0.551,-0.001,2025-26,Regular Season,2 Pointers
1628997,Caleb Martin,1610612742,DAL,F,30.0,57,56,0.703,137,260,0.527,0.543,-0.016,2025-26,Regular Season,2 Pointers
203903,Jordan Clarkson,1610612752,NYK,G,33.0,65,62,0.624,131,252,0.52,0.541,-0.021,2025-26,Regular Season,2 Pointers
1630631,Jose Alvarado,1610612752,NYK,G,27.0,66,64,0.563,148,252,0.587,0.547,0.04,2025-26,Regular Season,2 Pointers
1642864,Hugo González,1610612738,BOS,G,20.0,69,64,0.587,119,250,0.476,0.544,-0.068,2025-26,Regular Season,2 Pointers
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,28.0,49,48,0.565,139,249,0.558,0.548,0.01,2025-26,Regular Season,2 Pointers
1629631,De'Andre Hunter,1610612758,SAC,F-G,28.0,45,45,0.572,135,246,0.549,0.561,-0.012,2025-26,Regular Season,2 Pointers
1631172,Ousmane Dieng,1610612749,MIL,F,22.0,52,52,0.616,131,244,0.537,0.546,-0.009,2025-26,Regular Season,2 Pointers
1629632,Coby White,1610612766,CHA,G,26.0,47,45,0.581,127,243,0.523,0.544,-0.021,2025-26,Regular Season,2 Pointers
201939,Stephen Curry,1610612744,GSW,G,38.0,39,39,0.625,136,243,0.56,0.537,0.022,2025-26,Regular Season,2 Pointers
1642948,Ryan Nembhard,1610612742,DAL,G,23.0,56,56,0.618,124,241,0.515,0.542,-0.027,2025-26,Regular Season,2 Pointers
1627741,Buddy Hield,1610612737,ATL,G,33.0,50,49,0.647,125,238,0.525,0.536,-0.011,2025-26,Regular Season,2 Pointers
1631099,Keegan Murray,1610612758,SAC,F,25.0,23,23,0.744,140,238,0.588,0.558,0.03,2025-26,Regular Season,2 Pointers
1631323,Simone Fontecchio,1610612748,MIA,F,30.0,66,61,0.535,125,237,0.527,0.546,-0.019,2025-26,Regular Season,2 Pointers
1629013,Landry Shamet,1610612752,NYK,G,29.0,46,46,0.591,121,236,0.513,0.538,-0.025,2025-26,Regular Season,2 Pointers
1630579,Jericho Sims,1610612749,MIL,C,27.0,59,55,0.568,128,235,0.545,0.564,-0.02,2025-26,Regular Season,2 Pointers
201144,Mike Conley,1610612750,MIN,G,38.0,50,49,0.647,124,233,0.532,0.534,-0.002,2025-26,Regular Season,2 Pointers
1630264,Anthony Gill,1610612764,WAS,F,33.0,41,37,0.639,137,232,0.591,0.559,0.031,2025-26,Regular Season,2 Pointers
1630534,Ochai Agbaji,1610612751,BKN,G,25.0,59,56,0.622,119,232,0.513,0.535,-0.023,2025-26,Regular Season,2 Pointers
202331,Paul George,1610612755,PHI,F,35.0,32,32,0.644,127,232,0.547,0.547,0.0,2025-26,Regular Season,2 Pointers
1631121,Bryce McGowens,1610612740,NOP,G,23.0,40,39,0.627,141,232,0.608,0.558,0.05,2025-26,Regular Season,2 Pointers
203897,Zach LaVine,1610612758,SAC,G,31.0,39,39,0.533,141,231,0.61,0.565,0.046,2025-26,Regular Season,2 Pointers
1629639,Tyler Herro,1610612748,MIA,G,26.0,30,30,0.665,126,230,0.548,0.536,0.012,2025-26,Regular Season,2 Pointers
1630540,Miles McBride,1610612752,NYK,G,25.0,38,38,0.58,123,229,0.537,0.536,0.001,2025-26,Regular Season,2 Pointers
1627780,Gary Payton II,1610612744,GSW,G,33.0,66,63,0.606,123,229,0.537,0.556,-0.019,2025-26,Regular Season,2 Pointers
1642857,Kasparas Jakučionis,1610612748,MIA,G,19.0,45,44,0.602,123,228,0.539,0.543,-0.004,2025-26,Regular Season,2 Pointers
1642869,Noah Penda,1610612753,ORL,G-F,21.0,54,52,0.66,121,227,0.533,0.548,-0.015,2025-26,Regular Season,2 Pointers
1642962,Drake Powell,1610612751,BKN,G-F,20.0,57,56,0.661,114,224,0.509,0.543,-0.034,2025-26,Regular Season,2 Pointers
203932,Aaron Gordon,1610612743,DEN,F,30.0,33,33,0.617,122,222,0.55,0.554,-0.004,2025-26,Regular Season,2 Pointers
1630532,Franz Wagner,1610612753,ORL,F,24.0,30,30,0.588,116,221,0.525,0.547,-0.022,2025-26,Regular Season,2 Pointers
1627936,Alex Caruso,1610612760,OKC,G,32.0,53,51,0.574,111,220,0.505,0.553,-0.048,2025-26,Regular Season,2 Pointers
1629020,Jarred Vanderbilt,1610612747,LAL,F,27.0,59,56,0.628,128,218,0.587,0.559,0.028,2025-26,Regular Season,2 Pointers
1627734,Domantas Sabonis,1610612758,SAC,F-C,29.0,19,19,0.761,135,217,0.622,0.574,0.048,2025-26,Regular Season,2 Pointers
1631169,Josh Minott,1610612751,BKN,F,23.0,46,44,0.617,107,216,0.495,0.558,-0.063,2025-26,Regular Season,2 Pointers
203076,Anthony Davis,1610612764,WAS,F-C,33.0,20,20,0.69,106,216,0.491,0.556,-0.065,2025-26,Regular Season,2 Pointers
1641711,Gradey Dick,1610612761,TOR,G-F,22.0,65,62,0.562,130,213,0.61,0.536,0.074,2025-26,Regular Season,2 Pointers
202710,Jimmy Butler III,1610612744,GSW,F,36.0,38,37,0.563,131,211,0.621,0.548,0.073,2025-26,Regular Season,2 Pointers
1642277,Johnny Furphy,1610612754,IND,G,21.0,34,33,0.682,122,210,0.581,0.544,0.037,2025-26,Regular Season,2 Pointers
1631246,Vince Williams Jr.,1610612762,UTA,G,25.0,40,40,0.577,105,206,0.51,0.55,-0.041,2025-26,Regular Season,2 Pointers
1631245,Quenton Jackson,1610612754,IND,G,27.0,41,41,0.598,115,204,0.564,0.544,0.02,2025-26,Regular Season,2 Pointers
1629234,Drew Eubanks,1610612758,SAC,F-C,29.0,41,40,0.696,116,204,0.569,0.571,-0.003,2025-26,Regular Season,2 Pointers
203507,Giannis Antetokounmpo,1610612749,MIL,F,31.0,36,36,0.592,93,202,0.46,0.559,-0.099,2025-26,Regular Season,2 Pointers
1642868,Carter Bryant,1610612759,SAS,F,20.0,63,56,0.6,90,201,0.448,0.54,-0.093,2025-26,Regular Season,2 Pointers
1629018,Gary Trent Jr.,1610612749,MIL,G,27.0,57,54,0.558,119,201,0.592,0.534,0.058,2025-26,Regular Season,2 Pointers
1642265,Rob Dillingham,1610612741,CHI,G,21.0,56,53,0.633,117,200,0.585,0.546,0.039,2025-26,Regular Season,2 Pointers
1631218,Trayce Jackson-Davis,1610612761,TOR,F,26.0,45,44,0.733,91,198,0.46,0.545,-0.085,2025-26,Regular Season,2 Pointers
1626145,Tyus Jones,1610612743,DEN,G,29.0,63,60,0.649,122,198,0.616,0.532,0.084,2025-26,Regular Season,2 Pointers
1641740,Jaylen Clark,1610612750,MIN,G,24.0,59,57,0.638,98,196,0.5,0.538,-0.038,2025-26,Regular Season,2 Pointers
1641712,Rayan Rupert,1610612763,MEM,G-F,21.0,55,52,0.608,112,194,0.577,0.546,0.032,2025-26,Regular Season,2 Pointers
1630570,Trendon Watford,1610612755,PHI,G-F,25.0,49,47,0.539,111,194,0.572,0.551,0.021,2025-26,Regular Season,2 Pointers
1642879,Ben Saraf,1610612751,BKN,G,19.0,39,38,0.645,112,193,0.58,0.537,0.043,2025-26,Regular Season,2 Pointers
1630192,Zeke Nnaji,1610612743,DEN,F-C,25.0,43,40,0.655,85,192,0.443,0.558,-0.115,2025-26,Regular Season,2 Pointers
204456,T.J. McConnell,1610612754,IND,G,34.0,56,51,0.619,105,192,0.547,0.544,0.003,2025-26,Regular Season,2 Pointers
201567,Kevin Love,1610612762,UTA,F-C,37.0,35,35,0.695,122,191,0.639,0.569,0.069,2025-26,Regular Season,2 Pointers
1641772,Nae'Qwan Tomlin,1610612739,CLE,F,25.0,57,54,0.551,105,189,0.556,0.547,0.009,2025-26,Regular Season,2 Pointers
1630560,Cam Thomas,1610612749,MIL,G,24.0,42,41,0.635,116,183,0.634,0.553,0.081,2025-26,Regular Season,2 Pointers
1631250,Pete Nance,1610612749,MIL,F,26.0,36,32,0.622,94,183,0.514,0.548,-0.034,2025-26,Regular Season,2 Pointers
1629673,Jordan Poole,1610612740,NOP,G,26.0,37,37,0.565,102,182,0.56,0.538,0.022,2025-26,Regular Season,2 Pointers
1641738,Kobe Brown,1610612754,IND,F,26.0,53,47,0.597,92,182,0.505,0.553,-0.048,2025-26,Regular Season,2 Pointers
1642348,Justin Edwards,1610612755,PHI,F,22.0,50,42,0.594,114,180,0.633,0.54,0.093,2025-26,Regular Season,2 Pointers
1631133,Jabari Walker,1610612755,PHI,F,23.0,59,57,0.657,101,180,0.561,0.561,0.0,2025-26,Regular Season,2 Pointers
1630702,Jaden Hardy,1610612764,WAS,G,23.0,48,47,0.667,99,178,0.556,0.536,0.02,2025-26,Regular Season,2 Pointers
203937,Kyle Anderson,1610612750,MIN,F-G,32.0,39,39,0.604,103,177,0.582,0.549,0.033,2025-26,Regular Season,2 Pointers
1631126,Caleb Love,1610612757,POR,G,24.0,44,43,0.612,104,172,0.605,0.541,0.064,2025-26,Regular Season,2 Pointers
1628975,Jevon Carter,1610612753,ORL,G,30.0,44,42,0.578,98,170,0.576,0.535,0.041,2025-26,Regular Season,2 Pointers
1629216,Gabe Vincent,1610612737,ATL,G,29.0,50,48,0.54,89,169,0.527,0.532,-0.005,2025-26,Regular Season,2 Pointers
203484,Kentavious Caldwell-Pope,1610612763,MEM,G,33.0,50,47,0.591,108,169,0.639,0.547,0.092,2025-26,Regular Season,2 Pointers
1630619,Moussa Cisse,1610612742,DAL,C,23.0,33,32,0.689,90,166,0.542,0.56,-0.018,2025-26,Regular Season,2 Pointers
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,31,30,0.634,82,163,0.503,0.546,-0.043,2025-26,Regular Season,2 Pointers
1630544,Tre Mann,1610612766,CHA,G,25.0,46,45,0.643,100,162,0.617,0.549,0.069,2025-26,Regular Season,2 Pointers
1642914,Javon Small,1610612763,MEM,G,23.0,36,35,0.581,89,162,0.549,0.535,0.015,2025-26,Regular Season,2 Pointers
1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,23.0,34,33,0.748,86,160,0.538,0.555,-0.018,2025-26,Regular Season,2 Pointers
1630592,Jalen Wilson,1610612751,BKN,F,25.0,46,41,0.587,91,158,0.576,0.546,0.03,2025-26,Regular Season,2 Pointers
1628366,Lonzo Ball,1610612739,CLE,G,28.0,35,33,0.551,76,157,0.484,0.546,-0.062,2025-26,Regular Season,2 Pointers
1630224,Jalen Green,1610612756,PHX,G,24.0,29,28,0.613,80,157,0.51,0.541,-0.032,2025-26,Regular Season,2 Pointers
1642942,Jahmai Mashack,1610612763,MEM,G,23.0,24,22,0.695,102,157,0.65,0.56,0.09,2025-26,Regular Season,2 Pointers
1642278,Tyler Kolek,1610612752,NYK,G,25.0,52,43,0.6,81,156,0.519,0.529,-0.01,2025-26,Regular Season,2 Pointers
1628467,Maxi Kleber,1610612747,LAL,F,34.0,35,34,0.675,83,156,0.532,0.549,-0.017,2025-26,Regular Season,2 Pointers
1631342,Daeqwon Plowden,1610612758,SAC,G-F,27.0,28,27,0.612,86,156,0.551,0.549,0.002,2025-26,Regular Season,2 Pointers
1631093,Jaden Ivey,1610612741,CHI,G,24.0,37,35,0.624,90,156,0.577,0.53,0.047,2025-26,Regular Season,2 Pointers
1629026,Kenrich Williams,1610612760,OKC,G-F,31.0,50,47,0.625,89,155,0.574,0.553,0.021,2025-26,Regular Season,2 Pointers
1631213,Tyrese Martin,1610612755,PHI,F,27.0,44,42,0.577,76,154,0.494,0.54,-0.047,2025-26,Regular Season,2 Pointers
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,48,42,0.665,65,153,0.425,0.549,-0.124,2025-26,Regular Season,2 Pointers
1628988,Aaron Holiday,1610612745,HOU,G,29.0,47,42,0.602,86,153,0.562,0.531,0.031,2025-26,Regular Season,2 Pointers
1630228,Jonathan Kuminga,1610612737,ATL,F,23.0,33,32,0.565,90,153,0.588,0.548,0.04,2025-26,Regular Season,2 Pointers
1630182,Josh Green,1610612766,CHA,G,25.0,53,49,0.578,79,152,0.52,0.545,-0.025,2025-26,Regular Season,2 Pointers
1642275,Tidjane Salaün,1610612766,CHA,F,20.0,34,32,0.631,75,152,0.493,0.538,-0.044,2025-26,Regular Season,2 Pointers
1631132,Christian Koloko,1610612737,ATL,C,25.0,26,25,0.749,75,149,0.503,0.556,-0.053,2025-26,Regular Season,2 Pointers
1630703,Scoot Henderson,1610612757,POR,G,22.0,26,26,0.658,79,148,0.534,0.552,-0.018,2025-26,Regular Season,2 Pointers
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,46,41,0.591,89,146,0.61,0.542,0.067,2025-26,Regular Season,2 Pointers
1642382,Branden Carlson,1610612760,OKC,C,26.0,34,29,0.639,72,145,0.497,0.551,-0.055,2025-26,Regular Season,2 Pointers
1629684,Grant Williams,1610612766,CHA,F,27.0,32,30,0.547,68,145,0.469,0.545,-0.076,2025-26,Regular Season,2 Pointers
1631207,Dalen Terry,1610612755,PHI,F,23.0,40,37,0.64,73,142,0.514,0.531,-0.017,2025-26,Regular Season,2 Pointers
1642877,Micah Peavy,1610612740,NOP,G-F,24.0,53,46,0.594,75,142,0.528,0.552,-0.024,2025-26,Regular Season,2 Pointers
1626156,D'Angelo Russell,1610612764,WAS,G,30.0,26,26,0.621,75,141,0.532,0.53,0.002,2025-26,Regular Season,2 Pointers
1627827,Dorian Finney-Smith,1610612745,HOU,F,32.0,36,36,0.622,84,140,0.6,0.548,0.052,2025-26,Regular Season,2 Pointers
1641724,Jett Howard,1610612753,ORL,G,22.0,51,46,0.653,75,139,0.54,0.547,-0.008,2025-26,Regular Season,2 Pointers
1629618,Jalen Pickett,1610612743,DEN,G,26.0,39,37,0.58,65,138,0.471,0.538,-0.067,2025-26,Regular Season,2 Pointers
1631124,Julian Strawther,1610612743,DEN,G,23.0,46,42,0.56,77,136,0.566,0.551,0.015,2025-26,Regular Season,2 Pointers
1641989,Elijah Harkless,1610612762,UTA,G,26.0,24,23,0.628,86,135,0.637,0.558,0.079,2025-26,Regular Season,2 Pointers
203914,Gary Harris,1610612749,MIL,G,31.0,45,39,0.502,85,135,0.63,0.547,0.082,2025-26,Regular Season,2 Pointers
1642854,Asa Newell,1610612737,ATL,F,20.0,37,36,0.642,66,131,0.504,0.549,-0.045,2025-26,Regular Season,2 Pointers
1642905,Yang Hansen,1610612757,POR,C,20.0,40,37,0.645,70,131,0.534,0.561,-0.027,2025-26,Regular Season,2 Pointers
1631159,Leonard Miller,1610612741,CHI,F,22.0,31,30,0.563,72,130,0.554,0.551,0.003,2025-26,Regular Season,2 Pointers
1631123,Jamaree Bouyea,1610612756,PHX,G,26.0,38,36,0.647,69,130,0.531,0.551,-0.02,2025-26,Regular Season,2 Pointers
1642853,Rasheer Fleming,1610612756,PHX,F,21.0,45,42,0.614,62,129,0.481,0.54,-0.059,2025-26,Regular Season,2 Pointers
1631110,Jeremy Sochan,1610612752,NYK,F,22.0,35,28,0.696,71,128,0.555,0.551,0.003,2025-26,Regular Season,2 Pointers
1630536,Sharife Cooper,1610612764,WAS,G,24.0,33,30,0.618,64,123,0.52,0.523,-0.003,2025-26,Regular Season,2 Pointers
1642859,Jase Richardson,1610612753,ORL,G,20.0,43,41,0.737,71,123,0.577,0.54,0.037,2025-26,Regular Season,2 Pointers
1628371,Jonathan Isaac,1610612753,ORL,F,28.0,45,40,0.701,56,122,0.459,0.557,-0.098,2025-26,Regular Season,2 Pointers
1629630,Ja Morant,1610612763,MEM,G,26.0,20,19,0.562,67,122,0.549,0.543,0.006,2025-26,Regular Season,2 Pointers
1643007,Taelon Peter,1610612754,IND,G,24.0,29,27,0.684,78,121,0.645,0.535,0.11,2025-26,Regular Season,2 Pointers
1642261,Dalton Knecht,1610612747,LAL,F,24.0,41,37,0.64,65,119,0.546,0.543,0.003,2025-26,Regular Season,2 Pointers
1642269,Devin Carter,1610612758,SAC,G,24.0,33,27,0.527,73,119,0.613,0.536,0.077,2025-26,Regular Season,2 Pointers
1642863,Khaman Maluach,1610612756,PHX,C,19.0,39,36,0.663,55,118,0.466,0.568,-0.102,2025-26,Regular Season,2 Pointers
203992,Bogdan Bogdanović,1610612746,LAC,G,33.0,20,20,0.63,64,116,0.552,0.545,0.007,2025-26,Regular Season,2 Pointers
1631288,Jamal Cain,1610612753,ORL,F,27.0,30,26,0.617,65,113,0.575,0.539,0.036,2025-26,Regular Season,2 Pointers
203482,Kelly Olynyk,1610612759,SAS,F-C,34.0,40,34,0.518,65,113,0.575,0.551,0.024,2025-26,Regular Season,2 Pointers
1629021,Moritz Wagner,1610612753,ORL,F-C,28.0,33,30,0.624,63,113,0.558,0.565,-0.007,2025-26,Regular Season,2 Pointers
1630175,Cole Anthony,1610612749,MIL,G,25.0,33,30,0.523,66,113,0.584,0.539,0.045,2025-26,Regular Season,2 Pointers
1642419,Jamison Battle,1610612761,TOR,F,24.0,46,40,0.704,59,112,0.527,0.541,-0.014,2025-26,Regular Season,2 Pointers
1642353,Cam Christie,1610612746,LAC,G,20.0,45,35,0.557,52,107,0.486,0.539,-0.053,2025-26,Regular Season,2 Pointers
1642885,Mohamed Diawara,1610612752,NYK,F,20.0,56,42,0.559,57,105,0.543,0.544,-0.001,2025-26,Regular Season,2 Pointers
