SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,SEASON,SEASON_TYPE
22025,1642268,Isaiah Collier,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.46,57,0.288,0.821,0.423,0.17,0.189,0.146,0.028,0.41,0.437,212,174,60,142,82,2025-26,Regular Season
22025,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.801,29,0.348,0.983,0.522,0.121,0.149,0.121,0.04,0.477,0.537,174,171,70,134,64,2025-26,Regular Season
22025,1628370,Malik Monk,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.408,57,0.286,0.798,0.364,0.067,0.149,0.063,0.01,0.346,0.424,208,166,60,165,105,2025-26,Regular Season
22025,1629014,Anfernee Simons,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.641,47,0.289,0.911,0.39,0.05,0.106,0.05,0.011,0.372,0.474,180,164,60,154,94,2025-26,Regular Season
22025,203471,Dennis Schröder,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.439,39,0.37,0.811,0.399,0.119,0.179,0.109,0.035,0.378,0.429,201,163,59,148,89,2025-26,Regular Season
22025,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.613,23,0.423,0.894,0.444,0.078,0.15,0.078,0.017,0.411,0.493,180,161,63,142,79,2025-26,Regular Season
22025,1629012,Collin Sexton,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.491,39,0.361,0.834,0.403,0.13,0.197,0.109,0.021,0.383,0.444,193,161,54,134,80,2025-26,Regular Season
22025,1629627,Zion Williamson,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.889,60,0.141,1.032,0.525,0.284,0.123,0.277,0.058,0.542,0.525,155,160,53,101,48,2025-26,Regular Season
22025,1642860,Will Riley,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.62,66,0.252,0.897,0.455,0.126,0.2,0.12,0.029,0.417,0.504,175,157,56,123,67,2025-26,Regular Season
22025,1642844,Dylan Harper,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.693,62,0.234,0.929,0.522,0.042,0.173,0.036,0.012,0.446,0.537,168,156,70,134,64,2025-26,Regular Season
22025,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.494,73,0.139,0.834,0.445,0.075,0.16,0.064,0.016,0.406,0.462,187,156,65,146,81,2025-26,Regular Season
22025,1642848,Tre Johnson,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.626,58,0.22,0.904,0.442,0.072,0.163,0.054,0.012,0.404,0.5,166,150,57,129,72,2025-26,Regular Season
22025,1642450,Daniss Jenkins,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.156,66,0.325,0.652,0.335,0.096,0.174,0.065,0.009,0.33,0.35,230,150,57,170,113,2025-26,Regular Season
22025,1630311,Pat Spencer,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.506,61,0.351,0.84,0.437,0.051,0.149,0.046,0.011,0.394,0.486,175,147,62,142,80,2025-26,Regular Season
22025,1630230,Naji Marshall,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.672,69,0.157,0.924,0.496,0.146,0.146,0.115,0.025,0.478,0.5,157,145,57,115,58,2025-26,Regular Season
22025,1630530,Trey Murphy III,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Offensive,0.267,63,0.164,0.729,0.312,0.07,0.151,0.055,0.01,0.307,0.395,199,145,49,157,108,2025-26,Regular Season
22025,1629628,RJ Barrett,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.617,53,0.161,0.897,0.471,0.206,0.161,0.2,0.026,0.484,0.48,155,139,48,102,54,2025-26,Regular Season
22025,1641710,Anthony Black,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.294,56,0.205,0.747,0.361,0.115,0.176,0.104,0.022,0.346,0.414,182,136,48,133,85,2025-26,Regular Season
22025,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.414,19,0.404,0.799,0.395,0.124,0.183,0.095,0.012,0.391,0.416,169,135,47,119,72,2025-26,Regular Season
22025,1642849,Nolan Traore,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.166,54,0.321,0.657,0.376,0.078,0.24,0.059,0.01,0.324,0.401,204,134,53,141,88,2025-26,Regular Season
22025,1629660,Ty Jerome,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.963,15,0.435,1.167,0.489,0.088,0.114,0.088,0.026,0.465,0.622,114,133,46,94,48,2025-26,Regular Season
22025,1641729,Brice Sensabaugh,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.623,71,0.145,0.903,0.429,0.076,0.172,0.069,0.021,0.386,0.504,145,131,48,112,64,2025-26,Regular Season
22025,1630703,Scoot Henderson,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.531,27,0.369,0.856,0.452,0.085,0.242,0.065,0.007,0.386,0.529,153,131,47,104,57,2025-26,Regular Season
22025,1642347,Jamal Shead,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.248,75,0.297,0.724,0.381,0.105,0.221,0.088,0.022,0.343,0.413,181,131,48,126,78,2025-26,Regular Season
22025,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.586,75,0.094,0.884,0.414,0.095,0.129,0.075,0.014,0.408,0.47,147,130,48,116,68,2025-26,Regular Season
22025,1630538,Bones Hyland,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.883,68,0.228,1.032,0.431,0.096,0.096,0.056,0.008,0.44,0.529,125,129,44,102,58,2025-26,Regular Season
22025,201935,James Harden,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.945,24,0.252,1.106,0.519,0.115,0.212,0.115,0.009,0.46,0.636,113,125,40,77,37,2025-26,Regular Season
22025,1642948,Ryan Nembhard,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.199,54,0.427,0.698,0.383,0.022,0.196,0.017,0.006,0.318,0.422,179,125,54,141,87,2025-26,Regular Season
22025,203924,Jerami Grant,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.592,54,0.149,0.886,0.436,0.214,0.171,0.207,0.057,0.443,0.452,140,124,41,94,53,2025-26,Regular Season
22025,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.81,43,0.221,0.992,0.485,0.105,0.137,0.097,0.04,0.452,0.53,124,123,48,99,51,2025-26,Regular Season
22025,1629001,De'Anthony Melton,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.411,45,0.245,0.799,0.395,0.11,0.175,0.097,0.026,0.377,0.421,154,123,45,114,69,2025-26,Regular Season
