PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,43,7,0.5,12,0.235,14,0.462,6,1.0,0,0.0,4,1.0,0.5,2025-26,Regular Season,Efficiency
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,493,27,0.579,74,0.447,24,0.462,237,0.596,104,0.585,82,0.569,0.581,2025-26,Regular Season,Efficiency
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,134,11,0.286,25,0.205,0,0.0,70,0.609,0,0.0,9,0.429,0.454,2025-26,Regular Season,Efficiency
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,394,120,0.446,89,0.392,48,0.344,67,0.675,13,0.5,17,0.545,0.52,2025-26,Regular Season,Efficiency
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,53,8,0.5,0,0.0,2,0.5,30,0.56,0,0.0,12,0.857,0.561,2025-26,Regular Season,Efficiency
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,599,183,0.461,184,0.358,86,0.336,79,0.667,0,0.0,22,0.625,0.52,2025-26,Regular Season,Efficiency
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,577,88,0.429,263,0.371,83,0.311,86,0.468,0,0.0,6,0.25,0.502,2025-26,Regular Season,Efficiency
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,193,25,0.474,95,0.376,62,0.297,7,0.375,0,0.0,2,0.2,0.44,2025-26,Regular Season,Efficiency
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,82,17,0.333,36,0.4,14,0.313,4,1.0,0,0.0,0,0.0,0.52,2025-26,Regular Season,Efficiency
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,536,251,0.558,87,0.333,42,0.426,93,0.725,6,0.5,25,0.688,0.564,2025-26,Regular Season,Efficiency
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,479,100,0.366,156,0.349,129,0.307,8,0.667,0,0.0,4,1.0,0.471,2025-26,Regular Season,Efficiency
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,331,47,0.5,129,0.406,0,0.0,93,0.645,0,0.0,6,0.5,0.601,2025-26,Regular Season,Efficiency
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,482,117,0.481,195,0.378,121,0.317,10,0.833,0,0.0,12,0.857,0.527,2025-26,Regular Season,Efficiency
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,919,360,0.459,233,0.389,150,0.337,63,0.659,0,0.0,22,0.471,0.52,2025-26,Regular Season,Efficiency
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,243,24,0.45,170,0.438,2,0.125,10,0.833,0,0.0,6,1.0,0.619,2025-26,Regular Season,Efficiency
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,761,182,0.497,190,0.383,183,0.469,78,0.744,0,0.0,24,0.667,0.59,2025-26,Regular Season,Efficiency
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,349,36,0.412,174,0.423,17,0.333,72,0.757,0,0.0,5,1.0,0.629,2025-26,Regular Season,Efficiency
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,336,33,0.355,176,0.393,12,0.5,45,0.5,0,0.0,6,0.25,0.547,2025-26,Regular Season,Efficiency
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,801,248,0.507,154,0.433,311,0.382,57,0.634,5,0.222,22,0.471,0.557,2025-26,Regular Season,Efficiency
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,863,68,0.417,515,0.392,48,0.286,82,0.784,0,0.0,19,0.778,0.578,2025-26,Regular Season,Efficiency
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,116,13,0.333,53,0.327,2,0.5,32,0.593,0,0.0,2,0.5,0.51,2025-26,Regular Season,Efficiency
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,80,7,0.333,0,0.0,0,0.0,56,0.676,6,0.333,19,0.5,0.582,2025-26,Regular Season,Efficiency
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,339,103,0.5,114,0.388,61,0.386,19,0.818,0,0.0,5,0.5,0.541,2025-26,Regular Season,Efficiency
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,1622,560,0.543,231,0.328,332,0.395,222,0.634,75,0.431,93,0.614,0.525,2025-26,Regular Season,Efficiency
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,556,56,0.358,123,0.32,18,0.261,219,0.721,0,0.0,25,0.556,0.572,2025-26,Regular Season,Efficiency
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,361,93,0.576,162,0.37,62,0.409,26,0.632,0,0.0,3,0.2,0.558,2025-26,Regular Season,Efficiency
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,447,22,0.3,102,0.459,7,0.25,198,0.575,34,0.448,92,0.592,0.538,2025-26,Regular Season,Efficiency
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,89,29,0.3,27,0.3,19,0.286,8,0.667,0,0.0,2,1.0,0.402,2025-26,Regular Season,Efficiency
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,25,8,0.429,6,0.5,0,0.0,6,1.0,0,0.0,2,1.0,0.688,2025-26,Regular Season,Efficiency
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,139,58,0.474,42,0.288,23,0.471,10,1.0,2,1.0,4,1.0,0.496,2025-26,Regular Season,Efficiency
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,1445,424,0.527,303,0.363,68,0.333,345,0.568,115,0.5,103,0.621,0.551,2025-26,Regular Season,Efficiency
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,352,8,0.3,115,0.424,3,0.333,169,0.813,2,0.25,15,0.667,0.685,2025-26,Regular Season,Efficiency
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,290,45,0.324,168,0.471,9,0.107,20,0.5,0,0.0,0,0.0,0.56,2025-26,Regular Season,Efficiency
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,1709,477,0.525,240,0.402,678,0.459,130,0.707,73,0.569,85,0.62,0.572,2025-26,Regular Season,Efficiency
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,178,50,0.468,81,0.429,66,0.394,0,0.0,0,0.0,2,1.0,0.538,2025-26,Regular Season,Efficiency
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,321,82,0.5,102,0.343,77,0.352,29,0.6,4,0.4,14,0.375,0.472,2025-26,Regular Season,Efficiency
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,787,33,0.481,240,0.391,13,0.192,447,0.655,14,0.25,19,0.529,0.593,2025-26,Regular Season,Efficiency
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,1003,349,0.573,260,0.375,37,0.483,172,0.685,18,0.9,33,0.737,0.593,2025-26,Regular Season,Efficiency
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,133,30,0.556,40,0.298,2,0.143,39,0.9,7,1.0,6,0.5,0.552,2025-26,Regular Season,Efficiency
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,655,211,0.497,225,0.385,49,0.333,87,0.621,2,0.333,10,1.0,0.549,2025-26,Regular Season,Efficiency
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,103,40,0.326,18,0.286,20,0.36,4,1.0,0,0.0,2,1.0,0.432,2025-26,Regular Season,Efficiency
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,325,62,0.418,122,0.418,53,0.436,62,0.707,2,0.5,15,0.857,0.581,2025-26,Regular Season,Efficiency
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,428,93,0.437,128,0.349,127,0.379,18,0.6,0,0.0,4,0.4,0.485,2025-26,Regular Season,Efficiency
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,441,43,0.432,197,0.357,83,0.386,33,0.667,0,0.0,21,0.563,0.553,2025-26,Regular Season,Efficiency
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,101,18,0.467,38,0.361,2,0.25,24,0.474,0,0.0,3,0.333,0.512,2025-26,Regular Season,Efficiency
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,6,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.25,2025-26,Regular Season,Efficiency
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,1909,543,0.565,444,0.453,751,0.499,86,0.822,85,0.59,119,0.679,0.585,2025-26,Regular Season,Efficiency
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,651,136,0.524,230,0.307,71,0.322,105,0.667,0,0.0,34,0.739,0.536,2025-26,Regular Season,Efficiency
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,248,9,0.429,152,0.397,19,0.333,39,0.389,1,0.0,3,0.25,0.53,2025-26,Regular Season,Efficiency
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,36,8,0.5,15,0.385,3,0.125,8,0.571,0,0.0,0,0.0,0.472,2025-26,Regular Season,Efficiency
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,661,314,0.515,81,0.391,197,0.412,30,0.619,4,1.0,8,0.375,0.51,2025-26,Regular Season,Efficiency
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,52,0,0.0,3,0.1,2,0.167,42,0.613,0,0.0,4,0.286,0.435,2025-26,Regular Season,Efficiency
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,1275,425,0.453,258,0.445,314,0.356,39,0.696,0,0.0,33,0.818,0.532,2025-26,Regular Season,Efficiency
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,113,3,0.0,11,0.25,0,0.0,81,0.614,0,0.0,16,0.7,0.555,2025-26,Regular Season,Efficiency
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,604,134,0.473,152,0.401,211,0.386,39,0.5,56,0.481,11,0.5,0.48,2025-26,Regular Season,Efficiency
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,92,31,0.308,24,0.25,35,0.288,4,0.667,0,0.0,2,0.5,0.347,2025-26,Regular Season,Efficiency
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,776,46,0.418,458,0.388,216,0.373,28,0.583,0,0.0,7,0.375,0.535,2025-26,Regular Season,Efficiency
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,313,70,0.587,117,0.355,17,0.316,66,0.609,2,0.125,8,0.6,0.565,2025-26,Regular Season,Efficiency
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,35,18,0.545,6,0.125,7,0.214,2,1.0,0,0.0,2,1.0,0.329,2025-26,Regular Season,Efficiency
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,435,101,0.494,211,0.413,69,0.41,38,0.667,0,0.0,12,0.5,0.56,2025-26,Regular Season,Efficiency
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,22,0,0.0,15,0.5,3,0.2,0,0.0,0,0.0,0,0.0,0.588,2025-26,Regular Season,Efficiency
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,1450,347,0.556,631,0.438,295,0.455,67,0.667,6,1.0,40,0.6,0.612,2025-26,Regular Season,Efficiency
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,569,147,0.496,225,0.381,30,0.361,62,0.644,2,0.5,27,0.5,0.561,2025-26,Regular Season,Efficiency
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,309,80,0.614,93,0.274,0,0.0,79,0.582,0,0.0,11,0.8,0.515,2025-26,Regular Season,Efficiency
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,501,29,0.304,157,0.344,84,0.488,134,0.667,88,0.586,65,0.548,0.528,2025-26,Regular Season,Efficiency
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,233,105,0.483,9,0.364,31,0.519,53,0.649,6,1.0,22,0.667,0.537,2025-26,Regular Season,Efficiency
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,850,185,0.508,213,0.333,24,0.323,219,0.641,28,0.571,81,0.574,0.556,2025-26,Regular Season,Efficiency
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,884,250,0.552,228,0.354,60,0.324,148,0.602,13,0.545,57,0.522,0.55,2025-26,Regular Season,Efficiency
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,17,0,0.0,9,0.176,3,0.333,0,0.0,0,0.0,0,0.0,0.3,2025-26,Regular Season,Efficiency
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,710,210,0.469,195,0.425,210,0.367,41,0.72,15,0.385,10,0.714,0.524,2025-26,Regular Season,Efficiency
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,140,13,0.455,66,0.407,47,0.378,2,1.0,0,0.0,0,0.0,0.554,2025-26,Regular Season,Efficiency
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,1328,391,0.438,348,0.37,512,0.364,48,0.667,2,1.0,6,0.5,0.51,2025-26,Regular Season,Efficiency
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,63,7,0.429,5,0.167,3,0.5,35,0.727,2,0.5,10,0.556,0.52,2025-26,Regular Season,Efficiency
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,463,57,0.469,240,0.42,86,0.352,34,0.75,0,0.0,13,0.714,0.584,2025-26,Regular Season,Efficiency
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,101,2,0.333,57,0.317,2,1.0,27,0.406,0,0.0,4,0.333,0.475,2025-26,Regular Season,Efficiency
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,1123,212,0.483,340,0.372,83,0.304,259,0.679,31,0.526,89,0.642,0.548,2025-26,Regular Season,Efficiency
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,14,0,0.0,0,0.0,0,0.0,13,0.667,0,0.0,2,0.5,0.6,2025-26,Regular Season,Efficiency
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,1154,257,0.515,133,0.324,234,0.371,190,0.698,60,0.426,102,0.623,0.553,2025-26,Regular Season,Efficiency
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,73,10,0.4,30,0.385,20,0.5,13,0.545,0,0.0,6,0.6,0.541,2025-26,Regular Season,Efficiency
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,273,39,0.485,66,0.306,12,0.385,78,0.818,2,1.0,15,0.6,0.602,2025-26,Regular Season,Efficiency
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,132,35,0.423,66,0.386,8,0.5,4,0.5,0,0.0,2,0.5,0.532,2025-26,Regular Season,Efficiency
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,92,5,0.5,63,0.35,21,0.4,2,1.0,0,0.0,0,0.0,0.523,2025-26,Regular Season,Efficiency
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,160,10,0.4,83,0.259,43,0.326,13,0.714,0,0.0,2,0.333,0.415,2025-26,Regular Season,Efficiency
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,7,2,0.0,3,0.333,0,0.0,0,0.0,0,0.0,2,1.0,0.417,2025-26,Regular Season,Efficiency
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,538,70,0.389,334,0.345,78,0.393,33,0.813,0,0.0,15,0.75,0.5,2025-26,Regular Season,Efficiency
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,2143,677,0.603,219,0.376,977,0.433,49,0.667,113,0.554,45,0.76,0.563,2025-26,Regular Season,Efficiency
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,516,9,0.429,173,0.455,3,0.333,259,0.641,7,0.5,54,0.815,0.663,2025-26,Regular Season,Efficiency
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,591,92,0.544,303,0.502,140,0.569,30,0.7,0,0.0,20,0.818,0.685,2025-26,Regular Season,Efficiency
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,422,4,1.0,8,0.444,0,0.0,348,0.635,6,0.5,41,0.737,0.642,2025-26,Regular Season,Efficiency
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,28,9,0.308,3,0.063,0,0.0,6,0.5,0,0.0,4,0.0,0.264,2025-26,Regular Season,Efficiency
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,31,12,0.5,3,0.091,3,0.25,7,1.0,0,0.0,4,0.5,0.406,2025-26,Regular Season,Efficiency
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,73,24,0.55,27,0.6,11,0.364,2,0.333,0,0.0,0,0.0,0.636,2025-26,Regular Season,Efficiency
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,128,47,0.412,36,0.48,10,0.267,14,0.8,0,0.0,4,1.0,0.549,2025-26,Regular Season,Efficiency
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,54,12,0.385,9,0.273,0,0.0,20,0.556,0,0.0,0,0.0,0.452,2025-26,Regular Season,Efficiency
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,750,185,0.36,222,0.454,232,0.356,26,0.684,0,0.0,13,0.6,0.531,2025-26,Regular Season,Efficiency
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,92,17,0.7,33,0.324,19,0.389,5,0.5,0,0.0,4,0.667,0.541,2025-26,Regular Season,Efficiency
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,184,21,0.308,85,0.483,52,0.284,4,1.0,0,0.0,4,0.667,0.535,2025-26,Regular Season,Efficiency
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,568,134,0.5,259,0.341,81,0.438,28,0.632,9,0.375,4,0.4,0.502,2025-26,Regular Season,Efficiency
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,22,6,0.4,9,0.75,5,0.333,0,0.0,0,0.0,0,0.0,0.615,2025-26,Regular Season,Efficiency
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,660,17,0.389,21,0.4,8,0.667,482,0.669,16,0.412,143,0.707,0.638,2025-26,Regular Season,Efficiency
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,4,2,0.167,0,0.0,2,0.167,0,0.0,0,0.0,2,0.333,0.182,2025-26,Regular Season,Efficiency
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,575,88,0.541,60,0.457,11,0.5,318,0.707,10,0.385,75,0.583,0.642,2025-26,Regular Season,Efficiency
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,29,0,0.0,0,0.0,0,0.0,22,0.8,2,1.0,2,0.5,0.769,2025-26,Regular Season,Efficiency
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,1238,318,0.519,429,0.369,108,0.315,162,0.733,0,0.0,65,0.706,0.557,2025-26,Regular Season,Efficiency
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,149,25,0.35,83,0.394,12,0.4,2,0.2,0,0.0,5,1.0,0.571,2025-26,Regular Season,Efficiency
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,879,177,0.447,375,0.44,193,0.354,28,0.571,0,0.0,12,0.667,0.567,2025-26,Regular Season,Efficiency
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,4,2,0.5,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0.25,2025-26,Regular Season,Efficiency
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,110,10,0.667,78,0.52,9,0.333,4,1.0,0,0.0,2,0.0,0.739,2025-26,Regular Season,Efficiency
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,78,22,0.818,20,0.259,4,0.4,26,0.45,0,0.0,15,0.714,0.508,2025-26,Regular Season,Efficiency
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,850,65,0.521,137,0.421,14,0.333,518,0.641,39,0.405,150,0.496,0.585,2025-26,Regular Season,Efficiency
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,216,46,0.333,65,0.244,20,0.29,55,0.553,0,0.0,2,0.2,0.424,2025-26,Regular Season,Efficiency
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,380,12,0.429,184,0.425,2,0.5,138,0.734,29,0.588,38,0.632,0.638,2025-26,Regular Season,Efficiency
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,1259,193,0.503,410,0.379,248,0.35,221,0.718,12,0.714,65,0.686,0.555,2025-26,Regular Season,Efficiency
1628969,Mikal Bridges,1610612752,NYK,78,50,28,2596.0,1143,205,0.497,465,0.388,249,0.456,168,0.708,10,0.286,82,0.692,0.568,2025-26,Regular Season,Efficiency
201144,Mike Conley,1610612750,MIN,51,31,20,925.0,217,26,0.286,108,0.356,52,0.267,0,0.0,0,0.0,0,0.0,0.435,2025-26,Regular Season,Efficiency
1628970,Miles Bridges,1610612766,CHA,73,40,33,2274.0,1259,417,0.477,351,0.365,117,0.265,175,0.763,49,0.564,37,0.667,0.526,2025-26,Regular Season,Efficiency
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,43,0,0.0,32,0.314,4,1.0,7,0.75,0,0.0,0,0.0,0.477,2025-26,Regular Season,Efficiency
1630540,Miles McBride,1610612752,NYK,38,23,15,1017.0,460,45,0.333,213,0.397,162,0.427,15,0.636,0,0.0,10,0.667,0.562,2025-26,Regular Season,Efficiency
1629011,Mitchell Robinson,1610612752,NYK,58,38,20,1136.0,325,4,0.667,0,0.0,0,0.0,295,0.73,0,0.0,12,0.556,0.724,2025-26,Regular Season,Efficiency
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,10,0,0.0,2,1.0,0,0.0,8,0.444,0,0.0,4,1.0,0.455,2025-26,Regular Season,Efficiency
1642885,Mohamed Diawara,1610612752,NYK,67,41,26,590.0,238,43,0.447,143,0.446,21,0.296,12,0.5,4,1.0,2,0.5,0.554,2025-26,Regular Season,Efficiency
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,18,3,0.25,3,0.167,5,0.5,4,1.0,0,0.0,2,0.5,0.4,2025-26,Regular Season,Efficiency
1629021,Moritz Wagner,1610612753,ORL,34,19,15,416.0,241,39,0.394,60,0.303,7,0.5,61,0.478,26,0.444,30,0.579,0.484,2025-26,Regular Season,Efficiency
1630541,Moses Moody,1610612744,GSW,60,30,30,1540.0,728,105,0.465,429,0.419,60,0.298,62,0.643,0,0.0,20,0.8,0.575,2025-26,Regular Season,Efficiency
1631243,Mouhamed Gueye,1610612737,ATL,74,43,31,1143.0,334,13,0.353,117,0.299,9,0.267,141,0.6,2,0.333,23,0.471,0.521,2025-26,Regular Season,Efficiency
1630619,Moussa Cisse,1610612742,DAL,35,10,25,448.0,135,4,0.5,0,0.0,0,0.0,108,0.57,2,0.5,7,0.75,0.589,2025-26,Regular Season,Efficiency
1631217,Moussa Diabaté,1610612766,CHA,69,38,31,1791.0,553,42,0.469,17,0.8,0,0.0,373,0.642,5,0.5,81,0.471,0.632,2025-26,Regular Season,Efficiency
1626167,Myles Turner,1610612749,MIL,69,28,41,1863.0,814,73,0.463,440,0.412,57,0.303,178,0.615,40,0.417,57,0.6,0.554,2025-26,Regular Season,Efficiency
1642066,Myron Gardner,1610612748,MIA,41,22,19,395.0,159,32,0.591,69,0.383,11,0.364,23,0.556,1,0.0,5,0.667,0.588,2025-26,Regular Season,Efficiency
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.25,2025-26,Regular Season,Efficiency
1641772,Nae'Qwan Tomlin,1610612739,CLE,60,39,21,913.0,331,30,0.5,60,0.2,3,0.2,148,0.653,2,1.0,18,0.5,0.507,2025-26,Regular Season,Efficiency
1630230,Naji Marshall,1610612742,DAL,72,24,48,2132.0,1109,471,0.537,176,0.308,148,0.441,117,0.681,4,0.5,55,0.639,0.551,2025-26,Regular Season,Efficiency
1631466,Nate Williams,1610612744,GSW,12,2,10,192.0,86,10,0.267,27,0.429,0,0.0,22,0.625,0,0.0,6,0.5,0.551,2025-26,Regular Season,Efficiency
1629675,Naz Reid,1610612750,MIN,74,45,29,1935.0,1008,208,0.5,404,0.39,148,0.351,106,0.681,65,0.644,32,0.583,0.55,2025-26,Regular Season,Efficiency
1629674,Neemias Queta,1610612738,BOS,72,49,23,1830.0,729,43,0.476,14,0.333,0,0.0,587,0.694,2,0.25,122,0.646,0.643,2025-26,Regular Season,Efficiency
1629651,Nic Claxton,1610612751,BKN,69,17,52,1920.0,810,259,0.495,21,0.225,14,0.28,436,0.678,11,0.364,134,0.6,0.574,2025-26,Regular Season,Efficiency
1630208,Nick Richards,1610612741,CHI,48,20,28,701.0,276,14,0.667,27,0.393,2,0.143,180,0.532,5,0.333,50,0.516,0.525,2025-26,Regular Season,Efficiency
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,146,46,0.468,47,0.4,68,0.397,4,0.4,0,0.0,4,0.667,0.523,2025-26,Regular Season,Efficiency
1629638,Nickeil Alexander-Walker,1610612737,ATL,75,42,33,2493.0,1545,372,0.497,565,0.424,290,0.375,82,0.723,0,0.0,27,0.667,0.557,2025-26,Regular Season,Efficiency
201587,Nicolas Batum,1610612746,LAC,71,38,33,1262.0,281,0,0.0,255,0.404,15,0.333,2,0.333,0,0.0,2,0.333,0.589,2025-26,Regular Season,Efficiency
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,34,11,0.417,8,0.188,10,0.357,10,0.556,3,1.0,4,0.25,0.348,2025-26,Regular Season,Efficiency
203999,Nikola Jokić,1610612743,DEN,61,39,22,2128.0,1687,218,0.618,363,0.458,156,0.456,487,0.667,287,0.622,326,0.655,0.624,2025-26,Regular Season,Efficiency
1631107,Nikola Jović,1610612748,MIA,46,23,23,795.0,339,60,0.407,119,0.255,17,0.261,30,0.545,7,0.375,18,0.889,0.438,2025-26,Regular Season,Efficiency
1642260,Nikola Topić,1610612760,OKC,6,4,2,65.0,18,4,0.286,3,0.25,5,0.5,2,0.5,0,0.0,0,0.0,0.5,2025-26,Regular Season,Efficiency
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,935,94,0.56,377,0.416,54,0.482,314,0.59,89,0.432,128,0.544,0.558,2025-26,Regular Season,Efficiency
1642363,Nique Clifford,1610612758,SAC,71,20,51,1732.0,571,159,0.411,164,0.337,140,0.349,57,0.711,0,0.0,23,0.611,0.479,2025-26,Regular Season,Efficiency
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2025-26,Regular Season,Efficiency
1641730,Noah Clowney,1610612751,BKN,66,17,49,1780.0,809,242,0.49,370,0.337,43,0.286,46,0.581,2,1.0,8,0.167,0.498,2025-26,Regular Season,Efficiency
1642869,Noah Penda,1610612753,ORL,56,27,29,741.0,227,54,0.357,72,0.329,26,0.345,33,0.536,2,0.5,2,1.0,0.487,2025-26,Regular Season,Efficiency
1642849,Nolan Traore,1610612751,BKN,53,12,41,1190.0,457,210,0.412,126,0.311,64,0.295,12,0.5,0,0.0,7,0.4,0.438,2025-26,Regular Season,Efficiency
