GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,31.0,20,11,9,0.55,3.5,0.9,2.0,0.436,0.0,0.2,0.0,0.9,1.3,0.654,0.5,0.9,1.4,0.6,0.5,0.2,0.1,0.2,0.5,1.0,2.6,0.3,5.4,11,0,5.1,147,115,159,173,87,41,42,194,247,265,247,31,23,233,15,17,7,36,9,38,83,37,112,12,38,189,23,22,24,29,1,2025-26,Regular Season,Base
Players,1629048,Goga Bitadze,Goga,1610612753,ORL,26.0,14,8,6,0.571,0.9,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,-0.5,0.4,1,0,0.4,217,180,235,153,426,345,393,119,247,338,247,303,317,303,142,360,332,334,289,254,188,111,376,318,370,287,409,141,24,405,1,2025-26,Regular Season,Base
Players,1641711,Gradey Dick,Gradey,1610612761,TOR,22.0,4,3,1,0.75,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,1,0,0.8,371,308,400,43,378,356,406,356,247,338,247,303,317,303,289,95,171,133,289,254,188,200,382,337,379,46,362,141,24,375,1,2025-26,Regular Season,Base
Players,1641761,Grant Nelson,Grant,1610612751,BKN,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0,0,0.0,442,438,400,438,475,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,5,337,379,451,427,205,24,429,1,2025-26,Regular Season,Base
Players,1629684,Grant Williams,Grant,1610612766,CHA,27.0,7,2,5,0.286,1.8,0.0,0.4,0.0,0.0,0.3,0.0,0.1,0.1,1.0,0.4,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.1,-2.9,0.8,0,0,0.7,309,346,261,385,345,356,313,356,247,218,247,243,278,1,29,326,146,334,289,254,188,40,129,270,370,449,374,205,24,377,1,2025-26,Regular Season,Base
Players,1628960,Grayson Allen,Grayson,1610612756,PHX,30.0,25,13,12,0.52,3.3,0.6,1.6,0.35,0.2,1.1,0.222,0.7,0.8,0.85,0.1,0.3,0.4,0.5,0.2,0.0,0.0,0.1,0.4,0.6,2.0,-0.3,3.2,0,0,3.2,96,91,89,203,112,93,62,268,68,14,200,52,59,117,223,240,259,41,91,254,166,96,147,47,64,261,106,205,24,87,1,2025-26,Regular Season,Base
Players,1627824,Guerschon Yabusele,Guerschon,1610612741,CHI,30.0,6,3,3,0.5,2.0,0.3,0.5,0.667,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,-1.8,1.5,2,0,1.7,334,308,335,213,319,191,280,48,118,192,42,303,317,303,41,198,107,334,111,254,188,200,382,337,238,401,295,110,24,256,2,2025-26,Regular Season,Base
Players,1630611,Gui Santos,Gui,1610612744,GSW,23.0,17,8,9,0.471,4.0,0.7,1.2,0.6,0.1,0.4,0.167,0.6,0.8,0.714,0.2,0.6,0.8,0.4,0.3,0.1,0.0,0.1,0.7,0.7,2.1,1.6,3.6,2,0,3.5,186,180,159,270,45,61,113,68,222,190,217,69,55,202,81,65,65,94,50,123,188,135,24,34,62,73,68,110,24,66,1,2025-26,Regular Season,Base
Players,203084,Harrison Barnes,Harrison,1610612759,SAS,33.0,28,19,9,0.679,2.5,0.3,0.7,0.421,0.1,0.3,0.375,0.4,0.4,1.0,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.1,0.2,0.3,1.1,2.5,2.0,0,0,1.9,61,15,159,70,257,226,228,211,175,218,99,106,152,1,142,281,260,230,283,245,120,71,329,184,186,38,228,205,24,232,1,2025-26,Regular Season,Base
Players,1629312,Haywood Highsmith,Haywood,1610612756,PHX,29.0,3,1,2,0.333,3.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-4.3,0.4,0,0,0.3,390,383,363,365,174,356,130,356,247,192,247,303,317,303,289,198,264,334,289,254,188,200,26,337,379,470,409,205,24,406,1,2025-26,Regular Season,Base
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,27.0,27,9,18,0.333,3.2,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.0,0.1,0.1,0.0,0.4,0.1,0.4,-1.4,1.7,0,0,1.4,72,151,14,365,142,292,330,119,247,336,247,301,316,1,289,231,288,158,282,81,116,178,118,315,324,372,274,205,24,299,1,2025-26,Regular Season,Base
Players,1642864,Hugo González,Hugo,1610612738,BOS,20.0,9,4,5,0.444,1.5,0.2,0.3,0.667,0.1,0.2,0.5,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.6,-0.6,1.0,0,0,1.1,284,279,261,292,367,267,335,48,164,253,42,303,317,303,85,275,210,334,187,254,188,200,286,290,293,296,361,205,24,328,1,2025-26,Regular Season,Base
Players,1630193,Immanuel Quickley,Immanuel,1610612761,TOR,26.0,29,18,11,0.621,3.0,0.6,1.4,0.39,0.3,0.8,0.409,0.3,0.4,0.692,0.1,0.4,0.5,0.3,0.1,0.1,0.0,0.0,0.2,0.2,1.7,0.9,3.1,3,0,3.1,49,27,113,106,158,96,80,240,38,52,81,154,148,209,243,140,168,125,256,99,188,187,302,207,99,130,111,84,24,101,1,2025-26,Regular Season,Base
Players,1630171,Isaac Okoro,Isaac,1610612741,CHI,25.0,26,12,14,0.462,2.8,0.2,0.5,0.429,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.5,0.0,0.5,-1.7,1.4,0,0,1.2,89,103,62,277,189,263,277,198,247,307,247,303,317,303,227,271,282,262,244,125,167,99,73,335,313,390,304,205,24,320,1,2025-26,Regular Season,Base
Players,1642268,Isaiah Collier,Isaiah,1610612762,UTA,21.0,15,6,9,0.4,4.4,0.6,1.3,0.474,0.0,0.1,0.0,0.2,0.3,0.6,0.1,0.7,0.8,0.7,0.5,0.0,0.0,0.2,0.5,0.2,1.4,0.0,2.8,4,0,2.9,211,233,159,330,23,80,98,161,247,301,247,206,180,242,156,45,68,25,8,254,188,18,64,236,138,212,135,63,24,120,1,2025-26,Regular Season,Base
Players,1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,14,10,4,0.714,3.3,0.3,0.4,0.667,0.0,0.0,0.0,0.1,0.3,0.5,0.6,0.6,1.2,0.1,0.0,0.2,0.0,0.0,0.2,0.3,0.7,1.7,2.9,3,0,2.4,217,132,303,57,124,226,313,48,247,338,247,243,202,258,12,52,12,311,289,36,188,200,297,159,267,66,126,84,24,163,1,2025-26,Regular Season,Base
Players,1630543,Isaiah Jackson,Isaiah,1610612746,LAC,24.0,11,3,8,0.273,2.5,0.2,0.2,1.0,0.0,0.0,0.0,0.4,0.4,1.0,0.1,0.5,0.5,0.1,0.1,0.2,0.1,0.0,0.6,0.2,0.7,-0.2,2.2,3,0,1.9,265,308,183,399,258,293,387,1,247,338,247,131,173,1,198,134,156,294,225,52,94,200,39,246,264,247,208,84,24,235,2,2025-26,Regular Season,Base
Players,1630198,Isaiah Joe,Isaiah,1610612760,OKC,26.0,18,12,6,0.667,1.7,0.3,0.7,0.5,0.2,0.6,0.4,0.2,0.3,0.8,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.2,0.2,1.1,1.6,1.6,0,0,1.7,172,103,235,72,351,191,230,119,76,104,82,196,214,146,289,241,297,334,267,211,188,200,286,216,184,75,285,205,24,247,1,2025-26,Regular Season,Base
Players,1630587,Isaiah Livers,Isaiah,1610612756,PHX,27.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,442,438,400,438,471,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,115,427,205,24,429,1,2025-26,Regular Season,Base
Players,1641815,Isaiah Stevens,Isaiah,1610612758,SAC,25.0,1,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-7.0,5.0,0,0,4.0,442,438,400,438,9,356,406,356,247,338,247,2,3,1,289,366,385,334,289,2,188,200,5,12,66,481,31,205,24,53,1,2025-26,Regular Season,Base
Players,1630191,Isaiah Stewart,Isaiah,1610612765,DET,24.0,18,12,6,0.667,1.8,0.1,0.2,0.25,0.0,0.0,0.0,0.1,0.1,0.5,0.1,0.2,0.2,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.5,1.2,2,0,0.9,172,103,235,72,347,350,374,323,247,338,247,297,292,258,257,305,323,323,289,211,40,139,286,328,366,157,333,110,24,362,1,2025-26,Regular Season,Base
Players,1627826,Ivica Zubac,Ivica,1610612754,IND,29.0,18,7,11,0.389,4.1,0.5,0.9,0.563,0.0,0.0,0.0,0.9,1.2,0.773,0.2,0.9,1.2,0.3,0.2,0.1,0.1,0.1,0.6,0.8,1.9,0.3,4.0,12,0,3.7,172,204,113,341,42,106,165,90,247,338,247,27,25,171,85,12,16,99,111,211,141,66,52,29,80,185,59,16,24,61,2,2025-26,Regular Season,Base
Players,1631120,JD Davison,JD,1610612745,HOU,23.0,2,2,0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,1.5,0,0,1.0,412,346,450,1,271,356,406,356,247,338,247,303,317,303,289,366,385,2,289,254,188,200,382,65,379,8,288,205,24,337,1,2025-26,Regular Season,Base
Players,1629630,Ja Morant,Ja,1610612763,MEM,26.0,10,2,8,0.2,3.3,1.1,2.5,0.44,0.1,0.7,0.143,0.6,0.7,0.857,0.0,0.1,0.1,0.4,0.5,0.3,0.1,0.0,0.0,0.6,2.9,-2.6,4.3,4,0,4.3,278,346,183,420,119,16,13,188,180,66,233,65,78,111,289,348,373,81,9,18,83,200,382,54,29,443,50,63,24,43,1,2025-26,Regular Season,Base
Players,1642266,Ja'Kobe Walter,Ja'Kobe,1610612761,TOR,21.0,12,7,5,0.583,3.0,0.2,0.6,0.286,0.1,0.5,0.167,0.1,0.1,1.0,0.2,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.5,0.3,0.5,1.3,1.1,0,0,1.2,247,204,261,140,173,301,258,310,198,114,217,277,300,1,119,198,171,301,237,254,188,200,73,134,300,92,341,205,24,323,1,2025-26,Regular Season,Base
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,22.0,37,18,19,0.486,4.7,0.5,1.4,0.373,0.3,0.9,0.324,0.3,0.4,0.714,0.2,0.8,0.9,0.2,0.1,0.1,0.1,0.1,0.5,0.3,1.6,-0.6,3.2,8,0,3.3,9,27,12,257,15,105,81,252,43,30,148,178,169,202,126,27,44,219,158,172,149,145,98,155,112,309,98,30,24,85,1,2025-26,Regular Season,Base
Players,1631133,Jabari Walker,Jabari,1610612755,PHI,23.0,5,3,2,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.8,1,0,1.6,350,308,363,116,346,356,406,356,247,338,247,118,161,1,289,3,15,334,289,254,188,200,382,337,325,199,256,141,24,271,1,2025-26,Regular Season,Base
Players,1630702,Jaden Hardy,Jaden,1610612764,WAS,23.0,6,1,5,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.2,-1.7,0.5,0,0,0.5,334,383,261,429,421,356,406,356,247,338,247,226,180,258,289,366,385,99,111,254,188,200,382,249,366,392,398,205,24,392,2,2025-26,Regular Season,Base
Players,1631093,Jaden Ivey,Jaden,1610612741,CHI,24.0,3,1,2,0.333,1.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0,0,0.3,390,383,363,365,418,356,230,356,247,192,247,303,317,303,41,366,264,334,36,254,188,200,382,337,379,174,426,205,24,406,1,2025-26,Regular Season,Base
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,25.0,27,14,13,0.519,3.9,0.5,1.1,0.448,0.1,0.3,0.25,0.3,0.4,0.8,0.2,0.3,0.5,0.1,0.2,0.2,0.0,0.0,0.6,0.2,1.3,-0.3,2.7,0,0,2.5,72,80,75,206,54,129,124,174,208,217,177,161,172,146,107,198,167,227,104,51,169,178,52,216,142,253,151,205,24,150,1,2025-26,Regular Season,Base
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,30.0,6,3,3,0.5,1.8,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.7,-1.0,1.4,0,0,1.2,334,308,335,213,344,191,335,1,247,338,247,303,317,303,119,366,348,334,289,59,188,200,181,337,278,340,305,205,24,323,1,2025-26,Regular Season,Base
Players,1642942,Jahmai Mashack,Jahmai,1610612763,MEM,23.0,5,3,2,0.6,3.3,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.8,0.6,2.5,0,0,2.2,350,308,363,116,123,165,193,119,247,338,247,303,317,303,289,366,385,32,26,9,188,200,382,337,247,147,168,205,24,194,1,2025-26,Regular Season,Base
Players,1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,25.0,21,12,9,0.571,3.2,0.4,1.0,0.45,0.0,0.1,0.333,0.5,0.6,0.917,0.1,0.6,0.7,0.8,0.0,0.0,0.0,0.0,0.3,0.3,1.4,0.8,3.7,3,0,3.2,137,103,159,153,130,149,155,173,231,292,118,84,111,81,142,68,92,13,272,227,158,156,222,134,130,138,65,84,24,90,1,2025-26,Regular Season,Base
Players,1631222,Jake LaRavia,Jake,1610612747,LAL,24.0,22,15,7,0.682,1.9,0.3,0.6,0.538,0.1,0.4,0.375,0.2,0.2,1.0,0.2,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.2,0.1,1.0,2.1,1.6,0,0,1.7,128,63,207,67,326,215,257,103,145,182,99,220,261,1,83,273,206,248,225,254,188,200,282,283,220,49,282,205,24,255,1,2025-26,Regular Season,Base
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,30.0,14,8,6,0.571,3.0,0.5,0.7,0.7,0.0,0.0,0.0,0.3,0.4,0.667,0.4,0.4,0.9,0.1,0.0,0.0,0.1,0.1,0.4,0.4,1.3,-0.4,2.6,3,0,2.4,217,180,235,153,172,106,218,45,247,338,247,165,152,213,29,147,53,311,289,254,120,111,170,97,151,268,155,84,24,173,1,2025-26,Regular Season,Base
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,29.0,31,20,11,0.645,3.7,1.3,2.6,0.481,0.4,0.9,0.444,0.7,0.9,0.793,0.0,0.5,0.5,0.6,0.4,0.1,0.0,0.1,0.4,0.7,3.6,1.5,5.1,5,0,5.4,36,10,113,94,69,11,11,159,20,36,70,46,44,161,287,116,169,31,32,198,181,126,137,32,14,76,29,51,24,21,1,2025-26,Regular Season,Base
Players,1631105,Jalen Duren,Jalen,1610612765,DET,22.0,32,21,11,0.656,3.6,0.4,0.9,0.448,0.0,0.0,0.0,0.6,0.8,0.731,0.6,0.8,1.3,0.1,0.2,0.1,0.2,0.2,0.6,0.5,1.4,1.5,3.6,22,0,3.3,29,7,113,90,80,163,162,174,247,338,247,67,56,201,14,28,8,292,82,201,45,16,41,65,137,78,73,3,24,83,1,2025-26,Regular Season,Base
Players,1630224,Jalen Green,Jalen,1610612756,PHX,24.0,10,4,6,0.4,4.1,0.5,2.0,0.25,0.1,0.7,0.143,0.2,0.6,0.333,0.3,0.4,0.7,0.4,0.1,0.3,0.0,0.3,0.1,0.5,1.3,-2.1,3.5,0,0,3.1,278,279,235,330,44,106,35,323,180,66,233,206,103,298,60,165,97,81,211,18,188,10,361,65,148,427,78,205,24,102,1,2025-26,Regular Season,Base
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,24.0,33,17,16,0.515,3.9,1.0,1.9,0.516,0.2,0.6,0.35,0.8,0.9,0.806,0.1,0.7,0.8,0.7,0.4,0.3,0.1,0.1,0.3,0.6,3.0,0.0,5.8,25,6,5.5,24,41,34,212,53,21,43,116,86,90,117,41,43,145,166,45,75,22,24,25,67,133,243,53,27,212,16,2,2,19,1,2025-26,Regular Season,Base
Players,1629618,Jalen Pickett,Jalen,1610612743,DEN,26.0,6,6,0,1.0,3.4,0.3,1.5,0.222,0.3,0.8,0.4,0.2,0.3,0.5,0.0,0.2,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.2,1.2,1.2,1.4,0,0,2.0,334,233,450,1,105,191,69,340,26,42,82,226,180,258,289,305,348,99,9,254,188,200,382,249,174,103,305,205,24,210,1,2025-26,Regular Season,Base
Players,1641771,Jalen Slawson,Jalen,1610612754,IND,26.0,2,0,2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0,0,0.0,412,438,363,438,443,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,440,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630188,Jalen Smith,Jalen,1610612741,CHI,26.0,15,9,6,0.6,2.8,0.2,0.7,0.273,0.1,0.5,0.143,0.4,0.4,1.0,0.3,0.5,0.9,0.2,0.1,0.0,0.0,0.1,0.3,0.2,0.9,0.5,2.1,5,0,2.0,211,151,235,116,200,281,211,319,215,139,233,118,161,1,41,87,52,179,159,254,188,123,181,236,232,154,223,51,24,210,1,2025-26,Regular Season,Base
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,24.0,23,16,7,0.696,3.4,0.5,1.0,0.5,0.2,0.5,0.364,0.4,0.5,0.833,0.1,0.6,0.7,0.5,0.2,0.1,0.1,0.0,0.3,0.5,1.6,2.0,3.6,3,0,3.3,117,49,207,66,99,131,154,119,110,135,111,105,123,119,207,72,118,39,83,103,98,163,207,86,114,52,75,84,24,77,1,2025-26,Regular Season,Base
Players,1631114,Jalen Williams,Jalen,1610612760,OKC,24.0,10,7,3,0.7,3.6,0.8,2.3,0.348,0.2,0.7,0.286,0.4,0.5,0.8,0.2,0.4,0.6,0.8,0.1,0.1,0.0,0.0,0.1,0.3,2.2,3.3,4.3,1,0,4.0,278,204,335,64,76,48,22,271,90,66,163,118,125,146,93,165,135,14,211,141,188,200,361,152,54,23,50,141,24,53,1,2025-26,Regular Season,Base
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,25.0,4,2,2,0.5,2.4,0.3,0.5,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.8,2.1,0,0,2.0,371,346,363,213,268,247,280,119,57,114,42,303,317,303,289,95,171,44,289,254,188,200,73,337,255,139,218,205,24,210,1,2025-26,Regular Season,Base
Players,1631288,Jamal Cain,Jamal,1610612753,ORL,27.0,8,4,4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-1.0,0.2,0,0,0.1,300,279,303,213,414,356,406,356,247,338,247,303,317,303,289,338,363,334,289,254,188,200,351,337,379,340,424,205,24,426,1,2025-26,Regular Season,Base
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,29.0,38,20,18,0.526,4.7,1.3,2.4,0.522,0.4,0.9,0.441,1.4,1.7,0.833,0.1,0.5,0.5,0.8,0.4,0.2,0.1,0.1,0.5,1.0,4.4,0.4,6.6,12,0,6.6,7,10,14,200,16,10,17,114,17,31,75,6,7,119,264,123,162,17,25,71,80,147,73,11,8,163,8,16,24,8,1,2025-26,Regular Season,Base
Players,1642347,Jamal Shead,Jamal,1610612761,TOR,23.0,31,18,13,0.581,2.5,0.2,0.8,0.292,0.1,0.5,0.214,0.1,0.2,0.667,0.0,0.1,0.2,0.5,0.1,0.1,0.0,0.0,0.2,0.2,0.7,0.5,1.9,1,0,1.6,36,27,75,148,241,266,201,309,186,142,206,255,256,213,287,337,355,72,259,105,188,193,285,262,277,152,251,141,24,265,1,2025-26,Regular Season,Base
Players,1631123,Jamaree Bouyea,Jamaree,1610612756,PHX,26.0,1,1,0,1.0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0,0,2.0,442,383,450,1,274,356,130,356,247,338,247,303,317,303,289,366,385,334,289,2,188,200,382,337,379,2,120,205,24,210,1,2025-26,Regular Season,Base
Players,201935,James Harden,James,1610612739,CLE,36.0,30,18,12,0.6,3.5,0.9,2.0,0.467,0.3,0.9,0.357,1.4,1.5,0.913,0.1,0.5,0.7,0.5,0.3,0.2,0.0,0.1,0.3,0.9,3.6,2.1,5.5,11,2,5.5,44,27,89,116,88,29,35,164,26,28,114,7,11,86,156,87,107,38,46,59,180,53,181,20,16,50,20,22,8,18,2,2025-26,Regular Season,Base
Players,1642364,Jamir Watkins,Jamir,1610612764,WAS,24.0,7,3,4,0.429,1.9,0.4,0.7,0.6,0.1,0.3,0.5,0.0,0.0,0.0,0.3,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.6,0.0,1.0,-1.7,1.8,0,0,1.9,309,308,303,306,325,149,218,68,132,218,42,303,317,303,64,326,221,334,143,254,52,200,50,337,197,394,259,205,24,238,1,2025-26,Regular Season,Base
Players,1642419,Jamison Battle,Jamison,1610612761,TOR,24.0,4,2,2,0.5,1.4,0.5,0.5,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0,1.3,0,0,1.5,371,346,363,213,377,106,280,1,57,235,1,303,317,303,289,366,385,334,289,254,188,200,382,337,157,24,319,205,24,282,1,2025-26,Regular Season,Base
Players,1641716,Jarace Walker,Jarace,1610612754,IND,22.0,21,6,15,0.286,2.4,0.2,0.6,0.385,0.0,0.4,0.125,0.3,0.3,1.0,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.4,0.1,0.9,-2.4,1.7,3,0,1.6,137,233,49,385,269,260,248,242,231,176,237,143,180,1,195,198,221,195,143,227,188,200,129,270,234,438,278,84,24,270,1,2025-26,Regular Season,Base
Players,1642272,Jared McCain,Jared,1610612760,OKC,22.0,10,7,3,0.7,2.3,0.4,0.6,0.667,0.3,0.4,0.75,0.1,0.1,1.0,0.0,0.3,0.3,0.1,0.3,0.0,0.0,0.0,0.1,0.1,1.2,0.2,1.4,0,0,1.9,278,204,335,64,283,165,254,48,40,169,17,268,296,1,289,228,285,286,46,254,188,200,361,297,169,199,302,205,24,236,2,2025-26,Regular Season,Base
Players,1628991,Jaren Jackson Jr.,Jaren,1610612762,UTA,26.0,26,9,17,0.346,3.3,0.3,1.4,0.216,0.0,0.4,0.091,0.6,0.8,0.762,0.2,0.7,0.8,0.2,0.3,0.2,0.3,0.2,0.6,0.6,1.3,-1.4,3.6,3,0,3.3,89,151,24,364,111,220,78,343,242,161,243,64,58,174,131,49,67,221,34,31,17,23,45,50,154,376,71,84,24,86,1,2025-26,Regular Season,Base
Players,1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,27.0,7,5,2,0.714,1.6,0.3,0.3,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.6,1.1,0,0,1.1,309,256,363,57,363,226,359,1,132,292,1,303,317,303,289,326,357,230,289,254,188,200,343,337,267,150,348,205,24,325,1,2025-26,Regular Season,Base
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,21,13,8,0.619,2.7,0.2,0.6,0.417,0.0,0.0,0.0,0.7,0.9,0.789,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.3,0.6,1.2,1.2,2.3,8,0,2.1,137,91,183,108,224,260,262,215,247,335,247,48,47,163,79,147,107,230,289,227,188,156,222,59,172,100,191,30,24,204,1,2025-26,Regular Season,Base
Players,1642859,Jase Richardson,Jase,1610612753,ORL,20.0,2,0,2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-2.0,0.0,0,0,0.0,412,438,363,438,404,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,65,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642914,Javon Small,Javon,1610612763,MEM,23.0,8,3,5,0.375,1.8,0.3,0.6,0.4,0.1,0.5,0.25,0.1,0.1,1.0,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.8,-2.0,1.5,0,0,1.4,300,308,261,346,340,247,243,226,151,114,177,257,287,1,160,366,363,90,289,254,188,200,259,184,255,411,297,205,24,297,1,2025-26,Regular Season,Base
Players,1629750,Javonte Green,Javonte,1610612765,DET,32.0,30,19,11,0.633,1.9,0.1,0.6,0.235,0.1,0.4,0.154,0.2,0.2,1.0,0.2,0.2,0.4,0.2,0.1,0.2,0.1,0.0,0.3,0.2,0.5,0.4,1.9,1,0,1.6,44,15,113,99,335,323,268,337,215,151,230,226,266,1,93,269,219,211,257,59,128,191,211,249,300,166,248,141,24,268,1,2025-26,Regular Season,Base
Players,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,25.0,13,8,5,0.615,1.3,0.1,0.2,0.5,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.7,0,0,0.6,234,180,261,109,394,342,392,119,247,338,247,284,306,1,227,319,319,334,289,254,113,200,382,337,358,153,380,205,24,382,1,2025-26,Regular Season,Base
