PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
1630170,Devin Vassell,Devin,1610612759,SAS,25.0,64,50,14,0.781,30.5,2.0,1.4,2.7,2.5,10.0,9.0,8.5,30.4,0.4,0.3,1.6,1.4,25.3,153,23,180,35,78,151,195,51,329,434,472,433,103,215,251,269,249,146,1,2025-26,Regular Season,Misc
1628415,Dillon Brooks,Dillon,1610612756,PHX,30.0,53,31,22,0.585,30.5,3.1,2.2,1.4,7.1,11.2,10.5,9.6,31.8,0.2,0.5,3.3,3.4,29.2,261,177,284,192,79,43,78,202,90,501,547,491,82,385,435,562,65,107,1,2025-26,Regular Season,Misc
1641794,Dillon Jones,Dillon,1610612752,NYK,24.0,6,5,1,0.833,4.5,0.0,0.0,0.0,0.0,1.2,1.3,2.0,4.0,0.0,0.2,0.8,0.3,4.4,516,467,9,14,545,545,538,534,562,11,26,55,550,515,137,96,497,526,1,2025-26,Regular Season,Misc
1627734,Domantas Sabonis,Domantas,1610612758,SAC,29.0,19,3,16,0.158,29.7,1.4,3.9,0.5,11.5,13.3,8.4,10.3,34.6,0.2,0.9,3.5,3.6,36.4,450,491,205,544,98,262,7,393,16,563,432,523,46,339,542,569,54,45,1,2025-26,Regular Season,Misc
1631230,Dominick Barlow,Dominick,1610612755,PHI,22.0,68,38,30,0.559,23.9,1.6,1.6,1.8,5.5,7.5,8.0,7.5,24.8,0.7,0.4,2.1,1.5,19.4,104,113,407,222,202,213,157,136,153,293,405,381,205,92,316,405,216,240,1,2025-26,Regular Season,Misc
1642270,Donovan Clingan,Donovan,1610612757,POR,22.0,74,39,35,0.527,27.2,2.0,4.4,0.4,7.0,11.7,8.0,9.9,27.4,1.7,0.5,2.4,2.3,34.6,41,100,469,277,141,141,3,438,94,525,407,505,153,8,427,472,131,55,1,2025-26,Regular Season,Misc
1628378,Donovan Mitchell,Donovan,1610612739,CLE,29.0,69,44,25,0.638,33.4,4.3,1.9,3.9,10.5,11.7,10.0,10.9,31.2,0.3,0.7,2.3,4.6,44.3,89,50,334,134,29,9,116,8,25,523,526,548,92,296,467,464,27,13,1,2025-26,Regular Season,Misc
1628978,Donte DiVincenzo,Donte,1610612750,MIN,29.0,78,46,32,0.59,30.8,1.8,0.9,1.7,2.0,11.3,9.6,9.5,32.5,0.4,0.2,2.4,1.5,26.7,10,40,434,186,71,178,306,152,372,504,507,486,73,196,153,486,231,131,1,2025-26,Regular Season,Misc
1627827,Dorian Finney-Smith,Dorian,1610612745,HOU,32.0,36,22,14,0.611,16.6,0.4,0.9,0.2,0.8,7.5,5.1,5.9,16.4,0.2,0.1,1.7,0.2,8.8,373,267,180,167,344,483,314,506,505,295,215,276,358,386,115,289,528,449,1,2025-26,Regular Season,Misc
203926,Doug McDermott,Doug,1610612758,SAC,34.0,26,7,19,0.269,14.3,1.0,0.6,0.2,0.3,6.0,5.2,5.2,15.5,0.1,0.0,0.7,0.1,8.2,419,441,243,472,394,335,414,499,552,209,228,232,375,441,59,80,558,463,1,2025-26,Regular Season,Misc
1642962,Drake Powell,Drake,1610612751,BKN,20.0,60,15,45,0.25,20.6,1.1,0.4,1.0,2.2,9.0,6.5,7.0,23.0,0.2,0.4,1.4,0.8,12.0,203,357,541,481,267,313,459,283,350,383,311,348,240,367,329,226,385,382,1,2025-26,Regular Season,Misc
203110,Draymond Green,Draymond,1610612744,GSW,36.0,65,30,35,0.462,27.6,0.9,0.6,0.4,3.0,11.1,8.4,9.3,28.1,0.6,0.2,2.9,1.6,25.4,145,188,469,346,132,365,415,431,282,496,430,477,141,115,211,545,207,145,1,2025-26,Regular Season,Misc
1629234,Drew Eubanks,Drew,1610612758,SAC,29.0,42,10,32,0.238,13.1,0.9,0.9,0.7,4.3,5.2,5.0,4.4,13.8,0.6,0.3,1.4,1.2,11.7,332,407,434,496,409,374,330,340,204,173,206,184,406,119,230,211,283,386,1,2025-26,Regular Season,Misc
1641809,Drew Peterson,Drew,1610612766,CHA,26.0,6,1,5,0.167,10.7,0.3,0.0,0.3,0.7,2.5,3.3,2.8,12.7,0.2,0.0,0.5,0.5,5.1,516,540,76,537,450,504,538,457,525,60,127,109,421,386,1,38,452,515,1,2025-26,Regular Season,Misc
1631166,Drew Timme,Drew,1610612747,LAL,25.0,23,15,8,0.652,8.1,0.4,0.4,0.5,1.7,2.7,3.3,2.6,9.9,0.0,0.2,0.7,0.3,6.0,427,357,114,118,493,493,473,395,417,74,121,92,466,515,148,73,508,494,1,2025-26,Regular Season,Misc
1630696,Dru Smith,Dru,1610612748,MIA,28.0,70,38,32,0.543,16.3,1.1,0.9,1.0,2.6,6.8,5.5,5.6,16.8,0.3,0.4,1.6,1.3,16.9,80,113,434,252,357,307,334,262,315,248,251,257,349,276,364,255,267,293,1,2025-26,Regular Season,Misc
1629130,Duncan Robinson,Duncan,1610612765,DET,31.0,74,55,19,0.743,27.6,1.9,1.7,1.6,2.2,9.3,8.3,8.1,25.1,0.3,0.2,2.2,1.5,20.3,41,5,243,50,134,162,145,156,348,395,418,407,198,280,161,441,221,224,1,2025-26,Regular Season,Misc
1641871,Duop Reath,Duop,1610612757,POR,29.0,32,16,16,0.5,8.1,0.6,0.5,0.3,0.6,4.3,2.7,2.8,7.4,0.3,0.1,0.9,0.2,5.8,395,341,205,300,494,443,452,489,534,136,92,110,504,311,71,107,539,499,1,2025-26,Regular Season,Misc
203939,Dwight Powell,Dwight,1610612742,DAL,34.0,59,18,41,0.305,13.9,0.5,0.6,0.3,1.9,4.6,4.2,3.9,15.0,0.3,0.2,2.0,1.8,11.1,212,315,517,442,397,454,405,484,393,153,166,158,385,235,144,369,187,402,1,2025-26,Regular Season,Misc
1642928,Dylan Cardwell,Dylan,1610612758,SAC,24.0,41,12,29,0.293,20.4,0.7,1.4,0.3,4.4,7.5,5.8,6.1,18.4,1.5,0.5,3.5,1.2,22.0,344,389,391,447,272,409,178,476,197,292,268,296,320,17,380,573,280,200,1,2025-26,Regular Season,Misc
1642844,Dylan Harper,Dylan,1610612759,SAS,20.0,66,51,15,0.773,22.4,2.0,1.3,2.2,6.9,6.7,5.8,6.4,21.9,0.3,0.8,2.0,1.4,23.5,132,16,193,39,229,142,208,88,95,244,269,312,253,262,524,373,251,170,1,2025-26,Regular Season,Misc
1630700,Dyson Daniels,Dyson,1610612737,ATL,23.0,74,43,31,0.581,33.2,2.0,1.7,2.0,9.8,11.6,9.8,10.8,35.7,0.4,0.5,2.1,1.7,34.0,41,57,422,196,37,149,140,107,37,522,520,545,37,201,427,419,192,63,1,2025-26,Regular Season,Misc
1630604,E.J. Liddell,E.J.,1610612751,BKN,25.0,22,4,18,0.182,10.6,0.2,0.5,0.5,1.5,4.1,4.5,2.4,10.5,0.5,0.2,1.5,0.7,8.1,429,477,231,532,452,523,431,390,429,125,179,84,458,170,154,231,409,465,1,2025-26,Regular Season,Misc
1642856,Egor Dëmin,Egor,1610612751,BKN,20.0,52,14,38,0.269,25.2,1.1,1.2,1.0,1.8,10.0,7.0,9.1,28.6,0.3,0.3,1.8,1.2,20.9,268,368,498,472,185,318,249,281,402,435,347,461,134,255,269,322,291,215,1,2025-26,Regular Season,Misc
1641989,Elijah Harkless,Elijah,1610612762,UTA,26.0,26,5,21,0.192,21.0,1.7,0.9,1.7,2.3,7.9,7.8,7.3,23.2,0.2,0.4,2.0,2.7,16.9,419,467,268,530,261,202,327,152,339,325,391,368,234,327,330,373,93,292,1,2025-26,Regular Season,Misc
1641801,Emanuel Miller,Emanuel,1610612759,SAS,25.0,5,0,5,0.0,6.6,0.4,0.4,0.0,1.2,2.4,2.2,1.4,7.6,0.0,0.0,0.4,0.2,6.1,527,560,76,560,514,487,469,534,463,53,69,30,496,515,1,29,534,493,1,2025-26,Regular Season,Misc
1642402,Enrique Freeman,Enrique,1610612750,MIN,25.0,2,1,1,0.5,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.5,0.0,0.0,0.0,3.3,563,540,9,300,554,545,538,534,562,35,14,16,535,150,1,1,561,549,1,2025-26,Regular Season,Misc
201569,Eric Gordon,Eric,1610612755,PHI,37.0,6,3,3,0.5,12.3,0.7,0.0,0.0,1.3,4.5,3.8,4.0,14.3,0.2,0.2,0.5,0.2,8.7,516,491,49,300,424,423,538,534,447,146,152,163,395,386,137,38,542,454,1,2025-26,Regular Season,Misc
1630679,Ethan Thompson,Ethan,1610612754,IND,26.0,28,7,21,0.25,18.5,0.5,0.4,1.1,1.6,5.5,5.6,4.1,18.6,0.3,0.4,2.2,1.1,12.1,408,441,268,481,310,457,487,256,426,187,254,173,318,287,302,437,311,379,1,2025-26,Regular Season,Misc
1630596,Evan Mobley,Evan,1610612739,CLE,24.0,63,39,24,0.619,32.0,2.2,2.7,1.4,11.8,10.8,8.7,9.4,30.0,1.7,0.7,2.5,3.5,40.0,168,100,318,156,49,111,38,201,11,486,451,485,117,7,514,497,56,31,1,2025-26,Regular Season,Misc
1630532,Franz Wagner,Franz,1610612753,ORL,24.0,31,18,13,0.581,30.6,3.5,2.0,3.6,10.8,11.0,7.9,9.1,32.3,0.3,1.0,2.2,4.6,34.6,399,315,168,197,75,29,102,14,22,494,397,462,76,259,545,425,28,56,1,2025-26,Regular Season,Misc
1641713,GG Jackson,GG,1610612763,MEM,21.0,55,16,39,0.291,21.4,2.0,1.6,2.2,6.8,8.0,8.3,6.3,24.7,0.8,0.6,1.4,1.9,22.4,239,341,507,448,252,152,152,93,102,330,423,305,209,73,462,214,171,190,1,2025-26,Regular Season,Misc
1629216,Gabe Vincent,Gabe,1610612737,ATL,29.0,51,35,16,0.686,16.7,0.4,0.4,0.3,0.5,6.5,5.4,5.5,17.1,0.1,0.2,1.5,0.6,9.0,277,146,205,83,343,478,460,487,542,232,238,252,343,490,168,238,440,445,2,2025-26,Regular Season,Misc
202066,Garrett Temple,Garrett,1610612761,TOR,39.0,21,9,12,0.429,3.3,0.2,0.0,0.0,0.0,1.4,1.1,0.8,2.8,0.1,0.0,0.3,0.3,2.1,435,418,158,369,567,528,537,534,562,13,22,14,565,461,61,20,497,567,1,2025-26,Regular Season,Misc
1629726,Garrison Mathews,Garrison,1610612754,IND,29.0,15,4,11,0.267,13.1,0.7,0.5,0.7,0.4,3.5,4.5,3.3,13.1,0.2,0.1,1.3,1.5,9.2,460,477,150,476,410,408,453,347,548,99,182,132,416,348,109,188,236,437,1,2025-26,Regular Season,Misc
203914,Gary Harris,Gary,1610612749,MIL,31.0,46,15,31,0.326,13.7,0.5,0.2,0.2,0.6,6.5,3.2,4.3,12.6,0.2,0.1,1.1,0.1,7.5,313,357,422,428,403,456,518,498,539,230,118,180,426,409,73,142,549,470,1,2025-26,Regular Season,Misc
1627780,Gary Payton II,Gary,1610612744,GSW,33.0,69,32,37,0.464,15.6,1.7,1.1,1.0,5.5,6.6,5.6,5.6,16.6,0.3,0.2,1.8,0.5,17.1,89,170,492,345,371,194,263,261,159,238,252,255,355,272,177,327,451,282,1,2025-26,Regular Season,Misc
1629018,Gary Trent Jr.,Gary,1610612749,MIL,27.0,64,24,40,0.375,21.2,1.1,0.8,1.3,1.0,8.7,6.7,6.9,21.3,0.0,0.2,1.3,0.7,12.4,153,241,510,399,256,312,366,225,480,375,327,343,265,500,158,190,402,375,1,2025-26,Regular Season,Misc
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,31.0,36,17,19,0.472,28.9,4.1,3.6,5.5,18.7,10.1,8.1,8.6,27.1,0.7,1.0,2.4,8.1,49.1,373,324,243,339,111,11,13,3,1,446,410,434,156,102,547,478,1,7,1,2025-26,Regular Season,Misc
1629048,Goga Bitadze,Goga,1610612753,ORL,26.0,61,32,29,0.525,15.0,1.1,1.9,0.4,4.5,5.2,4.1,5.3,16.3,1.0,0.2,2.1,1.4,17.1,193,170,391,279,380,316,121,441,193,174,163,237,362,49,185,411,241,285,1,2025-26,Regular Season,Misc
1641711,Gradey Dick,Gradey,1610612761,TOR,22.0,72,40,32,0.556,14.5,1.5,0.7,1.7,2.3,5.0,5.3,3.5,14.2,0.1,0.3,1.3,0.9,11.1,65,91,434,228,390,224,391,145,341,170,231,142,397,458,265,201,360,404,1,2025-26,Regular Season,Misc
1641761,Grant Nelson,Grant,1610612751,BKN,24.0,4,0,4,0.0,8.8,1.8,1.8,1.0,2.5,2.0,3.3,1.5,6.5,1.3,0.5,1.5,2.0,11.4,539,560,59,560,484,184,133,270,324,35,119,35,519,26,395,239,159,389,1,2025-26,Regular Season,Misc
1629684,Grant Williams,Grant,1610612766,CHA,27.0,33,24,9,0.727,19.5,0.7,0.8,1.1,1.1,7.3,5.2,5.5,16.9,0.4,0.2,1.6,1.5,15.8,390,241,125,55,296,420,348,259,474,280,225,253,345,185,154,272,232,313,1,2025-26,Regular Season,Misc
1628960,Grayson Allen,Grayson,1610612756,PHX,30.0,49,26,23,0.531,29.2,3.5,2.6,1.8,4.1,10.6,10.1,8.4,30.8,0.2,0.6,2.3,3.0,29.6,293,221,303,271,107,26,45,139,211,473,531,427,99,317,455,462,75,104,1,2025-26,Regular Season,Misc
1627824,Guerschon Yabusele,Guerschon,1610612741,CHI,30.0,65,30,35,0.462,14.8,0.9,0.5,0.4,1.5,6.5,5.1,5.0,16.1,0.2,0.3,1.2,0.8,12.2,145,188,469,346,384,356,449,444,432,231,223,219,367,336,229,164,382,376,2,2025-26,Regular Season,Misc
1630611,Gui Santos,Gui,1610612744,GSW,23.0,66,29,37,0.439,20.5,1.8,1.5,0.7,4.4,8.0,6.5,6.0,20.8,0.3,0.4,2.0,1.8,19.5,132,196,492,365,270,169,175,347,196,328,309,284,274,238,363,394,188,238,1,2025-26,Regular Season,Misc
203084,Harrison Barnes,Harrison,1610612759,SAS,33.0,74,55,19,0.743,25.8,1.2,1.1,0.9,2.9,7.9,7.3,6.9,25.5,0.2,0.3,1.1,1.3,17.8,41,5,243,50,174,299,254,296,293,327,366,340,190,398,237,143,260,266,1,2025-26,Regular Season,Misc
1631127,Harrison Ingram,Harrison,1610612759,SAS,23.0,6,5,1,0.833,3.4,0.8,0.3,0.5,1.3,2.0,0.3,1.0,3.3,0.0,0.0,0.3,0.2,2.5,516,467,9,14,564,381,493,400,447,35,6,16,559,515,1,24,542,565,1,2025-26,Regular Season,Misc
1629312,Haywood Highsmith,Haywood,1610612756,PHX,29.0,6,3,3,0.5,13.4,1.7,1.3,0.3,0.7,3.8,4.0,3.0,11.7,0.0,0.3,1.3,0.7,11.9,516,491,49,300,407,199,208,457,525,112,156,113,437,515,284,201,414,384,1,2025-26,Regular Season,Misc
1630529,Herbert Jones,Herbert,1610612740,NOP,27.0,56,22,34,0.393,28.4,1.3,0.9,1.1,3.3,10.6,9.1,9.3,30.3,0.5,0.5,3.2,1.2,21.9,230,267,460,391,120,279,322,250,262,470,478,478,107,158,388,556,293,201,1,2025-26,Regular Season,Misc
1642864,Hugo González,Hugo,1610612738,BOS,20.0,73,50,23,0.685,14.5,0.8,0.7,0.5,2.0,4.3,4.4,3.8,11.3,0.3,0.3,1.6,0.7,10.5,54,23,303,84,389,378,376,388,383,135,174,157,447,286,244,284,398,414,1,2025-26,Regular Season,Misc
1630621,Hunter Dickinson,Hunter,1610612740,NOP,25.0,2,0,2,0.0,4.6,0.0,0.0,0.0,1.0,4.5,2.0,5.0,7.0,1.0,0.0,1.5,0.0,3.1,563,560,31,560,544,545,538,534,481,146,53,214,511,44,1,239,561,554,1,2025-26,Regular Season,Misc
1642282,Hunter Sallis,Hunter,1610612755,PHI,23.0,7,3,4,0.429,3.7,0.0,0.0,0.0,0.9,1.9,1.7,2.0,4.6,0.1,0.0,0.3,0.3,1.7,506,491,59,369,559,545,538,534,501,30,44,55,544,413,1,20,511,570,1,2025-26,Regular Season,Misc
1641816,Hunter Tyson,Hunter,1610612743,DEN,25.0,21,15,6,0.714,7.7,0.1,0.2,0.4,0.6,2.6,1.7,2.1,8.1,0.0,0.3,0.6,0.4,5.7,435,357,86,65,498,540,524,448,536,66,42,63,491,498,256,65,489,504,1,2025-26,Regular Season,Misc
1630193,Immanuel Quickley,Immanuel,1610612761,TOR,26.0,67,38,29,0.567,32.4,2.4,2.0,3.2,5.5,10.5,9.7,8.6,32.1,0.1,0.6,2.0,2.8,33.4,117,113,391,216,43,95,107,26,152,464,511,437,81,481,461,388,89,69,1,2025-26,Regular Season,Misc
1642403,Isaac Jones,Isaac,1610612765,DET,25.0,6,4,2,0.667,4.4,0.2,0.5,0.0,1.0,2.3,1.8,2.3,3.7,0.2,0.0,0.7,0.2,2.9,516,477,31,94,547,533,435,534,481,50,50,79,558,386,1,74,542,558,2,2025-26,Regular Season,Misc
1630171,Isaac Okoro,Isaac,1610612741,CHI,25.0,62,25,37,0.403,27.1,1.2,1.3,1.7,4.4,10.5,9.4,9.7,30.9,0.5,0.5,2.6,1.7,17.7,176,230,492,383,147,291,217,148,200,469,496,497,97,166,370,513,197,270,1,2025-26,Regular Season,Misc
1642268,Isaiah Collier,Isaiah,1610612762,UTA,21.0,59,16,43,0.271,25.7,2.5,0.5,2.8,7.4,10.7,9.0,10.1,27.7,0.3,0.9,2.3,2.6,27.3,212,341,531,470,175,87,444,40,82,480,471,514,148,235,541,470,111,124,1,2025-26,Regular Season,Misc
1642384,Isaiah Crawford,Isaiah,1610612745,HOU,24.0,13,7,6,0.538,5.9,0.2,0.2,0.4,0.3,1.2,1.8,1.3,4.5,0.2,0.2,0.2,0.5,3.6,469,441,86,257,529,535,517,447,552,10,47,28,546,327,132,14,473,543,1,2025-26,Regular Season,Misc
1628392,Isaiah Hartenstein,Isaiah,1610612760,OKC,27.0,45,37,8,0.822,24.6,1.4,2.0,0.4,7.7,7.8,6.7,6.6,18.8,0.8,0.4,2.5,2.1,30.0,316,123,114,19,192,251,102,444,74,313,326,327,313,79,323,494,147,100,1,2025-26,Regular Season,Misc
1630543,Isaiah Jackson,Isaiah,1610612746,LAC,24.0,55,20,35,0.364,16.5,1.5,2.1,0.8,5.5,5.7,5.5,5.3,19.3,0.9,0.3,2.7,1.5,18.1,239,292,469,403,348,244,88,326,156,197,250,234,303,60,224,525,234,260,2,2025-26,Regular Season,Misc
1630198,Isaiah Joe,Isaiah,1610612760,OKC,26.0,69,54,15,0.783,21.3,2.3,1.4,1.5,1.4,6.3,6.6,5.1,18.7,0.2,0.2,1.7,1.9,17.9,89,7,193,34,255,106,200,179,445,228,315,226,315,400,212,305,175,264,1,2025-26,Regular Season,Misc
1630587,Isaiah Livers,Isaiah,1610612756,PHX,27.0,36,21,15,0.583,9.6,0.3,0.3,0.1,0.5,4.2,3.3,2.9,9.7,0.2,0.2,0.8,0.2,6.1,373,278,193,194,470,517,509,523,543,127,124,111,467,332,166,90,528,492,1,2025-26,Regular Season,Misc
1641815,Isaiah Stevens,Isaiah,1610612758,SAC,25.0,3,0,3,0.0,14.3,0.0,0.7,0.7,2.0,3.3,3.7,3.7,12.0,0.0,0.7,0.7,0.7,13.9,552,560,49,560,393,545,391,347,373,94,144,148,430,515,474,74,414,347,1,2025-26,Regular Season,Misc
1630191,Isaiah Stewart,Isaiah,1610612765,DET,24.0,55,39,16,0.709,23.2,1.7,2.3,0.8,6.1,7.7,7.8,6.2,20.0,1.6,0.4,2.8,2.1,22.5,239,100,205,72,214,198,68,314,131,303,394,300,287,10,354,541,148,186,1,2025-26,Regular Season,Misc
1627826,Ivica Zubac,Ivica,1610612754,IND,29.0,48,17,31,0.354,30.1,1.7,3.8,0.3,11.8,12.3,9.6,10.4,29.8,0.8,0.7,2.3,3.1,31.9,299,324,422,409,86,189,8,467,12,545,503,533,120,67,503,464,73,82,2,2025-26,Regular Season,Misc
1631120,JD Davison,JD,1610612745,HOU,23.0,27,22,5,0.815,7.1,0.4,0.1,0.4,1.0,2.6,2.8,2.0,7.0,0.1,0.1,0.6,0.4,5.6,413,267,76,22,507,475,535,443,490,65,95,55,510,411,75,68,475,508,1,2025-26,Regular Season,Misc
1629630,Ja Morant,Ja,1610612763,MEM,26.0,20,7,13,0.35,28.4,3.2,1.0,2.7,9.7,12.5,10.0,8.8,31.5,0.3,0.9,2.0,4.2,35.8,443,441,168,411,119,38,304,45,42,554,527,445,85,276,539,373,36,49,1,2025-26,Regular Season,Misc
1642266,Ja'Kobe Walter,Ja'Kobe,1610612761,TOR,21.0,68,38,30,0.559,20.1,1.8,0.6,1.3,1.9,6.7,6.4,5.1,20.1,0.2,0.3,2.2,1.1,15.3,104,113,407,222,277,167,413,216,388,242,300,224,285,362,266,443,296,324,1,2025-26,Regular Season,Misc
1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,22.0,74,46,28,0.622,35.0,2.0,2.5,2.5,5.3,13.6,11.0,10.9,35.9,0.9,0.7,2.5,2.1,30.4,41,40,372,151,10,142,56,66,169,569,562,547,31,57,491,492,152,95,1,2025-26,Regular Season,Misc
1631133,Jabari Walker,Jabari,1610612755,PHI,23.0,62,35,27,0.565,12.1,0.8,1.4,0.4,2.0,4.4,3.6,4.0,13.0,0.2,0.4,1.6,0.9,10.1,176,146,358,218,430,379,204,430,373,143,139,166,418,341,301,278,363,422,1,2025-26,Regular Season,Misc
1631210,Jacob Toppin,Jacob,1610612737,ATL,25.0,5,3,2,0.6,3.4,0.0,0.0,0.0,1.6,1.4,0.4,0.4,0.4,0.2,0.0,0.2,0.2,2.7,527,491,31,172,565,545,538,534,421,14,7,6,578,348,1,7,534,562,1,2025-26,Regular Season,Misc
1630702,Jaden Hardy,Jaden,1610612764,WAS,23.0,56,13,43,0.232,15.7,1.3,0.8,1.3,2.2,6.8,5.1,5.2,18.6,0.1,0.3,1.5,1.0,12.6,230,379,531,500,369,281,361,213,357,254,222,233,316,449,292,239,317,372,2,2025-26,Regular Season,Misc
1631093,Jaden Ivey,Jaden,1610612741,CHI,24.0,37,23,14,0.622,18.1,1.4,0.9,1.9,2.5,6.9,5.7,4.9,17.2,0.4,0.5,1.4,1.1,16.1,367,257,180,151,319,247,323,114,327,259,263,211,341,221,409,225,309,303,2,2025-26,Regular Season,Misc
1630183,Jaden McDaniels,Jaden,1610612750,MIN,25.0,71,43,28,0.606,31.9,2.5,1.5,2.6,7.0,12.2,9.8,9.7,33.3,1.0,0.5,3.4,2.1,28.5,74,57,372,169,51,84,170,61,92,539,519,496,64,46,436,565,145,114,1,2025-26,Regular Season,Misc
1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,30.0,43,31,12,0.721,8.5,0.1,0.8,0.0,1.7,3.8,3.3,2.3,8.6,0.1,0.1,1.0,0.4,5.6,326,177,158,62,488,542,355,533,408,109,123,81,485,486,99,131,491,509,1,2025-26,Regular Season,Misc
1642942,Jahmai Mashack,Jahmai,1610612763,MEM,23.0,28,10,18,0.357,19.8,1.0,0.8,0.7,3.4,8.6,7.6,6.0,25.4,0.4,0.3,2.0,0.9,14.1,408,407,231,406,286,328,352,345,256,369,382,286,192,182,213,361,357,344,1,2025-26,Regular Season,Misc
1642443,Jahmir Young,Jahmir,1610612748,MIA,25.0,11,8,3,0.727,4.6,0.2,0.0,0.5,1.1,1.8,1.4,1.7,3.8,0.0,0.4,0.5,0.3,3.1,480,433,49,55,543,530,538,420,474,28,29,42,555,515,310,50,515,556,1,2025-26,Regular Season,Misc
1643141,Jahmyl Telfort,Jahmyl,1610612746,LAC,24.0,8,2,6,0.25,4.0,0.0,0.0,0.1,0.0,1.8,1.1,2.3,2.5,0.0,0.0,0.6,0.3,1.0,503,512,86,481,553,545,538,526,562,24,21,72,566,515,1,67,519,574,1,2025-26,Regular Season,Misc
1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,25.0,71,39,32,0.549,28.3,2.5,1.5,2.7,9.8,10.2,9.2,9.3,30.1,0.3,1.0,1.9,2.2,29.4,74,100,434,243,123,78,170,50,38,450,485,479,114,282,546,335,136,106,1,2025-26,Regular Season,Misc
1631222,Jake LaRavia,Jake,1610612747,LAL,24.0,78,50,28,0.641,25.1,1.6,1.4,1.5,4.0,9.8,7.8,7.4,26.9,0.4,0.3,2.4,1.5,19.6,10,23,372,131,187,220,202,187,215,424,396,375,160,174,284,485,223,233,1,2025-26,Regular Season,Misc
1627751,Jakob Poeltl,Jakob,1610612761,TOR,30.0,42,23,19,0.548,25.4,1.8,2.4,1.2,9.0,9.7,7.1,7.0,26.6,0.7,0.3,3.2,2.0,26.1,332,257,243,246,181,180,65,232,51,418,353,351,165,95,256,558,162,141,1,2025-26,Regular Season,Misc
1628973,Jalen Brunson,Jalen,1610612752,NYK,29.0,72,48,24,0.667,35.0,3.5,2.7,2.5,9.0,11.7,9.2,10.0,32.6,0.1,0.7,2.3,5.2,40.5,65,33,318,94,11,27,42,65,51,524,486,507,72,443,493,459,16,26,1,2025-26,Regular Season,Misc
1631105,Jalen Duren,Jalen,1610612765,DET,22.0,68,48,20,0.706,28.3,2.7,4.2,2.0,14.5,9.6,8.4,7.6,25.9,0.9,1.2,2.8,4.3,38.3,104,33,260,74,121,63,6,107,3,415,434,386,183,64,569,539,35,39,1,2025-26,Regular Season,Misc
1630224,Jalen Green,Jalen,1610612756,PHX,24.0,30,16,14,0.533,26.4,2.7,1.8,1.9,6.7,8.4,8.4,9.7,28.6,0.1,1.2,1.3,2.5,28.9,401,341,180,267,157,59,122,124,104,347,436,494,135,419,566,192,115,109,1,2025-26,Regular Season,Misc
1630552,Jalen Johnson,Jalen,1610612737,ATL,24.0,70,41,29,0.586,35.3,4.1,2.7,4.0,11.7,12.4,10.3,11.7,39.3,0.4,1.2,2.0,3.7,48.7,80,79,391,191,7,10,37,6,14,551,539,565,6,176,567,383,48,8,1,2025-26,Regular Season,Misc
1629618,Jalen Pickett,Jalen,1610612743,DEN,26.0,47,31,16,0.66,15.8,0.6,0.4,0.3,1.4,4.3,5.1,4.8,16.3,0.1,0.2,0.9,0.3,11.4,308,177,205,112,368,435,485,456,442,134,217,204,361,472,162,106,495,390,1,2025-26,Regular Season,Misc
1641771,Jalen Slawson,Jalen,1610612754,IND,26.0,9,2,7,0.222,22.8,0.8,1.7,0.4,2.0,6.3,7.6,5.0,24.2,1.2,0.7,2.2,1.1,23.6,492,512,103,509,221,394,146,422,373,227,375,214,215,28,474,439,299,168,1,2025-26,Regular Season,Misc
1630188,Jalen Smith,Jalen,1610612741,CHI,26.0,53,26,27,0.491,20.7,1.2,1.4,1.1,4.2,7.6,6.2,6.5,21.6,0.8,0.4,2.1,1.8,22.8,261,221,358,326,266,289,182,255,208,299,294,316,256,75,306,408,180,181,1,2025-26,Regular Season,Misc
1630591,Jalen Suggs,Jalen,1610612753,ORL,24.0,54,32,22,0.593,27.6,2.5,1.2,2.1,4.6,9.8,6.7,8.8,28.5,0.7,0.4,2.6,2.3,32.0,250,170,284,183,133,81,228,99,190,422,323,451,136,90,358,516,129,81,1,2025-26,Regular Season,Misc
