PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,SEASON,SEASON_TYPE,PT_MEASURE_TYPE,REBOUNDING_SCOPE
1630264,Anthony Gill,1610612764,WAS,35,6,29,732.0,86,32,54,0.372,159,0.541,15,0.597,2025-26,Regular Season,Rebounding,defensive
1641810,Antonio Reeves,1610612766,CHA,4,2,2,41.0,6,2,4,0.333,7,0.857,0,0.857,2025-26,Regular Season,Rebounding,defensive
1630574,Ariel Hukporti,1610612752,NYK,39,26,13,403.0,93,32,61,0.344,170,0.547,22,0.628,2025-26,Regular Season,Rebounding,defensive
1642854,Asa Newell,1610612737,ATL,30,14,16,370.0,44,16,28,0.364,76,0.579,7,0.638,2025-26,Regular Season,Rebounding,defensive
1641709,Ausar Thompson,1610612765,DET,67,49,18,1767.0,255,68,187,0.267,397,0.642,26,0.687,2025-26,Regular Season,Rebounding,defensive
1630559,Austin Reaves,1610612747,LAL,50,35,15,1735.0,207,35,172,0.169,341,0.607,24,0.653,2025-26,Regular Season,Rebounding,defensive
1630245,Ayo Dosunmu,1610612750,MIN,63,32,31,1723.0,182,34,148,0.187,330,0.552,31,0.609,2025-26,Regular Season,Rebounding,defensive
1628389,Bam Adebayo,1610612748,MIA,68,34,34,2199.0,540,143,397,0.265,772,0.699,67,0.766,2025-26,Regular Season,Rebounding,defensive
1631248,Baylor Scheierman,1610612738,BOS,63,45,18,1244.0,195,51,144,0.262,297,0.657,28,0.725,2025-26,Regular Season,Rebounding,defensive
1642879,Ben Saraf,1610612751,BKN,32,6,26,655.0,59,14,45,0.237,103,0.573,10,0.634,2025-26,Regular Season,Rebounding,defensive
1641767,Ben Sheppard,1610612754,IND,61,16,45,1334.0,152,32,120,0.211,242,0.628,28,0.71,2025-26,Regular Season,Rebounding,defensive
1631097,Bennedict Mathurin,1610612746,LAC,48,19,29,1482.0,219,40,179,0.183,325,0.674,23,0.725,2025-26,Regular Season,Rebounding,defensive
1643016,Bez Mbeng,1610612762,UTA,12,1,11,358.0,26,6,20,0.231,59,0.441,12,0.553,2025-26,Regular Season,Rebounding,defensive
1641731,Bilal Coulibaly,1610612764,WAS,52,14,38,1372.0,189,44,142,0.233,294,0.643,27,0.708,2025-26,Regular Season,Rebounding,defensive
202687,Bismack Biyombo,1610612759,SAS,17,16,1,113.0,20,5,15,0.25,43,0.465,5,0.526,2025-26,Regular Season,Rebounding,defensive
1642396,Blake Hinson,1610612762,UTA,9,3,6,184.0,16,3,12,0.188,26,0.615,3,0.696,2025-26,Regular Season,Rebounding,defensive
1631104,Blake Wesley,1610612757,POR,18,9,9,281.0,29,3,26,0.103,44,0.659,6,0.763,2025-26,Regular Season,Rebounding,defensive
1626171,Bobby Portis,1610612749,MIL,66,26,40,1603.0,339,84,255,0.248,544,0.623,39,0.671,2025-26,Regular Season,Rebounding,defensive
1641752,Bobi Klintman,1610612765,DET,7,4,3,50.0,14,4,10,0.286,19,0.737,3,0.875,2025-26,Regular Season,Rebounding,defensive
203992,Bogdan Bogdanović,1610612746,LAC,19,5,14,407.0,50,9,41,0.18,98,0.51,16,0.61,2025-26,Regular Season,Rebounding,defensive
1630538,Bones Hyland,1610612750,MIN,51,32,19,881.0,95,24,71,0.253,146,0.651,10,0.699,2025-26,Regular Season,Rebounding,defensive
203078,Bradley Beal,1610612746,LAC,5,2,3,101.0,3,0,3,0.0,9,0.333,0,0.333,2025-26,Regular Season,Rebounding,defensive
1642382,Branden Carlson,1610612760,OKC,28,23,5,347.0,74,18,56,0.243,122,0.607,11,0.667,2025-26,Regular Season,Rebounding,defensive
1641764,Brandin Podziemski,1610612744,GSW,75,36,39,2135.0,337,70,264,0.208,516,0.653,48,0.72,2025-26,Regular Season,Rebounding,defensive
1629634,Brandon Clarke,1610612763,MEM,2,1,1,20.0,2,1,1,0.5,6,0.333,1,0.4,2025-26,Regular Season,Rebounding,defensive
1627742,Brandon Ingram,1610612761,TOR,68,38,30,2333.0,338,102,236,0.302,514,0.658,26,0.693,2025-26,Regular Season,Rebounding,defensive
1641706,Brandon Miller,1610612766,CHA,59,38,21,1802.0,244,59,185,0.242,409,0.597,47,0.674,2025-26,Regular Season,Rebounding,defensive
1630314,Brandon Williams,1610612742,DAL,58,21,37,1355.0,159,35,124,0.22,282,0.564,25,0.619,2025-26,Regular Season,Rebounding,defensive
1641729,Brice Sensabaugh,1610612762,UTA,66,17,49,1595.0,166,35,131,0.211,291,0.57,22,0.617,2025-26,Regular Season,Rebounding,defensive
1642355,Bronny James,1610612747,LAL,11,5,6,163.0,13,2,11,0.154,30,0.433,3,0.481,2025-26,Regular Season,Rebounding,defensive
201572,Brook Lopez,1610612746,LAC,63,38,25,1406.0,202,94,108,0.465,369,0.547,51,0.635,2025-26,Regular Season,Rebounding,defensive
1642964,Brooks Barnhizer,1610612760,OKC,28,23,5,257.0,49,4,45,0.082,70,0.7,3,0.731,2025-26,Regular Season,Rebounding,defensive
1628971,Bruce Brown,1610612743,DEN,75,48,27,1845.0,212,32,179,0.151,344,0.616,32,0.679,2025-26,Regular Season,Rebounding,defensive
1631121,Bryce McGowens,1610612740,NOP,35,13,22,812.0,76,16,60,0.211,142,0.535,12,0.585,2025-26,Regular Season,Rebounding,defensive
1642267,Bub Carrington,1610612764,WAS,72,15,57,2026.0,230,42,186,0.183,366,0.628,36,0.697,2025-26,Regular Season,Rebounding,defensive
1627741,Buddy Hield,1610612737,ATL,41,23,18,711.0,86,17,69,0.198,149,0.577,12,0.628,2025-26,Regular Season,Rebounding,defensive
203468,CJ McCollum,1610612737,ATL,68,32,36,2026.0,182,31,151,0.17,293,0.621,19,0.664,2025-26,Regular Season,Rebounding,defensive
1630595,Cade Cunningham,1610612765,DET,60,44,16,2056.0,283,66,217,0.233,431,0.657,29,0.704,2025-26,Regular Season,Rebounding,defensive
1631216,Caleb Houstan,1610612737,ATL,8,6,2,48.0,6,1,5,0.167,8,0.75,0,0.75,2025-26,Regular Season,Rebounding,defensive
