PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1642882,"Reese, Julian",3,8,2,4-6 Feet - Open,0.073,0,4,0.0,0.0,0.073,0,4,0.0,0.0,0,0,,2025-26,Regular Season
1642882,"Reese, Julian",4,8,2,6+ Feet - Wide Open,0.036,0,2,0.0,0.0,0.036,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1631124,"Strawther, Julian",1,52,2,0-2 Feet - Very Tight,0.011,1,3,0.333,0.333,0.011,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1631124,"Strawther, Julian",2,52,19,2-4 Feet - Tight,0.086,11,23,0.478,0.5,0.067,10,18,0.556,0.019,1,5,0.2,2025-26,Regular Season
1631124,"Strawther, Julian",3,52,26,4-6 Feet - Open,0.18,18,48,0.375,0.469,0.075,9,20,0.45,0.105,9,28,0.321,2025-26,Regular Season
1631124,"Strawther, Julian",4,52,34,6+ Feet - Wide Open,0.352,35,94,0.372,0.559,0.004,0,1,0.0,0.348,35,93,0.376,2025-26,Regular Season
203944,"Randle, Julius",1,77,2,0-2 Feet - Very Tight,0.002,0,2,0.0,0.0,0.002,0,2,0.0,0.0,0,0,,2025-26,Regular Season
203944,"Randle, Julius",2,77,46,2-4 Feet - Tight,0.052,26,61,0.426,0.451,0.042,23,49,0.469,0.01,3,12,0.25,2025-26,Regular Season
203944,"Randle, Julius",3,77,76,4-6 Feet - Open,0.315,133,367,0.362,0.428,0.174,85,203,0.419,0.141,48,164,0.293,2025-26,Regular Season
203944,"Randle, Julius",4,77,72,6+ Feet - Wide Open,0.162,70,189,0.37,0.513,0.029,16,34,0.471,0.133,54,155,0.348,2025-26,Regular Season
1630551,"Champagnie, Justin",2,66,8,2-4 Feet - Tight,0.024,1,10,0.1,0.15,0.01,0,4,0.0,0.014,1,6,0.167,2025-26,Regular Season
1630551,"Champagnie, Justin",3,66,44,4-6 Feet - Open,0.168,25,70,0.357,0.536,0.005,0,2,0.0,0.163,25,68,0.368,2025-26,Regular Season
1630551,"Champagnie, Justin",4,66,41,6+ Feet - Wide Open,0.17,21,71,0.296,0.444,0.0,0,0,,0.17,21,71,0.296,2025-26,Regular Season
1642348,"Edwards, Justin",2,59,22,2-4 Feet - Tight,0.102,8,30,0.267,0.3,0.061,6,18,0.333,0.041,2,12,0.167,2025-26,Regular Season
1642348,"Edwards, Justin",3,59,39,4-6 Feet - Open,0.327,37,96,0.385,0.526,0.065,10,19,0.526,0.262,27,77,0.351,2025-26,Regular Season
1642348,"Edwards, Justin",4,59,44,6+ Feet - Wide Open,0.293,36,86,0.419,0.61,0.024,3,7,0.429,0.269,33,79,0.418,2025-26,Regular Season
203994,"Nurkić, Jusuf",2,41,10,2-4 Feet - Tight,0.031,6,11,0.545,0.545,0.028,6,10,0.6,0.003,0,1,0.0,2025-26,Regular Season
203994,"Nurkić, Jusuf",3,41,13,4-6 Feet - Open,0.045,9,16,0.563,0.594,0.028,8,10,0.8,0.017,1,6,0.167,2025-26,Regular Season
203994,"Nurkić, Jusuf",4,41,37,6+ Feet - Wide Open,0.196,27,70,0.386,0.557,0.017,3,6,0.5,0.179,24,64,0.375,2025-26,Regular Season
1642354,"Simpson, KJ",2,18,1,2-4 Feet - Tight,0.125,0,1,0.0,0.0,0.125,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642354,"Simpson, KJ",3,18,2,4-6 Feet - Open,0.25,0,2,0.0,0.0,0.125,0,1,0.0,0.125,0,1,0.0,2025-26,Regular Season
1642955,"Richmond, Kadary",3,3,1,4-6 Feet - Open,0.125,1,2,0.5,0.75,0.0,0,0,,0.125,1,2,0.5,2025-26,Regular Season
1642955,"Richmond, Kadary",4,3,2,6+ Feet - Wide Open,0.125,1,2,0.5,0.75,0.0,0,0,,0.125,1,2,0.5,2025-26,Regular Season
1642880,"Jones, Kam",2,32,5,2-4 Feet - Tight,0.037,2,5,0.4,0.4,0.015,2,2,1.0,0.022,0,3,0.0,2025-26,Regular Season
1642880,"Jones, Kam",3,32,19,4-6 Feet - Open,0.294,9,40,0.225,0.325,0.037,1,5,0.2,0.257,8,35,0.229,2025-26,Regular Season
1642880,"Jones, Kam",4,32,16,6+ Feet - Wide Open,0.176,12,24,0.5,0.729,0.007,1,1,1.0,0.169,11,23,0.478,2025-26,Regular Season
1626157,"Towns, Karl-Anthony",1,72,1,0-2 Feet - Very Tight,0.001,0,1,0.0,0.0,0.0,0,0,,0.001,0,1,0.0,2025-26,Regular Season
1626157,"Towns, Karl-Anthony",2,72,22,2-4 Feet - Tight,0.032,8,32,0.25,0.297,0.018,5,18,0.278,0.014,3,14,0.214,2025-26,Regular Season
1626157,"Towns, Karl-Anthony",3,72,67,4-6 Feet - Open,0.183,62,182,0.341,0.478,0.037,12,37,0.324,0.146,50,145,0.345,2025-26,Regular Season
1626157,"Towns, Karl-Anthony",4,72,62,6+ Feet - Wide Open,0.154,61,153,0.399,0.582,0.017,5,17,0.294,0.137,56,136,0.412,2025-26,Regular Season
1631255,"Matković, Karlo",2,62,2,2-4 Feet - Tight,0.009,1,2,0.5,0.75,0.0,0,0,,0.009,1,2,0.5,2025-26,Regular Season
1631255,"Matković, Karlo",3,62,18,4-6 Feet - Open,0.115,10,27,0.37,0.519,0.021,2,5,0.4,0.094,8,22,0.364,2025-26,Regular Season
1631255,"Matković, Karlo",4,62,41,6+ Feet - Wide Open,0.281,29,66,0.439,0.659,0.0,0,0,,0.281,29,66,0.439,2025-26,Regular Season
1642857,"Jakučionis, Kasparas",2,49,10,2-4 Feet - Tight,0.06,2,13,0.154,0.231,0.009,0,2,0.0,0.051,2,11,0.182,2025-26,Regular Season
1642857,"Jakučionis, Kasparas",3,49,35,4-6 Feet - Open,0.321,25,69,0.362,0.543,0.019,0,4,0.0,0.302,25,65,0.385,2025-26,Regular Season
1642857,"Jakučionis, Kasparas",4,49,33,6+ Feet - Wide Open,0.302,32,65,0.492,0.738,0.0,0,0,,0.302,32,65,0.492,2025-26,Regular Season
202695,"Leonard, Kawhi",1,61,4,0-2 Feet - Very Tight,0.003,3,4,0.75,0.75,0.003,3,4,0.75,0.0,0,0,,2025-26,Regular Season
202695,"Leonard, Kawhi",2,61,60,2-4 Feet - Tight,0.259,133,306,0.435,0.497,0.172,95,204,0.466,0.086,38,102,0.373,2025-26,Regular Season
202695,"Leonard, Kawhi",3,61,61,4-6 Feet - Open,0.385,203,455,0.446,0.545,0.183,113,216,0.523,0.202,90,239,0.377,2025-26,Regular Season
202695,"Leonard, Kawhi",4,61,44,6+ Feet - Wide Open,0.074,40,87,0.46,0.644,0.01,8,12,0.667,0.063,32,75,0.427,2025-26,Regular Season
1630811,"Wallace, Keaton",1,51,1,0-2 Feet - Very Tight,0.006,0,1,0.0,0.0,0.006,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630811,"Wallace, Keaton",2,51,6,2-4 Feet - Tight,0.051,3,8,0.375,0.375,0.045,3,7,0.429,0.006,0,1,0.0,2025-26,Regular Season
1630811,"Wallace, Keaton",3,51,25,4-6 Feet - Open,0.299,20,47,0.426,0.521,0.172,11,27,0.407,0.127,9,20,0.45,2025-26,Regular Season
1630811,"Wallace, Keaton",4,51,35,6+ Feet - Wide Open,0.497,32,78,0.41,0.59,0.038,4,6,0.667,0.459,28,72,0.389,2025-26,Regular Season
1631099,"Murray, Keegan",1,23,4,0-2 Feet - Very Tight,0.013,3,4,0.75,0.75,0.013,3,4,0.75,0.0,0,0,,2025-26,Regular Season
1631099,"Murray, Keegan",2,23,21,2-4 Feet - Tight,0.18,20,54,0.37,0.38,0.153,19,46,0.413,0.027,1,8,0.125,2025-26,Regular Season
1631099,"Murray, Keegan",3,23,21,4-6 Feet - Open,0.317,34,95,0.358,0.442,0.14,18,42,0.429,0.177,16,53,0.302,2025-26,Regular Season
1631099,"Murray, Keegan",4,23,21,6+ Feet - Wide Open,0.2,17,60,0.283,0.4,0.03,3,9,0.333,0.17,14,51,0.275,2025-26,Regular Season
1642276,"Ware, Kel'el",2,73,21,2-4 Feet - Tight,0.043,4,26,0.154,0.212,0.017,1,10,0.1,0.026,3,16,0.188,2025-26,Regular Season
1642276,"Ware, Kel'el",3,73,54,4-6 Feet - Open,0.169,37,102,0.363,0.534,0.01,2,6,0.333,0.159,35,96,0.365,2025-26,Regular Season
1642276,"Ware, Kel'el",4,73,52,6+ Feet - Wide Open,0.174,45,105,0.429,0.633,0.007,2,4,0.5,0.167,43,101,0.426,2025-26,Regular Season
1629640,"Johnson, Keldon",2,77,15,2-4 Feet - Tight,0.022,8,16,0.5,0.625,0.008,4,6,0.667,0.014,4,10,0.4,2025-26,Regular Season
1629640,"Johnson, Keldon",3,77,57,4-6 Feet - Open,0.141,38,103,0.369,0.549,0.008,1,6,0.167,0.133,37,97,0.381,2025-26,Regular Season
1629640,"Johnson, Keldon",4,77,62,6+ Feet - Wide Open,0.195,55,142,0.387,0.577,0.003,1,2,0.5,0.192,54,140,0.386,2025-26,Regular Season
203482,"Olynyk, Kelly",1,42,1,0-2 Feet - Very Tight,0.01,0,1,0.0,0.0,0.01,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203482,"Olynyk, Kelly",2,42,1,2-4 Feet - Tight,0.01,0,1,0.0,0.0,0.01,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203482,"Olynyk, Kelly",3,42,7,4-6 Feet - Open,0.083,2,8,0.25,0.25,0.031,2,3,0.667,0.052,0,5,0.0,2025-26,Regular Season
203482,"Olynyk, Kelly",4,42,27,6+ Feet - Wide Open,0.458,13,44,0.295,0.432,0.021,1,2,0.5,0.438,12,42,0.286,2025-26,Regular Season
1626162,"Oubre Jr., Kelly",2,45,22,2-4 Feet - Tight,0.088,17,44,0.386,0.455,0.048,11,24,0.458,0.04,6,20,0.3,2025-26,Regular Season
1626162,"Oubre Jr., Kelly",3,45,41,4-6 Feet - Open,0.244,43,122,0.352,0.516,0.022,3,11,0.273,0.222,40,111,0.36,2025-26,Regular Season
1626162,"Oubre Jr., Kelly",4,45,38,6+ Feet - Wide Open,0.184,36,92,0.391,0.587,0.002,0,1,0.0,0.182,36,91,0.396,2025-26,Regular Season
1631113,"Chandler, Kennedy",2,8,5,2-4 Feet - Tight,0.095,5,9,0.556,0.556,0.095,5,9,0.556,0.0,0,0,,2025-26,Regular Season
1631113,"Chandler, Kennedy",3,8,8,4-6 Feet - Open,0.242,6,23,0.261,0.37,0.074,1,7,0.143,0.168,5,16,0.313,2025-26,Regular Season
1631113,"Chandler, Kennedy",4,8,7,6+ Feet - Wide Open,0.147,4,14,0.286,0.393,0.032,1,3,0.333,0.116,3,11,0.273,2025-26,Regular Season
1629026,"Williams, Kenrich",1,51,1,0-2 Feet - Very Tight,0.004,0,1,0.0,0.0,0.0,0,0,,0.004,0,1,0.0,2025-26,Regular Season
1629026,"Williams, Kenrich",2,51,14,2-4 Feet - Tight,0.063,9,16,0.563,0.625,0.048,7,12,0.583,0.016,2,4,0.5,2025-26,Regular Season
1629026,"Williams, Kenrich",3,51,28,4-6 Feet - Open,0.206,22,52,0.423,0.538,0.087,10,22,0.455,0.119,12,30,0.4,2025-26,Regular Season
1629026,"Williams, Kenrich",4,51,40,6+ Feet - Wide Open,0.333,34,84,0.405,0.589,0.028,3,7,0.429,0.306,31,77,0.403,2025-26,Regular Season
203484,"Caldwell-Pope, Kentavious",1,51,5,0-2 Feet - Very Tight,0.014,1,5,0.2,0.2,0.011,1,4,0.25,0.003,0,1,0.0,2025-26,Regular Season
203484,"Caldwell-Pope, Kentavious",2,51,28,2-4 Feet - Tight,0.134,20,49,0.408,0.469,0.09,14,33,0.424,0.044,6,16,0.375,2025-26,Regular Season
203484,"Caldwell-Pope, Kentavious",3,51,49,4-6 Feet - Open,0.348,48,127,0.378,0.476,0.126,23,46,0.5,0.222,25,81,0.309,2025-26,Regular Season
203484,"Caldwell-Pope, Kentavious",4,51,41,6+ Feet - Wide Open,0.255,31,93,0.333,0.462,0.049,7,18,0.389,0.205,24,75,0.32,2025-26,Regular Season
1631165,"Ellis, Keon",1,68,1,0-2 Feet - Very Tight,0.007,0,1,0.0,0.0,0.007,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631165,"Ellis, Keon",2,68,5,2-4 Feet - Tight,0.041,4,6,0.667,0.75,0.02,3,3,1.0,0.02,1,3,0.333,2025-26,Regular Season
1631165,"Ellis, Keon",3,68,18,4-6 Feet - Open,0.245,10,36,0.278,0.375,0.027,3,4,0.75,0.218,7,32,0.219,2025-26,Regular Season
1631165,"Ellis, Keon",4,68,20,6+ Feet - Wide Open,0.367,23,54,0.426,0.639,0.0,0,0,,0.367,23,54,0.426,2025-26,Regular Season
1642352,"Johnson, Keshad",2,28,1,2-4 Feet - Tight,0.012,0,1,0.0,0.0,0.0,0,0,,0.012,0,1,0.0,2025-26,Regular Season
1642352,"Johnson, Keshad",3,28,8,4-6 Feet - Open,0.16,7,13,0.538,0.769,0.012,1,1,1.0,0.148,6,12,0.5,2025-26,Regular Season
1642352,"Johnson, Keshad",4,28,13,6+ Feet - Wide Open,0.321,7,26,0.269,0.385,0.012,1,1,1.0,0.309,6,25,0.24,2025-26,Regular Season
201142,"Durant, Kevin",1,74,19,0-2 Feet - Very Tight,0.018,9,23,0.391,0.413,0.017,8,22,0.364,0.001,1,1,1.0,2025-26,Regular Season
201142,"Durant, Kevin",2,74,74,2-4 Feet - Tight,0.445,267,572,0.467,0.514,0.327,213,420,0.507,0.118,54,152,0.355,2025-26,Regular Season
201142,"Durant, Kevin",3,74,71,4-6 Feet - Open,0.284,182,365,0.499,0.61,0.13,101,167,0.605,0.154,81,198,0.409,2025-26,Regular Season
201142,"Durant, Kevin",4,74,53,6+ Feet - Wide Open,0.072,50,92,0.543,0.745,0.016,13,21,0.619,0.055,37,71,0.521,2025-26,Regular Season
1628989,"Huerter, Kevin",2,65,12,2-4 Feet - Tight,0.106,5,16,0.313,0.406,0.046,2,7,0.286,0.06,3,9,0.333,2025-26,Regular Season
1628989,"Huerter, Kevin",3,65,17,4-6 Feet - Open,0.318,13,48,0.271,0.385,0.033,2,5,0.4,0.285,11,43,0.256,2025-26,Regular Season
1628989,"Huerter, Kevin",4,65,16,6+ Feet - Wide Open,0.185,9,28,0.321,0.446,0.02,2,3,0.667,0.166,7,25,0.28,2025-26,Regular Season
201567,"Love, Kevin",2,37,11,2-4 Feet - Tight,0.055,2,11,0.182,0.227,0.005,1,1,1.0,0.05,1,10,0.1,2025-26,Regular Season
201567,"Love, Kevin",3,37,30,4-6 Feet - Open,0.302,22,60,0.367,0.533,0.03,2,6,0.333,0.271,20,54,0.37,2025-26,Regular Season
201567,"Love, Kevin",4,37,33,6+ Feet - Wide Open,0.407,35,81,0.432,0.63,0.015,3,3,1.0,0.392,32,78,0.41,2025-26,Regular Season
1641755,"McCullar Jr., Kevin",2,20,2,2-4 Feet - Tight,0.056,0,2,0.0,0.0,0.056,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1641755,"McCullar Jr., Kevin",3,20,8,4-6 Feet - Open,0.306,2,11,0.182,0.273,0.028,0,1,0.0,0.278,2,10,0.2,2025-26,Regular Season
1641755,"McCullar Jr., Kevin",4,20,6,6+ Feet - Wide Open,0.222,4,8,0.5,0.75,0.0,0,0,,0.222,4,8,0.5,2025-26,Regular Season
1629645,"Porter Jr., Kevin",1,38,2,0-2 Feet - Very Tight,0.004,1,2,0.5,0.5,0.004,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1629645,"Porter Jr., Kevin",2,38,29,2-4 Feet - Tight,0.089,17,46,0.37,0.435,0.043,11,22,0.5,0.047,6,24,0.25,2025-26,Regular Season
1629645,"Porter Jr., Kevin",3,38,37,4-6 Feet - Open,0.313,68,161,0.422,0.484,0.195,48,100,0.48,0.119,20,61,0.328,2025-26,Regular Season
1629645,"Porter Jr., Kevin",4,38,35,6+ Feet - Wide Open,0.148,30,76,0.395,0.526,0.035,10,18,0.556,0.113,20,58,0.345,2025-26,Regular Season
1626172,"Looney, Kevon",2,19,2,2-4 Feet - Tight,0.037,0,2,0.0,0.0,0.019,0,1,0.0,0.019,0,1,0.0,2025-26,Regular Season
1626172,"Looney, Kevon",3,19,6,4-6 Feet - Open,0.111,0,6,0.0,0.0,0.074,0,4,0.0,0.037,0,2,0.0,2025-26,Regular Season
1626172,"Looney, Kevon",4,19,8,6+ Feet - Wide Open,0.148,2,8,0.25,0.313,0.037,1,2,0.5,0.111,1,6,0.167,2025-26,Regular Season
1641718,"George, Keyonte",1,54,13,0-2 Feet - Very Tight,0.018,6,16,0.375,0.375,0.016,6,14,0.429,0.002,0,2,0.0,2025-26,Regular Season
1641718,"George, Keyonte",2,54,52,2-4 Feet - Tight,0.202,58,178,0.326,0.396,0.102,33,90,0.367,0.1,25,88,0.284,2025-26,Regular Season
1641718,"George, Keyonte",3,54,54,4-6 Feet - Open,0.312,105,275,0.382,0.502,0.101,39,89,0.438,0.211,66,186,0.355,2025-26,Regular Season
1641718,"George, Keyonte",4,54,44,6+ Feet - Wide Open,0.109,50,96,0.521,0.745,0.012,7,11,0.636,0.096,43,85,0.506,2025-26,Regular Season
1642863,"Maluach, Khaman",2,42,2,2-4 Feet - Tight,0.025,1,2,0.5,0.5,0.025,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1642863,"Maluach, Khaman",3,42,2,4-6 Feet - Open,0.025,0,2,0.0,0.0,0.0,0,0,,0.025,0,2,0.0,2025-26,Regular Season
1642863,"Maluach, Khaman",4,42,12,6+ Feet - Wide Open,0.16,3,13,0.231,0.346,0.0,0,0,,0.16,3,13,0.231,2025-26,Regular Season
203114,"Middleton, Khris",1,58,2,0-2 Feet - Very Tight,0.01,1,2,0.5,0.5,0.01,1,2,0.5,0.0,0,0,,2025-26,Regular Season
203114,"Middleton, Khris",2,58,21,2-4 Feet - Tight,0.233,15,49,0.306,0.347,0.171,11,36,0.306,0.062,4,13,0.308,2025-26,Regular Season
203114,"Middleton, Khris",3,58,24,4-6 Feet - Open,0.39,38,82,0.463,0.543,0.224,25,47,0.532,0.167,13,35,0.371,2025-26,Regular Season
203114,"Middleton, Khris",4,58,21,6+ Feet - Wide Open,0.176,13,37,0.351,0.486,0.052,3,11,0.273,0.124,10,26,0.385,2025-26,Regular Season
1630165,"Hayes, Killian",1,19,1,0-2 Feet - Very Tight,0.009,1,1,1.0,1.0,0.009,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1630165,"Hayes, Killian",2,19,10,2-4 Feet - Tight,0.099,2,11,0.182,0.182,0.09,2,10,0.2,0.009,0,1,0.0,2025-26,Regular Season
1630165,"Hayes, Killian",3,19,17,4-6 Feet - Open,0.396,16,44,0.364,0.466,0.171,7,19,0.368,0.225,9,25,0.36,2025-26,Regular Season
1630165,"Hayes, Killian",4,19,13,6+ Feet - Wide Open,0.252,4,28,0.143,0.214,0.027,0,3,0.0,0.225,4,25,0.16,2025-26,Regular Season
202691,"Thompson, Klay",1,66,8,0-2 Feet - Very Tight,0.013,2,9,0.222,0.333,0.003,0,2,0.0,0.01,2,7,0.286,2025-26,Regular Season
202691,"Thompson, Klay",2,66,62,2-4 Feet - Tight,0.271,57,187,0.305,0.439,0.062,7,43,0.163,0.209,50,144,0.347,2025-26,Regular Season
202691,"Thompson, Klay",3,66,63,4-6 Feet - Open,0.412,123,284,0.433,0.592,0.101,33,70,0.471,0.31,90,214,0.421,2025-26,Regular Season
202691,"Thompson, Klay",4,66,56,6+ Feet - Wide Open,0.21,57,145,0.393,0.569,0.016,6,11,0.545,0.194,51,134,0.381,2025-26,Regular Season
1641738,"Brown, Kobe",2,57,3,2-4 Feet - Tight,0.019,0,3,0.0,0.0,0.006,0,1,0.0,0.013,0,2,0.0,2025-26,Regular Season
1641738,"Brown, Kobe",3,57,17,4-6 Feet - Open,0.161,8,25,0.32,0.48,0.019,0,3,0.0,0.142,8,22,0.364,2025-26,Regular Season
1641738,"Brown, Kobe",4,57,22,6+ Feet - Wide Open,0.323,24,50,0.48,0.71,0.019,1,3,0.333,0.303,23,47,0.489,2025-26,Regular Season
1641723,"Bufkin, Kobe",2,13,3,2-4 Feet - Tight,0.098,1,4,0.25,0.25,0.049,1,2,0.5,0.049,0,2,0.0,2025-26,Regular Season
1641723,"Bufkin, Kobe",3,13,9,4-6 Feet - Open,0.366,2,15,0.133,0.2,0.098,0,4,0.0,0.268,2,11,0.182,2025-26,Regular Season
1641723,"Bufkin, Kobe",4,13,8,6+ Feet - Wide Open,0.268,2,11,0.182,0.227,0.049,1,2,0.5,0.22,1,9,0.111,2025-26,Regular Season
1642920,"Sanders, Kobe",1,63,1,0-2 Feet - Very Tight,0.003,0,1,0.0,0.0,0.003,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642920,"Sanders, Kobe",2,63,15,2-4 Feet - Tight,0.063,9,22,0.409,0.409,0.057,9,20,0.45,0.006,0,2,0.0,2025-26,Regular Season
1642920,"Sanders, Kobe",3,63,44,4-6 Feet - Open,0.282,37,98,0.378,0.459,0.132,21,46,0.457,0.149,16,52,0.308,2025-26,Regular Season
1642920,"Sanders, Kobe",4,63,55,6+ Feet - Wide Open,0.385,59,134,0.44,0.642,0.04,5,14,0.357,0.345,54,120,0.45,2025-26,Regular Season
1642886,"Brea, Koby",1,9,1,0-2 Feet - Very Tight,0.059,0,1,0.0,0.0,0.059,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642886,"Brea, Koby",2,9,1,2-4 Feet - Tight,0.059,0,1,0.0,0.0,0.0,0,0,,0.059,0,1,0.0,2025-26,Regular Season
1642886,"Brea, Koby",3,9,5,4-6 Feet - Open,0.471,2,8,0.25,0.375,0.0,0,0,,0.471,2,8,0.25,2025-26,Regular Season
1642886,"Brea, Koby",4,9,4,6+ Feet - Wide Open,0.294,4,5,0.8,1.2,0.0,0,0,,0.294,4,5,0.8,2025-26,Regular Season
1642851,"Knueppel, Kon",1,77,6,0-2 Feet - Very Tight,0.006,4,6,0.667,1.0,0.001,0,1,0.0,0.005,4,5,0.8,2025-26,Regular Season
1642851,"Knueppel, Kon",2,77,65,2-4 Feet - Tight,0.163,60,168,0.357,0.455,0.057,27,59,0.458,0.106,33,109,0.303,2025-26,Regular Season
1642851,"Knueppel, Kon",3,77,76,4-6 Feet - Open,0.287,137,295,0.464,0.637,0.061,35,63,0.556,0.226,102,232,0.44,2025-26,Regular Season
1642851,"Knueppel, Kon",4,77,75,6+ Feet - Wide Open,0.269,130,277,0.469,0.695,0.011,5,11,0.455,0.259,125,266,0.47,2025-26,Regular Season
1627739,"Dunn, Kris",1,77,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1627739,"Dunn, Kris",2,77,13,2-4 Feet - Tight,0.029,1,13,0.077,0.077,0.022,1,10,0.1,0.007,0,3,0.0,2025-26,Regular Season
1627739,"Dunn, Kris",3,77,37,4-6 Feet - Open,0.108,19,49,0.388,0.48,0.042,10,19,0.526,0.066,9,30,0.3,2025-26,Regular Season
1627739,"Dunn, Kris",4,77,60,6+ Feet - Wide Open,0.387,70,175,0.4,0.589,0.018,4,8,0.5,0.369,66,167,0.395,2025-26,Regular Season
1631200,"Murray, Kris",3,53,13,4-6 Feet - Open,0.061,5,16,0.313,0.469,0.0,0,0,,0.061,5,16,0.313,2025-26,Regular Season
1631200,"Murray, Kris",4,53,48,6+ Feet - Wide Open,0.382,26,100,0.26,0.39,0.0,0,0,,0.382,26,100,0.26,2025-26,Regular Season
204001,"Porziņģis, Kristaps",1,29,2,0-2 Feet - Very Tight,0.013,0,2,0.0,0.0,0.013,0,2,0.0,0.0,0,0,,2025-26,Regular Season
204001,"Porziņģis, Kristaps",2,29,12,2-4 Feet - Tight,0.141,13,21,0.619,0.643,0.128,12,19,0.632,0.013,1,2,0.5,2025-26,Regular Season
204001,"Porziņģis, Kristaps",3,29,12,4-6 Feet - Open,0.262,14,39,0.359,0.474,0.087,5,13,0.385,0.174,9,26,0.346,2025-26,Regular Season
204001,"Porziņģis, Kristaps",4,29,12,6+ Feet - Wide Open,0.255,12,38,0.316,0.474,0.013,0,2,0.0,0.242,12,36,0.333,2025-26,Regular Season
203937,"Anderson, Kyle",2,39,6,2-4 Feet - Tight,0.156,3,7,0.429,0.429,0.111,3,5,0.6,0.044,0,2,0.0,2025-26,Regular Season
203937,"Anderson, Kyle",3,39,4,4-6 Feet - Open,0.089,1,4,0.25,0.25,0.089,1,4,0.25,0.0,0,0,,2025-26,Regular Season
203937,"Anderson, Kyle",4,39,2,6+ Feet - Wide Open,0.044,0,2,0.0,0.0,0.0,0,0,,0.044,0,2,0.0,2025-26,Regular Season
1642271,"Filipowski, Kyle",2,75,14,2-4 Feet - Tight,0.024,4,15,0.267,0.267,0.018,4,11,0.364,0.006,0,4,0.0,2025-26,Regular Season
1642271,"Filipowski, Kyle",3,75,46,4-6 Feet - Open,0.125,22,77,0.286,0.403,0.024,4,15,0.267,0.1,18,62,0.29,2025-26,Regular Season
1642271,"Filipowski, Kyle",4,75,64,6+ Feet - Wide Open,0.249,55,154,0.357,0.532,0.003,1,2,0.5,0.246,54,152,0.355,2025-26,Regular Season
1628398,"Kuzma, Kyle",2,67,18,2-4 Feet - Tight,0.029,5,20,0.25,0.25,0.021,5,14,0.357,0.009,0,6,0.0,2025-26,Regular Season
1628398,"Kuzma, Kyle",3,67,54,4-6 Feet - Open,0.18,29,123,0.236,0.317,0.053,9,36,0.25,0.128,20,87,0.23,2025-26,Regular Season
1628398,"Kuzma, Kyle",4,67,53,6+ Feet - Wide Open,0.226,69,154,0.448,0.649,0.013,7,9,0.778,0.213,62,145,0.428,2025-26,Regular Season
200768,"Lowry, Kyle",2,13,1,2-4 Feet - Tight,0.05,0,1,0.0,0.0,0.0,0,0,,0.05,0,1,0.0,2025-26,Regular Season
200768,"Lowry, Kyle",3,13,4,4-6 Feet - Open,0.35,1,7,0.143,0.214,0.0,0,0,,0.35,1,7,0.143,2025-26,Regular Season
200768,"Lowry, Kyle",4,13,8,6+ Feet - Wide Open,0.6,3,12,0.25,0.375,0.0,0,0,,0.6,3,12,0.25,2025-26,Regular Season
1642273,"George, Kyshawn",1,48,2,0-2 Feet - Very Tight,0.003,0,2,0.0,0.0,0.003,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1642273,"George, Kyshawn",2,48,34,2-4 Feet - Tight,0.088,16,51,0.314,0.392,0.064,8,37,0.216,0.024,8,14,0.571,2025-26,Regular Season
1642273,"George, Kyshawn",3,48,48,4-6 Feet - Open,0.291,67,168,0.399,0.482,0.133,39,77,0.506,0.158,28,91,0.308,2025-26,Regular Season
1642273,"George, Kyshawn",4,48,45,6+ Feet - Wide Open,0.298,70,172,0.407,0.59,0.029,7,17,0.412,0.269,63,155,0.406,2025-26,Regular Season
1643018,"Cryer, LJ",1,17,1,0-2 Feet - Very Tight,0.01,0,1,0.0,0.0,0.01,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1643018,"Cryer, LJ",2,17,2,2-4 Feet - Tight,0.058,4,6,0.667,0.917,0.019,1,2,0.5,0.039,3,4,0.75,2025-26,Regular Season
1643018,"Cryer, LJ",3,17,14,4-6 Feet - Open,0.311,11,32,0.344,0.469,0.078,3,8,0.375,0.233,8,24,0.333,2025-26,Regular Season
1643018,"Cryer, LJ",4,17,14,6+ Feet - Wide Open,0.544,22,56,0.393,0.58,0.019,1,2,0.5,0.524,21,54,0.389,2025-26,Regular Season
