PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,691,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,2167,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,2602,5,0,0,0.0,1,2,0.5,1,0.2,3,0.6,1,0.2,0,0.0,1,0.2,2025-26,Regular Season,PostTouch
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,2578,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,17,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,955,8,2,5,0.4,0,0,0.0,4,0.5,2,0.25,2,0.25,1,0.125,0,0.0,2025-26,Regular Season,PostTouch
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,153,7,2,4,0.5,0,0,0.0,4,0.571,3,0.429,2,0.286,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,2637,33,8,9,0.889,0,0,0.0,17,0.515,19,0.576,5,0.152,5,0.152,0,0.0,2025-26,Regular Season,PostTouch
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,4244,4,0,2,0.0,0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,477,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,650,5,2,3,0.667,0,0,0.0,5,1.0,2,0.4,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,1663,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,755,2,0,0,0.0,2,2,1.0,2,1.0,1,0.5,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,PostTouch
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,1480,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,2441,67,11,19,0.579,6,6,1.0,29,0.433,42,0.627,11,0.164,2,0.03,3,0.045,2025-26,Regular Season,PostTouch
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,272,6,1,2,0.5,0,0,0.0,2,0.333,2,0.333,0,0.0,1,0.167,0,0.0,2025-26,Regular Season,PostTouch
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,2182,122,32,62,0.516,12,18,0.667,76,0.623,31,0.254,8,0.066,8,0.066,9,0.074,2025-26,Regular Season,PostTouch
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,172,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,2550,196,49,90,0.544,33,40,0.825,134,0.684,68,0.347,12,0.061,12,0.061,20,0.102,2025-26,Regular Season,PostTouch
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,2336,77,36,48,0.75,3,6,0.5,77,1.0,20,0.26,6,0.078,4,0.052,3,0.039,2025-26,Regular Season,PostTouch
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,1420,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,146,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,99,4,0,0,0.0,2,2,1.0,2,0.5,3,0.75,1,0.25,0,0.0,1,0.25,2025-26,Regular Season,PostTouch
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,958,2,0,0,0.0,0,2,0.0,0,0.0,1,0.5,1,0.5,0,0.0,1,0.5,2025-26,Regular Season,PostTouch
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,121,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,1599,126,38,65,0.585,28,36,0.778,104,0.825,14,0.111,2,0.016,14,0.111,18,0.143,2025-26,Regular Season,PostTouch
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,613,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,1373,24,4,8,0.5,5,8,0.625,13,0.542,9,0.375,1,0.042,1,0.042,4,0.167,2025-26,Regular Season,PostTouch
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,302,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,1564,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,2642,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,719,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,577,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,1822,7,1,2,0.5,4,4,1.0,6,0.857,2,0.286,0,0.0,0,0.0,2,0.286,2025-26,Regular Season,PostTouch
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,1646,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,1140,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,2778,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,5079,5,0,0,0.0,0,0,0.0,0,0.0,3,0.6,1,0.2,1,0.2,0,0.0,2025-26,Regular Season,PostTouch
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,777,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,3755,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,907,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,1297,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,3307,19,2,9,0.222,1,2,0.5,5,0.263,9,0.474,0,0.0,0,0.0,1,0.053,2025-26,Regular Season,PostTouch
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,2905,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,324,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,312,7,2,6,0.333,2,2,1.0,6,0.857,0,0.0,0,0.0,0,0.0,1,0.143,2025-26,Regular Season,PostTouch
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,1043,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,4687,190,28,65,0.431,16,22,0.727,75,0.395,92,0.484,26,0.137,13,0.068,11,0.058,2025-26,Regular Season,PostTouch
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,1896,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2025-26,Regular Season,PostTouch
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,1317,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,2372,47,13,29,0.448,6,7,0.857,34,0.723,12,0.255,4,0.085,1,0.021,4,0.085,2025-26,Regular Season,PostTouch
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,544,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,85,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,1020,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,3749,194,44,88,0.5,23,27,0.852,115,0.593,51,0.263,13,0.067,22,0.113,14,0.072,2025-26,Regular Season,PostTouch
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,1031,5,1,4,0.25,0,0,0.0,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,1549,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,3494,94,29,51,0.569,11,12,0.917,73,0.777,28,0.298,2,0.021,6,0.064,6,0.064,2025-26,Regular Season,PostTouch
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,1145,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,1055,6,2,5,0.4,0,0,0.0,4,0.667,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,2196,30,5,20,0.25,4,4,1.0,14,0.467,7,0.233,3,0.1,1,0.033,2,0.067,2025-26,Regular Season,PostTouch
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,2807,12,9,10,0.9,0,0,0.0,18,1.5,1,0.083,0,0.0,1,0.083,0,0.0,2025-26,Regular Season,PostTouch
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,668,10,2,2,1.0,3,4,0.75,7,0.7,5,0.5,1,0.1,1,0.1,2,0.2,2025-26,Regular Season,PostTouch
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,2105,4,1,3,0.333,0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,566,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,1080,2,1,2,0.5,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,2061,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,1645,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,379,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,52,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,4758,102,36,61,0.59,9,10,0.9,85,0.833,26,0.255,4,0.039,8,0.078,6,0.059,2025-26,Regular Season,PostTouch
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,2427,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,1129,3,0,0,0.0,1,2,0.5,1,0.333,2,0.667,1,0.333,0,0.0,1,0.333,2025-26,Regular Season,PostTouch
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,216,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,3025,2,1,1,1.0,2,2,1.0,4,2.0,0,0.0,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,PostTouch
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,412,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,4252,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,428,3,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,PostTouch
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,1887,97,26,54,0.481,4,4,1.0,56,0.577,32,0.33,4,0.041,6,0.062,2,0.021,2025-26,Regular Season,PostTouch
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,679,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,1659,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,1234,12,1,8,0.125,0,0,0.0,2,0.167,4,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,158,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,1725,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,70,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,3959,5,2,2,1.0,2,2,1.0,6,1.2,1,0.2,0,0.0,0,0.0,2,0.4,2025-26,Regular Season,PostTouch
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,3967,9,1,2,0.5,0,0,0.0,2,0.222,7,0.778,3,0.333,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,1094,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,1182,107,34,58,0.586,16,18,0.889,88,0.822,26,0.243,5,0.047,6,0.056,10,0.093,2025-26,Regular Season,PostTouch
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,1288,4,3,3,1.0,0,0,0.0,6,1.5,1,0.25,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,3078,46,12,21,0.571,3,4,0.75,28,0.609,10,0.217,0,0.0,10,0.217,2,0.043,2025-26,Regular Season,PostTouch
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,2943,25,6,11,0.545,1,2,0.5,13,0.52,10,0.4,4,0.16,1,0.04,1,0.04,2025-26,Regular Season,PostTouch
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,166,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,2798,32,5,13,0.385,5,6,0.833,15,0.469,9,0.281,3,0.094,2,0.063,3,0.094,2025-26,Regular Season,PostTouch
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,504,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,4936,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,361,3,1,2,0.5,0,0,0.0,2,0.667,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,PostTouch
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,1353,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,476,4,0,2,0.0,0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,2223,39,10,19,0.526,9,10,0.9,31,0.795,8,0.205,1,0.026,6,0.154,5,0.128,2025-26,Regular Season,PostTouch
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,43,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,3870,152,26,61,0.426,7,10,0.7,60,0.395,67,0.441,20,0.132,13,0.086,5,0.033,2025-26,Regular Season,PostTouch
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,313,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,892,3,1,1,1.0,0,0,0.0,2,0.667,1,0.333,1,0.333,1,0.333,0,0.0,2025-26,Regular Season,PostTouch
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,467,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,393,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,1621,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,46,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,1835,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,5621,139,41,74,0.554,26,36,0.722,113,0.813,44,0.317,12,0.086,2,0.014,18,0.129,2025-26,Regular Season,PostTouch
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,1505,10,1,2,0.5,5,6,0.833,7,0.7,0,0.0,0,0.0,2,0.2,3,0.3,2025-26,Regular Season,PostTouch
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,1965,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,1707,7,2,4,0.5,2,2,1.0,6,0.857,1,0.143,0,0.0,0,0.0,1,0.143,2025-26,Regular Season,PostTouch
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,158,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,125,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,351,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,446,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,276,3,0,0,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,PostTouch
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,2308,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,266,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,756,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,2640,24,3,8,0.375,2,2,1.0,9,0.375,14,0.583,3,0.125,0,0.0,1,0.042,2025-26,Regular Season,PostTouch
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,54,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,1983,25,7,17,0.412,1,2,0.5,16,0.64,3,0.12,0,0.0,2,0.08,1,0.04,2025-26,Regular Season,PostTouch
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,1727,19,5,13,0.385,0,0,0.0,10,0.526,5,0.263,1,0.053,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,226,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,3973,3,0,2,0.0,0,0,0.0,0,0.0,1,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,545,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,2859,3,0,1,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,24,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,321,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,453,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2025-26,Regular Season,PostTouch
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,3048,52,15,37,0.405,7,10,0.7,39,0.75,3,0.058,0,0.0,4,0.077,5,0.096,2025-26,Regular Season,PostTouch
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,824,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PostTouch
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,1201,36,10,17,0.588,7,8,0.875,29,0.806,9,0.25,3,0.083,2,0.056,4,0.111,2025-26,Regular Season,PostTouch
