PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,243,777,474,23.3,1.8,1.02,0.313,19,0,27,0.316,0.0,0.37,2025-26,Regular Season,Possessions
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,761,3755,1758,162.6,2.6,1.91,0.203,70,1,138,0.343,0.0,0.565,2025-26,Regular Season,Possessions
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,349,907,522,29.3,1.94,1.03,0.385,13,0,68,0.385,0.0,1.059,2025-26,Regular Season,Possessions
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,336,1297,723,41.0,1.9,1.07,0.259,38,1,97,0.158,0.0,0.464,2025-26,Regular Season,Possessions
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,801,3307,1328,220.9,4.01,3.75,0.242,60,19,115,0.367,0.263,0.496,2025-26,Regular Season,Possessions
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,863,2905,1519,71.3,1.47,0.58,0.297,24,0,90,0.792,0.0,0.911,2025-26,Regular Season,Possessions
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,116,324,195,8.3,1.54,0.74,0.358,3,0,41,0.667,0.0,0.78,2025-26,Regular Season,Possessions
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,80,312,198,10.3,1.98,0.57,0.256,39,7,62,0.487,0.857,0.903,2025-26,Regular Season,Possessions
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,339,1043,578,49.0,2.82,2.25,0.325,10,0,18,0.5,0.0,1.056,2025-26,Regular Season,Possessions
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,1622,4687,3017,258.4,3.31,2.26,0.346,148,190,239,0.628,0.395,0.929,2025-26,Regular Season,Possessions
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,556,1896,938,51.4,1.63,0.68,0.293,35,1,197,0.714,0.0,1.112,2025-26,Regular Season,Possessions
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,361,1317,784,43.2,1.97,1.32,0.274,9,0,35,0.333,0.0,0.743,2025-26,Regular Season,Possessions
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,447,2372,1412,73.4,1.86,0.72,0.188,123,47,243,0.748,0.723,0.815,2025-26,Regular Season,Possessions
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,89,544,241,40.7,4.49,4.3,0.164,4,0,8,0.5,0.0,1.0,2025-26,Regular Season,Possessions
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,25,85,38,2.7,1.89,1.23,0.294,1,0,4,2.0,0.0,1.5,2025-26,Regular Season,Possessions
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,139,1020,467,65.9,3.88,3.31,0.136,10,1,15,0.4,2.0,0.667,2025-26,Regular Season,Possessions
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,1445,3749,2557,136.8,2.19,0.8,0.385,147,194,364,0.701,0.593,0.948,2025-26,Regular Season,Possessions
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,352,1031,602,23.4,1.36,0.46,0.341,38,5,157,0.395,0.4,1.076,2025-26,Regular Season,Possessions
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,290,1549,726,67.6,2.62,2.24,0.187,7,0,39,0.0,0.0,0.513,2025-26,Regular Season,Possessions
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,1709,3494,1897,262.8,4.51,3.96,0.489,86,94,114,0.988,0.777,1.14,2025-26,Regular Season,Possessions
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,178,1145,446,82.1,4.3,4.03,0.155,3,0,4,0.667,0.0,0.0,2025-26,Regular Season,Possessions
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,321,1055,594,41.2,2.34,1.58,0.304,23,6,43,0.609,0.667,0.674,2025-26,Regular Season,Possessions
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,787,2196,1074,47.6,1.3,0.32,0.358,36,30,424,0.528,0.467,1.054,2025-26,Regular Season,Possessions
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,1003,2807,1462,106.1,2.27,1.28,0.357,45,12,169,0.733,1.5,1.018,2025-26,Regular Season,Possessions
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,133,668,400,26.7,2.4,1.04,0.199,29,10,45,0.207,0.7,0.867,2025-26,Regular Season,Possessions
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,655,2105,1203,83.6,2.38,1.45,0.311,14,4,80,0.714,0.5,1.088,2025-26,Regular Season,Possessions
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,103,566,227,38.2,4.05,3.57,0.182,5,0,7,0.4,0.0,0.571,2025-26,Regular Season,Possessions
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,325,1080,617,46.6,2.59,1.74,0.301,25,2,77,0.6,1.0,0.805,2025-26,Regular Season,Possessions
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,428,2061,1214,95.8,2.79,1.95,0.208,11,2,20,0.364,0.0,0.9,2025-26,Regular Season,Possessions
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,441,1645,878,57.8,2.11,1.43,0.268,35,0,59,0.6,0.0,0.559,2025-26,Regular Season,Possessions
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,101,379,218,13.2,2.09,1.15,0.266,10,1,32,0.3,0.0,0.75,2025-26,Regular Season,Possessions
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,6,52,23,2.2,2.51,2.14,0.115,1,0,3,0.0,0.0,1.333,2025-26,Regular Season,Possessions
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,1909,4758,3238,299.5,3.78,2.57,0.401,132,102,61,0.902,0.833,1.41,2025-26,Regular Season,Possessions
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,651,2427,1519,85.1,2.1,1.31,0.268,32,0,99,1.063,0.0,1.061,2025-26,Regular Season,Possessions
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,248,1129,604,31.7,1.68,0.44,0.22,12,3,59,0.25,0.333,0.661,2025-26,Regular Season,Possessions
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,36,216,116,8.1,2.26,1.65,0.167,2,0,11,0.0,0.0,0.727,2025-26,Regular Season,Possessions
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,661,3025,1221,255.4,5.06,5.03,0.219,18,2,43,0.444,2.0,0.698,2025-26,Regular Season,Possessions
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,52,412,265,10.8,1.57,0.6,0.126,21,0,55,0.19,0.0,0.764,2025-26,Regular Season,Possessions
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,1275,4252,1869,317.6,4.48,3.9,0.3,28,0,35,1.179,0.0,1.114,2025-26,Regular Season,Possessions
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,113,428,221,11.1,1.56,0.47,0.264,17,3,93,0.941,0.0,0.871,2025-26,Regular Season,Possessions
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,604,1887,1225,96.2,3.06,2.2,0.32,25,97,59,0.44,0.577,0.661,2025-26,Regular Season,Possessions
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,92,679,247,53.9,4.76,4.18,0.135,3,0,8,0.667,0.0,0.5,2025-26,Regular Season,Possessions
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,776,1659,1239,56.4,2.04,1.33,0.468,17,2,30,0.412,0.0,0.933,2025-26,Regular Season,Possessions
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,313,1234,668,50.1,2.44,1.62,0.254,15,12,88,0.533,0.167,0.75,2025-26,Regular Season,Possessions
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,35,158,64,12.0,4.56,4.14,0.222,1,0,2,2.0,0.0,1.0,2025-26,Regular Season,Possessions
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,435,1725,826,99.8,3.47,2.94,0.252,22,0,43,0.545,0.0,0.884,2025-26,Regular Season,Possessions
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,22,70,46,3.2,2.75,2.04,0.314,1,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,1450,3959,2384,163.7,2.48,1.78,0.366,60,5,108,0.667,1.2,0.62,2025-26,Regular Season,Possessions
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,569,3967,1476,241.2,3.65,2.95,0.143,72,9,110,0.375,0.222,0.564,2025-26,Regular Season,Possessions
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,309,1094,673,37.4,2.05,1.3,0.282,30,1,132,0.367,0.0,0.598,2025-26,Regular Season,Possessions
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,501,1182,857,36.0,1.83,0.7,0.424,86,107,132,0.756,0.822,1.015,2025-26,Regular Season,Possessions
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,233,1288,659,62.5,2.91,1.73,0.181,50,4,71,0.44,1.5,0.746,2025-26,Regular Season,Possessions
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,850,3078,1645,117.4,2.29,1.19,0.276,124,46,239,0.653,0.609,0.916,2025-26,Regular Season,Possessions
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,884,2943,1681,124.0,2.53,1.43,0.3,85,25,161,0.671,0.52,0.919,2025-26,Regular Season,Possessions
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,17,166,91,5.5,1.98,1.17,0.102,1,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,710,2798,1372,159.2,3.41,2.67,0.254,27,32,50,0.37,0.469,0.82,2025-26,Regular Season,Possessions
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,140,504,288,25.5,3.04,2.49,0.278,4,0,6,0.0,0.0,0.333,2025-26,Regular Season,Possessions
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,1328,4936,2111,399.2,4.85,4.59,0.269,22,1,62,0.273,2.0,0.774,2025-26,Regular Season,Possessions
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,63,361,234,9.9,1.64,0.8,0.175,20,3,46,0.5,0.667,0.761,2025-26,Regular Season,Possessions
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,463,1353,829,49.5,2.2,1.68,0.342,12,1,40,1.083,0.0,0.85,2025-26,Regular Season,Possessions
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,101,476,313,14.5,1.83,0.9,0.212,19,4,56,0.211,0.0,0.482,2025-26,Regular Season,Possessions
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,1123,2223,1419,74.1,2.0,1.06,0.505,99,39,218,0.899,0.795,1.188,2025-26,Regular Season,Possessions
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,14,43,24,0.8,1.06,0.24,0.326,4,2,14,0.5,0.0,0.929,2025-26,Regular Season,Possessions
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,1154,3870,2187,207.7,3.22,2.32,0.298,139,152,196,0.734,0.395,0.969,2025-26,Regular Season,Possessions
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,73,313,164,10.5,2.02,1.06,0.233,6,2,17,1.0,0.0,0.765,2025-26,Regular Season,Possessions
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,273,892,420,25.5,1.71,0.87,0.306,19,3,72,0.789,0.667,1.083,2025-26,Regular Season,Possessions
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,132,467,242,15.7,2.02,1.23,0.283,6,0,11,0.333,0.0,0.364,2025-26,Regular Season,Possessions
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,92,393,239,14.8,2.26,1.59,0.234,1,0,4,0.0,0.0,0.5,2025-26,Regular Season,Possessions
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,160,1621,676,71.5,2.65,1.87,0.099,15,1,36,0.133,0.0,0.361,2025-26,Regular Season,Possessions
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,7,46,25,1.5,1.99,1.11,0.152,2,0,2,1.0,0.0,0.0,2025-26,Regular Season,Possessions
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,538,1835,1077,71.3,2.33,1.65,0.293,31,0,75,0.484,0.0,0.44,2025-26,Regular Season,Possessions
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,2143,5621,2225,482.7,5.15,4.29,0.381,48,139,60,0.938,0.813,0.817,2025-26,Regular Season,Possessions
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,516,1505,973,35.7,1.42,0.43,0.343,54,10,282,1.0,0.7,0.918,2025-26,Regular Season,Possessions
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,591,1965,1273,75.2,2.3,1.64,0.301,28,0,39,0.714,0.0,0.769,2025-26,Regular Season,Possessions
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,422,1707,1098,41.0,1.44,0.38,0.247,122,7,426,0.336,0.857,0.817,2025-26,Regular Season,Possessions
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,28,158,83,4.6,1.74,1.13,0.177,5,0,11,0.8,0.0,0.545,2025-26,Regular Season,Possessions
1630644,Mac McClung,1610612741,CHI,6,0,6,63.0,31,125,73,6.6,3.18,2.76,0.248,2,0,4,2.0,0.0,1.75,2025-26,Regular Season,Possessions
1641869,Malachi Smith,1610612751,BKN,10,1,9,182.0,73,351,158,19.4,3.32,3.11,0.208,2,0,8,0.0,0.0,0.25,2025-26,Regular Season,Possessions
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,128,446,205,21.0,2.82,2.23,0.287,3,0,12,1.333,0.0,1.167,2025-26,Regular Season,Possessions
1642502,Malevy Leons,1610612744,GSW,21,6,15,203.0,54,276,166,8.4,1.84,0.93,0.196,2,3,40,0.0,0.0,0.5,2025-26,Regular Season,Possessions
1628370,Malik Monk,1610612758,SAC,59,17,42,1329.0,750,2308,1188,146.9,3.82,3.37,0.325,13,0,28,1.0,0.0,0.929,2025-26,Regular Season,Possessions
1630699,MarJon Beauchamp,1610612755,PHI,12,6,6,190.0,92,266,149,10.0,2.25,1.76,0.346,7,0,7,0.571,0.0,0.714,2025-26,Regular Season,Possessions
1631204,Marcus Sasser,1610612765,DET,33,24,9,413.0,184,756,403,49.0,3.89,3.5,0.243,4,0,5,1.0,0.0,0.8,2025-26,Regular Season,Possessions
203935,Marcus Smart,1610612747,LAL,60,39,21,1725.0,568,2640,1186,139.7,3.17,2.52,0.215,20,24,40,0.2,0.375,0.7,2025-26,Regular Season,Possessions
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,22,54,26,4.6,5.11,5.11,0.407,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1631109,Mark Williams,1610612756,PHX,57,33,24,1342.0,660,1983,1108,49.8,1.51,0.35,0.333,130,25,432,1.1,0.64,1.116,2025-26,Regular Season,Possessions
1628365,Markelle Fultz,1610612761,TOR,5,3,2,36.0,4,64,17,5.7,5.34,5.89,0.063,3,0,0,0.667,0.0,0.0,2025-26,Regular Season,Possessions
1628963,Marvin Bagley III,1610612742,DAL,56,15,41,1119.0,575,1727,1025,50.7,1.76,0.65,0.333,140,19,294,0.536,0.526,1.082,2025-26,Regular Season,Possessions
203486,Mason Plumlee,1610612759,SAS,19,10,9,156.0,29,226,120,7.4,1.96,0.56,0.128,11,1,35,0.182,2.0,0.629,2025-26,Regular Season,Possessions
1641824,Matas Buzelis,1610612741,CHI,76,28,48,2222.0,1238,3973,2009,171.5,2.59,1.78,0.312,62,3,163,1.048,0.0,0.994,2025-26,Regular Season,Possessions
1629680,Matisse Thybulle,1610612757,POR,26,15,11,397.0,149,545,308,16.0,1.77,1.16,0.273,8,0,12,0.625,0.0,0.167,2025-26,Regular Season,Possessions
1631108,Max Christie,1610612742,DAL,72,22,50,2114.0,879,2859,1541,124.4,2.61,2.05,0.307,16,3,39,0.75,0.0,0.718,2025-26,Regular Season,Possessions
1642917,Max Shulga,1610612738,BOS,9,6,3,13.0,4,24,10,1.8,4.52,3.88,0.167,0,0,2,0.0,0.0,1.0,2025-26,Regular Season,Possessions
1629622,Max Strus,1610612739,CLE,8,6,2,195.0,110,321,167,10.3,1.92,1.11,0.343,1,0,5,2.0,0.0,0.8,2025-26,Regular Season,Possessions
1628467,Maxi Kleber,1610612747,LAL,38,17,21,403.0,78,453,238,10.2,1.35,0.35,0.172,24,2,54,0.625,0.0,0.481,2025-26,Regular Season,Possessions
1642875,Maxime Raynaud,1610612758,SAC,70,20,50,1828.0,850,3048,1533,74.2,1.46,0.41,0.279,242,52,526,0.62,0.75,0.985,2025-26,Regular Season,Possessions
1642877,Micah Peavy,1610612740,NOP,57,16,41,772.0,216,824,551,27.4,1.99,1.12,0.262,10,0,69,0.2,0.0,0.797,2025-26,Regular Season,Possessions
1630695,Micah Potter,1610612754,IND,42,10,32,774.0,380,1201,748,28.1,1.41,0.37,0.316,47,36,140,0.809,0.806,0.986,2025-26,Regular Season,Possessions
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,1259,3063,1921,109.0,2.14,1.16,0.411,59,18,184,1.102,0.667,1.201,2025-26,Regular Season,Possessions
1628969,Mikal Bridges,1610612752,NYK,78,50,28,2596.0,1143,4381,2351,185.3,2.54,1.85,0.261,101,18,182,0.812,0.556,0.923,2025-26,Regular Season,Possessions
201144,Mike Conley,1610612750,MIN,51,31,20,925.0,217,1916,907,117.8,3.69,3.27,0.113,5,1,12,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1628970,Miles Bridges,1610612766,CHA,73,40,33,2274.0,1259,3795,2199,167.1,2.64,1.95,0.332,56,65,156,0.661,0.754,1.122,2025-26,Regular Season,Possessions
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,43,155,110,4.1,1.59,1.0,0.277,2,0,4,0.0,0.0,1.75,2025-26,Regular Season,Possessions
1630540,Miles McBride,1610612752,NYK,38,23,15,1017.0,460,1803,884,94.5,3.15,2.79,0.255,11,1,28,0.909,0.0,0.536,2025-26,Regular Season,Possessions
1629011,Mitchell Robinson,1610612752,NYK,58,38,20,1136.0,325,1132,735,27.4,1.45,0.4,0.287,44,1,354,0.273,0.0,0.833,2025-26,Regular Season,Possessions
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,10,63,34,1.6,1.56,0.35,0.159,3,0,16,1.333,0.0,0.5,2025-26,Regular Season,Possessions
1642885,Mohamed Diawara,1610612752,NYK,67,41,26,590.0,238,924,514,34.4,2.23,1.46,0.258,8,5,25,0.25,0.8,0.48,2025-26,Regular Season,Possessions
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,18,152,71,9.2,3.64,3.07,0.118,3,0,3,0.667,0.0,1.333,2025-26,Regular Season,Possessions
1629021,Moritz Wagner,1610612753,ORL,34,19,15,416.0,241,707,450,22.5,1.91,0.86,0.341,32,33,76,0.938,0.788,0.803,2025-26,Regular Season,Possessions
1630541,Moses Moody,1610612744,GSW,60,30,30,1540.0,728,1871,1384,69.9,2.24,1.48,0.389,25,2,87,0.8,0.0,0.713,2025-26,Regular Season,Possessions
1631243,Mouhamed Gueye,1610612737,ATL,74,43,31,1143.0,334,1400,749,36.3,1.56,0.69,0.239,49,8,181,0.469,0.25,0.779,2025-26,Regular Season,Possessions
1630619,Moussa Cisse,1610612742,DAL,35,10,25,448.0,135,482,265,12.1,1.51,0.49,0.28,32,2,143,0.219,1.0,0.755,2025-26,Regular Season,Possessions
1631217,Moussa Diabaté,1610612766,CHA,69,38,31,1791.0,553,2510,1428,74.8,1.79,0.52,0.22,188,16,568,0.431,0.313,0.657,2025-26,Regular Season,Possessions
1626167,Myles Turner,1610612749,MIL,69,28,41,1863.0,814,2205,1611,56.6,1.54,0.64,0.369,99,69,210,0.576,0.58,0.848,2025-26,Regular Season,Possessions
1642066,Myron Gardner,1610612748,MIA,41,22,19,395.0,159,673,360,21.5,1.92,1.21,0.236,8,1,45,0.625,1.0,0.511,2025-26,Regular Season,Possessions
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,3,20,10,0.4,1.3,0.75,0.15,4,0,3,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641772,Nae'Qwan Tomlin,1610612739,CLE,60,39,21,913.0,331,1011,604,30.3,1.8,1.12,0.327,35,2,168,0.514,1.0,0.881,2025-26,Regular Season,Possessions
1630230,Naji Marshall,1610612742,DAL,72,24,48,2132.0,1109,3490,1656,194.7,3.35,2.77,0.318,75,3,118,0.733,1.333,0.992,2025-26,Regular Season,Possessions
1631466,Nate Williams,1610612744,GSW,12,2,10,192.0,86,211,160,7.0,1.99,1.17,0.408,9,0,30,0.667,0.0,0.733,2025-26,Regular Season,Possessions
1629675,Naz Reid,1610612750,MIN,74,45,29,1935.0,1008,3702,1860,110.8,1.8,1.06,0.272,54,82,119,0.593,0.793,0.891,2025-26,Regular Season,Possessions
1629674,Neemias Queta,1610612738,BOS,72,49,23,1830.0,729,2533,1594,70.5,1.67,0.57,0.288,180,12,597,0.678,0.167,0.983,2025-26,Regular Season,Possessions
1629651,Nic Claxton,1610612751,BKN,69,17,52,1920.0,810,3348,2366,136.4,2.45,1.09,0.242,308,28,488,0.435,0.393,0.893,2025-26,Regular Season,Possessions
1630208,Nick Richards,1610612741,CHI,48,20,28,701.0,276,973,554,22.7,1.4,0.48,0.284,62,9,221,0.806,0.556,0.814,2025-26,Regular Season,Possessions
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,146,593,209,49.2,4.98,4.73,0.246,4,0,6,1.0,0.0,0.667,2025-26,Regular Season,Possessions
1629638,Nickeil Alexander-Walker,1610612737,ATL,75,42,33,2493.0,1545,4460,2181,246.0,3.31,2.86,0.346,36,0,90,0.75,0.0,0.911,2025-26,Regular Season,Possessions
201587,Nicolas Batum,1610612746,LAC,71,38,33,1262.0,281,1668,811,35.5,1.28,0.28,0.168,15,0,13,0.133,0.0,0.154,2025-26,Regular Season,Possessions
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,34,230,114,8.7,2.28,1.43,0.148,12,3,13,0.333,1.0,0.769,2025-26,Regular Season,Possessions
203999,Nikola Jokić,1610612743,DEN,61,39,22,2128.0,1687,6136,3415,279.8,2.74,1.32,0.275,553,447,470,0.59,0.642,1.036,2025-26,Regular Season,Possessions
1631107,Nikola Jović,1610612748,MIA,46,23,23,795.0,339,1542,848,55.4,2.16,1.44,0.22,22,21,55,0.818,0.333,0.545,2025-26,Regular Season,Possessions
1642260,Nikola Topić,1610612760,OKC,6,4,2,65.0,18,149,65,9.0,3.62,3.39,0.121,3,0,5,0.0,0.0,0.4,2025-26,Regular Season,Possessions
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,935,3653,2744,89.7,1.47,0.56,0.256,237,243,417,0.54,0.366,0.753,2025-26,Regular Season,Possessions
1642363,Nique Clifford,1610612758,SAC,71,20,51,1732.0,571,2688,1271,136.3,3.04,2.45,0.212,27,0,73,0.852,0.0,0.781,2025-26,Regular Season,Possessions
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,9,7,0.1,0.68,0.11,0.0,0,0,1,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641730,Noah Clowney,1610612751,BKN,66,17,49,1780.0,809,2507,1429,92.2,2.21,1.34,0.323,46,5,66,0.174,0.4,0.697,2025-26,Regular Season,Possessions
1642869,Noah Penda,1610612753,ORL,56,27,29,741.0,227,1253,633,39.4,1.89,1.12,0.181,21,8,76,0.095,0.25,0.434,2025-26,Regular Season,Possessions
1642849,Nolan Traore,1610612751,BKN,53,12,41,1190.0,457,2874,1130,227.4,4.75,4.09,0.159,9,0,19,0.778,0.0,0.632,2025-26,Regular Season,Possessions
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,8,26,13,0.7,1.6,0.54,0.308,1,2,6,2.0,2.0,1.0,2025-26,Regular Season,Possessions
1626181,Norman Powell,1610612748,MIA,55,28,27,1654.0,1215,2523,1724,104.6,2.49,2.09,0.482,30,3,24,0.633,1.333,1.083,2025-26,Regular Season,Possessions
1628384,OG Anunoby,1610612752,NYK,64,42,22,2135.0,1081,2832,1728,98.9,2.1,1.34,0.382,73,33,175,0.74,0.424,0.886,2025-26,Regular Season,Possessions
1630167,Obi Toppin,1610612754,IND,19,3,16,322.0,190,690,400,20.4,1.77,0.95,0.275,12,17,46,0.833,0.471,1.152,2025-26,Regular Season,Possessions
1630534,Ochai Agbaji,1610612751,BKN,61,27,34,955.0,302,1184,655,30.8,1.56,0.8,0.255,30,0,78,0.467,0.0,0.936,2025-26,Regular Season,Possessions
1630846,Olivier Sarr,1610612739,CLE,1,1,0,4.0,1,6,3,0.2,2.21,0.67,0.167,0,0,0,0.0,0.0,0.0,2025-26,Regular Season,Possessions
1641765,Olivier-Maxence Prosper,1610612763,MEM,51,16,35,950.0,493,1310,704,41.7,1.91,1.26,0.376,54,5,119,0.889,0.8,0.866,2025-26,Regular Season,Possessions
1630209,Omer Yurtseven,1610612744,GSW,9,3,6,104.0,34,190,102,4.7,1.5,0.3,0.179,8,7,27,0.375,0.857,0.815,2025-26,Regular Season,Possessions
1630168,Onyeka Okongwu,1610612737,ATL,71,40,31,2201.0,1091,3698,2414,90.7,1.47,0.56,0.295,155,64,382,0.671,0.547,0.848,2025-26,Regular Season,Possessions
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,7,45,28,1.3,1.72,0.67,0.156,0,1,4,0.0,0.0,1.0,2025-26,Regular Season,Possessions
1631131,Oscar Tshiebwe,1610612762,UTA,23,2,21,347.0,150,430,271,11.0,1.53,0.43,0.349,39,3,129,0.692,0.667,0.853,2025-26,Regular Season,Possessions
1642345,Oso Ighodaro,1610612756,PHX,77,42,35,1715.0,503,2585,1562,100.4,2.33,1.29,0.195,174,8,324,0.58,0.625,0.809,2025-26,Regular Season,Possessions
1631172,Ousmane Dieng,1610612749,MIL,52,31,21,932.0,364,1565,773,90.3,3.46,2.87,0.233,14,0,37,0.429,0.0,0.459,2025-26,Regular Season,Possessions
1629023,P.J. Washington,1610612742,DAL,55,15,40,1706.0,778,2711,1193,95.9,2.12,1.24,0.287,105,44,181,0.752,0.568,0.95,2025-26,Regular Season,Possessions
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,86,298,180,7.9,1.58,0.49,0.289,17,4,89,0.647,0.0,0.64,2025-26,Regular Season,Possessions
1642359,Pacôme Dadiet,1610612752,NYK,27,17,10,105.0,34,157,80,5.0,1.92,1.03,0.217,4,0,9,1.5,0.0,0.222,2025-26,Regular Season,Possessions
1631094,Paolo Banchero,1610612753,ORL,67,34,33,2332.0,1488,5099,2593,312.5,3.68,2.72,0.292,123,147,182,0.626,0.537,1.016,2025-26,Regular Season,Possessions
1627783,Pascal Siakam,1610612754,IND,62,17,45,2057.0,1485,4308,2434,195.2,2.72,1.98,0.345,118,194,194,0.661,0.629,0.959,2025-26,Regular Season,Possessions
