PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1627750,Jamal Murray,1610612743,DEN,72,45,27,2533.0,5485,72,21,30,0.7,18,19,0.947,62,0.861,30,0.417,10,0.333,3,0.042,8,0.111,2025-26,Regular Season,ElbowTouch
1642347,Jamal Shead,1610612761,TOR,77,43,34,1734.0,3781,25,3,9,0.333,0,0,0.0,6,0.24,14,0.56,3,0.214,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631123,Jamaree Bouyea,1610612756,PHX,42,21,21,573.0,1101,6,2,2,1.0,0,0,0.0,4,0.667,2,0.333,0,0.0,1,0.167,0,0.0,2025-26,Regular Season,ElbowTouch
201935,James Harden,1610612739,CLE,67,38,29,2345.0,5143,26,4,7,0.571,6,6,1.0,14,0.538,14,0.538,2,0.143,1,0.038,1,0.038,2025-26,Regular Season,ElbowTouch
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,61,1,0,0,0.0,1,2,0.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2025-26,Regular Season,ElbowTouch
1642364,Jamir Watkins,1610612764,WAS,44,10,34,854.0,1023,28,7,9,0.778,3,8,0.375,17,0.607,15,0.536,2,0.133,0,0.0,4,0.143,2025-26,Regular Season,ElbowTouch
1642419,Jamison Battle,1610612761,TOR,56,32,24,498.0,553,10,4,5,0.8,0,0,0.0,8,0.8,5,0.5,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641716,Jarace Walker,1610612754,IND,73,15,58,1866.0,3063,53,11,20,0.55,7,10,0.7,30,0.566,25,0.472,4,0.16,0,0.0,5,0.094,2025-26,Regular Season,ElbowTouch
1642272,Jared McCain,1610612760,OKC,62,43,19,1075.0,1802,11,1,4,0.25,2,2,1.0,4,0.364,5,0.455,0,0.0,1,0.091,1,0.091,2025-26,Regular Season,ElbowTouch
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,2340,44,7,21,0.333,12,14,0.857,27,0.614,11,0.25,2,0.182,0,0.0,5,0.114,2025-26,Regular Season,ElbowTouch
1629020,Jarred Vanderbilt,1610612747,LAL,60,36,24,1051.0,1346,27,4,7,0.571,3,6,0.5,11,0.407,14,0.519,4,0.286,1,0.037,3,0.111,2025-26,Regular Season,ElbowTouch
1628386,Jarrett Allen,1610612739,CLE,54,35,19,1465.0,2062,223,70,126,0.556,30,42,0.714,171,0.767,58,0.26,9,0.155,11,0.049,21,0.094,2025-26,Regular Season,ElbowTouch
1642859,Jase Richardson,1610612753,ORL,51,23,28,571.0,890,7,2,3,0.667,0,0,0.0,4,0.571,3,0.429,0,0.0,1,0.143,0,0.0,2025-26,Regular Season,ElbowTouch
1642914,Javon Small,1610612763,MEM,40,13,27,804.0,1561,15,3,7,0.429,2,2,1.0,9,0.6,7,0.467,4,0.571,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,175,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2025-26,Regular Season,ElbowTouch
1629750,Javonte Green,1610612765,DET,77,56,21,1370.0,1892,46,12,21,0.571,7,8,0.875,31,0.674,15,0.326,5,0.333,3,0.065,4,0.087,2025-26,Regular Season,ElbowTouch
1629637,Jaxson Hayes,1610612747,LAL,65,43,22,1179.0,1306,113,28,38,0.737,18,32,0.563,75,0.664,50,0.442,6,0.12,5,0.044,16,0.142,2025-26,Regular Season,ElbowTouch
1630643,Jay Huff,1610612754,IND,77,18,59,1603.0,2211,51,7,17,0.412,12,12,1.0,26,0.51,26,0.51,4,0.154,2,0.039,6,0.118,2025-26,Regular Season,ElbowTouch
1627759,Jaylen Brown,1610612738,BOS,68,44,24,2335.0,4670,54,12,24,0.5,5,6,0.833,29,0.537,18,0.333,9,0.5,3,0.056,3,0.056,2025-26,Regular Season,ElbowTouch
1641740,Jaylen Clark,1610612750,MIN,63,37,26,784.0,691,10,1,1,1.0,0,0,0.0,2,0.2,9,0.9,4,0.444,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642377,Jaylen Wells,1610612763,MEM,69,24,45,1821.0,2167,30,14,18,0.778,3,6,0.5,32,1.067,6,0.2,1,0.167,1,0.033,3,0.1,2025-26,Regular Season,ElbowTouch
1631119,Jaylin Williams,1610612760,OKC,62,51,11,1237.0,2602,54,12,19,0.632,6,8,0.75,32,0.593,25,0.463,7,0.28,4,0.074,4,0.074,2025-26,Regular Season,ElbowTouch
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,2578,98,29,54,0.537,5,6,0.833,65,0.663,34,0.347,10,0.294,7,0.071,3,0.031,2025-26,Regular Season,ElbowTouch
1643257,Jayson Kent,1610612757,POR,3,2,1,19.0,17,1,1,1,1.0,0,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1628369,Jayson Tatum,1610612738,BOS,13,11,2,409.0,955,13,4,5,0.8,0,0,0.0,8,0.615,8,0.615,3,0.375,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
201145,Jeff Green,1610612745,HOU,29,21,8,151.0,153,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203924,Jerami Grant,1610612757,POR,57,27,30,1695.0,2637,39,6,12,0.5,4,4,1.0,16,0.41,19,0.487,2,0.105,4,0.103,2,0.051,2025-26,Regular Season,ElbowTouch
1642847,Jeremiah Fears,1610612740,NOP,78,25,53,1952.0,4244,26,11,16,0.688,0,0,0.0,23,0.885,8,0.308,0,0.0,2,0.077,0,0.0,2025-26,Regular Season,ElbowTouch
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,477,4,1,2,0.5,2,2,1.0,4,1.0,1,0.25,0,0.0,0,0.0,1,0.25,2025-26,Regular Season,ElbowTouch
1631110,Jeremy Sochan,1610612752,NYK,42,29,13,443.0,650,39,14,19,0.737,2,4,0.5,31,0.795,17,0.436,3,0.176,1,0.026,2,0.051,2025-26,Regular Season,ElbowTouch
1630579,Jericho Sims,1610612749,MIL,62,23,39,1155.0,1663,108,13,16,0.813,4,4,1.0,30,0.278,82,0.759,7,0.085,5,0.046,2,0.019,2025-26,Regular Season,ElbowTouch
1641724,Jett Howard,1610612753,ORL,55,28,27,695.0,755,8,3,4,0.75,0,0,0.0,6,0.75,3,0.375,2,0.667,1,0.125,0,0.0,2025-26,Regular Season,ElbowTouch
1628975,Jevon Carter,1610612753,ORL,48,22,26,776.0,1480,5,0,0,0.0,2,2,1.0,2,0.4,3,0.6,1,0.333,1,0.2,1,0.2,2025-26,Regular Season,ElbowTouch
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,2441,64,12,21,0.571,16,16,1.0,45,0.703,30,0.469,11,0.367,1,0.016,9,0.141,2025-26,Regular Season,ElbowTouch
1642866,Joan Beringer,1610612750,MIN,35,19,16,228.0,272,13,5,9,0.556,0,0,0.0,10,0.769,3,0.231,1,0.333,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629111,Jock Landale,1610612737,ATL,68,36,32,1506.0,2182,110,29,48,0.604,7,10,0.7,66,0.6,53,0.482,4,0.075,3,0.027,5,0.045,2025-26,Regular Season,ElbowTouch
204060,Joe Ingles,1610612750,MIN,25,12,13,102.0,172,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
203954,Joel Embiid,1610612755,PHI,37,24,13,1162.0,2550,120,39,63,0.619,27,34,0.794,109,0.908,30,0.25,8,0.267,7,0.058,17,0.142,2025-26,Regular Season,ElbowTouch
1628381,John Collins,1610612746,LAC,64,29,35,1758.0,2336,60,27,35,0.771,7,8,0.875,64,1.067,16,0.267,5,0.313,2,0.033,4,0.067,2025-26,Regular Season,ElbowTouch
1629723,John Konchar,1610612762,UTA,52,17,35,988.0,1420,36,7,9,0.778,1,2,0.5,15,0.417,24,0.667,3,0.125,1,0.028,1,0.028,2025-26,Regular Season,ElbowTouch
1642967,John Poulakidas,1610612742,DAL,8,1,7,133.0,146,3,0,1,0.0,0,0,0.0,0,0.0,1,0.333,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642910,John Tonje,1610612738,BOS,5,4,1,12.0,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,99,8,0,2,0.0,0,0,0.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,958,10,1,1,1.0,0,0,0.0,2,0.2,8,0.8,1,0.125,1,0.1,0,0.0,2025-26,Regular Season,ElbowTouch
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,121,2,2,2,1.0,0,0,0.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
202685,Jonas Valančiūnas,1610612743,DEN,60,37,23,792.0,1599,132,33,58,0.569,15,18,0.833,82,0.621,55,0.417,14,0.255,5,0.038,9,0.068,2025-26,Regular Season,ElbowTouch
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,613,34,3,7,0.429,2,2,1.0,9,0.265,21,0.618,4,0.19,1,0.029,1,0.029,2025-26,Regular Season,ElbowTouch
1630228,Jonathan Kuminga,1610612737,ATL,33,21,12,754.0,1373,35,6,11,0.545,5,6,0.833,17,0.486,16,0.457,5,0.313,3,0.086,3,0.086,2025-26,Regular Season,ElbowTouch
1642367,Jonathan Mogbo,1610612761,TOR,35,17,18,220.0,302,20,6,7,0.857,0,0,0.0,12,0.6,11,0.55,2,0.182,1,0.05,0,0.0,2025-26,Regular Season,ElbowTouch
203903,Jordan Clarkson,1610612752,NYK,68,42,26,1223.0,1564,30,10,16,0.625,2,2,1.0,22,0.733,10,0.333,4,0.4,1,0.033,1,0.033,2025-26,Regular Season,ElbowTouch
1630692,Jordan Goodwin,1610612756,PHX,67,37,30,1509.0,2642,22,2,8,0.25,2,2,1.0,6,0.273,12,0.545,5,0.417,1,0.045,0,0.0,2025-26,Regular Season,ElbowTouch
1641722,Jordan Hawkins,1610612740,NOP,47,12,35,587.0,719,9,1,5,0.2,0,0,0.0,2,0.222,2,0.222,1,0.5,2,0.222,0,0.0,2025-26,Regular Season,ElbowTouch
1629162,Jordan McLaughlin,1610612759,SAS,41,35,6,266.0,577,4,0,0,0.0,0,0,0.0,0,0.0,2,0.5,1,0.5,2,0.5,0,0.0,2025-26,Regular Season,ElbowTouch
1641757,Jordan Miller,1610612746,LAC,55,33,22,1194.0,1822,33,11,16,0.688,3,6,0.5,25,0.758,12,0.364,3,0.25,0,0.0,3,0.091,2025-26,Regular Season,ElbowTouch
1629673,Jordan Poole,1610612740,NOP,37,15,22,873.0,1646,3,2,2,1.0,0,0,0.0,4,1.333,1,0.333,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641775,Jordan Walsh,1610612738,BOS,63,42,21,1108.0,1140,21,2,4,0.5,2,2,1.0,6,0.286,16,0.762,3,0.188,0,0.0,1,0.048,2025-26,Regular Season,ElbowTouch
1630631,Jose Alvarado,1610612752,NYK,67,27,40,1318.0,2778,15,6,7,0.857,0,0,0.0,12,0.8,7,0.467,1,0.143,1,0.067,0,0.0,2025-26,Regular Season,ElbowTouch
1630581,Josh Giddey,1610612741,CHI,54,21,33,1731.0,5079,48,8,17,0.471,5,6,0.833,22,0.458,23,0.479,2,0.087,4,0.083,3,0.063,2025-26,Regular Season,ElbowTouch
1630182,Josh Green,1610612766,CHA,54,35,19,877.0,777,19,3,3,1.0,0,0,0.0,6,0.316,13,0.684,1,0.077,2,0.105,0,0.0,2025-26,Regular Season,ElbowTouch
1628404,Josh Hart,1610612752,NYK,63,41,22,1899.0,3755,70,12,18,0.667,0,0,0.0,24,0.343,46,0.657,5,0.109,4,0.057,0,0.0,2025-26,Regular Season,ElbowTouch
1631169,Josh Minott,1610612751,BKN,48,22,26,815.0,907,13,2,2,1.0,1,2,0.5,5,0.385,7,0.538,1,0.143,2,0.154,0,0.0,2025-26,Regular Season,ElbowTouch
1629006,Josh Okogie,1610612745,HOU,73,45,28,1259.0,1297,38,1,4,0.25,4,6,0.667,6,0.158,30,0.789,3,0.1,1,0.026,3,0.079,2025-26,Regular Season,ElbowTouch
201950,Jrue Holiday,1610612757,POR,49,26,23,1426.0,3307,60,8,17,0.471,4,4,1.0,22,0.367,36,0.6,10,0.278,5,0.083,2,0.033,2025-26,Regular Season,ElbowTouch
1630577,Julian Champagnie,1610612759,SAS,77,59,18,2127.0,2905,24,7,9,0.778,4,4,1.0,19,0.792,10,0.417,0,0.0,2,0.083,2,0.083,2025-26,Regular Season,ElbowTouch
1641763,Julian Phillips,1610612750,MIN,44,17,27,370.0,324,3,1,2,0.5,0,0,0.0,2,0.667,0,0.0,0,0.0,1,0.333,0,0.0,2025-26,Regular Season,ElbowTouch
1642882,Julian Reese,1610612764,WAS,7,1,6,217.0,312,39,7,14,0.5,5,8,0.625,19,0.487,15,0.385,1,0.067,3,0.077,4,0.103,2025-26,Regular Season,ElbowTouch
1631124,Julian Strawther,1610612743,DEN,52,33,19,748.0,1043,10,2,4,0.5,1,2,0.5,5,0.5,3,0.3,0,0.0,1,0.1,1,0.1,2025-26,Regular Season,ElbowTouch
203944,Julius Randle,1610612750,MIN,77,46,31,2550.0,4687,148,35,57,0.614,16,20,0.8,93,0.628,67,0.453,17,0.254,8,0.054,10,0.068,2025-26,Regular Season,ElbowTouch
1630551,Justin Champagnie,1610612764,WAS,65,13,52,1278.0,1896,35,10,18,0.556,3,4,0.75,25,0.714,12,0.343,3,0.25,3,0.086,2,0.057,2025-26,Regular Season,ElbowTouch
1642348,Justin Edwards,1610612755,PHI,59,35,24,910.0,1317,9,1,5,0.2,1,2,0.5,3,0.333,3,0.333,0,0.0,0,0.0,1,0.111,2025-26,Regular Season,ElbowTouch
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,2372,123,42,71,0.592,7,16,0.438,92,0.748,36,0.293,11,0.306,6,0.049,8,0.065,2025-26,Regular Season,ElbowTouch
1642354,KJ Simpson,1610612743,DEN,18,8,10,248.0,544,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,85,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642880,Kam Jones,1610612754,IND,32,5,27,511.0,1020,10,2,2,1.0,0,0,0.0,4,0.4,8,0.8,1,0.125,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1626157,Karl-Anthony Towns,1610612752,NYK,72,46,26,2230.0,3749,147,36,58,0.621,24,27,0.889,103,0.701,56,0.381,13,0.232,10,0.068,15,0.102,2025-26,Regular Season,ElbowTouch
1631255,Karlo Matković,1610612740,NOP,62,24,38,912.0,1031,38,6,9,0.667,3,4,0.75,15,0.395,26,0.684,5,0.192,1,0.026,2,0.053,2025-26,Regular Season,ElbowTouch
1642857,Kasparas Jakučionis,1610612748,MIA,48,25,23,846.0,1549,7,0,3,0.0,0,0,0.0,0,0.0,4,0.571,2,0.5,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
202695,Kawhi Leonard,1610612746,LAC,61,35,26,1957.0,3494,86,31,50,0.62,17,17,1.0,85,0.988,23,0.267,7,0.304,3,0.035,9,0.105,2025-26,Regular Season,ElbowTouch
1630811,Keaton Wallace,1610612737,ATL,51,30,21,496.0,1145,3,1,1,1.0,0,0,0.0,2,0.667,2,0.667,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,1055,23,6,16,0.375,2,2,1.0,14,0.609,5,0.217,1,0.2,1,0.043,1,0.043,2025-26,Regular Season,ElbowTouch
1642276,Kel'el Ware,1610612748,MIA,72,36,36,1589.0,2196,36,9,17,0.529,1,2,0.5,19,0.528,17,0.472,1,0.059,1,0.028,1,0.028,2025-26,Regular Season,ElbowTouch
1629640,Keldon Johnson,1610612759,SAS,77,59,18,1794.0,2807,45,14,19,0.737,5,6,0.833,33,0.733,21,0.467,4,0.19,1,0.022,2,0.044,2025-26,Regular Season,ElbowTouch
203482,Kelly Olynyk,1610612759,SAS,42,33,9,360.0,668,29,2,4,0.5,2,2,1.0,6,0.207,20,0.69,2,0.1,2,0.069,0,0.0,2025-26,Regular Season,ElbowTouch
1626162,Kelly Oubre Jr.,1610612755,PHI,45,25,20,1439.0,2105,14,5,5,1.0,0,0,0.0,10,0.714,7,0.5,1,0.143,1,0.071,0,0.0,2025-26,Regular Season,ElbowTouch
1631113,Kennedy Chandler,1610612762,UTA,8,0,8,251.0,566,5,1,1,1.0,0,0,0.0,2,0.4,2,0.4,0,0.0,1,0.2,0,0.0,2025-26,Regular Season,ElbowTouch
1629026,Kenrich Williams,1610612760,OKC,51,38,13,767.0,1080,25,6,7,0.857,3,6,0.5,15,0.6,13,0.52,5,0.385,1,0.04,3,0.12,2025-26,Regular Season,ElbowTouch
203484,Kentavious Caldwell-Pope,1610612763,MEM,51,20,31,1088.0,2061,11,2,5,0.4,0,0,0.0,4,0.364,6,0.545,2,0.333,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631165,Keon Ellis,1610612739,CLE,68,28,40,1377.0,1645,35,9,16,0.563,2,2,1.0,21,0.6,13,0.371,2,0.154,4,0.114,1,0.029,2025-26,Regular Season,ElbowTouch
1642352,Keshad Johnson,1610612748,MIA,27,13,14,210.0,379,10,1,3,0.333,1,2,0.5,3,0.3,5,0.5,1,0.2,0,0.0,1,0.1,2025-26,Regular Season,ElbowTouch
1642933,Keshon Gilbert,1610612737,ATL,3,0,3,48.0,52,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
201142,Kevin Durant,1610612745,HOU,74,45,29,2690.0,4758,132,53,78,0.679,8,8,1.0,119,0.902,41,0.311,10,0.244,6,0.045,4,0.03,2025-26,Regular Season,ElbowTouch
1628989,Kevin Huerter,1610612765,DET,65,37,28,1456.0,2427,32,17,23,0.739,0,0,0.0,34,1.063,8,0.25,2,0.25,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
201567,Kevin Love,1610612762,UTA,37,10,27,613.0,1129,12,1,4,0.25,1,2,0.5,3,0.25,7,0.583,1,0.143,0,0.0,1,0.083,2025-26,Regular Season,ElbowTouch
1641755,Kevin McCullar Jr.,1610612752,NYK,20,11,9,130.0,216,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,1,1.0,1,0.5,0,0.0,2025-26,Regular Season,ElbowTouch
1629645,Kevin Porter Jr.,1610612749,MIL,38,18,20,1261.0,3025,18,3,8,0.375,2,2,1.0,8,0.444,6,0.333,2,0.333,2,0.111,1,0.056,2025-26,Regular Season,ElbowTouch
1626172,Kevon Looney,1610612740,NOP,19,2,17,254.0,412,21,2,7,0.286,0,0,0.0,4,0.19,14,0.667,3,0.214,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1641718,Keyonte George,1610612762,UTA,54,16,38,1786.0,4252,28,9,11,0.818,11,12,0.917,33,1.179,6,0.214,1,0.167,2,0.071,5,0.179,2025-26,Regular Season,ElbowTouch
1642863,Khaman Maluach,1610612756,PHX,42,20,22,343.0,428,17,7,10,0.7,2,2,1.0,16,0.941,4,0.235,0,0.0,2,0.118,1,0.059,2025-26,Regular Season,ElbowTouch
203114,Khris Middleton,1610612742,DAL,58,16,42,1353.0,1887,25,4,8,0.5,2,2,1.0,11,0.44,13,0.52,2,0.154,3,0.12,1,0.04,2025-26,Regular Season,ElbowTouch
1630165,Killian Hayes,1610612758,SAC,19,9,10,315.0,679,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
202691,Klay Thompson,1610612742,DAL,66,19,47,1442.0,1659,17,3,8,0.375,0,2,0.0,7,0.412,6,0.353,0,0.0,2,0.118,1,0.059,2025-26,Regular Season,ElbowTouch
1641738,Kobe Brown,1610612754,IND,57,17,40,845.0,1234,15,3,5,0.6,2,2,1.0,8,0.533,7,0.467,0,0.0,2,0.133,1,0.067,2025-26,Regular Season,ElbowTouch
1641723,Kobe Bufkin,1610612747,LAL,13,9,4,94.0,158,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642920,Kobe Sanders,1610612746,LAC,63,33,30,1249.0,1725,22,3,6,0.5,6,6,1.0,12,0.545,10,0.455,4,0.4,2,0.091,3,0.136,2025-26,Regular Season,ElbowTouch
1642886,Koby Brea,1610612756,PHX,9,4,5,40.0,70,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642851,Kon Knueppel,1610612766,CHA,77,42,35,2424.0,3959,60,18,30,0.6,2,2,1.0,40,0.667,23,0.383,5,0.217,4,0.067,1,0.017,2025-26,Regular Season,ElbowTouch
1627739,Kris Dunn,1610612746,LAC,77,39,38,2101.0,3967,72,13,26,0.5,0,0,0.0,27,0.375,42,0.583,10,0.238,1,0.014,0,0.0,2025-26,Regular Season,ElbowTouch
1631200,Kris Murray,1610612757,POR,53,26,27,1249.0,1094,30,4,5,0.8,3,4,0.75,11,0.367,18,0.6,4,0.222,4,0.133,2,0.067,2025-26,Regular Season,ElbowTouch
204001,Kristaps Porziņģis,1610612744,GSW,29,13,16,696.0,1182,86,23,42,0.548,14,22,0.636,65,0.756,25,0.291,9,0.36,2,0.023,12,0.14,2025-26,Regular Season,ElbowTouch
203937,Kyle Anderson,1610612750,MIN,39,13,26,763.0,1288,50,10,15,0.667,2,4,0.5,22,0.44,26,0.52,8,0.308,5,0.1,2,0.04,2025-26,Regular Season,ElbowTouch
1642271,Kyle Filipowski,1610612762,UTA,75,21,54,1745.0,3078,124,35,61,0.574,9,16,0.563,81,0.653,43,0.347,12,0.279,7,0.056,9,0.073,2025-26,Regular Season,ElbowTouch
1628398,Kyle Kuzma,1610612749,MIL,67,29,38,1763.0,2943,85,24,46,0.522,7,10,0.7,57,0.671,30,0.353,9,0.3,3,0.035,4,0.047,2025-26,Regular Season,ElbowTouch
200768,Kyle Lowry,1610612755,PHI,13,8,5,113.0,166,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,2798,27,5,7,0.714,0,0,0.0,10,0.37,16,0.593,4,0.25,4,0.148,0,0.0,2025-26,Regular Season,ElbowTouch
1643018,LJ Cryer,1610612744,GSW,17,6,11,277.0,504,4,0,0,0.0,0,0,0.0,0,0.0,4,1.0,1,0.25,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1630163,LaMelo Ball,1610612766,CHA,68,39,29,1888.0,4936,22,3,6,0.5,0,0,0.0,6,0.273,14,0.636,4,0.286,1,0.045,0,0.0,2025-26,Regular Season,ElbowTouch
1642950,Lachlan Olbrich,1610612741,CHI,32,7,25,227.0,361,20,5,9,0.556,0,0,0.0,10,0.5,11,0.55,2,0.182,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629013,Landry Shamet,1610612752,NYK,48,32,16,1102.0,1353,12,5,7,0.714,2,2,1.0,13,1.083,4,0.333,1,0.25,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1626204,Larry Nance Jr.,1610612739,CLE,31,22,9,369.0,476,19,2,6,0.333,0,0,0.0,4,0.211,12,0.632,3,0.25,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,2223,99,34,53,0.642,16,18,0.889,89,0.899,32,0.323,5,0.156,1,0.01,7,0.071,2025-26,Regular Season,ElbowTouch
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,43,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
2544,LeBron James,1610612747,LAL,56,36,20,1870.0,3870,139,38,61,0.623,23,26,0.885,102,0.734,48,0.345,14,0.292,9,0.065,12,0.086,2025-26,Regular Season,ElbowTouch
1641778,Leaky Black,1610612764,WAS,9,1,8,281.0,313,6,3,5,0.6,0,0,0.0,6,1.0,1,0.167,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1631159,Leonard Miller,1610612741,CHI,41,16,25,548.0,892,19,6,10,0.6,3,4,0.75,15,0.789,7,0.368,2,0.286,0,0.0,2,0.105,2025-26,Regular Season,ElbowTouch
1642862,Liam McNeeley,1610612766,CHA,30,11,19,363.0,467,6,1,2,0.5,0,0,0.0,2,0.333,3,0.5,1,0.333,1,0.167,0,0.0,2025-26,Regular Season,ElbowTouch
1630322,Lindy Waters III,1610612759,SAS,39,30,9,280.0,393,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,1621,15,1,3,0.333,0,0,0.0,2,0.133,11,0.733,0,0.0,1,0.067,0,0.0,2025-26,Regular Season,ElbowTouch
1631351,Lucas Williamson,1610612763,MEM,2,0,2,28.0,46,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,ElbowTouch
1629652,Luguentz Dort,1610612760,OKC,64,50,14,1744.0,1835,31,6,8,0.75,0,0,0.0,15,0.484,22,0.71,4,0.182,1,0.032,0,0.0,2025-26,Regular Season,ElbowTouch
1629029,Luka Dončić,1610612747,LAL,64,43,21,2289.0,5621,48,19,25,0.76,5,10,0.5,45,0.938,15,0.313,5,0.333,2,0.042,5,0.104,2025-26,Regular Season,ElbowTouch
1630568,Luka Garza,1610612738,BOS,67,45,22,1064.0,1505,54,22,27,0.815,8,12,0.667,54,1.0,17,0.315,2,0.118,1,0.019,6,0.111,2025-26,Regular Season,ElbowTouch
1628379,Luke Kennard,1610612747,LAL,73,42,31,1545.0,1965,28,9,11,0.818,2,2,1.0,20,0.714,16,0.571,6,0.375,0,0.0,1,0.036,2025-26,Regular Season,ElbowTouch
1628436,Luke Kornet,1610612759,SAS,64,49,15,1350.0,1707,122,14,19,0.737,13,16,0.813,41,0.336,88,0.721,12,0.136,4,0.033,7,0.057,2025-26,Regular Season,ElbowTouch
